preamble,stimulus,item,category,rank,score,params,model
Prune,is a fruit.,prune,fruit,35,-16.62581729888916,1557612800,gpt2-xl
Gooseberry,is a fruit.,gooseberry,fruit,36,-13.783721923828125,1557612800,gpt2-xl
Dates,is a fruit.,dates,fruit,37,-22.797873973846436,1557612800,gpt2-xl
Kumquat,is a fruit.,kumquat,fruit,38,-9.332505702972412,1557612800,gpt2-xl
Raisin,is a fruit.,raisin,fruit,39,-13.063336372375488,1557612800,gpt2-xl
Muskmelon,is a fruit.,muskmelon,fruit,40,-12.449737071990967,1557612800,gpt2-xl
Persimmon,is a fruit.,persimmon,fruit,41,-11.832633972167969,1557612800,gpt2-xl
Pawpaw,is a fruit.,pawpaw,fruit,42,-15.288359642028809,1557612800,gpt2-xl
Coconut,is a fruit.,coconut,fruit,43,-12.36566686630249,1557612800,gpt2-xl
Avocado,is a fruit.,avocado,fruit,44,-9.231696605682373,1557612800,gpt2-xl
Pumpkin,is a fruit.,pumpkin,fruit,45,-13.54884958267212,1557612800,gpt2-xl
Tomato,is a fruit.,tomato,fruit,46,-10.895045280456543,1557612800,gpt2-xl
Nut,is a fruit.,nut,fruit,47,-22.286916255950928,1557612800,gpt2-xl
Gourd,is a fruit.,gourd,fruit,48,-14.241937160491943,1557612800,gpt2-xl
Olive,is a fruit.,olive,fruit,49,-17.475181102752686,1557612800,gpt2-xl
Pickle,is a fruit.,pickle,fruit,50,-17.344187259674072,1557612800,gpt2-xl
Squash,is a fruit.,squash,fruit,51,-14.003818988800049,1557612800,gpt2-xl
A pant,is a type of clothing.,pant,clothing,1,-16.3479642868042,1557612800,gpt2-xl
A shirt,is a type of clothing.,shirt,clothing,2,-12.46091604232788,1557612800,gpt2-xl
A dress,is a type of clothing.,dress,clothing,3,-11.221043586730957,1557612800,gpt2-xl
A skirt,is a type of clothing.,skirt,clothing,4,-11.0929536819458,1557612800,gpt2-xl
A blouse,is a type of clothing.,blouse,clothing,5,-10.15938663482666,1557612800,gpt2-xl
A suit,is a type of clothing.,suit,clothing,6,-10.860243320465088,1557612800,gpt2-xl
A slack,is a type of clothing.,slack,clothing,7,-19.902538299560547,1557612800,gpt2-xl
A jacket,is a type of clothing.,jacket,clothing,8,-10.061915874481201,1557612800,gpt2-xl
A coat,is a type of clothing.,coat,clothing,9,-11.752340316772461,1557612800,gpt2-xl
A sweater,is a type of clothing.,sweater,clothing,10,-10.788078308105469,1557612800,gpt2-xl
A sweatshirt,is a type of clothing.,sweatshirt,clothing,11,-10.636193752288818,1557612800,gpt2-xl
An underpant,is a type of clothing.,underpant,clothing,12,-15.393918991088867,1557612800,gpt2-xl
A sports jacket,is a type of clothing.,sports jacket,clothing,13,-10.372517585754395,1557612800,gpt2-xl
A jumper,is a type of clothing.,jumper,clothing,14,-13.561169147491455,1557612800,gpt2-xl
A panty,is a type of clothing.,panty,clothing,15,-15.280944347381592,1557612800,gpt2-xl
A sock,is a type of clothing.,sock,clothing,16,-11.27355670928955,1557612800,gpt2-xl
A parka,is a type of clothing.,parka,clothing,17,-9.54458999633789,1557612800,gpt2-xl
A pajama,is a type of clothing.,pajama,clothing,18,-11.398472309112549,1557612800,gpt2-xl
An undershirt,is a type of clothing.,undershirt,clothing,19,-11.079902648925781,1557612800,gpt2-xl
An overcoat,is a type of clothing.,overcoat,clothing,20,-9.58979320526123,1557612800,gpt2-xl
A nightgown,is a type of clothing.,nightgown,clothing,21,-9.374784469604492,1557612800,gpt2-xl
A raincoat,is a type of clothing.,raincoat,clothing,22,-8.739893913269043,1557612800,gpt2-xl
A bathing suit,is a type of clothing.,bathing suit,clothing,23,-10.896089553833008,1557612800,gpt2-xl
A bathrobe,is a type of clothing.,bathrobe,clothing,24,-9.78689956665039,1557612800,gpt2-xl
A slip,is a type of clothing.,slip,clothing,25,-21.308290004730225,1557612800,gpt2-xl
A bra,is a type of clothing.,bra,clothing,26,-11.643331527709961,1557612800,gpt2-xl
A shoe,is a type of clothing.,shoe,clothing,27,-14.27644681930542,1557612800,gpt2-xl
A tuxedo,is a type of clothing.,tuxedo,clothing,28,-13.30426025390625,1557612800,gpt2-xl
A stocking,is a type of clothing.,stocking,clothing,29,-12.386368751525879,1557612800,gpt2-xl
A vest,is a type of clothing.,vest,clothing,30,-11.606901168823242,1557612800,gpt2-xl
A nylon,is a type of clothing.,nylon,clothing,31,-15.49176836013794,1557612800,gpt2-xl
A cape,is a type of clothing.,cape,clothing,32,-10.223816394805908,1557612800,gpt2-xl
A boot,is a type of clothing.,boot,clothing,33,-14.634858131408691,1557612800,gpt2-xl
A sandal,is a type of clothing.,sandal,clothing,34,-12.480506420135498,1557612800,gpt2-xl
A tie,is a type of clothing.,tie,clothing,35,-15.253423690795898,1557612800,gpt2-xl
A girdle,is a type of clothing.,girdle,clothing,36,-12.5167875289917,1557612800,gpt2-xl
A belt,is a type of clothing.,belt,clothing,37,-13.341146469116211,1557612800,gpt2-xl
A scarf,is a type of clothing.,scarf,clothing,38,-10.896951675415039,1557612800,gpt2-xl
A mitten,is a type of clothing.,mitten,clothing,39,-12.374868392944336,1557612800,gpt2-xl
A slipper,is a type of clothing.,slipper,clothing,40,-13.572881698608398,1557612800,gpt2-xl
A hat,is a type of clothing.,hat,clothing,41,-12.748085498809814,1557612800,gpt2-xl
An overshoe,is a type of clothing.,overshoe,clothing,42,-15.282750129699707,1557612800,gpt2-xl
A glove,is a type of clothing.,glove,clothing,43,-11.267365455627441,1557612800,gpt2-xl
An apron,is a type of clothing.,apron,clothing,44,-10.15578842163086,1557612800,gpt2-xl
An earmuff,is a type of clothing.,earmuff,clothing,45,-15.866880416870117,1557612800,gpt2-xl
A handkerchief,is a type of clothing.,handkerchief,clothing,46,-12.203980445861816,1557612800,gpt2-xl
A purse,is a type of clothing.,purse,clothing,47,-15.0621018409729,1557612800,gpt2-xl
A hairband,is a type of clothing.,hairband,clothing,48,-12.29477071762085,1557612800,gpt2-xl
A ring,is a type of clothing.,ring,clothing,49,-17.49433946609497,1557612800,gpt2-xl
An earring,is a type of clothing.,earring,clothing,50,-15.969103336334229,1557612800,gpt2-xl
A watch,is a type of clothing.,watch,clothing,51,-16.448322772979736,1557612800,gpt2-xl
A cuff link,is a type of clothing.,cuff link,clothing,52,-14.032493114471436,1557612800,gpt2-xl
A necklace,is a type of clothing.,necklace,clothing,53,-14.186441898345947,1557612800,gpt2-xl
A bracelet,is a type of clothing.,bracelet,clothing,54,-14.275463581085205,1557612800,gpt2-xl
A cane,is a type of clothing.,cane,clothing,55,-16.487070560455322,1557612800,gpt2-xl
An automobile,is a vehicle.,automobile,vehicle,1,-11.131395816802979,1557612800,gpt2-xl
A station wagon,is a vehicle.,station wagon,vehicle,2,-12.48703145980835,1557612800,gpt2-xl
A truck,is a vehicle.,truck,vehicle,3,-15.345212459564209,1557612800,gpt2-xl
A car,is a vehicle.,car,vehicle,4,-12.642283916473389,1557612800,gpt2-xl
A bus,is a vehicle.,bus,vehicle,5,-15.540531635284424,1557612800,gpt2-xl
A taxi,is a vehicle.,taxi,vehicle,6,-15.149020671844482,1557612800,gpt2-xl
A jeep,is a vehicle.,jeep,vehicle,7,-12.010206699371338,1557612800,gpt2-xl
An ambulance,is a vehicle.,ambulance,vehicle,8,-14.828746318817139,1557612800,gpt2-xl
A motorcycle,is a vehicle.,motorcycle,vehicle,9,-13.214587688446045,1557612800,gpt2-xl
A streetcar,is a vehicle.,streetcar,vehicle,10,-15.869096279144287,1557612800,gpt2-xl
A van,is a vehicle.,van,vehicle,11,-13.677727699279785,1557612800,gpt2-xl
A honda,is a vehicle.,Honda,vehicle,12,-12.971161842346191,1557612800,gpt2-xl
A cable car,is a vehicle.,cable car,vehicle,13,-14.881116390228271,1557612800,gpt2-xl
A train,is a vehicle.,train,vehicle,14,-16.435490131378174,1557612800,gpt2-xl
A trolley,is a vehicle.,trolley,vehicle,15,-12.507858276367188,1557612800,gpt2-xl
A bicycle,is a vehicle.,bicycle,vehicle,16,-9.320858001708984,1557612800,gpt2-xl
A carriage,is a vehicle.,carriage,vehicle,17,-10.929580688476562,1557612800,gpt2-xl
An airplane,is a vehicle.,airplane,vehicle,18,-12.90286922454834,1557612800,gpt2-xl
A bike,is a vehicle.,bike,vehicle,19,-10.345420360565186,1557612800,gpt2-xl
A boat,is a vehicle.,boat,vehicle,20,-14.213576316833496,1557612800,gpt2-xl
A jet,is a vehicle.,jet,vehicle,21,-14.730181217193604,1557612800,gpt2-xl
A ship,is a vehicle.,ship,vehicle,22,-14.473047256469727,1557612800,gpt2-xl
A scooter,is a vehicle.,scooter,vehicle,23,-12.299384593963623,1557612800,gpt2-xl
A tractor,is a vehicle.,tractor,vehicle,24,-16.670812606811523,1557612800,gpt2-xl
A wagon,is a vehicle.,wagon,vehicle,25,-11.336428165435791,1557612800,gpt2-xl
A subway,is a vehicle.,subway,vehicle,26,-16.491300106048584,1557612800,gpt2-xl
A trailer,is a vehicle.,trailer,vehicle,27,-17.701748371124268,1557612800,gpt2-xl
A cart,is a vehicle.,cart,vehicle,28,-10.97840690612793,1557612800,gpt2-xl
A wheelchair,is a vehicle.,wheelchair,vehicle,29,-12.592503547668457,1557612800,gpt2-xl
A yacht,is a vehicle.,yacht,vehicle,30,-14.80171823501587,1557612800,gpt2-xl
A tank,is a vehicle.,tank,vehicle,31,-11.124108791351318,1557612800,gpt2-xl
A go-cart,is a vehicle.,go-cart,vehicle,32,-11.897608280181885,1557612800,gpt2-xl
A rowboat,is a vehicle.,rowboat,vehicle,33,-17.66622018814087,1557612800,gpt2-xl
A dogsled,is a vehicle.,dogsled,vehicle,34,-13.415332794189453,1557612800,gpt2-xl
A tricycle,is a vehicle.,tricycle,vehicle,35,-11.955032348632812,1557612800,gpt2-xl
A canoe,is a vehicle.,canoe,vehicle,36,-13.4574613571167,1557612800,gpt2-xl
A raft,is a vehicle.,raft,vehicle,37,-16.719547271728516,1557612800,gpt2-xl
A submarine,is a vehicle.,submarine,vehicle,38,-14.366525650024414,1557612800,gpt2-xl
A sled,is a vehicle.,sled,vehicle,39,-13.046189308166504,1557612800,gpt2-xl
A horse,is a vehicle.,horse,vehicle,40,-14.12612009048462,1557612800,gpt2-xl
A rocket,is a vehicle.,rocket,vehicle,41,-17.366411209106445,1557612800,gpt2-xl
A blimp,is a vehicle.,blimp,vehicle,42,-15.42482614517212,1557612800,gpt2-xl
A skate,is a vehicle.,skate,vehicle,43,-18.951305389404297,1557612800,gpt2-xl
A camel,is a vehicle.,camel,vehicle,44,-13.148941993713379,1557612800,gpt2-xl
Feet,are vehicles.,feet,vehicle,45,-16.596778392791748,1557612800,gpt2-xl
A ski,is a vehicle.,ski,vehicle,46,-18.117075443267822,1557612800,gpt2-xl
A skateboard,is a vehicle.,skateboard,vehicle,47,-13.075284957885742,1557612800,gpt2-xl
A wheelbarrow,is a vehicle.,wheelbarrow,vehicle,48,-11.721718788146973,1557612800,gpt2-xl
A surfboard,is a vehicle.,surfboard,vehicle,49,-13.4180588722229,1557612800,gpt2-xl
An elevator,is a vehicle.,elevator,vehicle,50,-14.492536067962646,1557612800,gpt2-xl
A chair,is a type of furniture.,chair,furniture,1,-10.243207931518555,1557612800,gpt2-xl
A sofa,is a type of furniture.,sofa,furniture,2,-11.101114273071289,1557612800,gpt2-xl
A couch,is a type of furniture.,couch,furniture,3,-12.11679983139038,1557612800,gpt2-xl
A table,is a type of furniture.,table,furniture,4,-14.75269889831543,1557612800,gpt2-xl
An easy chair,is a type of furniture.,easy chair,furniture,5,-16.30476665496826,1557612800,gpt2-xl
A dresser,is a type of furniture.,dresser,furniture,6,-10.248065948486328,1557612800,gpt2-xl
A rocking chair,is a type of furniture.,rocking chair,furniture,7,-8.571610450744629,1557612800,gpt2-xl
A coffee table,is a type of furniture.,coffee table,furniture,8,-12.698043823242188,1557612800,gpt2-xl
A rocker,is a type of furniture.,rocker,furniture,9,-15.899914741516113,1557612800,gpt2-xl
A love seat,is a type of furniture.,love seat,furniture,10,-12.68342399597168,1557612800,gpt2-xl
Chest of drawers,are furniture.,chest of drawers,furniture,11,-16.33743715286255,1557612800,gpt2-xl
A desk,is a type of furniture.,desk,furniture,12,-14.285425186157227,1557612800,gpt2-xl
A bed,is a type of furniture.,bed,furniture,13,-14.161171913146973,1557612800,gpt2-xl
A bureau,is a type of furniture.,bureau,furniture,14,-19.350460529327393,1557612800,gpt2-xl
A davenport,is a type of furniture.,davenport,furniture,15,-17.92585039138794,1557612800,gpt2-xl
An end table,is a type of furniture.,end table,furniture,16,-12.523213386535645,1557612800,gpt2-xl
A divan,is a type of furniture.,divan,furniture,17,-12.02888298034668,1557612800,gpt2-xl
A night table,is a type of furniture.,night table,furniture,18,-14.044439792633057,1557612800,gpt2-xl
A chest,is a type of furniture.,chest,furniture,19,-14.777758121490479,1557612800,gpt2-xl
A cedar chest,is a type of furniture.,cedar chest,furniture,20,-11.787219047546387,1557612800,gpt2-xl
A vanity,is a type of furniture.,vanity,furniture,21,-18.142737865447998,1557612800,gpt2-xl
A bookcase,is a type of furniture.,bookcase,furniture,22,-11.040857315063477,1557612800,gpt2-xl
A lounge,is a type of furniture.,lounge,furniture,23,-15.58097791671753,1557612800,gpt2-xl
A chaise lounge,is a type of furniture.,chaise lounge,furniture,24,-12.397368431091309,1557612800,gpt2-xl
An ottoman,is a type of furniture.,ottoman,furniture,25,-9.833066940307617,1557612800,gpt2-xl
A footstool,is a type of furniture.,footstool,furniture,26,-9.270626068115234,1557612800,gpt2-xl
A cabinet,is a type of furniture.,cabinet,furniture,27,-15.446499347686768,1557612800,gpt2-xl
A china closet,is a type of furniture.,china closet,furniture,28,-14.482489109039307,1557612800,gpt2-xl
A bench,is a type of furniture.,bench,furniture,29,-19.103075981140137,1557612800,gpt2-xl
A buffet,is a type of furniture.,buffet,furniture,30,-19.60545825958252,1557612800,gpt2-xl
A lamp,is a type of furniture.,lamp,furniture,31,-13.104832172393799,1557612800,gpt2-xl
A stool,is a type of furniture.,stool,furniture,32,-10.701358795166016,1557612800,gpt2-xl
A hassock,is a type of furniture.,hassock,furniture,33,-14.048580646514893,1557612800,gpt2-xl
A drawer,is a type of furniture.,drawer,furniture,34,-14.729194641113281,1557612800,gpt2-xl
A piano,is a type of furniture.,piano,furniture,35,-16.61140489578247,1557612800,gpt2-xl
A cushion,is a type of furniture.,cushion,furniture,36,-12.656620979309082,1557612800,gpt2-xl
A magazine rack,is a type of furniture.,magazine rack,furniture,37,-12.203822135925293,1557612800,gpt2-xl
A hi-fi,is a type of furniture.,hi-fi,furniture,38,-16.051176071166992,1557612800,gpt2-xl
A cupboard,is a type of furniture.,cupboard,furniture,39,-13.3795747756958,1557612800,gpt2-xl
A stereo,is a type of furniture.,stereo,furniture,40,-20.855812549591064,1557612800,gpt2-xl
A mirror,is a type of furniture.,mirror,furniture,41,-15.759347438812256,1557612800,gpt2-xl
A television,is a type of furniture.,television,furniture,42,-22.49814748764038,1557612800,gpt2-xl
A bar,is a type of furniture.,bar,furniture,43,-18.116036415100098,1557612800,gpt2-xl
A shelf,is a type of furniture.,shelf,furniture,44,-13.668885707855225,1557612800,gpt2-xl
A rug,is a type of furniture.,rug,furniture,45,-9.630632400512695,1557612800,gpt2-xl
A pillow,is a type of furniture.,pillow,furniture,46,-13.171311378479004,1557612800,gpt2-xl
A wastebasket,is a type of furniture.,wastebasket,furniture,47,-13.607527732849121,1557612800,gpt2-xl
A radio,is a type of furniture.,radio,furniture,48,-23.285581588745117,1557612800,gpt2-xl
A sewing machine,is a type of furniture.,sewing machine,furniture,49,-16.993847846984863,1557612800,gpt2-xl
A stove,is a type of furniture.,stove,furniture,50,-15.575875759124756,1557612800,gpt2-xl
A counter,is a type of furniture.,counter,furniture,51,-20.59974241256714,1557612800,gpt2-xl
A clock,is a type of furniture.,clock,furniture,52,-20.303607940673828,1557612800,gpt2-xl
A drape,is a type of furniture.,drape,furniture,53,-13.44922924041748,1557612800,gpt2-xl
A refrigerator,is a type of furniture.,refrigerator,furniture,54,-15.456294536590576,1557612800,gpt2-xl
A picture,is a type of furniture.,picture,furniture,55,-26.37060785293579,1557612800,gpt2-xl
A closet,is a type of furniture.,closet,furniture,56,-16.94569444656372,1557612800,gpt2-xl
A vase,is a type of furniture.,vase,furniture,57,-15.123019218444824,1557612800,gpt2-xl
An ashtray,is a type of furniture.,ashtray,furniture,58,-14.814127922058105,1557612800,gpt2-xl
A fan,is a type of furniture.,fan,furniture,59,-23.84810209274292,1557612800,gpt2-xl
A telephone,is a type of furniture.,telephone,furniture,60,-23.168004512786865,1557612800,gpt2-xl
A gun,is a weapon.,gun,weapon,1,-11.148306846618652,1557612800,gpt2-xl
A pistol,is a weapon.,pistol,weapon,2,-11.28337812423706,1557612800,gpt2-xl
A revolver,is a weapon.,revolver,weapon,3,-11.939737796783447,1557612800,gpt2-xl
A machine gun,is a weapon.,machine gun,weapon,4,-11.82703447341919,1557612800,gpt2-xl
A rifle,is a weapon.,rifle,weapon,5,-11.294340133666992,1557612800,gpt2-xl
A switchblade,is a weapon.,switchblade,weapon,6,-11.673230648040771,1557612800,gpt2-xl
A knife,is a weapon.,knife,weapon,7,-9.650762557983398,1557612800,gpt2-xl
A dagger,is a weapon.,dagger,weapon,8,-9.711589336395264,1557612800,gpt2-xl
A shotgun,is a weapon.,shotgun,weapon,9,-12.507572650909424,1557612800,gpt2-xl
A sword,is a weapon.,sword,weapon,10,-8.061177253723145,1557612800,gpt2-xl
A bomb,is a weapon.,bomb,weapon,11,-15.446918487548828,1557612800,gpt2-xl
A hand grenade,is a weapon.,hand grenade,weapon,12,-12.930352210998535,1557612800,gpt2-xl
An atom bomb,is a weapon.,Atom bomb,weapon,13,-12.079610824584961,1557612800,gpt2-xl
A bayonet,is a weapon.,bayonet,weapon,14,-11.15848445892334,1557612800,gpt2-xl
A spear,is a weapon.,spear,weapon,15,-10.748842716217041,1557612800,gpt2-xl
A bazooka,is a weapon.,bazooka,weapon,16,-11.02629804611206,1557612800,gpt2-xl
A cannon,is a weapon.,cannon,weapon,17,-12.24956226348877,1557612800,gpt2-xl
A bow and arrow,is a weapon.,bow and arrow,weapon,18,-10.000682830810547,1557612800,gpt2-xl
A club,is a weapon.,club,weapon,19,-16.644202709197998,1557612800,gpt2-xl
A lance,is a weapon.,lance,weapon,20,-11.34521770477295,1557612800,gpt2-xl
A brass knuckle,is a weapon.,brass knuckle,weapon,21,-11.055545330047607,1557612800,gpt2-xl
A bullet,is a weapon.,bullet,weapon,22,-14.676208972930908,1557612800,gpt2-xl
A tomahawk,is a weapon.,tomahawk,weapon,23,-11.66385555267334,1557612800,gpt2-xl
A mortar,is a weapon.,mortar,weapon,24,-15.776242733001709,1557612800,gpt2-xl
An arrow,is a weapon.,arrow,weapon,25,-10.367747783660889,1557612800,gpt2-xl
A blackjack,is a weapon.,blackjack,weapon,26,-19.39206838607788,1557612800,gpt2-xl
A tank,is a weapon.,tank,weapon,27,-13.941209316253662,1557612800,gpt2-xl
Teargas,is a weapon.,teargas,weapon,28,-15.67270565032959,1557612800,gpt2-xl
A missile,is a weapon.,missile,weapon,29,-14.311756610870361,1557612800,gpt2-xl
A whip,is a weapon.,whip,weapon,30,-10.172685146331787,1557612800,gpt2-xl
An ice pick,is a weapon.,ice pick,weapon,31,-11.119409561157227,1557612800,gpt2-xl
A hatchet,is a weapon.,hatchet,weapon,32,-11.94103717803955,1557612800,gpt2-xl
A slingshot,is a weapon.,slingshot,weapon,33,-9.910988807678223,1557612800,gpt2-xl
A fist,is a weapon.,fist,weapon,34,-12.588097095489502,1557612800,gpt2-xl
An axe,is a weapon.,axe,weapon,35,-10.514456272125244,1557612800,gpt2-xl
A bow,is a weapon.,bow,weapon,36,-10.946141719818115,1557612800,gpt2-xl
A razor,is a weapon.,razor,weapon,37,-15.024181365966797,1557612800,gpt2-xl
A razor blade,is a weapon.,razor blade,weapon,38,-12.463338375091553,1557612800,gpt2-xl
A rocket,is a weapon.,rocket,weapon,39,-15.094513893127441,1557612800,gpt2-xl
A judo,is a weapon.,judo,weapon,40,-17.938308238983154,1557612800,gpt2-xl
A stick,is a weapon.,stick,weapon,41,-11.756947040557861,1557612800,gpt2-xl
A poison,is a weapon.,poison,weapon,42,-12.719656467437744,1557612800,gpt2-xl
A rock,is a weapon.,rock,weapon,43,-15.098469734191895,1557612800,gpt2-xl
A stone,is a weapon.,stone,weapon,44,-13.259057521820068,1557612800,gpt2-xl
Gas,is a weapon.,gas,weapon,45,-15.875864028930664,1557612800,gpt2-xl
A chain,is a weapon.,chain,weapon,46,-16.343666553497314,1557612800,gpt2-xl
A scissor,is a weapon.,scissor,weapon,47,-12.525463581085205,1557612800,gpt2-xl
A brick,is a weapon.,brick,weapon,48,-16.120483875274658,1557612800,gpt2-xl
A pitchfork,is a weapon.,pitchfork,weapon,49,-12.180223941802979,1557612800,gpt2-xl
A hammer,is a weapon.,hammer,weapon,50,-10.198124408721924,1557612800,gpt2-xl
A word,is a weapon.,word,weapon,51,-16.35931634902954,1557612800,gpt2-xl
A hand,is a weapon.,hand,weapon,52,-15.75660753250122,1557612800,gpt2-xl
A pipe,is a weapon.,pipe,weapon,53,-14.240793228149414,1557612800,gpt2-xl
A rope,is a weapon.,rope,weapon,54,-12.615620136260986,1557612800,gpt2-xl
An airplane,is a weapon.,airplane,weapon,55,-14.283550262451172,1557612800,gpt2-xl
A foot,is a weapon.,foot,weapon,56,-17.07133960723877,1557612800,gpt2-xl
A car,is a weapon.,car,weapon,57,-15.07156753540039,1557612800,gpt2-xl
A screwdriver,is a weapon.,screwdriver,weapon,58,-11.882864952087402,1557612800,gpt2-xl
Glass,is a weapon.,glass,weapon,59,-16.373106479644775,1557612800,gpt2-xl
A shoe,is a weapon.,shoe,weapon,60,-13.494243144989014,1557612800,gpt2-xl
