preamble,stimulus,item,category,rank,score,params,model
Coconut,is a fruit.,coconut,fruit,43,-15.407501220703125,354824192,gpt2-medium
Avocado,is a fruit.,avocado,fruit,44,-11.78384780883789,354824192,gpt2-medium
Pumpkin,is a fruit.,pumpkin,fruit,45,-15.255138397216797,354824192,gpt2-medium
Tomato,is a fruit.,tomato,fruit,46,-13.92489242553711,354824192,gpt2-medium
Nut,is a fruit.,nut,fruit,47,-21.377670288085938,354824192,gpt2-medium
Gourd,is a fruit.,gourd,fruit,48,-15.501941680908203,354824192,gpt2-medium
Olive,is a fruit.,olive,fruit,49,-15.821975708007812,354824192,gpt2-medium
Pickle,is a fruit.,pickle,fruit,50,-16.091289520263672,354824192,gpt2-medium
Squash,is a fruit.,squash,fruit,51,-12.523124694824219,354824192,gpt2-medium
A pant,is a type of clothing.,pant,clothing,1,-18.846031188964844,354824192,gpt2-medium
A shirt,is a type of clothing.,shirt,clothing,2,-13.614799499511719,354824192,gpt2-medium
A dress,is a type of clothing.,dress,clothing,3,-13.553268432617188,354824192,gpt2-medium
A skirt,is a type of clothing.,skirt,clothing,4,-13.64111328125,354824192,gpt2-medium
A blouse,is a type of clothing.,blouse,clothing,5,-13.848533630371094,354824192,gpt2-medium
A suit,is a type of clothing.,suit,clothing,6,-18.97747039794922,354824192,gpt2-medium
A slack,is a type of clothing.,slack,clothing,7,-22.632822036743164,354824192,gpt2-medium
A jacket,is a type of clothing.,jacket,clothing,8,-12.071025848388672,354824192,gpt2-medium
A coat,is a type of clothing.,coat,clothing,9,-14.301870346069336,354824192,gpt2-medium
A sweater,is a type of clothing.,sweater,clothing,10,-11.684650421142578,354824192,gpt2-medium
A sweatshirt,is a type of clothing.,sweatshirt,clothing,11,-11.627037048339844,354824192,gpt2-medium
An underpant,is a type of clothing.,underpant,clothing,12,-14.35052490234375,354824192,gpt2-medium
A sports jacket,is a type of clothing.,sports jacket,clothing,13,-13.591789245605469,354824192,gpt2-medium
A jumper,is a type of clothing.,jumper,clothing,14,-16.536273956298828,354824192,gpt2-medium
A panty,is a type of clothing.,panty,clothing,15,-17.2855224609375,354824192,gpt2-medium
A sock,is a type of clothing.,sock,clothing,16,-11.861461639404297,354824192,gpt2-medium
A parka,is a type of clothing.,parka,clothing,17,-12.592514038085938,354824192,gpt2-medium
A pajama,is a type of clothing.,pajama,clothing,18,-17.40081787109375,354824192,gpt2-medium
An undershirt,is a type of clothing.,undershirt,clothing,19,-12.298049926757812,354824192,gpt2-medium
An overcoat,is a type of clothing.,overcoat,clothing,20,-11.974113464355469,354824192,gpt2-medium
A nightgown,is a type of clothing.,nightgown,clothing,21,-14.592933654785156,354824192,gpt2-medium
A raincoat,is a type of clothing.,raincoat,clothing,22,-12.609210968017578,354824192,gpt2-medium
A bathing suit,is a type of clothing.,bathing suit,clothing,23,-14.049774169921875,354824192,gpt2-medium
A bathrobe,is a type of clothing.,bathrobe,clothing,24,-13.3319091796875,354824192,gpt2-medium
A slip,is a type of clothing.,slip,clothing,25,-21.27254867553711,354824192,gpt2-medium
A bra,is a type of clothing.,bra,clothing,26,-15.088249206542969,354824192,gpt2-medium
A shoe,is a type of clothing.,shoe,clothing,27,-16.05260467529297,354824192,gpt2-medium
A tuxedo,is a type of clothing.,tuxedo,clothing,28,-15.760528564453125,354824192,gpt2-medium
A stocking,is a type of clothing.,stocking,clothing,29,-15.196353912353516,354824192,gpt2-medium
A vest,is a type of clothing.,vest,clothing,30,-14.505001068115234,354824192,gpt2-medium
A nylon,is a type of clothing.,nylon,clothing,31,-19.541873931884766,354824192,gpt2-medium
A cape,is a type of clothing.,cape,clothing,32,-13.88186264038086,354824192,gpt2-medium
A boot,is a type of clothing.,boot,clothing,33,-17.2918701171875,354824192,gpt2-medium
A sandal,is a type of clothing.,sandal,clothing,34,-16.549598693847656,354824192,gpt2-medium
A tie,is a type of clothing.,tie,clothing,35,-20.185665130615234,354824192,gpt2-medium
A girdle,is a type of clothing.,girdle,clothing,36,-13.37563705444336,354824192,gpt2-medium
A belt,is a type of clothing.,belt,clothing,37,-14.625118255615234,354824192,gpt2-medium
A scarf,is a type of clothing.,scarf,clothing,38,-12.439781188964844,354824192,gpt2-medium
A mitten,is a type of clothing.,mitten,clothing,39,-14.632232666015625,354824192,gpt2-medium
A slipper,is a type of clothing.,slipper,clothing,40,-13.07492446899414,354824192,gpt2-medium
A hat,is a type of clothing.,hat,clothing,41,-14.148422241210938,354824192,gpt2-medium
An overshoe,is a type of clothing.,overshoe,clothing,42,-18.810619354248047,354824192,gpt2-medium
A glove,is a type of clothing.,glove,clothing,43,-13.444564819335938,354824192,gpt2-medium
An apron,is a type of clothing.,apron,clothing,44,-13.627914428710938,354824192,gpt2-medium
An earmuff,is a type of clothing.,earmuff,clothing,45,-16.621376037597656,354824192,gpt2-medium
A handkerchief,is a type of clothing.,handkerchief,clothing,46,-14.124435424804688,354824192,gpt2-medium
A purse,is a type of clothing.,purse,clothing,47,-14.778106689453125,354824192,gpt2-medium
A hairband,is a type of clothing.,hairband,clothing,48,-14.00628662109375,354824192,gpt2-medium
A ring,is a type of clothing.,ring,clothing,49,-16.9273681640625,354824192,gpt2-medium
An earring,is a type of clothing.,earring,clothing,50,-17.8310546875,354824192,gpt2-medium
A watch,is a type of clothing.,watch,clothing,51,-16.226577758789062,354824192,gpt2-medium
A cuff link,is a type of clothing.,cuff link,clothing,52,-17.15438461303711,354824192,gpt2-medium
A necklace,is a type of clothing.,necklace,clothing,53,-15.576587677001953,354824192,gpt2-medium
A bracelet,is a type of clothing.,bracelet,clothing,54,-15.323894500732422,354824192,gpt2-medium
A cane,is a type of clothing.,cane,clothing,55,-18.65877914428711,354824192,gpt2-medium
An automobile,is a vehicle.,automobile,vehicle,1,-10.789657592773438,354824192,gpt2-medium
A station wagon,is a vehicle.,station wagon,vehicle,2,-12.550891876220703,354824192,gpt2-medium
A truck,is a vehicle.,truck,vehicle,3,-17.75591278076172,354824192,gpt2-medium
A car,is a vehicle.,car,vehicle,4,-12.377552032470703,354824192,gpt2-medium
A bus,is a vehicle.,bus,vehicle,5,-14.630706787109375,354824192,gpt2-medium
A taxi,is a vehicle.,taxi,vehicle,6,-15.494861602783203,354824192,gpt2-medium
A jeep,is a vehicle.,jeep,vehicle,7,-11.964069366455078,354824192,gpt2-medium
An ambulance,is a vehicle.,ambulance,vehicle,8,-16.770736694335938,354824192,gpt2-medium
A motorcycle,is a vehicle.,motorcycle,vehicle,9,-13.844444274902344,354824192,gpt2-medium
A streetcar,is a vehicle.,streetcar,vehicle,10,-14.577484130859375,354824192,gpt2-medium
A van,is a vehicle.,van,vehicle,11,-16.120952606201172,354824192,gpt2-medium
A honda,is a vehicle.,Honda,vehicle,12,-14.333656311035156,354824192,gpt2-medium
A cable car,is a vehicle.,cable car,vehicle,13,-15.134552001953125,354824192,gpt2-medium
A train,is a vehicle.,train,vehicle,14,-15.261299133300781,354824192,gpt2-medium
A trolley,is a vehicle.,trolley,vehicle,15,-14.914016723632812,354824192,gpt2-medium
A bicycle,is a vehicle.,bicycle,vehicle,16,-10.3963623046875,354824192,gpt2-medium
A carriage,is a vehicle.,carriage,vehicle,17,-12.171844482421875,354824192,gpt2-medium
An airplane,is a vehicle.,airplane,vehicle,18,-16.136192321777344,354824192,gpt2-medium
A bike,is a vehicle.,bike,vehicle,19,-10.761646270751953,354824192,gpt2-medium
A boat,is a vehicle.,boat,vehicle,20,-16.96686553955078,354824192,gpt2-medium
A jet,is a vehicle.,jet,vehicle,21,-16.89780044555664,354824192,gpt2-medium
A ship,is a vehicle.,ship,vehicle,22,-15.560592651367188,354824192,gpt2-medium
A scooter,is a vehicle.,scooter,vehicle,23,-13.722347259521484,354824192,gpt2-medium
A tractor,is a vehicle.,tractor,vehicle,24,-16.553714752197266,354824192,gpt2-medium
A wagon,is a vehicle.,wagon,vehicle,25,-11.724006652832031,354824192,gpt2-medium
A subway,is a vehicle.,subway,vehicle,26,-16.542930603027344,354824192,gpt2-medium
A trailer,is a vehicle.,trailer,vehicle,27,-17.273880004882812,354824192,gpt2-medium
A cart,is a vehicle.,cart,vehicle,28,-13.444740295410156,354824192,gpt2-medium
A wheelchair,is a vehicle.,wheelchair,vehicle,29,-14.491207122802734,354824192,gpt2-medium
A yacht,is a vehicle.,yacht,vehicle,30,-15.26650619506836,354824192,gpt2-medium
A tank,is a vehicle.,tank,vehicle,31,-12.804729461669922,354824192,gpt2-medium
A go-cart,is a vehicle.,go-cart,vehicle,32,-12.701553344726562,354824192,gpt2-medium
A rowboat,is a vehicle.,rowboat,vehicle,33,-18.034866333007812,354824192,gpt2-medium
A dogsled,is a vehicle.,dogsled,vehicle,34,-16.611305236816406,354824192,gpt2-medium
A tricycle,is a vehicle.,tricycle,vehicle,35,-13.546098709106445,354824192,gpt2-medium
A canoe,is a vehicle.,canoe,vehicle,36,-13.900154113769531,354824192,gpt2-medium
A raft,is a vehicle.,raft,vehicle,37,-19.224807739257812,354824192,gpt2-medium
A submarine,is a vehicle.,submarine,vehicle,38,-16.609405517578125,354824192,gpt2-medium
A sled,is a vehicle.,sled,vehicle,39,-14.474491119384766,354824192,gpt2-medium
A horse,is a vehicle.,horse,vehicle,40,-14.872169494628906,354824192,gpt2-medium
A rocket,is a vehicle.,rocket,vehicle,41,-18.7265625,354824192,gpt2-medium
A blimp,is a vehicle.,blimp,vehicle,42,-13.960765838623047,354824192,gpt2-medium
A skate,is a vehicle.,skate,vehicle,43,-18.37066650390625,354824192,gpt2-medium
A camel,is a vehicle.,camel,vehicle,44,-16.383155822753906,354824192,gpt2-medium
Feet,are vehicles.,feet,vehicle,45,-18.308528900146484,354824192,gpt2-medium
A ski,is a vehicle.,ski,vehicle,46,-19.365196228027344,354824192,gpt2-medium
A skateboard,is a vehicle.,skateboard,vehicle,47,-15.979255676269531,354824192,gpt2-medium
A wheelbarrow,is a vehicle.,wheelbarrow,vehicle,48,-12.530963897705078,354824192,gpt2-medium
A surfboard,is a vehicle.,surfboard,vehicle,49,-14.90972900390625,354824192,gpt2-medium
An elevator,is a vehicle.,elevator,vehicle,50,-15.864185333251953,354824192,gpt2-medium
A chair,is a type of furniture.,chair,furniture,1,-13.024360656738281,354824192,gpt2-medium
A sofa,is a type of furniture.,sofa,furniture,2,-12.441390991210938,354824192,gpt2-medium
A couch,is a type of furniture.,couch,furniture,3,-13.355369567871094,354824192,gpt2-medium
A table,is a type of furniture.,table,furniture,4,-16.8150634765625,354824192,gpt2-medium
An easy chair,is a type of furniture.,easy chair,furniture,5,-18.380401611328125,354824192,gpt2-medium
A dresser,is a type of furniture.,dresser,furniture,6,-14.637641906738281,354824192,gpt2-medium
A rocking chair,is a type of furniture.,rocking chair,furniture,7,-12.81170654296875,354824192,gpt2-medium
A coffee table,is a type of furniture.,coffee table,furniture,8,-15.896469116210938,354824192,gpt2-medium
A rocker,is a type of furniture.,rocker,furniture,9,-20.6134033203125,354824192,gpt2-medium
A love seat,is a type of furniture.,love seat,furniture,10,-17.92495346069336,354824192,gpt2-medium
Chest of drawers,are furniture.,chest of drawers,furniture,11,-17.837955474853516,354824192,gpt2-medium
A desk,is a type of furniture.,desk,furniture,12,-15.711040496826172,354824192,gpt2-medium
A bed,is a type of furniture.,bed,furniture,13,-15.57400131225586,354824192,gpt2-medium
A bureau,is a type of furniture.,bureau,furniture,14,-24.126018524169922,354824192,gpt2-medium
A davenport,is a type of furniture.,davenport,furniture,15,-18.243881225585938,354824192,gpt2-medium
An end table,is a type of furniture.,end table,furniture,16,-17.590656280517578,354824192,gpt2-medium
A divan,is a type of furniture.,divan,furniture,17,-15.086135864257812,354824192,gpt2-medium
A night table,is a type of furniture.,night table,furniture,18,-14.899948120117188,354824192,gpt2-medium
A chest,is a type of furniture.,chest,furniture,19,-20.44721221923828,354824192,gpt2-medium
A cedar chest,is a type of furniture.,cedar chest,furniture,20,-15.331714630126953,354824192,gpt2-medium
A vanity,is a type of furniture.,vanity,furniture,21,-20.976560592651367,354824192,gpt2-medium
A bookcase,is a type of furniture.,bookcase,furniture,22,-16.580787658691406,354824192,gpt2-medium
A lounge,is a type of furniture.,lounge,furniture,23,-17.640155792236328,354824192,gpt2-medium
A chaise lounge,is a type of furniture.,chaise lounge,furniture,24,-17.658790588378906,354824192,gpt2-medium
An ottoman,is a type of furniture.,ottoman,furniture,25,-15.362754821777344,354824192,gpt2-medium
A footstool,is a type of furniture.,footstool,furniture,26,-13.402603149414062,354824192,gpt2-medium
A cabinet,is a type of furniture.,cabinet,furniture,27,-20.23223876953125,354824192,gpt2-medium
A china closet,is a type of furniture.,china closet,furniture,28,-17.284759521484375,354824192,gpt2-medium
A bench,is a type of furniture.,bench,furniture,29,-26.3902587890625,354824192,gpt2-medium
A buffet,is a type of furniture.,buffet,furniture,30,-19.354736328125,354824192,gpt2-medium
A lamp,is a type of furniture.,lamp,furniture,31,-16.240028381347656,354824192,gpt2-medium
A stool,is a type of furniture.,stool,furniture,32,-16.405349731445312,354824192,gpt2-medium
A hassock,is a type of furniture.,hassock,furniture,33,-20.738840579986572,354824192,gpt2-medium
A drawer,is a type of furniture.,drawer,furniture,34,-17.479923248291016,354824192,gpt2-medium
A piano,is a type of furniture.,piano,furniture,35,-16.886245727539062,354824192,gpt2-medium
A cushion,is a type of furniture.,cushion,furniture,36,-15.127723693847656,354824192,gpt2-medium
A magazine rack,is a type of furniture.,magazine rack,furniture,37,-14.980216979980469,354824192,gpt2-medium
A hi-fi,is a type of furniture.,hi-fi,furniture,38,-21.70987319946289,354824192,gpt2-medium
A cupboard,is a type of furniture.,cupboard,furniture,39,-17.49874496459961,354824192,gpt2-medium
A stereo,is a type of furniture.,stereo,furniture,40,-20.396575927734375,354824192,gpt2-medium
A mirror,is a type of furniture.,mirror,furniture,41,-17.17691421508789,354824192,gpt2-medium
A television,is a type of furniture.,television,furniture,42,-23.415328979492188,354824192,gpt2-medium
A bar,is a type of furniture.,bar,furniture,43,-19.839637756347656,354824192,gpt2-medium
A shelf,is a type of furniture.,shelf,furniture,44,-17.10651397705078,354824192,gpt2-medium
A rug,is a type of furniture.,rug,furniture,45,-12.627494812011719,354824192,gpt2-medium
A pillow,is a type of furniture.,pillow,furniture,46,-16.06000518798828,354824192,gpt2-medium
A wastebasket,is a type of furniture.,wastebasket,furniture,47,-19.103302001953125,354824192,gpt2-medium
A radio,is a type of furniture.,radio,furniture,48,-25.572837829589844,354824192,gpt2-medium
A sewing machine,is a type of furniture.,sewing machine,furniture,49,-18.7005615234375,354824192,gpt2-medium
A stove,is a type of furniture.,stove,furniture,50,-17.819995880126953,354824192,gpt2-medium
A counter,is a type of furniture.,counter,furniture,51,-22.229515075683594,354824192,gpt2-medium
A clock,is a type of furniture.,clock,furniture,52,-20.29794692993164,354824192,gpt2-medium
A drape,is a type of furniture.,drape,furniture,53,-20.123313903808594,354824192,gpt2-medium
A refrigerator,is a type of furniture.,refrigerator,furniture,54,-17.14989471435547,354824192,gpt2-medium
A picture,is a type of furniture.,picture,furniture,55,-28.376811981201172,354824192,gpt2-medium
A closet,is a type of furniture.,closet,furniture,56,-19.262592315673828,354824192,gpt2-medium
A vase,is a type of furniture.,vase,furniture,57,-17.62433624267578,354824192,gpt2-medium
An ashtray,is a type of furniture.,ashtray,furniture,58,-19.368717193603516,354824192,gpt2-medium
A fan,is a type of furniture.,fan,furniture,59,-27.08511734008789,354824192,gpt2-medium
A telephone,is a type of furniture.,telephone,furniture,60,-24.001636505126953,354824192,gpt2-medium
A gun,is a weapon.,gun,weapon,1,-10.151969909667969,354824192,gpt2-medium
A pistol,is a weapon.,pistol,weapon,2,-11.607532501220703,354824192,gpt2-medium
A revolver,is a weapon.,revolver,weapon,3,-11.873058319091797,354824192,gpt2-medium
A machine gun,is a weapon.,machine gun,weapon,4,-12.194469451904297,354824192,gpt2-medium
A rifle,is a weapon.,rifle,weapon,5,-11.136238098144531,354824192,gpt2-medium
A switchblade,is a weapon.,switchblade,weapon,6,-11.602813720703125,354824192,gpt2-medium
A knife,is a weapon.,knife,weapon,7,-10.691642761230469,354824192,gpt2-medium
A dagger,is a weapon.,dagger,weapon,8,-10.181198120117188,354824192,gpt2-medium
A shotgun,is a weapon.,shotgun,weapon,9,-11.589752197265625,354824192,gpt2-medium
A sword,is a weapon.,sword,weapon,10,-9.337757110595703,354824192,gpt2-medium
A bomb,is a weapon.,bomb,weapon,11,-17.040611267089844,354824192,gpt2-medium
A hand grenade,is a weapon.,hand grenade,weapon,12,-13.558452606201172,354824192,gpt2-medium
An atom bomb,is a weapon.,Atom bomb,weapon,13,-12.23638916015625,354824192,gpt2-medium
A bayonet,is a weapon.,bayonet,weapon,14,-11.152935028076172,354824192,gpt2-medium
A spear,is a weapon.,spear,weapon,15,-10.924415588378906,354824192,gpt2-medium
A bazooka,is a weapon.,bazooka,weapon,16,-11.608573913574219,354824192,gpt2-medium
A cannon,is a weapon.,cannon,weapon,17,-11.650066375732422,354824192,gpt2-medium
A bow and arrow,is a weapon.,bow and arrow,weapon,18,-10.062667846679688,354824192,gpt2-medium
A club,is a weapon.,club,weapon,19,-18.494277954101562,354824192,gpt2-medium
A lance,is a weapon.,lance,weapon,20,-11.226722717285156,354824192,gpt2-medium
A brass knuckle,is a weapon.,brass knuckle,weapon,21,-13.660392761230469,354824192,gpt2-medium
A bullet,is a weapon.,bullet,weapon,22,-13.926544189453125,354824192,gpt2-medium
A tomahawk,is a weapon.,tomahawk,weapon,23,-11.405134201049805,354824192,gpt2-medium
A mortar,is a weapon.,mortar,weapon,24,-14.397880554199219,354824192,gpt2-medium
An arrow,is a weapon.,arrow,weapon,25,-10.062812805175781,354824192,gpt2-medium
A blackjack,is a weapon.,blackjack,weapon,26,-19.265533447265625,354824192,gpt2-medium
A tank,is a weapon.,tank,weapon,27,-14.438945770263672,354824192,gpt2-medium
Teargas,is a weapon.,teargas,weapon,28,-13.07442855834961,354824192,gpt2-medium
A missile,is a weapon.,missile,weapon,29,-14.186622619628906,354824192,gpt2-medium
A whip,is a weapon.,whip,weapon,30,-12.117801666259766,354824192,gpt2-medium
An ice pick,is a weapon.,ice pick,weapon,31,-11.515983581542969,354824192,gpt2-medium
A hatchet,is a weapon.,hatchet,weapon,32,-10.541763305664062,354824192,gpt2-medium
A slingshot,is a weapon.,slingshot,weapon,33,-11.777929306030273,354824192,gpt2-medium
A fist,is a weapon.,fist,weapon,34,-12.394515991210938,354824192,gpt2-medium
An axe,is a weapon.,axe,weapon,35,-11.09722900390625,354824192,gpt2-medium
A bow,is a weapon.,bow,weapon,36,-12.177772521972656,354824192,gpt2-medium
A razor,is a weapon.,razor,weapon,37,-15.014884948730469,354824192,gpt2-medium
A razor blade,is a weapon.,razor blade,weapon,38,-11.805427551269531,354824192,gpt2-medium
A rocket,is a weapon.,rocket,weapon,39,-16.42157745361328,354824192,gpt2-medium
A judo,is a weapon.,judo,weapon,40,-18.15148162841797,354824192,gpt2-medium
A stick,is a weapon.,stick,weapon,41,-12.684337615966797,354824192,gpt2-medium
A poison,is a weapon.,poison,weapon,42,-13.6326904296875,354824192,gpt2-medium
A rock,is a weapon.,rock,weapon,43,-15.9464111328125,354824192,gpt2-medium
A stone,is a weapon.,stone,weapon,44,-13.512283325195312,354824192,gpt2-medium
Gas,is a weapon.,gas,weapon,45,-16.167659759521484,354824192,gpt2-medium
A chain,is a weapon.,chain,weapon,46,-18.44815731048584,354824192,gpt2-medium
A scissor,is a weapon.,scissor,weapon,47,-14.464212417602539,354824192,gpt2-medium
A brick,is a weapon.,brick,weapon,48,-15.081436157226562,354824192,gpt2-medium
A pitchfork,is a weapon.,pitchfork,weapon,49,-11.104911804199219,354824192,gpt2-medium
A hammer,is a weapon.,hammer,weapon,50,-10.850196838378906,354824192,gpt2-medium
A word,is a weapon.,word,weapon,51,-13.945735931396484,354824192,gpt2-medium
A hand,is a weapon.,hand,weapon,52,-14.789482116699219,354824192,gpt2-medium
A pipe,is a weapon.,pipe,weapon,53,-16.048961639404297,354824192,gpt2-medium
A rope,is a weapon.,rope,weapon,54,-13.363056182861328,354824192,gpt2-medium
An airplane,is a weapon.,airplane,weapon,55,-17.539596557617188,354824192,gpt2-medium
A foot,is a weapon.,foot,weapon,56,-16.916290283203125,354824192,gpt2-medium
A car,is a weapon.,car,weapon,57,-16.53842544555664,354824192,gpt2-medium
A screwdriver,is a weapon.,screwdriver,weapon,58,-12.870376586914062,354824192,gpt2-medium
Glass,is a weapon.,glass,weapon,59,-15.57647705078125,354824192,gpt2-medium
A shoe,is a weapon.,shoe,weapon,60,-14.030052185058594,354824192,gpt2-medium
