stimulus,item,category,rank,logprob,normalized_logprob,params,model
a slide rule is a tool.,slide rule,tool,54,-131.13587093353271,-18.73369584764753,82760793,distilroberta-base
a cement is a tool.,cement,tool,55,-114.28915882110596,-19.048193136850994,82760793,distilroberta-base
an anvil is a tool.,anvil,tool,56,-125.36626720428467,-17.90946674346924,82760793,distilroberta-base
a hatchet is a tool.,hatchet,tool,57,-138.36383056640625,-19.766261509486608,82760793,distilroberta-base
rags are tools.,rags,tool,58,-103.07401180267334,-20.614802360534668,82760793,distilroberta-base
a scissors is a tool.,scissors,tool,59,-117.34889602661133,-19.558149337768555,82760793,distilroberta-base
a crane is a tool.,crane,tool,60,-121.09174346923828,-20.181957244873047,82760793,distilroberta-base
orange is a fruit.,orange,fruit,1,-100.87546253204346,-20.175092506408692,82760793,distilroberta-base
apple is a fruit.,apple,fruit,2,-98.40444087982178,-19.680888175964355,82760793,distilroberta-base
banana is a fruit.,banana,fruit,3,-110.65015029907227,-18.441691716512043,82760793,distilroberta-base
peach is a fruit.,peach,fruit,4,-121.43738174438477,-20.23956362406413,82760793,distilroberta-base
pear is a fruit.,pear,fruit,5,-116.04333782196045,-19.340556303660076,82760793,distilroberta-base
apricot is a fruit.,apricot,fruit,6,-123.45679759979248,-17.636685371398926,82760793,distilroberta-base
tangerine is a fruit.,tangerine,fruit,7,-134.36346340179443,-19.194780485970632,82760793,distilroberta-base
plum is a fruit.,plum,fruit,8,-115.60585021972656,-19.26764170328776,82760793,distilroberta-base
grapes are fruit.,grapes,fruit,9,-121.72121047973633,-20.286868413289387,82760793,distilroberta-base
nectarine is a fruit.,nectarine,fruit,10,-114.33827209472656,-19.056378682454426,82760793,distilroberta-base
strawberry is a fruit.,strawberry,fruit,11,-130.86931133270264,-18.695615904671804,82760793,distilroberta-base
grapefruit is a fruit.,grapefruit,fruit,12,-130.11130619049072,-18.58732945578439,82760793,distilroberta-base
berry is a fruit.,berry,fruit,13,-94.17771911621094,-18.835543823242187,82760793,distilroberta-base
cherry is a fruit.,cherry,fruit,14,-110.68416786193848,-18.44736131032308,82760793,distilroberta-base
pineapple is a fruit.,pineapple,fruit,15,-116.6995153427124,-19.4499192237854,82760793,distilroberta-base
blackberry is a fruit.,blackberry,fruit,16,-119.55384349822998,-19.92564058303833,82760793,distilroberta-base
melon is a fruit.,melon,fruit,17,-98.01316928863525,-19.60263385772705,82760793,distilroberta-base
blueberry is a fruit.,blueberry,fruit,18,-116.36590194702148,-19.394316991170246,82760793,distilroberta-base
raspberry is a fruit.,raspberry,fruit,19,-117.0586462020874,-19.50977436701457,82760793,distilroberta-base
lemon is a fruit.,lemon,fruit,20,-111.54925632476807,-18.591542720794678,82760793,distilroberta-base
black raspberry is a fruit.,black raspberry,fruit,21,-120.27639961242676,-20.046066602071125,82760793,distilroberta-base
boysenberry is a fruit.,boysenberry,fruit,22,-122.697829246521,-17.52826132093157,82760793,distilroberta-base
watermelon is a fruit.,watermelon,fruit,23,-109.87384510040283,-18.312307516733807,82760793,distilroberta-base
cantaloupe is a fruit.,cantaloupe,fruit,24,-169.14167976379395,-18.793519973754883,82760793,distilroberta-base
lime is a fruit.,lime,fruit,25,-101.22095584869385,-20.24419116973877,82760793,distilroberta-base
tangelo is a fruit.,tangelo,fruit,26,-112.0986213684082,-18.683103561401367,82760793,distilroberta-base
papaya is a fruit.,papaya,fruit,27,-125.27898979187012,-17.89699854169573,82760793,distilroberta-base
honeydew is a fruit.,honeydew,fruit,28,-155.09320163726807,-19.38665020465851,82760793,distilroberta-base
fig is a fruit.,fig,fruit,29,-94.44956684112549,-18.8899133682251,82760793,distilroberta-base
mango is a fruit.,mango,fruit,30,-113.66092014312744,-18.94348669052124,82760793,distilroberta-base
guava is a fruit.,guava,fruit,31,-115.93570232391357,-19.322617053985596,82760793,distilroberta-base
pomegranate is a fruit.,pomegranate,fruit,32,-165.99647331237793,-20.74955916404724,82760793,distilroberta-base
cranberry is a fruit.,cranberry,fruit,33,-143.23645401000977,-20.462350572858536,82760793,distilroberta-base
passion fruit is a fruit.,passion fruit,fruit,34,-122.1548900604248,-17.450698580060685,82760793,distilroberta-base
prunes are fruit.,prunes,fruit,35,-109.37089920043945,-21.87417984008789,82760793,distilroberta-base
gooseberry is a fruit.,gooseberry,fruit,36,-137.30760765075684,-19.615372521536692,82760793,distilroberta-base
date is a fruit.,date,fruit,37,-95.51928043365479,-19.103856086730957,82760793,distilroberta-base
kumquat is a fruit.,kumquat,fruit,38,-141.92317008972168,-17.74039626121521,82760793,distilroberta-base
raisin is a fruit.,raisin,fruit,39,-117.04372501373291,-19.50728750228882,82760793,distilroberta-base
muskmelon is a fruit.,muskmelon,fruit,40,-137.14950370788574,-17.143687963485718,82760793,distilroberta-base
persimmon is a fruit.,persimmon,fruit,41,-134.20870685577393,-19.172672407967703,82760793,distilroberta-base
pawpaw is a fruit.,pawpaw,fruit,42,-144.23340892791748,-18.029176115989685,82760793,distilroberta-base
coconut is a fruit.,coconut,fruit,43,-129.4729413986206,-18.496134485517228,82760793,distilroberta-base
avocado is a fruit.,avocado,fruit,44,-112.57342147827148,-18.762236913045246,82760793,distilroberta-base
pumpkin is a fruit.,pumpkin,fruit,45,-131.90118789672852,-18.843026842389786,82760793,distilroberta-base
tomato is a fruit.,tomato,fruit,46,-125.45820808410645,-20.909701347351074,82760793,distilroberta-base
nut is a fruit.,nut,fruit,47,-91.31024360656738,-18.262048721313477,82760793,distilroberta-base
gourd is a fruit.,gourd,fruit,48,-135.0965747833252,-19.29951068333217,82760793,distilroberta-base
olive is a fruit.,olive,fruit,49,-110.18926525115967,-18.364877541859943,82760793,distilroberta-base
pickle is a fruit.,pickle,fruit,50,-113.14775371551514,-18.857958952585857,82760793,distilroberta-base
squash is a fruit.,squash,fruit,51,-117.59249496459961,-19.5987491607666,82760793,distilroberta-base
pants are clothes.,pants,clothing,1,-82.90800666809082,-20.727001667022705,82760793,distilroberta-base
a shirt is a type of clothing.,shirt,clothing,2,-159.5784397125244,-19.94730496406555,82760793,distilroberta-base
dress is a type of clothing.,dress,clothing,3,-139.29281330108643,-19.898973328726633,82760793,distilroberta-base
a skirt is a type of clothing.,skirt,clothing,4,-157.27703475952148,-19.659629344940186,82760793,distilroberta-base
a blouse is a type of clothing.,blouse,clothing,5,-182.3561611175537,-20.26179567972819,82760793,distilroberta-base
a suit is a type of clothing.,suit,clothing,6,-159.50128173828125,-19.937660217285156,82760793,distilroberta-base
slacks are clothes.,slacks,clothing,7,-105.24591827392578,-21.049183654785157,82760793,distilroberta-base
a jacket is a type of clothing.,jacket,clothing,8,-158.2011260986328,-19.7751407623291,82760793,distilroberta-base
a coat is a type of clothing.,coat,clothing,9,-159.13771152496338,-19.892213940620422,82760793,distilroberta-base
a sweater is a type of clothing.,sweater,clothing,10,-161.44828033447266,-20.181035041809082,82760793,distilroberta-base
a sweatshirt is a type of clothing.,sweatshirt,clothing,11,-180.84297275543213,-20.09366363949246,82760793,distilroberta-base
underpants are clothes.,underpants,clothing,12,-102.51001930236816,-20.502003860473632,82760793,distilroberta-base
a sports jacket is a type of clothing.,sports jacket,clothing,13,-178.2104730606079,-19.80116367340088,82760793,distilroberta-base
a jumper is a type of clothing.,jumper,clothing,14,-161.59412670135498,-20.199265837669373,82760793,distilroberta-base
panties are clothes.,panties,clothing,15,-122.3428430557251,-20.39047384262085,82760793,distilroberta-base
socks are clothes.,socks,clothing,16,-102.49991989135742,-20.499983978271484,82760793,distilroberta-base
a parka is a type of clothing.,parka,clothing,17,-177.41071033477783,-19.712301148308647,82760793,distilroberta-base
pajamas are clothes.,pajamas,clothing,18,-120.08910179138184,-20.01485029856364,82760793,distilroberta-base
an undershirt is a type of clothing.,undershirt,clothing,19,-183.7802619934082,-20.42002911037869,82760793,distilroberta-base
an overcoat is a type of clothing.,overcoat,clothing,20,-180.8228578567505,-20.091428650750053,82760793,distilroberta-base
a nightgown is a type of clothing.,nightgown,clothing,21,-208.77254486083984,-20.877254486083984,82760793,distilroberta-base
a raincoat is a type of clothing.,raincoat,clothing,22,-184.42384147644043,-20.491537941826714,82760793,distilroberta-base
a bathing suit is a type of clothing.,bathing suit,clothing,23,-182.13231468200684,-20.236923853556316,82760793,distilroberta-base
a bathrobe is a type of clothing.,bathrobe,clothing,24,-184.85458755493164,-20.539398617214626,82760793,distilroberta-base
a slip is a type of clothing.,slip,clothing,25,-163.88609504699707,-20.485761880874634,82760793,distilroberta-base
a bra is a type of clothing.,bra,clothing,26,-158.0772466659546,-19.759655833244324,82760793,distilroberta-base
shoes are clothes.,shoes,clothing,27,-103.32749557495117,-20.665499114990233,82760793,distilroberta-base
a tuxedo is a type of clothing.,tuxedo,clothing,28,-207.1536750793457,-20.71536750793457,82760793,distilroberta-base
stockings are clothes.,stockings,clothing,29,-103.82290077209473,-20.764580154418944,82760793,distilroberta-base
a vest is a type of clothing.,vest,clothing,30,-160.18763542175293,-20.023454427719116,82760793,distilroberta-base
nylons are clothes.,nylons,clothing,31,-114.01051998138428,-19.001753330230713,82760793,distilroberta-base
a cape is a type of clothing.,cape,clothing,32,-163.83965682983398,-20.479957103729248,82760793,distilroberta-base
boots are clothes.,boots,clothing,33,-109.21211051940918,-21.842422103881837,82760793,distilroberta-base
sandals are clothes.,sandals,clothing,34,-98.8542947769165,-19.7708589553833,82760793,distilroberta-base
a tie is a type of clothing.,tie,clothing,35,-165.9961051940918,-20.749513149261475,82760793,distilroberta-base
a girdle is a type of clothing.,girdle,clothing,36,-202.06292152404785,-20.206292152404785,82760793,distilroberta-base
a belt is a type of clothing.,belt,clothing,37,-162.53693199157715,-20.317116498947144,82760793,distilroberta-base
a scarf is a type of clothing.,scarf,clothing,38,-161.62782859802246,-20.203478574752808,82760793,distilroberta-base
mittens are clothes.,mittens,clothing,39,-99.1520004272461,-19.83040008544922,82760793,distilroberta-base
slippers are clothes.,slippers,clothing,40,-105.35154819488525,-21.07030963897705,82760793,distilroberta-base
a hat is a type of clothing.,hat,clothing,41,-158.30386352539062,-19.787982940673828,82760793,distilroberta-base
overshoes are clothes.,overshoes,clothing,42,-123.4847936630249,-20.580798943837483,82760793,distilroberta-base
gloves are clothes.,gloves,clothing,43,-110.62907218933105,-22.12581443786621,82760793,distilroberta-base
an apron is a type of clothing.,apron,clothing,44,-181.76575469970703,-20.196194966634113,82760793,distilroberta-base
earmuffs are clothes.,earmuffs,clothing,45,-113.80562019348145,-18.967603365580242,82760793,distilroberta-base
a handkerchief is a type of clothing.,handkerchief,clothing,46,-214.359281539917,-21.4359281539917,82760793,distilroberta-base
a purse is a type of clothing.,purse,clothing,47,-162.63270473480225,-20.32908809185028,82760793,distilroberta-base
a hairband is a type of clothing.,hairband,clothing,48,-184.94851970672607,-20.549835522969563,82760793,distilroberta-base
a ring is a type of clothing.,ring,clothing,49,-166.2058744430542,-20.775734305381775,82760793,distilroberta-base
en arring is a type of clothing.,earrings,clothing,50,-176.7713222503662,-19.641258027818466,82760793,distilroberta-base
a watch is a type of clothing.,watch,clothing,51,-163.14264678955078,-20.392830848693848,82760793,distilroberta-base
cuff links are clothes.,cuff links,clothing,52,-120.03909015655518,-20.00651502609253,82760793,distilroberta-base
a necklace is a type of clothing.,necklace,clothing,53,-161.07056999206543,-20.13382124900818,82760793,distilroberta-base
a bracelet is a type of clothing.,bracelet,clothing,54,-163.5630111694336,-20.4453763961792,82760793,distilroberta-base
a cane is a type of clothing.,cane,clothing,55,-163.83451175689697,-20.47931396961212,82760793,distilroberta-base
an automobile is a vehicle.,automobile,vehicle,1,-117.1150951385498,-19.519182523091633,82760793,distilroberta-base
a station wagon is a vehicle.,station wagon,vehicle,2,-125.06859302520752,-17.866941860743932,82760793,distilroberta-base
a truck is a vehicle.,truck,vehicle,3,-114.19575309753418,-19.032625516255695,82760793,distilroberta-base
a car is a vehicle.,car,vehicle,4,-114.43724536895752,-19.072874228159588,82760793,distilroberta-base
bus are vehicles.,bus,vehicle,5,-80.29428100585938,-20.073570251464844,82760793,distilroberta-base
a taxi is a vehicle.,taxi,vehicle,6,-115.30671119689941,-19.217785199483234,82760793,distilroberta-base
a jeep is a vehicle.,jeep,vehicle,7,-135.3336935043335,-19.333384786333358,82760793,distilroberta-base
an ambulance is a vehicle.,ambulance,vehicle,8,-118.17240619659424,-19.695401032765705,82760793,distilroberta-base
a motorcycle is a vehicle.,motorcycle,vehicle,9,-115.63944244384766,-19.27324040730794,82760793,distilroberta-base
a streetcar is a vehicle.,streetcar,vehicle,10,-113.42598819732666,-18.90433136622111,82760793,distilroberta-base
a van is a vehicle.,van,vehicle,11,-110.99511051177979,-18.49918508529663,82760793,distilroberta-base
a Honda is a vehicle.,Honda,vehicle,12,-108.9510908126831,-18.158515135447185,82760793,distilroberta-base
a cable car is a vehicle.,cable car,vehicle,13,-132.3616886138916,-18.90881265912737,82760793,distilroberta-base
a train is a vehicle.,train,vehicle,14,-116.46004009246826,-19.410006682078045,82760793,distilroberta-base
a trolley is a vehicle.,trolley,vehicle,15,-134.75119018554688,-19.250170026506698,82760793,distilroberta-base
a bicycle is a vehicle.,bicycle,vehicle,16,-117.15269088745117,-19.525448481241863,82760793,distilroberta-base
a carriage is a vehicle.,carriage,vehicle,17,-117.52133846282959,-19.58688974380493,82760793,distilroberta-base
an airplane is a vehicle.,airplane,vehicle,18,-119.11156272888184,-19.851927121480305,82760793,distilroberta-base
a bike is a vehicle.,bike,vehicle,19,-116.44971561431885,-19.408285935719807,82760793,distilroberta-base
a boat is a vehicle.,boat,vehicle,20,-113.58101177215576,-18.930168628692627,82760793,distilroberta-base
a jet is a vehicle.,jet,vehicle,21,-114.51898860931396,-19.086498101552326,82760793,distilroberta-base
a ship is a vehicle.,ship,vehicle,22,-115.48229694366455,-19.24704949061076,82760793,distilroberta-base
a scooter is a vehicle.,scooter,vehicle,23,-135.66515445709229,-19.380736351013184,82760793,distilroberta-base
a tractor is a vehicle.,tractor,vehicle,24,-116.54438781738281,-19.42406463623047,82760793,distilroberta-base
a wagon is a vehicle.,wagon,vehicle,25,-113.98401260375977,-18.99733543395996,82760793,distilroberta-base
a subway is a vehicle.,subway,vehicle,26,-112.36395454406738,-18.727325757344563,82760793,distilroberta-base
a trailer is a vehicle.,trailer,vehicle,27,-119.15135765075684,-19.858559608459473,82760793,distilroberta-base
a cart is a vehicle.,cart,vehicle,28,-115.74359893798828,-19.290599822998047,82760793,distilroberta-base
a wheelchair is a vehicle.,wheelchair,vehicle,29,-118.52803707122803,-19.75467284520467,82760793,distilroberta-base
a yacht is a vehicle.,yacht,vehicle,30,-114.20333862304688,-19.033889770507812,82760793,distilroberta-base
a tank is a vehicle.,tank,vehicle,31,-115.0460090637207,-19.17433484395345,82760793,distilroberta-base
a go-cart is a vehicle.,go-cart,vehicle,32,-159.131685256958,-19.89146065711975,82760793,distilroberta-base
a rowboat is a vehicle.,rowboat,vehicle,33,-141.53557777404785,-20.21936825343541,82760793,distilroberta-base
a dogsled is a vehicle.,dogsled,vehicle,34,-135.7274169921875,-19.389630998883927,82760793,distilroberta-base
a tricycle is a vehicle.,tricycle,vehicle,35,-141.9248914718628,-20.274984495980398,82760793,distilroberta-base
a canoe is a vehicle.,canoe,vehicle,36,-116.96325588226318,-19.493875980377197,82760793,distilroberta-base
a raft is a vehicle.,raft,vehicle,37,-114.82131385803223,-19.13688564300537,82760793,distilroberta-base
a submarine is a vehicle.,submarine,vehicle,38,-116.04547595977783,-19.34091265996297,82760793,distilroberta-base
a sled is a vehicle.,sled,vehicle,39,-116.22551536560059,-19.370919227600098,82760793,distilroberta-base
a horse is a vehicle.,horse,vehicle,40,-120.24216938018799,-20.040361563364666,82760793,distilroberta-base
a rocket is a vehicle.,rocket,vehicle,41,-117.58808994293213,-19.59801499048869,82760793,distilroberta-base
a blimp is a vehicle.,blimp,vehicle,42,-143.26604843139648,-20.466578347342356,82760793,distilroberta-base
skates are vehicles.,skates,vehicle,43,-100.10162258148193,-20.020324516296387,82760793,distilroberta-base
a camel is a vehicle.,camel,vehicle,44,-117.50927448272705,-19.58487908045451,82760793,distilroberta-base
feet are vehicles.,feet,vehicle,45,-74.73122024536133,-18.682805061340332,82760793,distilroberta-base
ski is a vehicle.,skis,vehicle,46,-96.10580825805664,-19.22116165161133,82760793,distilroberta-base
a skateboard is a vehicle.,skateboard,vehicle,47,-144.7339572906494,-20.676279612949916,82760793,distilroberta-base
a wheelbarrow is a vehicle.,wheelbarrow,vehicle,48,-163.00082778930664,-20.37510347366333,82760793,distilroberta-base
a surfboard is a vehicle.,surfboard,vehicle,49,-139.58434581756592,-19.940620831080846,82760793,distilroberta-base
an elevator is a vehicle.,elevator,vehicle,50,-118.91166687011719,-19.81861114501953,82760793,distilroberta-base
a chair is a type of furniture.,chair,furniture,1,-161.76877403259277,-20.221096754074097,82760793,distilroberta-base
a sofa is a type of furniture.,sofa,furniture,2,-157.0560188293457,-19.632002353668213,82760793,distilroberta-base
a couch is a type of furniture.,couch,furniture,3,-157.69305801391602,-19.711632251739502,82760793,distilroberta-base
a table is a type of furniture.,table,furniture,4,-165.24035739898682,-20.655044674873352,82760793,distilroberta-base
an easy chair is a type of furniture.,easy chair,furniture,5,-172.56059074401855,-19.173398971557617,82760793,distilroberta-base
a dresser is a type of furniture.,dresser,furniture,6,-180.64776802062988,-20.07197422451443,82760793,distilroberta-base
a rocking chair is a type of furniture.,rocking chair,furniture,7,-182.76840496063232,-20.30760055118137,82760793,distilroberta-base
a coffee table is a type of furniture.,coffee table,furniture,8,-176.27951622009277,-19.586612913343643,82760793,distilroberta-base
a rocker is a type of furniture.,rocker,furniture,9,-179.9378423690796,-19.9930935965644,82760793,distilroberta-base
a love seat is a type of furniture.,love seat,furniture,10,-174.2716827392578,-19.36352030436198,82760793,distilroberta-base
a chest of drawers is a type of furniture.,chest of drawers,furniture,11,-237.70317459106445,-21.609379508278586,82760793,distilroberta-base
a desk is a type of furniture.,desk,furniture,12,-159.6257677078247,-19.95322096347809,82760793,distilroberta-base
a bed is a type of furniture.,bed,furniture,13,-158.16919040679932,-19.771148800849915,82760793,distilroberta-base
a bureau is a type of furniture.,bureau,furniture,14,-159.2433843612671,-19.905423045158386,82760793,distilroberta-base
a davenport is a type of furniture.,davenport,furniture,15,-196.85829830169678,-19.685829830169677,82760793,distilroberta-base
an end table is a type of furniture.,end table,furniture,16,-179.5529088973999,-19.950323210822212,82760793,distilroberta-base
a divan is a type of furniture.,divan,furniture,17,-183.62077713012695,-20.402308570014107,82760793,distilroberta-base
a night table is a type of furniture.,night table,furniture,18,-176.27124214172363,-19.585693571302627,82760793,distilroberta-base
a chest is a type of furniture.,chest,furniture,19,-159.1480655670166,-19.893508195877075,82760793,distilroberta-base
a cedar chest is a type of furniture.,cedar chest,furniture,20,-198.59846878051758,-19.85984687805176,82760793,distilroberta-base
a vanity is a type of furniture.,vanity,furniture,21,-165.19822025299072,-20.64977753162384,82760793,distilroberta-base
a bookcase is a type of furniture.,bookcase,furniture,22,-188.76733589172363,-20.974148432413738,82760793,distilroberta-base
a lounge is a type of furniture.,lounge,furniture,23,-162.68803882598877,-20.336004853248596,82760793,distilroberta-base
a chaise lounge is a type of furniture.,chaise lounge,furniture,24,-194.6244773864746,-19.462447738647462,82760793,distilroberta-base
an ottoman is a type of furniture.,ottoman,furniture,25,-203.86794662475586,-20.386794662475587,82760793,distilroberta-base
a footstool is a type of furniture.,footstool,furniture,26,-209.84442901611328,-20.984442901611327,82760793,distilroberta-base
a cabinet is a type of furniture.,cabinet,furniture,27,-162.57526874542236,-20.321908593177795,82760793,distilroberta-base
a china closet is a type of furniture.,china closet,furniture,28,-195.25274658203125,-19.525274658203124,82760793,distilroberta-base
a bench is a type of furniture.,bench,furniture,29,-160.0504035949707,-20.006300449371338,82760793,distilroberta-base
a buffet is a type of furniture.,buffet,furniture,30,-159.00334358215332,-19.875417947769165,82760793,distilroberta-base
a lamp is a type of furniture.,lamp,furniture,31,-161.30610370635986,-20.163262963294983,82760793,distilroberta-base
a stool is a type of furniture.,stool,furniture,32,-161.03223323822021,-20.129029154777527,82760793,distilroberta-base
a hassock is a type of furniture.,hassock,furniture,33,-188.51685619354248,-18.85168561935425,82760793,distilroberta-base
drawers are furniture.,drawers,furniture,34,-107.62042808532715,-21.52408561706543,82760793,distilroberta-base
a piano is a type of furniture.,piano,furniture,35,-161.1268138885498,-20.140851736068726,82760793,distilroberta-base
a cushion is a type of furniture.,cushion,furniture,36,-157.9945650100708,-19.74932062625885,82760793,distilroberta-base
a magazine rack is a type of furniture.,magazine rack,furniture,37,-168.199951171875,-18.688883463541668,82760793,distilroberta-base
a hi-fi is a type of furniture.,hi-fi,furniture,38,-202.56246376037598,-20.2562463760376,82760793,distilroberta-base
a cupboard is a type of furniture.,cupboard,furniture,39,-186.84333419799805,-20.76037046644423,82760793,distilroberta-base
a stereo is a type of furniture.,stereo,furniture,40,-155.3484172821045,-19.41855216026306,82760793,distilroberta-base
a mirror is a type of furniture.,mirror,furniture,41,-160.75875568389893,-20.094844460487366,82760793,distilroberta-base
a television is a type of furniture.,television,furniture,42,-164.6208038330078,-20.577600479125977,82760793,distilroberta-base
a bar is a type of furniture.,bar,furniture,43,-160.19884204864502,-20.024855256080627,82760793,distilroberta-base
a shelf is a type of furniture.,shelf,furniture,44,-156.56347179412842,-19.570433974266052,82760793,distilroberta-base
a rug is a type of furniture.,rug,furniture,45,-159.64220523834229,-19.955275654792786,82760793,distilroberta-base
a pillow is a type of furniture.,pillow,furniture,46,-156.7879285812378,-19.598491072654724,82760793,distilroberta-base
a wastebasket is a type of furniture.,wastebasket,furniture,47,-209.92386531829834,-20.992386531829833,82760793,distilroberta-base
a radio is a type of furniture.,radio,furniture,48,-157.4114990234375,-19.676437377929688,82760793,distilroberta-base
a sewing machine is a type of furniture.,sewing machine,furniture,49,-176.34032821655273,-19.59336980183919,82760793,distilroberta-base
a stove is a type of furniture.,stove,furniture,50,-157.00561141967773,-19.625701427459717,82760793,distilroberta-base
a counter is a type of furniture.,counter,furniture,51,-163.3235969543457,-20.415449619293213,82760793,distilroberta-base
a clock is a type of furniture.,clock,furniture,52,-163.80703735351562,-20.475879669189453,82760793,distilroberta-base
drapes are furniture.,drapes,furniture,53,-125.61043930053711,-20.935073216756184,82760793,distilroberta-base
a refrigerator is a type of furniture.,refrigerator,furniture,54,-161.05130767822266,-20.131413459777832,82760793,distilroberta-base
a picture is a type of furniture.,picture,furniture,55,-155.53534507751465,-19.44191813468933,82760793,distilroberta-base
a closet is a type of furniture.,closet,furniture,56,-161.01215744018555,-20.126519680023193,82760793,distilroberta-base
a vase is a type of furniture.,vase,furniture,57,-184.40978240966797,-20.48997582329644,82760793,distilroberta-base
an ashtray is a type of furniture.,ashtray,furniture,58,-206.81195259094238,-20.68119525909424,82760793,distilroberta-base
a fan is a type of furniture.,fan,furniture,59,-158.92993831634521,-19.866242289543152,82760793,distilroberta-base
a telephone is a type of furniture.,telephone,furniture,60,-161.75840950012207,-20.21980118751526,82760793,distilroberta-base
a gun is a weapon.,gun,weapon,1,-125.16181564331055,-20.860302607218426,82760793,distilroberta-base
a pistol is a weapon.,pistol,weapon,2,-121.09568214416504,-20.182613690694172,82760793,distilroberta-base
a revolver is a weapon.,revolver,weapon,3,-123.70599365234375,-20.617665608723957,82760793,distilroberta-base
a machine gun is a weapon.,machine gun,weapon,4,-144.2583465576172,-20.60833522251674,82760793,distilroberta-base
a rifle is a weapon.,rifle,weapon,5,-123.55903053283691,-20.59317175547282,82760793,distilroberta-base
a switchblade is a weapon.,switchblade,weapon,6,-149.09838962554932,-21.299769946507045,82760793,distilroberta-base
a knife is a weapon.,knife,weapon,7,-125.83307075500488,-20.97217845916748,82760793,distilroberta-base
a dagger is a weapon.,dagger,weapon,8,-127.51344680786133,-21.252241134643555,82760793,distilroberta-base
a shotgun is a weapon.,shotgun,weapon,9,-124.4286003112793,-20.738100051879883,82760793,distilroberta-base
a sword is a weapon.,sword,weapon,10,-126.73309135437012,-21.12218189239502,82760793,distilroberta-base
a bomb is a weapon.,bomb,weapon,11,-122.0680923461914,-20.344682057698567,82760793,distilroberta-base
a hand grenade is a weapon.,hand grenade,weapon,12,-147.27292442321777,-21.038989203316824,82760793,distilroberta-base
an atom bomb is a weapon.,atom bomb,weapon,13,-138.24821662902832,-19.749745232718332,82760793,distilroberta-base
a bayonet is a weapon.,bayonet,weapon,14,-147.5559844970703,-21.07942635672433,82760793,distilroberta-base
a spear is a weapon.,spear,weapon,15,-125.47883701324463,-20.91313950220744,82760793,distilroberta-base
a bazooka is a weapon.,bazooka,weapon,16,-183.88304615020752,-20.43144957224528,82760793,distilroberta-base
a cannon is a weapon.,cannon,weapon,17,-120.0135612487793,-20.002260208129883,82760793,distilroberta-base
a bow and arrow is a weapon.,bow and arrow,weapon,18,-161.72266960144043,-20.215333700180054,82760793,distilroberta-base
a club is a weapon.,club,weapon,19,-119.87514877319336,-19.979191462198894,82760793,distilroberta-base
a lance is a weapon.,lance,weapon,20,-140.5961446762085,-20.085163525172643,82760793,distilroberta-base
brass knuckles are weapons.,brass knuckles,weapon,21,-147.5760850906372,-21.08229787009103,82760793,distilroberta-base
a bullet is a weapon.,bullet,weapon,22,-126.74845314025879,-21.124742190043133,82760793,distilroberta-base
a tomahawk is a weapon.,tomahawk,weapon,23,-169.77248001098633,-21.22156000137329,82760793,distilroberta-base
a mortar is a weapon.,mortar,weapon,24,-124.1425838470459,-20.690430641174316,82760793,distilroberta-base
an arrow is a weapon.,arrow,weapon,25,-126.96651554107666,-21.161085923512776,82760793,distilroberta-base
a blackjack is a weapon.,blackjack,weapon,26,-146.3155755996704,-20.9022250856672,82760793,distilroberta-base
a tank is a weapon.,tank,weapon,27,-120.83872413635254,-20.139787356058758,82760793,distilroberta-base
teargas is a weapon.,teargas,weapon,28,-132.3776559829712,-18.911093711853027,82760793,distilroberta-base
a missile is a weapon.,missile,weapon,29,-122.60519218444824,-20.43419869740804,82760793,distilroberta-base
a whip is a weapon.,whip,weapon,30,-127.06418418884277,-21.177364031473797,82760793,distilroberta-base
an ice pick is a weapon.,ice pick,weapon,31,-145.68856811523438,-20.812652587890625,82760793,distilroberta-base
a hatchet is a weapon.,hatchet,weapon,32,-146.07482147216797,-20.86783163888114,82760793,distilroberta-base
a slingshot is a weapon.,slingshot,weapon,33,-171.31365776062012,-21.414207220077515,82760793,distilroberta-base
a fist is a weapon.,fist,weapon,34,-127.37852096557617,-21.229753494262695,82760793,distilroberta-base
an axe is a weapon.,axe,weapon,35,-125.15522956848145,-20.859204928080242,82760793,distilroberta-base
a bow is a weapon.,bow,weapon,36,-127.88964080810547,-21.314940134684246,82760793,distilroberta-base
a razor is a weapon.,razor,weapon,37,-124.61724281311035,-20.769540468851726,82760793,distilroberta-base
a razor blade is a weapon.,razor blade,weapon,38,-136.57425498962402,-19.510607855660574,82760793,distilroberta-base
a rocket is a weapon.,rocket,weapon,39,-124.15578842163086,-20.692631403605144,82760793,distilroberta-base
a judo is a weapon.,judo,weapon,40,-146.77363109588623,-20.967661585126603,82760793,distilroberta-base
a stick is a weapon.,stick,weapon,41,-126.58826065063477,-21.09804344177246,82760793,distilroberta-base
a poison is a weapon.,poison,weapon,42,-120.24239540100098,-20.040399233500164,82760793,distilroberta-base
a rock is a weapon.,rock,weapon,43,-125.62378597259521,-20.9372976620992,82760793,distilroberta-base
a stone is a weapon.,stone,weapon,44,-126.4101734161377,-21.06836223602295,82760793,distilroberta-base
gas is a weapon.,gas,weapon,45,-103.6719388961792,-20.73438777923584,82760793,distilroberta-base
a chain is a weapon.,chain,weapon,46,-123.9956636428833,-20.66594394048055,82760793,distilroberta-base
