stimulus,item,category,rank,logprob,normalized_logprob,params,model
a sledge hammer is a tool.,sledge hammer,tool,43,-222.80707550048828,-27.850884437561035,33740602,google_electra-base-generator
a glue is a tool.,glue,tool,44,-152.32523918151855,-25.387539863586426,33740602,google_electra-base-generator
a paintbrush is a tool.,paintbrush,tool,45,-166.55879497528076,-23.794113567897252,33740602,google_electra-base-generator
a varnish is a tool.,varnish,tool,46,-170.9719467163086,-24.424563816615514,33740602,google_electra-base-generator
an apron is a tool.,apron,tool,47,-159.6527156829834,-26.6087859471639,33740602,google_electra-base-generator
a stapler is a tool.,stapler,tool,48,-182.44087028503418,-26.062981469290598,33740602,google_electra-base-generator
an extension cord is a tool.,extension cord,tool,49,-177.43593406677246,-25.347990580967494,33740602,google_electra-base-generator
a soldering iron is a tool.,soldering iron,tool,50,-208.6138792037964,-26.07673490047455,33740602,google_electra-base-generator
a plaster is a tool.,plaster,tool,51,-161.6775140762329,-26.94625234603882,33740602,google_electra-base-generator
a wheelbarrow is a tool.,wheelbarrow,tool,52,-229.29025077819824,-28.66128134727478,33740602,google_electra-base-generator
an axe is a tool.,axe,tool,53,-157.8602409362793,-26.31004015604655,33740602,google_electra-base-generator
a slide rule is a tool.,slide rule,tool,54,-179.19534301757812,-25.599334716796875,33740602,google_electra-base-generator
a cement is a tool.,cement,tool,55,-152.40828227996826,-25.40138037999471,33740602,google_electra-base-generator
an anvil is a tool.,anvil,tool,56,-148.4266128540039,-21.20380183628627,33740602,google_electra-base-generator
a hatchet is a tool.,hatchet,tool,57,-194.5664234161377,-27.795203345162527,33740602,google_electra-base-generator
rags are tools.,rags,tool,58,-137.12593460083008,-34.28148365020752,33740602,google_electra-base-generator
a scissors is a tool.,scissors,tool,59,-137.33661365509033,-22.88943560918172,33740602,google_electra-base-generator
a crane is a tool.,crane,tool,60,-150.37957859039307,-25.063263098398846,33740602,google_electra-base-generator
orange is a fruit.,orange,fruit,1,-140.3105125427246,-28.06210250854492,33740602,google_electra-base-generator
apple is a fruit.,apple,fruit,2,-135.91000366210938,-27.182000732421876,33740602,google_electra-base-generator
banana is a fruit.,banana,fruit,3,-141.94662857055664,-28.38932571411133,33740602,google_electra-base-generator
peach is a fruit.,peach,fruit,4,-142.46626091003418,-28.493252182006835,33740602,google_electra-base-generator
pear is a fruit.,pear,fruit,5,-145.1074104309082,-29.021482086181642,33740602,google_electra-base-generator
apricot is a fruit.,apricot,fruit,6,-180.79176712036133,-25.827395302908762,33740602,google_electra-base-generator
tangerine is a fruit.,tangerine,fruit,7,-174.19968795776367,-29.033281326293945,33740602,google_electra-base-generator
plum is a fruit.,plum,fruit,8,-142.97216796875,-28.59443359375,33740602,google_electra-base-generator
grapes are fruit.,grapes,fruit,9,-135.0903434753418,-33.77258586883545,33740602,google_electra-base-generator
nectarine is a fruit.,nectarine,fruit,10,-161.08965301513672,-26.848275502522785,33740602,google_electra-base-generator
strawberry is a fruit.,strawberry,fruit,11,-135.97451782226562,-27.194903564453124,33740602,google_electra-base-generator
grapefruit is a fruit.,grapefruit,fruit,12,-190.12465858459473,-27.16066551208496,33740602,google_electra-base-generator
berry is a fruit.,berry,fruit,13,-135.23388862609863,-27.046777725219727,33740602,google_electra-base-generator
cherry is a fruit.,cherry,fruit,14,-140.731782913208,-28.1463565826416,33740602,google_electra-base-generator
pineapple is a fruit.,pineapple,fruit,15,-164.329740524292,-27.388290087382,33740602,google_electra-base-generator
blackberry is a fruit.,blackberry,fruit,16,-148.22080421447754,-29.64416084289551,33740602,google_electra-base-generator
melon is a fruit.,melon,fruit,17,-165.0251235961914,-27.504187266031902,33740602,google_electra-base-generator
blueberry is a fruit.,blueberry,fruit,18,-160.36359024047852,-26.727265040079754,33740602,google_electra-base-generator
raspberry is a fruit.,raspberry,fruit,19,-199.84574699401855,-28.549392427716935,33740602,google_electra-base-generator
lemon is a fruit.,lemon,fruit,20,-133.339204788208,-26.6678409576416,33740602,google_electra-base-generator
black raspberry is a fruit.,black raspberry,fruit,21,-220.9341926574707,-27.616774082183838,33740602,google_electra-base-generator
boysenberry is a fruit.,boysenberry,fruit,22,-191.75185585021973,-27.393122264317103,33740602,google_electra-base-generator
watermelon is a fruit.,watermelon,fruit,23,-184.42740440368652,-26.346772057669504,33740602,google_electra-base-generator
cantaloupe is a fruit.,cantaloupe,fruit,24,-222.94235229492188,-27.867794036865234,33740602,google_electra-base-generator
lime is a fruit.,lime,fruit,25,-135.89966201782227,-27.179932403564454,33740602,google_electra-base-generator
tangelo is a fruit.,tangelo,fruit,26,-172.87785530090332,-28.812975883483887,33740602,google_electra-base-generator
papaya is a fruit.,papaya,fruit,27,-169.9530906677246,-28.325515111287434,33740602,google_electra-base-generator
honeydew is a fruit.,honeydew,fruit,28,-194.39724922180176,-27.771035603114537,33740602,google_electra-base-generator
fig is a fruit.,fig,fruit,29,-129.60890579223633,-25.921781158447267,33740602,google_electra-base-generator
mango is a fruit.,mango,fruit,30,-144.5390338897705,-28.9078067779541,33740602,google_electra-base-generator
guava is a fruit.,guava,fruit,31,-153.54360580444336,-25.590600967407227,33740602,google_electra-base-generator
pomegranate is a fruit.,pomegranate,fruit,32,-204.1586742401123,-25.519834280014038,33740602,google_electra-base-generator
cranberry is a fruit.,cranberry,fruit,33,-189.93758010864258,-27.13394001552037,33740602,google_electra-base-generator
passion fruit is a fruit.,passion fruit,fruit,34,-145.8707618713379,-24.31179364522298,33740602,google_electra-base-generator
prunes are fruit.,prunes,fruit,35,-159.79020881652832,-31.958041763305665,33740602,google_electra-base-generator
gooseberry is a fruit.,gooseberry,fruit,36,-155.55403900146484,-25.92567316691081,33740602,google_electra-base-generator
date is a fruit.,date,fruit,37,-143.65360260009766,-28.73072052001953,33740602,google_electra-base-generator
kumquat is a fruit.,kumquat,fruit,38,-227.51737022399902,-28.439671277999878,33740602,google_electra-base-generator
raisin is a fruit.,raisin,fruit,39,-155.2701244354248,-25.8783540725708,33740602,google_electra-base-generator
muskmelon is a fruit.,muskmelon,fruit,40,-219.7017002105713,-27.46271252632141,33740602,google_electra-base-generator
persimmon is a fruit.,persimmon,fruit,41,-207.2200984954834,-29.602871213640487,33740602,google_electra-base-generator
pawpaw is a fruit.,pawpaw,fruit,42,-184.96965980529785,-26.42423711504255,33740602,google_electra-base-generator
coconut is a fruit.,coconut,fruit,43,-140.0222625732422,-28.004452514648438,33740602,google_electra-base-generator
avocado is a fruit.,avocado,fruit,44,-187.8863010406494,-26.8409001486642,33740602,google_electra-base-generator
pumpkin is a fruit.,pumpkin,fruit,45,-146.58892822265625,-29.31778564453125,33740602,google_electra-base-generator
tomato is a fruit.,tomato,fruit,46,-131.3136100769043,-26.26272201538086,33740602,google_electra-base-generator
nut is a fruit.,nut,fruit,47,-124.07392883300781,-24.814785766601563,33740602,google_electra-base-generator
gourd is a fruit.,gourd,fruit,48,-204.74529266357422,-29.249327523367747,33740602,google_electra-base-generator
olive is a fruit.,olive,fruit,49,-128.13874435424805,-25.627748870849608,33740602,google_electra-base-generator
pickle is a fruit.,pickle,fruit,50,-167.24715614318848,-27.874526023864746,33740602,google_electra-base-generator
squash is a fruit.,squash,fruit,51,-141.0547275543213,-28.210945510864256,33740602,google_electra-base-generator
pants are clothes.,pants,clothing,1,-120.0995044708252,-30.0248761177063,33740602,google_electra-base-generator
a shirt is a type of clothing.,shirt,clothing,2,-213.57808780670166,-26.697260975837708,33740602,google_electra-base-generator
dress is a type of clothing.,dress,clothing,3,-188.76026153564453,-26.96575164794922,33740602,google_electra-base-generator
a skirt is a type of clothing.,skirt,clothing,4,-220.6700553894043,-27.583756923675537,33740602,google_electra-base-generator
a blouse is a type of clothing.,blouse,clothing,5,-217.05719375610352,-27.13214921951294,33740602,google_electra-base-generator
a suit is a type of clothing.,suit,clothing,6,-215.23493671417236,-26.904367089271545,33740602,google_electra-base-generator
slacks are clothes.,slacks,clothing,7,-122.22883224487305,-30.55720806121826,33740602,google_electra-base-generator
a jacket is a type of clothing.,jacket,clothing,8,-212.19353771209717,-26.524192214012146,33740602,google_electra-base-generator
a coat is a type of clothing.,coat,clothing,9,-210.6860227584839,-26.335752844810486,33740602,google_electra-base-generator
a sweater is a type of clothing.,sweater,clothing,10,-225.92806720733643,-28.241008400917053,33740602,google_electra-base-generator
a sweatshirt is a type of clothing.,sweatshirt,clothing,11,-228.02047538757324,-28.502559423446655,33740602,google_electra-base-generator
underpants are clothes.,underpants,clothing,12,-142.97277069091797,-28.594554138183593,33740602,google_electra-base-generator
a sports jacket is a type of clothing.,sports jacket,clothing,13,-225.9804458618164,-25.108938429090713,33740602,google_electra-base-generator
a jumper is a type of clothing.,jumper,clothing,14,-207.6760311126709,-25.959503889083862,33740602,google_electra-base-generator
panties are clothes.,panties,clothing,15,-119.39153861999512,-29.84788465499878,33740602,google_electra-base-generator
socks are clothes.,socks,clothing,16,-121.3025894165039,-30.325647354125977,33740602,google_electra-base-generator
a parka is a type of clothing.,parka,clothing,17,-231.9605369567871,-25.773392995198567,33740602,google_electra-base-generator
pajamas are clothes.,pajamas,clothing,18,-127.91691398620605,-31.979228496551514,33740602,google_electra-base-generator
an undershirt is a type of clothing.,undershirt,clothing,19,-290.74721908569336,-29.074721908569337,33740602,google_electra-base-generator
an overcoat is a type of clothing.,overcoat,clothing,20,-257.7964725494385,-28.644052505493164,33740602,google_electra-base-generator
a nightgown is a type of clothing.,nightgown,clothing,21,-272.9805917739868,-27.29805917739868,33740602,google_electra-base-generator
a raincoat is a type of clothing.,raincoat,clothing,22,-246.32262134552002,-27.369180149502224,33740602,google_electra-base-generator
a bathing suit is a type of clothing.,bathing suit,clothing,23,-249.88049697875977,-27.76449966430664,33740602,google_electra-base-generator
a bathrobe is a type of clothing.,bathrobe,clothing,24,-262.5720491409302,-26.257204914093016,33740602,google_electra-base-generator
a slip is a type of clothing.,slip,clothing,25,-221.34973907470703,-27.66871738433838,33740602,google_electra-base-generator
a bra is a type of clothing.,bra,clothing,26,-204.61943531036377,-25.57742941379547,33740602,google_electra-base-generator
shoes are clothes.,shoes,clothing,27,-108.03651237487793,-27.009128093719482,33740602,google_electra-base-generator
a tuxedo is a type of clothing.,tuxedo,clothing,28,-263.2248935699463,-26.32248935699463,33740602,google_electra-base-generator
stockings are clothes.,stockings,clothing,29,-112.07801628112793,-28.019504070281982,33740602,google_electra-base-generator
a vest is a type of clothing.,vest,clothing,30,-224.41368198394775,-28.05171024799347,33740602,google_electra-base-generator
nylons are clothes.,nylons,clothing,31,-148.90177726745605,-29.78035545349121,33740602,google_electra-base-generator
a cape is a type of clothing.,cape,clothing,32,-218.58716773986816,-27.32339596748352,33740602,google_electra-base-generator
boots are clothes.,boots,clothing,33,-117.87786674499512,-29.46946668624878,33740602,google_electra-base-generator
sandals are clothes.,sandals,clothing,34,-124.24181175231934,-31.060452938079834,33740602,google_electra-base-generator
a tie is a type of clothing.,tie,clothing,35,-204.25301933288574,-25.531627416610718,33740602,google_electra-base-generator
a girdle is a type of clothing.,girdle,clothing,36,-268.72194480895996,-26.872194480895995,33740602,google_electra-base-generator
a belt is a type of clothing.,belt,clothing,37,-207.02718353271484,-25.878397941589355,33740602,google_electra-base-generator
a scarf is a type of clothing.,scarf,clothing,38,-225.52015018463135,-28.19001877307892,33740602,google_electra-base-generator
mittens are clothes.,mittens,clothing,39,-149.0616111755371,-29.812322235107423,33740602,google_electra-base-generator
slippers are clothes.,slippers,clothing,40,-159.68996047973633,-31.937992095947266,33740602,google_electra-base-generator
a hat is a type of clothing.,hat,clothing,41,-212.2348108291626,-26.529351353645325,33740602,google_electra-base-generator
overshoes are clothes.,overshoes,clothing,42,-200.19376945495605,-33.365628242492676,33740602,google_electra-base-generator
gloves are clothes.,gloves,clothing,43,-122.09396934509277,-30.523492336273193,33740602,google_electra-base-generator
an apron is a type of clothing.,apron,clothing,44,-224.36261749267578,-28.045327186584473,33740602,google_electra-base-generator
earmuffs are clothes.,earmuffs,clothing,45,-209.36565780639648,-34.89427630106608,33740602,google_electra-base-generator
a handkerchief is a type of clothing.,handkerchief,clothing,46,-217.7858543395996,-27.22323179244995,33740602,google_electra-base-generator
a purse is a type of clothing.,purse,clothing,47,-212.83972072601318,-26.604965090751648,33740602,google_electra-base-generator
a hairband is a type of clothing.,hairband,clothing,48,-236.27485942840576,-26.25276215871175,33740602,google_electra-base-generator
a ring is a type of clothing.,ring,clothing,49,-207.1679220199585,-25.895990252494812,33740602,google_electra-base-generator
en arring is a type of clothing.,earrings,clothing,50,-246.8696460723877,-27.429960674709744,33740602,google_electra-base-generator
a watch is a type of clothing.,watch,clothing,51,-215.56335544586182,-26.945419430732727,33740602,google_electra-base-generator
cuff links are clothes.,cuff links,clothing,52,-153.8715705871582,-30.77431411743164,33740602,google_electra-base-generator
a necklace is a type of clothing.,necklace,clothing,53,-221.15122604370117,-27.643903255462646,33740602,google_electra-base-generator
a bracelet is a type of clothing.,bracelet,clothing,54,-217.4792184829712,-27.1849023103714,33740602,google_electra-base-generator
a cane is a type of clothing.,cane,clothing,55,-210.5400905609131,-26.317511320114136,33740602,google_electra-base-generator
an automobile is a vehicle.,automobile,vehicle,1,-142.3963394165039,-23.732723236083984,33740602,google_electra-base-generator
a station wagon is a vehicle.,station wagon,vehicle,2,-162.26056098937988,-23.18008014133998,33740602,google_electra-base-generator
a truck is a vehicle.,truck,vehicle,3,-149.29866313934326,-24.883110523223877,33740602,google_electra-base-generator
a car is a vehicle.,car,vehicle,4,-131.20114994049072,-21.86685832341512,33740602,google_electra-base-generator
bus are vehicles.,bus,vehicle,5,-117.92412757873535,-29.481031894683838,33740602,google_electra-base-generator
a taxi is a vehicle.,taxi,vehicle,6,-149.1256914138794,-24.854281902313232,33740602,google_electra-base-generator
a jeep is a vehicle.,jeep,vehicle,7,-162.12770175933838,-27.021283626556396,33740602,google_electra-base-generator
an ambulance is a vehicle.,ambulance,vehicle,8,-152.69202041625977,-25.44867006937663,33740602,google_electra-base-generator
a motorcycle is a vehicle.,motorcycle,vehicle,9,-146.48614406585693,-24.41435734430949,33740602,google_electra-base-generator
a streetcar is a vehicle.,streetcar,vehicle,10,-159.59623336791992,-26.599372227986652,33740602,google_electra-base-generator
a van is a vehicle.,van,vehicle,11,-150.74001502990723,-25.12333583831787,33740602,google_electra-base-generator
a Honda is a vehicle.,Honda,vehicle,12,-154.50696086883545,-25.751160144805908,33740602,google_electra-base-generator
a cable car is a vehicle.,cable car,vehicle,13,-168.2455539703369,-24.035079138619558,33740602,google_electra-base-generator
a train is a vehicle.,train,vehicle,14,-148.23726654052734,-24.70621109008789,33740602,google_electra-base-generator
a trolley is a vehicle.,trolley,vehicle,15,-160.7830982208252,-26.7971830368042,33740602,google_electra-base-generator
a bicycle is a vehicle.,bicycle,vehicle,16,-145.16332817077637,-24.193888028462727,33740602,google_electra-base-generator
a carriage is a vehicle.,carriage,vehicle,17,-135.51389694213867,-22.585649490356445,33740602,google_electra-base-generator
an airplane is a vehicle.,airplane,vehicle,18,-148.4119930267334,-24.735332171122234,33740602,google_electra-base-generator
a bike is a vehicle.,bike,vehicle,19,-148.9026403427124,-24.8171067237854,33740602,google_electra-base-generator
a boat is a vehicle.,boat,vehicle,20,-155.69857215881348,-25.949762026468914,33740602,google_electra-base-generator
a jet is a vehicle.,jet,vehicle,21,-148.27552604675293,-24.71258767445882,33740602,google_electra-base-generator
a ship is a vehicle.,ship,vehicle,22,-153.60374069213867,-25.600623448689777,33740602,google_electra-base-generator
a scooter is a vehicle.,scooter,vehicle,23,-224.15294647216797,-28.019118309020996,33740602,google_electra-base-generator
a tractor is a vehicle.,tractor,vehicle,24,-149.79572677612305,-24.965954462687176,33740602,google_electra-base-generator
a wagon is a vehicle.,wagon,vehicle,25,-151.5450325012207,-25.257505416870117,33740602,google_electra-base-generator
a subway is a vehicle.,subway,vehicle,26,-155.2039966583252,-25.86733277638753,33740602,google_electra-base-generator
a trailer is a vehicle.,trailer,vehicle,27,-151.21718883514404,-25.20286480585734,33740602,google_electra-base-generator
a cart is a vehicle.,cart,vehicle,28,-151.00691413879395,-25.167819023132324,33740602,google_electra-base-generator
a wheelchair is a vehicle.,wheelchair,vehicle,29,-162.83158206939697,-27.138597011566162,33740602,google_electra-base-generator
a yacht is a vehicle.,yacht,vehicle,30,-159.19105625152588,-26.531842708587646,33740602,google_electra-base-generator
a tank is a vehicle.,tank,vehicle,31,-151.2470464706421,-25.20784107844035,33740602,google_electra-base-generator
a go-cart is a vehicle.,go-cart,vehicle,32,-198.0838499069214,-24.760481238365173,33740602,google_electra-base-generator
a rowboat is a vehicle.,rowboat,vehicle,33,-184.8234338760376,-26.403347696576798,33740602,google_electra-base-generator
a dogsled is a vehicle.,dogsled,vehicle,34,-186.02459812164307,-26.574942588806152,33740602,google_electra-base-generator
a tricycle is a vehicle.,tricycle,vehicle,35,-176.73327255249023,-25.247610364641464,33740602,google_electra-base-generator
a canoe is a vehicle.,canoe,vehicle,36,-157.97906017303467,-26.329843362172443,33740602,google_electra-base-generator
a raft is a vehicle.,raft,vehicle,37,-159.4454174041748,-26.574236234029133,33740602,google_electra-base-generator
a submarine is a vehicle.,submarine,vehicle,38,-156.22445487976074,-26.03740914662679,33740602,google_electra-base-generator
a sled is a vehicle.,sled,vehicle,39,-160.55161380767822,-22.93594482966832,33740602,google_electra-base-generator
a horse is a vehicle.,horse,vehicle,40,-142.18321228027344,-23.69720204671224,33740602,google_electra-base-generator
a rocket is a vehicle.,rocket,vehicle,41,-140.6422243118286,-23.440370718638103,33740602,google_electra-base-generator
a blimp is a vehicle.,blimp,vehicle,42,-208.21908378601074,-26.027385473251343,33740602,google_electra-base-generator
skates are vehicles.,skates,vehicle,43,-148.3560676574707,-29.67121353149414,33740602,google_electra-base-generator
a camel is a vehicle.,camel,vehicle,44,-155.82282829284668,-25.970471382141113,33740602,google_electra-base-generator
feet are vehicles.,feet,vehicle,45,-102.52406883239746,-25.631017208099365,33740602,google_electra-base-generator
ski is a vehicle.,skis,vehicle,46,-128.55820846557617,-25.711641693115233,33740602,google_electra-base-generator
a skateboard is a vehicle.,skateboard,vehicle,47,-173.74940395355225,-24.821343421936035,33740602,google_electra-base-generator
a wheelbarrow is a vehicle.,wheelbarrow,vehicle,48,-218.2354555130005,-27.27943193912506,33740602,google_electra-base-generator
a surfboard is a vehicle.,surfboard,vehicle,49,-179.90069389343262,-25.70009912763323,33740602,google_electra-base-generator
an elevator is a vehicle.,elevator,vehicle,50,-164.5718879699707,-27.428647994995117,33740602,google_electra-base-generator
a chair is a type of furniture.,chair,furniture,1,-211.75934028625488,-26.46991753578186,33740602,google_electra-base-generator
a sofa is a type of furniture.,sofa,furniture,2,-228.40485954284668,-28.550607442855835,33740602,google_electra-base-generator
a couch is a type of furniture.,couch,furniture,3,-233.04761409759521,-29.130951762199402,33740602,google_electra-base-generator
a table is a type of furniture.,table,furniture,4,-212.53878784179688,-26.56734848022461,33740602,google_electra-base-generator
an easy chair is a type of furniture.,easy chair,furniture,5,-256.4197807312012,-28.49108674791124,33740602,google_electra-base-generator
a dresser is a type of furniture.,dresser,furniture,6,-216.96115684509277,-27.120144605636597,33740602,google_electra-base-generator
a rocking chair is a type of furniture.,rocking chair,furniture,7,-232.76690673828125,-25.862989637586807,33740602,google_electra-base-generator
a coffee table is a type of furniture.,coffee table,furniture,8,-238.1700553894043,-26.46333948771159,33740602,google_electra-base-generator
a rocker is a type of furniture.,rocker,furniture,9,-223.4358081817627,-27.929476022720337,33740602,google_electra-base-generator
a love seat is a type of furniture.,love seat,furniture,10,-241.5320529937744,-26.836894777086044,33740602,google_electra-base-generator
a chest of drawers is a type of furniture.,chest of drawers,furniture,11,-269.2341423034668,-26.92341423034668,33740602,google_electra-base-generator
a desk is a type of furniture.,desk,furniture,12,-220.58002185821533,-27.572502732276917,33740602,google_electra-base-generator
a bed is a type of furniture.,bed,furniture,13,-207.69474124908447,-25.96184265613556,33740602,google_electra-base-generator
a bureau is a type of furniture.,bureau,furniture,14,-209.8742218017578,-26.234277725219727,33740602,google_electra-base-generator
a davenport is a type of furniture.,davenport,furniture,15,-209.73504638671875,-26.216880798339844,33740602,google_electra-base-generator
an end table is a type of furniture.,end table,furniture,16,-243.61212730407715,-27.06801414489746,33740602,google_electra-base-generator
a divan is a type of furniture.,divan,furniture,17,-248.3528184890747,-27.59475760989719,33740602,google_electra-base-generator
a night table is a type of furniture.,night table,furniture,18,-239.89533710479736,-26.655037456088596,33740602,google_electra-base-generator
a chest is a type of furniture.,chest,furniture,19,-216.7965383529663,-27.09956729412079,33740602,google_electra-base-generator
a cedar chest is a type of furniture.,cedar chest,furniture,20,-245.3955783843994,-27.26617537604438,33740602,google_electra-base-generator
a vanity is a type of furniture.,vanity,furniture,21,-222.684476852417,-27.835559606552124,33740602,google_electra-base-generator
a bookcase is a type of furniture.,bookcase,furniture,22,-239.82452297210693,-26.647169219122993,33740602,google_electra-base-generator
a lounge is a type of furniture.,lounge,furniture,23,-226.7788906097412,-28.34736132621765,33740602,google_electra-base-generator
a chaise lounge is a type of furniture.,chaise lounge,furniture,24,-275.1843070983887,-27.518430709838867,33740602,google_electra-base-generator
an ottoman is a type of furniture.,ottoman,furniture,25,-215.02953720092773,-26.878692150115967,33740602,google_electra-base-generator
a footstool is a type of furniture.,footstool,furniture,26,-290.56308460235596,-29.056308460235595,33740602,google_electra-base-generator
a cabinet is a type of furniture.,cabinet,furniture,27,-218.32429695129395,-27.290537118911743,33740602,google_electra-base-generator
a china closet is a type of furniture.,china closet,furniture,28,-240.98151111602783,-26.775723457336426,33740602,google_electra-base-generator
a bench is a type of furniture.,bench,furniture,29,-217.74413204193115,-27.218016505241394,33740602,google_electra-base-generator
a buffet is a type of furniture.,buffet,furniture,30,-226.5116720199585,-28.313959002494812,33740602,google_electra-base-generator
a lamp is a type of furniture.,lamp,furniture,31,-207.6708688735962,-25.958858609199524,33740602,google_electra-base-generator
a stool is a type of furniture.,stool,furniture,32,-220.26322174072266,-27.532902717590332,33740602,google_electra-base-generator
a hassock is a type of furniture.,hassock,furniture,33,-263.40429973602295,-26.340429973602294,33740602,google_electra-base-generator
drawers are furniture.,drawers,furniture,34,-115.41894721984863,-28.854736804962158,33740602,google_electra-base-generator
a piano is a type of furniture.,piano,furniture,35,-211.9806547164917,-26.497581839561462,33740602,google_electra-base-generator
a cushion is a type of furniture.,cushion,furniture,36,-218.52879333496094,-27.316099166870117,33740602,google_electra-base-generator
a magazine rack is a type of furniture.,magazine rack,furniture,37,-235.87052154541016,-26.207835727267796,33740602,google_electra-base-generator
a hi-fi is a type of furniture.,hi-fi,furniture,38,-258.9362621307373,-25.89362621307373,33740602,google_electra-base-generator
a cupboard is a type of furniture.,cupboard,furniture,39,-216.2291612625122,-27.028645157814026,33740602,google_electra-base-generator
a stereo is a type of furniture.,stereo,furniture,40,-204.48108673095703,-25.56013584136963,33740602,google_electra-base-generator
a mirror is a type of furniture.,mirror,furniture,41,-220.06785678863525,-27.508482098579407,33740602,google_electra-base-generator
a television is a type of furniture.,television,furniture,42,-215.61779594421387,-26.952224493026733,33740602,google_electra-base-generator
a bar is a type of furniture.,bar,furniture,43,-209.16121196746826,-26.145151495933533,33740602,google_electra-base-generator
a shelf is a type of furniture.,shelf,furniture,44,-223.5515718460083,-27.943946480751038,33740602,google_electra-base-generator
a rug is a type of furniture.,rug,furniture,45,-224.33411026000977,-28.04176378250122,33740602,google_electra-base-generator
a pillow is a type of furniture.,pillow,furniture,46,-211.8852367401123,-26.485654592514038,33740602,google_electra-base-generator
a wastebasket is a type of furniture.,wastebasket,furniture,47,-269.06451511383057,-29.896057234870064,33740602,google_electra-base-generator
a radio is a type of furniture.,radio,furniture,48,-206.68641757965088,-25.83580219745636,33740602,google_electra-base-generator
a sewing machine is a type of furniture.,sewing machine,furniture,49,-231.05035209655762,-25.67226134406196,33740602,google_electra-base-generator
a stove is a type of furniture.,stove,furniture,50,-222.93024730682373,-27.866280913352966,33740602,google_electra-base-generator
a counter is a type of furniture.,counter,furniture,51,-207.8760166168213,-25.98450207710266,33740602,google_electra-base-generator
a clock is a type of furniture.,clock,furniture,52,-216.11201572418213,-27.014001965522766,33740602,google_electra-base-generator
drapes are furniture.,drapes,furniture,53,-169.65050888061523,-33.930101776123045,33740602,google_electra-base-generator
a refrigerator is a type of furniture.,refrigerator,furniture,54,-213.8588991165161,-26.732362389564514,33740602,google_electra-base-generator
a picture is a type of furniture.,picture,furniture,55,-208.50673961639404,-26.063342452049255,33740602,google_electra-base-generator
a closet is a type of furniture.,closet,furniture,56,-216.8352403640747,-27.10440504550934,33740602,google_electra-base-generator
a vase is a type of furniture.,vase,furniture,57,-205.15538597106934,-25.644423246383667,33740602,google_electra-base-generator
an ashtray is a type of furniture.,ashtray,furniture,58,-246.15385818481445,-27.350428687201607,33740602,google_electra-base-generator
a fan is a type of furniture.,fan,furniture,59,-202.20804691314697,-25.27600586414337,33740602,google_electra-base-generator
a telephone is a type of furniture.,telephone,furniture,60,-202.69740104675293,-25.337175130844116,33740602,google_electra-base-generator
a gun is a weapon.,gun,weapon,1,-134.64727020263672,-22.441211700439453,33740602,google_electra-base-generator
a pistol is a weapon.,pistol,weapon,2,-135.21510696411133,-22.535851160685223,33740602,google_electra-base-generator
a revolver is a weapon.,revolver,weapon,3,-136.05535984039307,-22.675893306732178,33740602,google_electra-base-generator
a machine gun is a weapon.,machine gun,weapon,4,-158.2184295654297,-22.602632795061385,33740602,google_electra-base-generator
a rifle is a weapon.,rifle,weapon,5,-137.0381784439087,-22.839696407318115,33740602,google_electra-base-generator
a switchblade is a weapon.,switchblade,weapon,6,-212.18088626861572,-26.522610783576965,33740602,google_electra-base-generator
a knife is a weapon.,knife,weapon,7,-143.18630599975586,-23.864384333292644,33740602,google_electra-base-generator
a dagger is a weapon.,dagger,weapon,8,-142.47608470916748,-23.74601411819458,33740602,google_electra-base-generator
a shotgun is a weapon.,shotgun,weapon,9,-153.63735961914062,-25.606226603190105,33740602,google_electra-base-generator
a sword is a weapon.,sword,weapon,10,-134.16696548461914,-22.36116091410319,33740602,google_electra-base-generator
a bomb is a weapon.,bomb,weapon,11,-144.49085140228271,-24.08180856704712,33740602,google_electra-base-generator
a hand grenade is a weapon.,hand grenade,weapon,12,-171.57250881195068,-24.51035840170724,33740602,google_electra-base-generator
an atom bomb is a weapon.,atom bomb,weapon,13,-170.02352142333984,-24.28907448904855,33740602,google_electra-base-generator
a bayonet is a weapon.,bayonet,weapon,14,-207.43267250061035,-25.929084062576294,33740602,google_electra-base-generator
a spear is a weapon.,spear,weapon,15,-148.65596866607666,-24.775994777679443,33740602,google_electra-base-generator
a bazooka is a weapon.,bazooka,weapon,16,-199.78322505950928,-24.97290313243866,33740602,google_electra-base-generator
a cannon is a weapon.,cannon,weapon,17,-144.48391151428223,-24.08065191904704,33740602,google_electra-base-generator
a bow and arrow is a weapon.,bow and arrow,weapon,18,-198.15901374816895,-24.769876718521118,33740602,google_electra-base-generator
a club is a weapon.,club,weapon,19,-136.81919860839844,-22.803199768066406,33740602,google_electra-base-generator
a lance is a weapon.,lance,weapon,20,-153.72240257263184,-25.620400428771973,33740602,google_electra-base-generator
brass knuckles are weapons.,brass knuckles,weapon,21,-135.69946670532227,-27.139893341064454,33740602,google_electra-base-generator
a bullet is a weapon.,bullet,weapon,22,-137.77553176879883,-22.962588628133137,33740602,google_electra-base-generator
a tomahawk is a weapon.,tomahawk,weapon,23,-218.58874702453613,-27.323593378067017,33740602,google_electra-base-generator
a mortar is a weapon.,mortar,weapon,24,-150.19867038726807,-25.033111731211346,33740602,google_electra-base-generator
an arrow is a weapon.,arrow,weapon,25,-148.6011028289795,-24.766850471496582,33740602,google_electra-base-generator
