stimulus,item,category,rank,logprob,normalized_logprob,params,model
a scissors is a tool.,scissors,tool,59,-38.23980712890625,-5.46282958984375,81913344,distilgpt2
a crane is a tool.,crane,tool,60,-36.03226089477539,-5.14746584211077,81913344,distilgpt2
orange is a fruit.,orange,fruit,1,-33.37556076049805,-5.562593460083008,81913344,distilgpt2
apple is a fruit.,apple,fruit,2,-32.212615966796875,-5.3687693277994795,81913344,distilgpt2
banana is a fruit.,banana,fruit,3,-35.453826904296875,-5.064832414899554,81913344,distilgpt2
peach is a fruit.,peach,fruit,4,-34.32559585571289,-4.903656550816128,81913344,distilgpt2
pear is a fruit.,pear,fruit,5,-35.85050582885742,-5.1215008326939175,81913344,distilgpt2
apricot is a fruit.,apricot,fruit,6,-43.596107482910156,-5.4495134353637695,81913344,distilgpt2
tangerine is a fruit.,tangerine,fruit,7,-38.92430877685547,-4.865538597106934,81913344,distilgpt2
plum is a fruit.,plum,fruit,8,-36.84392166137695,-5.2634173801967075,81913344,distilgpt2
grapes are fruit.,grapes,fruit,9,-38.447513580322266,-5.492501940046038,81913344,distilgpt2
nectarine is a fruit.,nectarine,fruit,10,-42.829559326171875,-6.118508475167411,81913344,distilgpt2
strawberry is a fruit.,strawberry,fruit,11,-35.50611877441406,-4.438264846801758,81913344,distilgpt2
grapefruit is a fruit.,grapefruit,fruit,12,-37.431522369384766,-4.678940296173096,81913344,distilgpt2
berry is a fruit.,berry,fruit,13,-32.58641052246094,-5.431068420410156,81913344,distilgpt2
cherry is a fruit.,cherry,fruit,14,-35.97727966308594,-5.139611380440848,81913344,distilgpt2
pineapple is a fruit.,pineapple,fruit,15,-35.686710357666016,-5.098101479666574,81913344,distilgpt2
blackberry is a fruit.,blackberry,fruit,16,-35.646461486816406,-5.092351640973773,81913344,distilgpt2
melon is a fruit.,melon,fruit,17,-32.35136413574219,-5.391894022623698,81913344,distilgpt2
blueberry is a fruit.,blueberry,fruit,18,-34.82078170776367,-4.974397386823382,81913344,distilgpt2
raspberry is a fruit.,raspberry,fruit,19,-37.995887756347656,-5.427983965192523,81913344,distilgpt2
lemon is a fruit.,lemon,fruit,20,-35.7566032409668,-5.108086177280971,81913344,distilgpt2
black raspberry is a fruit.,black raspberry,fruit,21,-40.410545349121094,-5.772935049874442,81913344,distilgpt2
boysenberry is a fruit.,boysenberry,fruit,22,-48.5506477355957,-6.068830966949463,81913344,distilgpt2
watermelon is a fruit.,watermelon,fruit,23,-33.93876266479492,-4.848394666399274,81913344,distilgpt2
cantaloupe is a fruit.,cantaloupe,fruit,24,-43.40858459472656,-4.340858459472656,81913344,distilgpt2
lime is a fruit.,lime,fruit,25,-36.50016403198242,-6.08336067199707,81913344,distilgpt2
tangelo is a fruit.,tangelo,fruit,26,-42.18953323364258,-6.027076176234654,81913344,distilgpt2
papaya is a fruit.,papaya,fruit,27,-41.066062927246094,-5.133257865905762,81913344,distilgpt2
honeydew is a fruit.,honeydew,fruit,28,-42.772796630859375,-4.752532958984375,81913344,distilgpt2
fig is a fruit.,fig,fruit,29,-35.2086181640625,-5.86810302734375,81913344,distilgpt2
mango is a fruit.,mango,fruit,30,-37.58135986328125,-5.368765694754464,81913344,distilgpt2
guava is a fruit.,guava,fruit,31,-36.65572738647461,-5.236532483782087,81913344,distilgpt2
pomegranate is a fruit.,pomegranate,fruit,32,-35.695396423339844,-3.9661551581488714,81913344,distilgpt2
cranberry is a fruit.,cranberry,fruit,33,-39.182716369628906,-4.897839546203613,81913344,distilgpt2
passion fruit is a fruit.,passion fruit,fruit,34,-42.36601638793945,-5.295752048492432,81913344,distilgpt2
prunes are fruit.,prunes,fruit,35,-39.8503303527832,-6.641721725463867,81913344,distilgpt2
gooseberry is a fruit.,gooseberry,fruit,36,-42.165870666503906,-5.270733833312988,81913344,distilgpt2
date is a fruit.,date,fruit,37,-36.374107360839844,-6.062351226806641,81913344,distilgpt2
kumquat is a fruit.,kumquat,fruit,38,-48.90583419799805,-5.433981577555339,81913344,distilgpt2
raisin is a fruit.,raisin,fruit,39,-36.70370864868164,-5.243386949811663,81913344,distilgpt2
muskmelon is a fruit.,muskmelon,fruit,40,-51.840824127197266,-5.760091569688585,81913344,distilgpt2
persimmon is a fruit.,persimmon,fruit,41,-41.754276275634766,-5.219284534454346,81913344,distilgpt2
pawpaw is a fruit.,pawpaw,fruit,42,-45.18700408935547,-5.020778232150608,81913344,distilgpt2
coconut is a fruit.,coconut,fruit,43,-33.932979583740234,-4.241622447967529,81913344,distilgpt2
avocado is a fruit.,avocado,fruit,44,-34.53533172607422,-4.933618818010602,81913344,distilgpt2
pumpkin is a fruit.,pumpkin,fruit,45,-35.807247161865234,-4.475905895233154,81913344,distilgpt2
tomato is a fruit.,tomato,fruit,46,-36.29231262207031,-5.1846160888671875,81913344,distilgpt2
nut is a fruit.,nut,fruit,47,-33.03531265258789,-5.5058854420979815,81913344,distilgpt2
gourd is a fruit.,gourd,fruit,48,-39.03322982788086,-4.879153728485107,81913344,distilgpt2
olive is a fruit.,olive,fruit,49,-37.549964904785156,-5.364280700683594,81913344,distilgpt2
pickle is a fruit.,pickle,fruit,50,-35.61082077026367,-5.0872601100376675,81913344,distilgpt2
squash is a fruit.,squash,fruit,51,-39.98329162597656,-5.7118988037109375,81913344,distilgpt2
pants are clothes.,pants,clothing,1,-33.38752365112305,-6.6775047302246096,81913344,distilgpt2
a shirt is a type of clothing.,shirt,clothing,2,-39.476850509643555,-4.386316723293728,81913344,distilgpt2
dress is a type of clothing.,dress,clothing,3,-35.7196102142334,-4.464951276779175,81913344,distilgpt2
a skirt is a type of clothing.,skirt,clothing,4,-40.518028259277344,-4.5020031399197045,81913344,distilgpt2
a blouse is a type of clothing.,blouse,clothing,5,-41.95105171203613,-4.195105171203613,81913344,distilgpt2
a suit is a type of clothing.,suit,clothing,6,-39.94606971740723,-4.438452190823025,81913344,distilgpt2
slacks are clothes.,slacks,clothing,7,-38.600799560546875,-6.4334665934244795,81913344,distilgpt2
a jacket is a type of clothing.,jacket,clothing,8,-41.211374282836914,-4.579041586981879,81913344,distilgpt2
a coat is a type of clothing.,coat,clothing,9,-41.99072265625,-4.665635850694445,81913344,distilgpt2
a sweater is a type of clothing.,sweater,clothing,10,-40.21541976928711,-4.468379974365234,81913344,distilgpt2
a sweatshirt is a type of clothing.,sweatshirt,clothing,11,-42.60865020751953,-4.260865020751953,81913344,distilgpt2
underpants are clothes.,underpants,clothing,12,-38.39708709716797,-6.399514516194661,81913344,distilgpt2
a sports jacket is a type of clothing.,sports jacket,clothing,13,-47.87721252441406,-4.787721252441406,81913344,distilgpt2
a jumper is a type of clothing.,jumper,clothing,14,-45.41208457946777,-5.045787175496419,81913344,distilgpt2
panties are clothes.,panties,clothing,15,-40.29801559448242,-5.756859370640346,81913344,distilgpt2
socks are clothes.,socks,clothing,16,-33.958648681640625,-5.6597747802734375,81913344,distilgpt2
a parka is a type of clothing.,parka,clothing,17,-49.57872486114502,-4.957872486114502,81913344,distilgpt2
pajamas are clothes.,pajamas,clothing,18,-38.88582992553711,-5.555118560791016,81913344,distilgpt2
an undershirt is a type of clothing.,undershirt,clothing,19,-42.626848220825195,-4.2626848220825195,81913344,distilgpt2
an overcoat is a type of clothing.,overcoat,clothing,20,-44.997568130493164,-4.499756813049316,81913344,distilgpt2
a nightgown is a type of clothing.,nightgown,clothing,21,-51.39380931854248,-4.672164483503862,81913344,distilgpt2
a raincoat is a type of clothing.,raincoat,clothing,22,-44.46748352050781,-4.446748352050781,81913344,distilgpt2
a bathing suit is a type of clothing.,bathing suit,clothing,23,-42.19145965576172,-4.219145965576172,81913344,distilgpt2
a bathrobe is a type of clothing.,bathrobe,clothing,24,-43.396902084350586,-4.339690208435059,81913344,distilgpt2
a slip is a type of clothing.,slip,clothing,25,-45.57218360900879,-5.063575956556532,81913344,distilgpt2
a bra is a type of clothing.,bra,clothing,26,-41.236223220825195,-4.581802580091688,81913344,distilgpt2
shoes are clothes.,shoes,clothing,27,-34.61915588378906,-5.769859313964844,81913344,distilgpt2
a tuxedo is a type of clothing.,tuxedo,clothing,28,-42.224510192871094,-3.838591835715554,81913344,distilgpt2
stockings are clothes.,stockings,clothing,29,-40.79651641845703,-6.799419403076172,81913344,distilgpt2
a vest is a type of clothing.,vest,clothing,30,-41.81313133239746,-4.645903481377496,81913344,distilgpt2
nylons are clothes.,nylons,clothing,31,-43.6315803527832,-6.2330829075404575,81913344,distilgpt2
a cape is a type of clothing.,cape,clothing,32,-41.728742599487305,-4.6365269554985895,81913344,distilgpt2
boots are clothes.,boots,clothing,33,-34.98421096801758,-5.83070182800293,81913344,distilgpt2
sandals are clothes.,sandals,clothing,34,-38.76923370361328,-6.461538950602214,81913344,distilgpt2
a tie is a type of clothing.,tie,clothing,35,-42.56921195983887,-4.729912439982097,81913344,distilgpt2
a girdle is a type of clothing.,girdle,clothing,36,-44.952375411987305,-4.0865795829079365,81913344,distilgpt2
a belt is a type of clothing.,belt,clothing,37,-43.23191261291504,-4.803545845879449,81913344,distilgpt2
a scarf is a type of clothing.,scarf,clothing,38,-40.39773178100586,-4.488636864556207,81913344,distilgpt2
mittens are clothes.,mittens,clothing,39,-44.829071044921875,-7.4715118408203125,81913344,distilgpt2
slippers are clothes.,slippers,clothing,40,-40.155303955078125,-6.6925506591796875,81913344,distilgpt2
a hat is a type of clothing.,hat,clothing,41,-39.58723258972168,-4.3985813988579645,81913344,distilgpt2
overshoes are clothes.,overshoes,clothing,42,-44.6614990234375,-6.380214146205357,81913344,distilgpt2
gloves are clothes.,gloves,clothing,43,-35.25965881347656,-5.876609802246094,81913344,distilgpt2
an apron is a type of clothing.,apron,clothing,44,-42.445138931274414,-4.244513893127442,81913344,distilgpt2
earmuffs are clothes.,earmuffs,clothing,45,-49.10797119140625,-7.015424455915179,81913344,distilgpt2
a handkerchief is a type of clothing.,handkerchief,clothing,46,-43.48797416687012,-3.9534521969881924,81913344,distilgpt2
a purse is a type of clothing.,purse,clothing,47,-42.89445686340332,-4.7660507626003685,81913344,distilgpt2
a hairband is a type of clothing.,hairband,clothing,48,-44.953797340393066,-4.4953797340393065,81913344,distilgpt2
a ring is a type of clothing.,ring,clothing,49,-40.84754180908203,-4.5386157565646705,81913344,distilgpt2
en arring is a type of clothing.,earrings,clothing,50,-55.047715187072754,-5.504771518707275,81913344,distilgpt2
a watch is a type of clothing.,watch,clothing,51,-43.44563865661621,-4.827293184068468,81913344,distilgpt2
cuff links are clothes.,cuff links,clothing,52,-49.4964599609375,-7.0709228515625,81913344,distilgpt2
a necklace is a type of clothing.,necklace,clothing,53,-42.43159866333008,-4.714622073703342,81913344,distilgpt2
a bracelet is a type of clothing.,bracelet,clothing,54,-42.54936122894287,-4.727706803215875,81913344,distilgpt2
a cane is a type of clothing.,cane,clothing,55,-45.78857231140137,-5.087619145711263,81913344,distilgpt2
an automobile is a vehicle.,automobile,vehicle,1,-32.31400680541992,-4.61628668648856,81913344,distilgpt2
a station wagon is a vehicle.,station wagon,vehicle,2,-37.369873046875,-4.671234130859375,81913344,distilgpt2
a truck is a vehicle.,truck,vehicle,3,-33.37017059326172,-4.767167227608817,81913344,distilgpt2
a car is a vehicle.,car,vehicle,4,-30.909687042236328,-4.4156695774623325,81913344,distilgpt2
bus are vehicles.,bus,vehicle,5,-32.87029266357422,-6.574058532714844,81913344,distilgpt2
a taxi is a vehicle.,taxi,vehicle,6,-35.1254768371582,-5.017925262451172,81913344,distilgpt2
a jeep is a vehicle.,jeep,vehicle,7,-36.86911392211914,-4.608639240264893,81913344,distilgpt2
an ambulance is a vehicle.,ambulance,vehicle,8,-35.094932556152344,-5.0135617937360495,81913344,distilgpt2
a motorcycle is a vehicle.,motorcycle,vehicle,9,-34.21908187866211,-4.888440268380301,81913344,distilgpt2
a streetcar is a vehicle.,streetcar,vehicle,10,-37.6575927734375,-5.379656110491071,81913344,distilgpt2
a van is a vehicle.,van,vehicle,11,-38.31285858154297,-5.473265511648996,81913344,distilgpt2
a Honda is a vehicle.,Honda,vehicle,12,-41.495235443115234,-5.927890777587891,81913344,distilgpt2
a cable car is a vehicle.,cable car,vehicle,13,-39.83585739135742,-4.979482173919678,81913344,distilgpt2
a train is a vehicle.,train,vehicle,14,-34.39918518066406,-4.9141693115234375,81913344,distilgpt2
a trolley is a vehicle.,trolley,vehicle,15,-37.38467788696289,-4.673084735870361,81913344,distilgpt2
a bicycle is a vehicle.,bicycle,vehicle,16,-33.94196701049805,-4.848852430071149,81913344,distilgpt2
a carriage is a vehicle.,carriage,vehicle,17,-35.170047760009766,-5.024292537144253,81913344,distilgpt2
an airplane is a vehicle.,airplane,vehicle,18,-33.24341583251953,-4.749059404645648,81913344,distilgpt2
a bike is a vehicle.,bike,vehicle,19,-34.135101318359375,-4.876443045479911,81913344,distilgpt2
a boat is a vehicle.,boat,vehicle,20,-33.77923583984375,-4.825605119977679,81913344,distilgpt2
a jet is a vehicle.,jet,vehicle,21,-36.59065628051758,-5.227236611502511,81913344,distilgpt2
a ship is a vehicle.,ship,vehicle,22,-34.09519958496094,-4.8707427978515625,81913344,distilgpt2
a scooter is a vehicle.,scooter,vehicle,23,-36.65257263183594,-4.581571578979492,81913344,distilgpt2
a tractor is a vehicle.,tractor,vehicle,24,-35.98574447631836,-5.140820639474051,81913344,distilgpt2
a wagon is a vehicle.,wagon,vehicle,25,-35.693912506103516,-5.099130358014788,81913344,distilgpt2
a subway is a vehicle.,subway,vehicle,26,-37.160621643066406,-5.308660234723773,81913344,distilgpt2
a trailer is a vehicle.,trailer,vehicle,27,-38.99638748168945,-5.5709124973842075,81913344,distilgpt2
a cart is a vehicle.,cart,vehicle,28,-36.6490592956543,-5.235579899379185,81913344,distilgpt2
a wheelchair is a vehicle.,wheelchair,vehicle,29,-36.62746047973633,-5.232494354248047,81913344,distilgpt2
a yacht is a vehicle.,yacht,vehicle,30,-37.495391845703125,-5.356484549386161,81913344,distilgpt2
a tank is a vehicle.,tank,vehicle,31,-35.558956146240234,-5.0798508780343195,81913344,distilgpt2
a go-cart is a vehicle.,go-cart,vehicle,32,-44.675662994384766,-4.963962554931641,81913344,distilgpt2
a rowboat is a vehicle.,rowboat,vehicle,33,-41.04332733154297,-5.130415916442871,81913344,distilgpt2
a dogsled is a vehicle.,dogsled,vehicle,34,-50.276702880859375,-6.284587860107422,81913344,distilgpt2
a tricycle is a vehicle.,tricycle,vehicle,35,-38.41798782348633,-4.802248477935791,81913344,distilgpt2
a canoe is a vehicle.,canoe,vehicle,36,-37.48487854003906,-5.354982648577009,81913344,distilgpt2
a raft is a vehicle.,raft,vehicle,37,-39.96565055847168,-5.70937865121024,81913344,distilgpt2
a submarine is a vehicle.,submarine,vehicle,38,-37.131103515625,-5.304443359375,81913344,distilgpt2
a sled is a vehicle.,sled,vehicle,39,-38.500335693359375,-5.500047956194196,81913344,distilgpt2
a horse is a vehicle.,horse,vehicle,40,-34.540164947509766,-4.9343092782156805,81913344,distilgpt2
a rocket is a vehicle.,rocket,vehicle,41,-35.09591293334961,-5.013701847621372,81913344,distilgpt2
a blimp is a vehicle.,blimp,vehicle,42,-37.7720832824707,-4.721510410308838,81913344,distilgpt2
skates are vehicles.,skates,vehicle,43,-37.45265579223633,-6.242109298706055,81913344,distilgpt2
a camel is a vehicle.,camel,vehicle,44,-36.71080017089844,-5.2444000244140625,81913344,distilgpt2
feet are vehicles.,feet,vehicle,45,-33.94942092895508,-6.789884185791015,81913344,distilgpt2
ski is a vehicle.,skis,vehicle,46,-36.006717681884766,-6.001119613647461,81913344,distilgpt2
a skateboard is a vehicle.,skateboard,vehicle,47,-38.66905975341797,-4.833632469177246,81913344,distilgpt2
a wheelbarrow is a vehicle.,wheelbarrow,vehicle,48,-39.95571517944336,-4.43952390882704,81913344,distilgpt2
a surfboard is a vehicle.,surfboard,vehicle,49,-40.450313568115234,-5.056289196014404,81913344,distilgpt2
an elevator is a vehicle.,elevator,vehicle,50,-35.55956268310547,-5.0799375261579245,81913344,distilgpt2
a chair is a type of furniture.,chair,furniture,1,-41.58962631225586,-4.621069590250651,81913344,distilgpt2
a sofa is a type of furniture.,sofa,furniture,2,-39.43000507354736,-4.381111674838596,81913344,distilgpt2
a couch is a type of furniture.,couch,furniture,3,-39.64203071594238,-4.404670079549153,81913344,distilgpt2
a table is a type of furniture.,table,furniture,4,-41.81911277770996,-4.646568086412218,81913344,distilgpt2
an easy chair is a type of furniture.,easy chair,furniture,5,-48.522926330566406,-4.85229263305664,81913344,distilgpt2
a dresser is a type of furniture.,dresser,furniture,6,-43.62393569946289,-4.362393569946289,81913344,distilgpt2
a rocking chair is a type of furniture.,rocking chair,furniture,7,-46.59103059768677,-4.659103059768677,81913344,distilgpt2
a coffee table is a type of furniture.,coffee table,furniture,8,-42.67641496658325,-4.267641496658325,81913344,distilgpt2
a rocker is a type of furniture.,rocker,furniture,9,-47.296695709228516,-4.729669570922852,81913344,distilgpt2
a love seat is a type of furniture.,love seat,furniture,10,-50.24847602844238,-5.024847602844238,81913344,distilgpt2
a chest of drawers is a type of furniture.,chest of drawers,furniture,11,-56.46000671386719,-4.705000559488933,81913344,distilgpt2
a desk is a type of furniture.,desk,furniture,12,-42.32496738433838,-4.702774153815375,81913344,distilgpt2
a bed is a type of furniture.,bed,furniture,13,-40.19293403625488,-4.465881559583876,81913344,distilgpt2
a bureau is a type of furniture.,bureau,furniture,14,-49.187164306640625,-5.465240478515625,81913344,distilgpt2
a davenport is a type of furniture.,davenport,furniture,15,-49.5212287902832,-4.501929890025746,81913344,distilgpt2
an end table is a type of furniture.,end table,furniture,16,-49.263174057006836,-4.926317405700684,81913344,distilgpt2
a divan is a type of furniture.,divan,furniture,17,-48.94927406311035,-4.8949274063110355,81913344,distilgpt2
a night table is a type of furniture.,night table,furniture,18,-47.864237785339355,-4.786423778533935,81913344,distilgpt2
a chest is a type of furniture.,chest,furniture,19,-44.09503173828125,-4.899447970920139,81913344,distilgpt2
a cedar chest is a type of furniture.,cedar chest,furniture,20,-53.73110008239746,-4.884645462036133,81913344,distilgpt2
a vanity is a type of furniture.,vanity,furniture,21,-45.13996601104736,-5.015551779005262,81913344,distilgpt2
a bookcase is a type of furniture.,bookcase,furniture,22,-46.771202087402344,-4.677120208740234,81913344,distilgpt2
a lounge is a type of furniture.,lounge,furniture,23,-43.46938991546631,-4.82993221282959,81913344,distilgpt2
a chaise lounge is a type of furniture.,chaise lounge,furniture,24,-55.545249938964844,-5.049568176269531,81913344,distilgpt2
an ottoman is a type of furniture.,ottoman,furniture,25,-48.001224517822266,-4.363747683438388,81913344,distilgpt2
a footstool is a type of furniture.,footstool,furniture,26,-47.581915855407715,-4.325628714127974,81913344,distilgpt2
a cabinet is a type of furniture.,cabinet,furniture,27,-44.568888664245605,-4.952098740471734,81913344,distilgpt2
a china closet is a type of furniture.,china closet,furniture,28,-53.33812141418457,-4.848920128562233,81913344,distilgpt2
a bench is a type of furniture.,bench,furniture,29,-43.01146125793457,-4.7790512508816185,81913344,distilgpt2
a buffet is a type of furniture.,buffet,furniture,30,-46.33834266662598,-5.148704740736219,81913344,distilgpt2
a lamp is a type of furniture.,lamp,furniture,31,-42.01876354217529,-4.668751504686144,81913344,distilgpt2
a stool is a type of furniture.,stool,furniture,32,-42.66519641876221,-4.740577379862468,81913344,distilgpt2
a hassock is a type of furniture.,hassock,furniture,33,-57.32755088806152,-5.21159553527832,81913344,distilgpt2
drawers are furniture.,drawers,furniture,34,-38.91827583312988,-6.486379305521647,81913344,distilgpt2
a piano is a type of furniture.,piano,furniture,35,-42.49480628967285,-4.721645143296984,81913344,distilgpt2
a cushion is a type of furniture.,cushion,furniture,36,-44.763261795043945,-4.973695755004883,81913344,distilgpt2
a magazine rack is a type of furniture.,magazine rack,furniture,37,-52.9252986907959,-5.29252986907959,81913344,distilgpt2
a hi-fi is a type of furniture.,hi-fi,furniture,38,-48.02193260192871,-4.365630236538974,81913344,distilgpt2
a cupboard is a type of furniture.,cupboard,furniture,39,-45.893385887145996,-4.589338588714599,81913344,distilgpt2
a stereo is a type of furniture.,stereo,furniture,40,-47.14391899108887,-5.238213221232097,81913344,distilgpt2
a mirror is a type of furniture.,mirror,furniture,41,-41.62716102600098,-4.625240114000109,81913344,distilgpt2
a television is a type of furniture.,television,furniture,42,-45.27788257598877,-5.03087584177653,81913344,distilgpt2
a bar is a type of furniture.,bar,furniture,43,-41.0042839050293,-4.556031545003255,81913344,distilgpt2
a shelf is a type of furniture.,shelf,furniture,44,-42.3479118347168,-4.705323537190755,81913344,distilgpt2
a rug is a type of furniture.,rug,furniture,45,-41.52564239501953,-4.613960266113281,81913344,distilgpt2
a pillow is a type of furniture.,pillow,furniture,46,-42.541141510009766,-4.726793501112196,81913344,distilgpt2
a wastebasket is a type of furniture.,wastebasket,furniture,47,-47.557108879089355,-4.323373534462669,81913344,distilgpt2
a radio is a type of furniture.,radio,furniture,48,-45.13585376739502,-5.015094863043891,81913344,distilgpt2
a sewing machine is a type of furniture.,sewing machine,furniture,49,-43.700785636901855,-4.3700785636901855,81913344,distilgpt2
a stove is a type of furniture.,stove,furniture,50,-43.22175407409668,-4.802417119344075,81913344,distilgpt2
a counter is a type of furniture.,counter,furniture,51,-44.147579193115234,-4.905286577012804,81913344,distilgpt2
a clock is a type of furniture.,clock,furniture,52,-45.35765266418457,-5.039739184909397,81913344,distilgpt2
drapes are furniture.,drapes,furniture,53,-41.00284767150879,-5.857549667358398,81913344,distilgpt2
a refrigerator is a type of furniture.,refrigerator,furniture,54,-41.53087520599365,-4.614541689554851,81913344,distilgpt2
a picture is a type of furniture.,picture,furniture,55,-42.58476257324219,-4.731640285915798,81913344,distilgpt2
a closet is a type of furniture.,closet,furniture,56,-41.52664279937744,-4.614071422153049,81913344,distilgpt2
a vase is a type of furniture.,vase,furniture,57,-46.50685691833496,-4.6506856918334964,81913344,distilgpt2
an ashtray is a type of furniture.,ashtray,furniture,58,-43.169870376586914,-3.9245336705988105,81913344,distilgpt2
a fan is a type of furniture.,fan,furniture,59,-45.61252021789551,-5.06805780198839,81913344,distilgpt2
a telephone is a type of furniture.,telephone,furniture,60,-44.87446594238281,-4.986051771375868,81913344,distilgpt2
a gun is a weapon.,gun,weapon,1,-29.30853271484375,-4.186933244977679,81913344,distilgpt2
a pistol is a weapon.,pistol,weapon,2,-32.90876007080078,-4.7012514386858255,81913344,distilgpt2
a revolver is a weapon.,revolver,weapon,3,-34.831058502197266,-4.975865500313895,81913344,distilgpt2
a machine gun is a weapon.,machine gun,weapon,4,-35.0660514831543,-4.383256435394287,81913344,distilgpt2
a rifle is a weapon.,rifle,weapon,5,-32.62467575073242,-4.660667964390346,81913344,distilgpt2
a switchblade is a weapon.,switchblade,weapon,6,-39.25068283081055,-4.906335353851318,81913344,distilgpt2
a knife is a weapon.,knife,weapon,7,-30.51906967163086,-4.359867095947266,81913344,distilgpt2
a dagger is a weapon.,dagger,weapon,8,-33.43272018432617,-4.7761028834751675,81913344,distilgpt2
a shotgun is a weapon.,shotgun,weapon,9,-33.396583557128906,-4.770940508161273,81913344,distilgpt2
a sword is a weapon.,sword,weapon,10,-32.276153564453125,-4.610879080636161,81913344,distilgpt2
a bomb is a weapon.,bomb,weapon,11,-30.92486572265625,-4.417837960379464,81913344,distilgpt2
a hand grenade is a weapon.,hand grenade,weapon,12,-33.33669662475586,-4.167087078094482,81913344,distilgpt2
an atom bomb is a weapon.,atom bomb,weapon,13,-35.70123291015625,-4.462654113769531,81913344,distilgpt2
a bayonet is a weapon.,bayonet,weapon,14,-37.0976448059082,-4.637205600738525,81913344,distilgpt2
a spear is a weapon.,spear,weapon,15,-34.584999084472656,-4.940714154924665,81913344,distilgpt2
a bazooka is a weapon.,bazooka,weapon,16,-42.3917236328125,-4.23917236328125,81913344,distilgpt2
a cannon is a weapon.,cannon,weapon,17,-33.23193359375,-4.747419084821429,81913344,distilgpt2
a bow and arrow is a weapon.,bow and arrow,weapon,18,-37.07466125488281,-4.11940680609809,81913344,distilgpt2
a club is a weapon.,club,weapon,19,-38.381103515625,-5.483014787946429,81913344,distilgpt2
a lance is a weapon.,lance,weapon,20,-37.16926193237305,-4.646157741546631,81913344,distilgpt2
brass knuckles are weapons.,brass knuckles,weapon,21,-43.30118942260742,-5.412648677825928,81913344,distilgpt2
a bullet is a weapon.,bullet,weapon,22,-33.00457000732422,-4.714938572474888,81913344,distilgpt2
a tomahawk is a weapon.,tomahawk,weapon,23,-38.76497268676758,-4.30721918741862,81913344,distilgpt2
a mortar is a weapon.,mortar,weapon,24,-34.895503997802734,-4.985071999686105,81913344,distilgpt2
an arrow is a weapon.,arrow,weapon,25,-31.581745147705078,-4.5116778782435825,81913344,distilgpt2
a blackjack is a weapon.,blackjack,weapon,26,-38.70967483520508,-4.838709354400635,81913344,distilgpt2
a tank is a weapon.,tank,weapon,27,-35.29373550415039,-5.041962214878628,81913344,distilgpt2
teargas is a weapon.,teargas,weapon,28,-42.063026428222656,-5.257878303527832,81913344,distilgpt2
a missile is a weapon.,missile,weapon,29,-32.91290283203125,-4.70184326171875,81913344,distilgpt2
a whip is a weapon.,whip,weapon,30,-35.16543960571289,-5.0236342293875555,81913344,distilgpt2
an ice pick is a weapon.,ice pick,weapon,31,-40.193084716796875,-5.024135589599609,81913344,distilgpt2
a hatchet is a weapon.,hatchet,weapon,32,-35.883567810058594,-4.485445976257324,81913344,distilgpt2
a slingshot is a weapon.,slingshot,weapon,33,-40.68239974975586,-4.520266638861762,81913344,distilgpt2
a fist is a weapon.,fist,weapon,34,-33.66973876953125,-4.809962681361607,81913344,distilgpt2
an axe is a weapon.,axe,weapon,35,-32.01631164550781,-4.573758806501116,81913344,distilgpt2
a bow is a weapon.,bow,weapon,36,-34.76123046875,-4.965890066964286,81913344,distilgpt2
a razor is a weapon.,razor,weapon,37,-34.87013626098633,-4.981448037283761,81913344,distilgpt2
a razor blade is a weapon.,razor blade,weapon,38,-36.59354782104492,-4.574193477630615,81913344,distilgpt2
a rocket is a weapon.,rocket,weapon,39,-33.8973274230957,-4.842475346156529,81913344,distilgpt2
a judo is a weapon.,judo,weapon,40,-40.85424041748047,-5.106780052185059,81913344,distilgpt2
a stick is a weapon.,stick,weapon,41,-34.31514358520508,-4.902163369315011,81913344,distilgpt2
a poison is a weapon.,poison,weapon,42,-36.31910705566406,-5.188443865094866,81913344,distilgpt2
a rock is a weapon.,rock,weapon,43,-35.76123046875,-5.108747209821429,81913344,distilgpt2
a stone is a weapon.,stone,weapon,44,-35.0037727355957,-5.0005389622279575,81913344,distilgpt2
gas is a weapon.,gas,weapon,45,-31.90143585205078,-5.316905975341797,81913344,distilgpt2
a chain is a weapon.,chain,weapon,46,-36.73016357421875,-5.247166224888393,81913344,distilgpt2
a scissors is a weapon.,scissors,weapon,47,-39.11601638793945,-5.5880023411342075,81913344,distilgpt2
a brick is a weapon.,bricks,weapon,48,-36.932613372802734,-5.276087624686105,81913344,distilgpt2
a pitchfork is a weapon.,pitchfork,weapon,49,-37.330406188964844,-4.6663007736206055,81913344,distilgpt2
a hammer is a weapon.,hammer,weapon,50,-33.26298522949219,-4.751855032784598,81913344,distilgpt2
words are weapons.,word,weapon,51,-31.496112823486328,-6.299222564697265,81913344,distilgpt2
hands are weapons.,hand,weapon,52,-30.47777557373047,-6.095555114746094,81913344,distilgpt2
a pipe is a weapon.,pipe,weapon,53,-35.850276947021484,-5.121468135288784,81913344,distilgpt2
a rope is a weapon.,rope,weapon,54,-35.61811828613281,-5.0883026123046875,81913344,distilgpt2
an airplane is a weapon.,airplane,weapon,55,-34.171199798583984,-4.881599971226284,81913344,distilgpt2
feet are weapons.,foot,weapon,56,-32.90620040893555,-6.58124008178711,81913344,distilgpt2
