stimulus,item,category,rank,logprob,normalized_logprob,params,model
strawberry is a fruit.,strawberry,fruit,11,-32.91389846801758,-4.114237308502197,124440576,gpt2
grapefruit is a fruit.,grapefruit,fruit,12,-34.59698486328125,-4.324623107910156,124440576,gpt2
berry is a fruit.,berry,fruit,13,-32.724361419677734,-5.454060236612956,124440576,gpt2
cherry is a fruit.,cherry,fruit,14,-34.9527587890625,-4.993251255580357,124440576,gpt2
pineapple is a fruit.,pineapple,fruit,15,-34.28677749633789,-4.898111070905413,124440576,gpt2
blackberry is a fruit.,blackberry,fruit,16,-36.88201141357422,-5.268858773367746,124440576,gpt2
melon is a fruit.,melon,fruit,17,-33.21028518676758,-5.53504753112793,124440576,gpt2
blueberry is a fruit.,blueberry,fruit,18,-35.31745147705078,-5.045350211007254,124440576,gpt2
raspberry is a fruit.,raspberry,fruit,19,-37.9013557434082,-5.4144793919154575,124440576,gpt2
lemon is a fruit.,lemon,fruit,20,-35.16548156738281,-5.023640223911831,124440576,gpt2
black raspberry is a fruit.,black raspberry,fruit,21,-40.47580337524414,-5.782257625034878,124440576,gpt2
boysenberry is a fruit.,boysenberry,fruit,22,-41.9601936340332,-5.24502420425415,124440576,gpt2
watermelon is a fruit.,watermelon,fruit,23,-34.56675338745117,-4.938107626778739,124440576,gpt2
cantaloupe is a fruit.,cantaloupe,fruit,24,-39.32886505126953,-3.932886505126953,124440576,gpt2
lime is a fruit.,lime,fruit,25,-37.914188385009766,-6.319031397501628,124440576,gpt2
tangelo is a fruit.,tangelo,fruit,26,-44.92084884643555,-6.417264120919364,124440576,gpt2
papaya is a fruit.,papaya,fruit,27,-37.215728759765625,-4.651966094970703,124440576,gpt2
honeydew is a fruit.,honeydew,fruit,28,-39.91876983642578,-4.435418870713976,124440576,gpt2
fig is a fruit.,fig,fruit,29,-36.6496467590332,-6.108274459838867,124440576,gpt2
mango is a fruit.,mango,fruit,30,-38.639617919921875,-5.519945417131696,124440576,gpt2
guava is a fruit.,guava,fruit,31,-37.946258544921875,-5.420894077845982,124440576,gpt2
pomegranate is a fruit.,pomegranate,fruit,32,-36.6285285949707,-4.0698365105523004,124440576,gpt2
cranberry is a fruit.,cranberry,fruit,33,-36.01399612426758,-4.501749515533447,124440576,gpt2
passion fruit is a fruit.,passion fruit,fruit,34,-43.24123001098633,-5.405153751373291,124440576,gpt2
prunes are fruit.,prunes,fruit,35,-36.87614440917969,-6.146024068196614,124440576,gpt2
gooseberry is a fruit.,gooseberry,fruit,36,-42.634456634521484,-5.3293070793151855,124440576,gpt2
date is a fruit.,date,fruit,37,-39.80401611328125,-6.634002685546875,124440576,gpt2
kumquat is a fruit.,kumquat,fruit,38,-42.262325286865234,-4.695813920762804,124440576,gpt2
raisin is a fruit.,raisin,fruit,39,-36.45066833496094,-5.207238333565848,124440576,gpt2
muskmelon is a fruit.,muskmelon,fruit,40,-49.2595329284668,-5.473281436496311,124440576,gpt2
persimmon is a fruit.,persimmon,fruit,41,-42.59077835083008,-5.32384729385376,124440576,gpt2
pawpaw is a fruit.,pawpaw,fruit,42,-42.7277717590332,-4.7475301954481335,124440576,gpt2
coconut is a fruit.,coconut,fruit,43,-33.72306442260742,-4.215383052825928,124440576,gpt2
avocado is a fruit.,avocado,fruit,44,-33.867435455322266,-4.838205065046038,124440576,gpt2
pumpkin is a fruit.,pumpkin,fruit,45,-34.25337600708008,-4.28167200088501,124440576,gpt2
tomato is a fruit.,tomato,fruit,46,-35.67747116088867,-5.0967815944126675,124440576,gpt2
nut is a fruit.,nut,fruit,47,-34.32999801635742,-5.72166633605957,124440576,gpt2
gourd is a fruit.,gourd,fruit,48,-38.88851547241211,-4.861064434051514,124440576,gpt2
olive is a fruit.,olive,fruit,49,-37.31983947753906,-5.3314056396484375,124440576,gpt2
pickle is a fruit.,pickle,fruit,50,-34.311805725097656,-4.901686532156808,124440576,gpt2
squash is a fruit.,squash,fruit,51,-39.79261779785156,-5.684659685407366,124440576,gpt2
pants are clothes.,pants,clothing,1,-32.175716400146484,-6.435143280029297,124440576,gpt2
a shirt is a type of clothing.,shirt,clothing,2,-36.75064659118652,-4.083405176798503,124440576,gpt2
dress is a type of clothing.,dress,clothing,3,-35.01458740234375,-4.376823425292969,124440576,gpt2
a skirt is a type of clothing.,skirt,clothing,4,-38.77223014831543,-4.3080255720350475,124440576,gpt2
a blouse is a type of clothing.,blouse,clothing,5,-42.6170768737793,-4.26170768737793,124440576,gpt2
a suit is a type of clothing.,suit,clothing,6,-37.40040397644043,-4.1556004418267145,124440576,gpt2
slacks are clothes.,slacks,clothing,7,-38.0224609375,-6.337076822916667,124440576,gpt2
a jacket is a type of clothing.,jacket,clothing,8,-38.55939865112305,-4.284377627902561,124440576,gpt2
a coat is a type of clothing.,coat,clothing,9,-38.81377410888672,-4.3126415676540795,124440576,gpt2
a sweater is a type of clothing.,sweater,clothing,10,-37.10028648376465,-4.122254053751628,124440576,gpt2
a sweatshirt is a type of clothing.,sweatshirt,clothing,11,-39.989065170288086,-3.9989065170288085,124440576,gpt2
underpants are clothes.,underpants,clothing,12,-40.30030822753906,-6.716718037923177,124440576,gpt2
a sports jacket is a type of clothing.,sports jacket,clothing,13,-46.40019226074219,-4.640019226074219,124440576,gpt2
a jumper is a type of clothing.,jumper,clothing,14,-40.74593162536621,-4.527325736151801,124440576,gpt2
panties are clothes.,panties,clothing,15,-38.58572006225586,-5.512245723179409,124440576,gpt2
socks are clothes.,socks,clothing,16,-33.8194580078125,-5.636576334635417,124440576,gpt2
a parka is a type of clothing.,parka,clothing,17,-43.62389373779297,-4.362389373779297,124440576,gpt2
pajamas are clothes.,pajamas,clothing,18,-35.83723068237305,-5.119604383196149,124440576,gpt2
an undershirt is a type of clothing.,undershirt,clothing,19,-40.69733810424805,-4.069733810424805,124440576,gpt2
an overcoat is a type of clothing.,overcoat,clothing,20,-43.29115676879883,-4.329115676879883,124440576,gpt2
a nightgown is a type of clothing.,nightgown,clothing,21,-45.029869079589844,-4.093624461780895,124440576,gpt2
a raincoat is a type of clothing.,raincoat,clothing,22,-41.18424606323242,-4.118424606323242,124440576,gpt2
a bathing suit is a type of clothing.,bathing suit,clothing,23,-40.865800857543945,-4.086580085754394,124440576,gpt2
a bathrobe is a type of clothing.,bathrobe,clothing,24,-42.010064125061035,-4.2010064125061035,124440576,gpt2
a slip is a type of clothing.,slip,clothing,25,-43.65330982208252,-4.850367758009169,124440576,gpt2
a bra is a type of clothing.,bra,clothing,26,-38.14079666137695,-4.2378662957085504,124440576,gpt2
shoes are clothes.,shoes,clothing,27,-33.85464859008789,-5.642441431681315,124440576,gpt2
a tuxedo is a type of clothing.,tuxedo,clothing,28,-40.03679275512695,-3.6397084322842685,124440576,gpt2
stockings are clothes.,stockings,clothing,29,-41.00515365600586,-6.834192276000977,124440576,gpt2
a vest is a type of clothing.,vest,clothing,30,-39.69972229003906,-4.411080254448785,124440576,gpt2
nylons are clothes.,nylons,clothing,31,-41.60424041748047,-5.9434629167829245,124440576,gpt2
a cape is a type of clothing.,cape,clothing,32,-37.5340690612793,-4.170452117919922,124440576,gpt2
boots are clothes.,boots,clothing,33,-33.179325103759766,-5.529887517293294,124440576,gpt2
sandals are clothes.,sandals,clothing,34,-39.654510498046875,-6.6090850830078125,124440576,gpt2
a tie is a type of clothing.,tie,clothing,35,-40.202420234680176,-4.46693558163113,124440576,gpt2
a girdle is a type of clothing.,girdle,clothing,36,-41.88702201843262,-3.807911092584783,124440576,gpt2
a belt is a type of clothing.,belt,clothing,37,-41.163557052612305,-4.573728561401367,124440576,gpt2
a scarf is a type of clothing.,scarf,clothing,38,-37.50243377685547,-4.166937086317274,124440576,gpt2
mittens are clothes.,mittens,clothing,39,-43.53707504272461,-7.256179173787435,124440576,gpt2
slippers are clothes.,slippers,clothing,40,-40.6789665222168,-6.7798277537028,124440576,gpt2
a hat is a type of clothing.,hat,clothing,41,-36.32594680786133,-4.036216311984592,124440576,gpt2
overshoes are clothes.,overshoes,clothing,42,-43.44646072387695,-6.206637246268136,124440576,gpt2
gloves are clothes.,gloves,clothing,43,-35.859981536865234,-5.976663589477539,124440576,gpt2
an apron is a type of clothing.,apron,clothing,44,-41.90241813659668,-4.190241813659668,124440576,gpt2
earmuffs are clothes.,earmuffs,clothing,45,-46.616851806640625,-6.659550258091518,124440576,gpt2
a handkerchief is a type of clothing.,handkerchief,clothing,46,-40.95762634277344,-3.723420576615767,124440576,gpt2
a purse is a type of clothing.,purse,clothing,47,-40.31980514526367,-4.4799783494737415,124440576,gpt2
a hairband is a type of clothing.,hairband,clothing,48,-42.939701080322266,-4.293970108032227,124440576,gpt2
a ring is a type of clothing.,ring,clothing,49,-38.84123229980469,-4.315692477756077,124440576,gpt2
en arring is a type of clothing.,earrings,clothing,50,-60.59316539764404,-6.059316539764405,124440576,gpt2
a watch is a type of clothing.,watch,clothing,51,-41.078678131103516,-4.564297570122613,124440576,gpt2
cuff links are clothes.,cuff links,clothing,52,-47.68210220336914,-6.811728886195591,124440576,gpt2
a necklace is a type of clothing.,necklace,clothing,53,-39.75458335876465,-4.417175928751628,124440576,gpt2
a bracelet is a type of clothing.,bracelet,clothing,54,-39.95779800415039,-4.439755333794488,124440576,gpt2
a cane is a type of clothing.,cane,clothing,55,-43.96392250061035,-4.884880277845594,124440576,gpt2
an automobile is a vehicle.,automobile,vehicle,1,-33.51246643066406,-4.787495204380581,124440576,gpt2
a station wagon is a vehicle.,station wagon,vehicle,2,-37.150657653808594,-4.643832206726074,124440576,gpt2
a truck is a vehicle.,truck,vehicle,3,-34.50360107421875,-4.929085867745536,124440576,gpt2
a car is a vehicle.,car,vehicle,4,-31.093544006347656,-4.441934858049665,124440576,gpt2
bus are vehicles.,bus,vehicle,5,-35.16420364379883,-7.032840728759766,124440576,gpt2
a taxi is a vehicle.,taxi,vehicle,6,-36.174747467041016,-5.167821066720145,124440576,gpt2
a jeep is a vehicle.,jeep,vehicle,7,-36.286922454833984,-4.535865306854248,124440576,gpt2
an ambulance is a vehicle.,ambulance,vehicle,8,-37.4176025390625,-5.345371791294643,124440576,gpt2
a motorcycle is a vehicle.,motorcycle,vehicle,9,-35.03226089477539,-5.004608699253628,124440576,gpt2
a streetcar is a vehicle.,streetcar,vehicle,10,-40.030277252197266,-5.7186110360281805,124440576,gpt2
a van is a vehicle.,van,vehicle,11,-36.08982467651367,-5.155689239501953,124440576,gpt2
a Honda is a vehicle.,Honda,vehicle,12,-43.042049407958984,-6.148864201136997,124440576,gpt2
a cable car is a vehicle.,cable car,vehicle,13,-40.06593704223633,-5.008242130279541,124440576,gpt2
a train is a vehicle.,train,vehicle,14,-34.641239166259766,-4.948748452322824,124440576,gpt2
a trolley is a vehicle.,trolley,vehicle,15,-38.48630142211914,-4.810787677764893,124440576,gpt2
a bicycle is a vehicle.,bicycle,vehicle,16,-35.166378021240234,-5.023768288748605,124440576,gpt2
a carriage is a vehicle.,carriage,vehicle,17,-36.06691360473633,-5.152416229248047,124440576,gpt2
an airplane is a vehicle.,airplane,vehicle,18,-34.42871856689453,-4.918388366699219,124440576,gpt2
a bike is a vehicle.,bike,vehicle,19,-34.424808502197266,-4.9178297860281805,124440576,gpt2
a boat is a vehicle.,boat,vehicle,20,-34.59931564331055,-4.9427593776157925,124440576,gpt2
a jet is a vehicle.,jet,vehicle,21,-37.62517166137695,-5.375024523053851,124440576,gpt2
a ship is a vehicle.,ship,vehicle,22,-33.3902702331543,-4.770038604736328,124440576,gpt2
a scooter is a vehicle.,scooter,vehicle,23,-36.71892166137695,-4.589865207672119,124440576,gpt2
a tractor is a vehicle.,tractor,vehicle,24,-39.02994155883789,-5.575705936976841,124440576,gpt2
a wagon is a vehicle.,wagon,vehicle,25,-36.08237075805664,-5.154624394008091,124440576,gpt2
a subway is a vehicle.,subway,vehicle,26,-39.260746002197266,-5.608678000313895,124440576,gpt2
a trailer is a vehicle.,trailer,vehicle,27,-39.54207992553711,-5.648868560791016,124440576,gpt2
a cart is a vehicle.,cart,vehicle,28,-38.584163665771484,-5.512023380824497,124440576,gpt2
a wheelchair is a vehicle.,wheelchair,vehicle,29,-38.548885345458984,-5.506983620779855,124440576,gpt2
a yacht is a vehicle.,yacht,vehicle,30,-37.628238677978516,-5.375462668282645,124440576,gpt2
a tank is a vehicle.,tank,vehicle,31,-37.41896438598633,-5.34556634085519,124440576,gpt2
a go-cart is a vehicle.,go-cart,vehicle,32,-42.81255340576172,-4.756950378417969,124440576,gpt2
a rowboat is a vehicle.,rowboat,vehicle,33,-41.493927001953125,-5.186740875244141,124440576,gpt2
a dogsled is a vehicle.,dogsled,vehicle,34,-48.7147102355957,-6.089338779449463,124440576,gpt2
a tricycle is a vehicle.,tricycle,vehicle,35,-38.2683219909668,-4.78354024887085,124440576,gpt2
a canoe is a vehicle.,canoe,vehicle,36,-39.09524154663086,-5.585034506661551,124440576,gpt2
a raft is a vehicle.,raft,vehicle,37,-40.642974853515625,-5.806139264787946,124440576,gpt2
a submarine is a vehicle.,submarine,vehicle,38,-37.895450592041016,-5.413635798863003,124440576,gpt2
a sled is a vehicle.,sled,vehicle,39,-39.833248138427734,-5.690464019775391,124440576,gpt2
a horse is a vehicle.,horse,vehicle,40,-34.5796012878418,-4.939943041120257,124440576,gpt2
a rocket is a vehicle.,rocket,vehicle,41,-37.38005447387695,-5.340007781982422,124440576,gpt2
a blimp is a vehicle.,blimp,vehicle,42,-38.217342376708984,-4.777167797088623,124440576,gpt2
skates are vehicles.,skates,vehicle,43,-40.67842102050781,-6.779736836751302,124440576,gpt2
a camel is a vehicle.,camel,vehicle,44,-37.42739486694336,-5.346770695277622,124440576,gpt2
feet are vehicles.,feet,vehicle,45,-35.43170928955078,-7.086341857910156,124440576,gpt2
ski is a vehicle.,skis,vehicle,46,-38.55282974243164,-6.4254716237386065,124440576,gpt2
a skateboard is a vehicle.,skateboard,vehicle,47,-38.78458023071289,-4.848072528839111,124440576,gpt2
a wheelbarrow is a vehicle.,wheelbarrow,vehicle,48,-40.833091735839844,-4.537010192871094,124440576,gpt2
a surfboard is a vehicle.,surfboard,vehicle,49,-42.882572174072266,-5.360321521759033,124440576,gpt2
an elevator is a vehicle.,elevator,vehicle,50,-38.28465270996094,-5.469236101422991,124440576,gpt2
a chair is a type of furniture.,chair,furniture,1,-37.5759334564209,-4.1751037173801,124440576,gpt2
a sofa is a type of furniture.,sofa,furniture,2,-38.70767021179199,-4.300852245754665,124440576,gpt2
a couch is a type of furniture.,couch,furniture,3,-38.2492561340332,-4.249917348225911,124440576,gpt2
a table is a type of furniture.,table,furniture,4,-39.779611587524414,-4.4199568430582685,124440576,gpt2
an easy chair is a type of furniture.,easy chair,furniture,5,-48.64948081970215,-4.864948081970215,124440576,gpt2
a dresser is a type of furniture.,dresser,furniture,6,-42.27365303039551,-4.227365303039551,124440576,gpt2
a rocking chair is a type of furniture.,rocking chair,furniture,7,-43.13885498046875,-4.313885498046875,124440576,gpt2
a coffee table is a type of furniture.,coffee table,furniture,8,-42.155487060546875,-4.215548706054688,124440576,gpt2
a rocker is a type of furniture.,rocker,furniture,9,-43.86259460449219,-4.386259460449219,124440576,gpt2
a love seat is a type of furniture.,love seat,furniture,10,-48.76279640197754,-4.876279640197754,124440576,gpt2
a chest of drawers is a type of furniture.,chest of drawers,furniture,11,-49.53933906555176,-4.1282782554626465,124440576,gpt2
a desk is a type of furniture.,desk,furniture,12,-40.583234786987305,-4.5092483096652565,124440576,gpt2
a bed is a type of furniture.,bed,furniture,13,-38.21193313598633,-4.2457703484429254,124440576,gpt2
a bureau is a type of furniture.,bureau,furniture,14,-49.05270195007324,-5.450300216674805,124440576,gpt2
a davenport is a type of furniture.,davenport,furniture,15,-49.14803504943848,-4.468003186312589,124440576,gpt2
an end table is a type of furniture.,end table,furniture,16,-48.808616638183594,-4.88086166381836,124440576,gpt2
a divan is a type of furniture.,divan,furniture,17,-48.288320541381836,-4.828832054138184,124440576,gpt2
a night table is a type of furniture.,night table,furniture,18,-46.30656433105469,-4.630656433105469,124440576,gpt2
a chest is a type of furniture.,chest,furniture,19,-43.3704948425293,-4.818943871392144,124440576,gpt2
a cedar chest is a type of furniture.,cedar chest,furniture,20,-49.97140312194824,-4.542854829268022,124440576,gpt2
a vanity is a type of furniture.,vanity,furniture,21,-42.95437240600586,-4.772708045111762,124440576,gpt2
a bookcase is a type of furniture.,bookcase,furniture,22,-42.0631217956543,-4.20631217956543,124440576,gpt2
a lounge is a type of furniture.,lounge,furniture,23,-42.08967208862305,-4.676630232069227,124440576,gpt2
a chaise lounge is a type of furniture.,chaise lounge,furniture,24,-47.645212173461914,-4.331382924860174,124440576,gpt2
an ottoman is a type of furniture.,ottoman,furniture,25,-42.17612266540527,-3.8341929695822974,124440576,gpt2
a footstool is a type of furniture.,footstool,furniture,26,-44.186418533325195,-4.016947139393199,124440576,gpt2
a cabinet is a type of furniture.,cabinet,furniture,27,-43.248802185058594,-4.805422465006511,124440576,gpt2
a china closet is a type of furniture.,china closet,furniture,28,-51.58367729187012,-4.689425208351829,124440576,gpt2
a bench is a type of furniture.,bench,furniture,29,-41.55573081970215,-4.61730342441135,124440576,gpt2
a buffet is a type of furniture.,buffet,furniture,30,-44.01348304748535,-4.89038700527615,124440576,gpt2
a lamp is a type of furniture.,lamp,furniture,31,-42.532920837402344,-4.7258800930447045,124440576,gpt2
a stool is a type of furniture.,stool,furniture,32,-41.780601501464844,-4.642289055718316,124440576,gpt2
a hassock is a type of furniture.,hassock,furniture,33,-51.214725494384766,-4.65588413585316,124440576,gpt2
drawers are furniture.,drawers,furniture,34,-40.93605041503906,-6.822675069173177,124440576,gpt2
a piano is a type of furniture.,piano,furniture,35,-40.123443603515625,-4.458160400390625,124440576,gpt2
a cushion is a type of furniture.,cushion,furniture,36,-42.789634704589844,-4.754403856065538,124440576,gpt2
a magazine rack is a type of furniture.,magazine rack,furniture,37,-49.809326171875,-4.9809326171875,124440576,gpt2
a hi-fi is a type of furniture.,hi-fi,furniture,38,-48.66004753112793,-4.423640684647993,124440576,gpt2
a cupboard is a type of furniture.,cupboard,furniture,39,-45.18424606323242,-4.518424606323242,124440576,gpt2
a stereo is a type of furniture.,stereo,furniture,40,-45.56683349609375,-5.062981499565972,124440576,gpt2
a mirror is a type of furniture.,mirror,furniture,41,-40.78513526916504,-4.5316816965738935,124440576,gpt2
a television is a type of furniture.,television,furniture,42,-44.913211822509766,-4.990356869167751,124440576,gpt2
a bar is a type of furniture.,bar,furniture,43,-39.60340690612793,-4.400378545125325,124440576,gpt2
a shelf is a type of furniture.,shelf,furniture,44,-41.568593978881836,-4.618732664320204,124440576,gpt2
a rug is a type of furniture.,rug,furniture,45,-39.47020721435547,-4.3855785793728295,124440576,gpt2
a pillow is a type of furniture.,pillow,furniture,46,-40.89393615722656,-4.543770684136285,124440576,gpt2
a wastebasket is a type of furniture.,wastebasket,furniture,47,-47.96801567077637,-4.360728697343306,124440576,gpt2
a radio is a type of furniture.,radio,furniture,48,-44.84963798522949,-4.983293109469944,124440576,gpt2
a sewing machine is a type of furniture.,sewing machine,furniture,49,-43.0273380279541,-4.3027338027954105,124440576,gpt2
a stove is a type of furniture.,stove,furniture,50,-42.18354415893555,-4.6870604621039496,124440576,gpt2
a counter is a type of furniture.,counter,furniture,51,-42.967933654785156,-4.774214850531684,124440576,gpt2
a clock is a type of furniture.,clock,furniture,52,-42.20362091064453,-4.689291212293837,124440576,gpt2
drapes are furniture.,drapes,furniture,53,-39.91061019897461,-5.701515742710659,124440576,gpt2
a refrigerator is a type of furniture.,refrigerator,furniture,54,-40.50762748718262,-4.500847498575847,124440576,gpt2
a picture is a type of furniture.,picture,furniture,55,-42.200653076171875,-4.688961452907986,124440576,gpt2
a closet is a type of furniture.,closet,furniture,56,-41.36872673034668,-4.596525192260742,124440576,gpt2
a vase is a type of furniture.,vase,furniture,57,-41.44672203063965,-4.144672203063965,124440576,gpt2
an ashtray is a type of furniture.,ashtray,furniture,58,-42.67228126525879,-3.879298296841708,124440576,gpt2
a fan is a type of furniture.,fan,furniture,59,-45.14968490600586,-5.016631656222874,124440576,gpt2
a telephone is a type of furniture.,telephone,furniture,60,-43.802663803100586,-4.866962644788954,124440576,gpt2
a gun is a weapon.,gun,weapon,1,-30.49120330810547,-4.35588618687221,124440576,gpt2
a pistol is a weapon.,pistol,weapon,2,-33.501258850097656,-4.785894121442523,124440576,gpt2
a revolver is a weapon.,revolver,weapon,3,-36.56575012207031,-5.2236785888671875,124440576,gpt2
a machine gun is a weapon.,machine gun,weapon,4,-35.82286834716797,-4.477858543395996,124440576,gpt2
a rifle is a weapon.,rifle,weapon,5,-32.49700164794922,-4.642428806849888,124440576,gpt2
a switchblade is a weapon.,switchblade,weapon,6,-38.35595703125,-4.79449462890625,124440576,gpt2
a knife is a weapon.,knife,weapon,7,-31.78876495361328,-4.541252136230469,124440576,gpt2
a dagger is a weapon.,dagger,weapon,8,-33.216392517089844,-4.745198931012835,124440576,gpt2
a shotgun is a weapon.,shotgun,weapon,9,-35.26531982421875,-5.03790283203125,124440576,gpt2
a sword is a weapon.,sword,weapon,10,-31.7906494140625,-4.541521344866071,124440576,gpt2
a bomb is a weapon.,bomb,weapon,11,-33.261680603027344,-4.751668657575335,124440576,gpt2
a hand grenade is a weapon.,hand grenade,weapon,12,-36.38253402709961,-4.547816753387451,124440576,gpt2
an atom bomb is a weapon.,atom bomb,weapon,13,-37.39136505126953,-4.673920631408691,124440576,gpt2
a bayonet is a weapon.,bayonet,weapon,14,-36.779869079589844,-4.5974836349487305,124440576,gpt2
a spear is a weapon.,spear,weapon,15,-34.79913330078125,-4.971304757254464,124440576,gpt2
a bazooka is a weapon.,bazooka,weapon,16,-45.771053314208984,-4.577105331420898,124440576,gpt2
a cannon is a weapon.,cannon,weapon,17,-34.892356872558594,-4.984622410365513,124440576,gpt2
a bow and arrow is a weapon.,bow and arrow,weapon,18,-34.742740631103516,-3.860304514567057,124440576,gpt2
a club is a weapon.,club,weapon,19,-37.99574279785156,-5.4279632568359375,124440576,gpt2
a lance is a weapon.,lance,weapon,20,-35.299434661865234,-4.412429332733154,124440576,gpt2
brass knuckles are weapons.,brass knuckles,weapon,21,-40.53086853027344,-5.06635856628418,124440576,gpt2
a bullet is a weapon.,bullet,weapon,22,-35.51216125488281,-5.0731658935546875,124440576,gpt2
a tomahawk is a weapon.,tomahawk,weapon,23,-36.072059631347656,-4.0080066257052955,124440576,gpt2
a mortar is a weapon.,mortar,weapon,24,-38.194061279296875,-5.456294468470982,124440576,gpt2
an arrow is a weapon.,arrow,weapon,25,-33.648155212402344,-4.806879316057477,124440576,gpt2
a blackjack is a weapon.,blackjack,weapon,26,-41.702457427978516,-5.2128071784973145,124440576,gpt2
a tank is a weapon.,tank,weapon,27,-37.87324523925781,-5.410463605608259,124440576,gpt2
teargas is a weapon.,teargas,weapon,28,-41.191551208496094,-5.148943901062012,124440576,gpt2
a missile is a weapon.,missile,weapon,29,-35.63811492919922,-5.091159275599888,124440576,gpt2
a whip is a weapon.,whip,weapon,30,-34.68724060058594,-4.955320085797991,124440576,gpt2
an ice pick is a weapon.,ice pick,weapon,31,-40.393428802490234,-5.049178600311279,124440576,gpt2
a hatchet is a weapon.,hatchet,weapon,32,-34.66424560546875,-4.333030700683594,124440576,gpt2
a slingshot is a weapon.,slingshot,weapon,33,-38.3084602355957,-4.256495581732856,124440576,gpt2
a fist is a weapon.,fist,weapon,34,-34.789939880371094,-4.969991411481585,124440576,gpt2
an axe is a weapon.,axe,weapon,35,-33.19135284423828,-4.741621834891183,124440576,gpt2
a bow is a weapon.,bow,weapon,36,-34.08993148803711,-4.86999021257673,124440576,gpt2
a razor is a weapon.,razor,weapon,37,-35.76746368408203,-5.1096376691545755,124440576,gpt2
a razor blade is a weapon.,razor blade,weapon,38,-36.30591583251953,-4.538239479064941,124440576,gpt2
a rocket is a weapon.,rocket,weapon,39,-36.38908386230469,-5.1984405517578125,124440576,gpt2
a judo is a weapon.,judo,weapon,40,-43.02519989013672,-5.37814998626709,124440576,gpt2
a stick is a weapon.,stick,weapon,41,-34.17529296875,-4.882184709821429,124440576,gpt2
a poison is a weapon.,poison,weapon,42,-36.67034149169922,-5.238620213099888,124440576,gpt2
a rock is a weapon.,rock,weapon,43,-35.490142822265625,-5.070020403180804,124440576,gpt2
a stone is a weapon.,stone,weapon,44,-35.95521545410156,-5.1364593505859375,124440576,gpt2
gas is a weapon.,gas,weapon,45,-35.104148864746094,-5.850691477457683,124440576,gpt2
a chain is a weapon.,chain,weapon,46,-36.67866897583008,-5.239809853690011,124440576,gpt2
a scissors is a weapon.,scissors,weapon,47,-39.843223571777344,-5.691889081682477,124440576,gpt2
a brick is a weapon.,bricks,weapon,48,-38.34367370605469,-5.477667672293527,124440576,gpt2
a pitchfork is a weapon.,pitchfork,weapon,49,-35.10371398925781,-4.387964248657227,124440576,gpt2
a hammer is a weapon.,hammer,weapon,50,-34.053619384765625,-4.864802769252232,124440576,gpt2
words are weapons.,word,weapon,51,-32.04069519042969,-6.408139038085937,124440576,gpt2
hands are weapons.,hand,weapon,52,-31.853736877441406,-6.370747375488281,124440576,gpt2
a pipe is a weapon.,pipe,weapon,53,-36.67417907714844,-5.239168439592634,124440576,gpt2
a rope is a weapon.,rope,weapon,54,-37.574188232421875,-5.367741176060268,124440576,gpt2
an airplane is a weapon.,airplane,weapon,55,-35.623470306396484,-5.0890671866280695,124440576,gpt2
feet are weapons.,foot,weapon,56,-34.61845779418945,-6.9236915588378904,124440576,gpt2
a car is a weapon.,car,weapon,57,-34.795658111572266,-4.9708083016531805,124440576,gpt2
a screwdriver is a weapon.,screwdriver,weapon,58,-38.34126281738281,-4.792657852172852,124440576,gpt2
a glass is a weapon.,glass,weapon,59,-37.78443908691406,-5.397777012416294,124440576,gpt2
a shoe is a weapon.,shoe,weapon,60,-37.186302185058594,-5.3123288835797995,124440576,gpt2
