stimulus,item,category,feature,logprob,normalized_logprob,params,model
pole vault is physical.,pole vault,sport,1,-44.82427978515625,-7.470713297526042,81913344,distilgpt2
fencing is physical.,fencing,sport,1,-36.726318359375,-6.121053059895833,81913344,distilgpt2
bowling is physical.,bowling,sport,1,-34.535552978515625,-5.7559254964192705,81913344,distilgpt2
water skiing is physical.,water skiing,sport,1,-39.99082946777344,-6.665138244628906,81913344,distilgpt2
ice skating is physical.,ice skating,sport,1,-38.363525390625,-6.3939208984375,81913344,distilgpt2
jai alai is physical.,jai alai,sport,1,-50.63957595825195,-6.329946994781494,81913344,distilgpt2
skating is physical.,skating,sport,1,-35.7306022644043,-5.955100377400716,81913344,distilgpt2
skindiving is physical.,skindiving,sport,1,-48.87916946411133,-6.982738494873047,81913344,distilgpt2
sailing is physical.,sailing,sport,1,-34.65439414978027,-5.775732358296712,81913344,distilgpt2
diving is physical.,diving,sport,1,-35.1312255859375,-5.855204264322917,81913344,distilgpt2
archery is physical.,archery,sport,1,-37.38427734375,-6.230712890625,81913344,distilgpt2
judo is physical.,judo,sport,1,-39.071048736572266,-6.511841456095378,81913344,distilgpt2
car racing is physical.,car racing,sport,1,-38.5635871887207,-6.42726453145345,81913344,distilgpt2
ping pong is physical.,ping pong,sport,1,-40.82651138305664,-5.832358769008091,81913344,distilgpt2
rowing is physical.,rowing,sport,1,-34.999088287353516,-6.999817657470703,81913344,distilgpt2
fishing is physical.,fishing,sport,1,-34.5988883972168,-5.766481399536133,81913344,distilgpt2
horseback riding is physical.,horseback riding,sport,1,-41.32256317138672,-5.903223310198102,81913344,distilgpt2
running is physical.,running,sport,1,-33.329132080078125,-6.665826416015625,81913344,distilgpt2
horse racing is physical.,horse racing,sport,1,-37.188201904296875,-6.1980336507161455,81913344,distilgpt2
hiking is physical.,hiking,sport,1,-34.30443572998047,-5.717405954996745,81913344,distilgpt2
weight lifting is physical.,weight lifting,sport,1,-38.18661880493164,-6.3644364674886065,81913344,distilgpt2
croquet is physical.,croquet,sport,1,-40.06343078613281,-6.677238464355469,81913344,distilgpt2
horseshoes is physical.,horseshoes,sport,1,-42.26311492919922,-5.282889366149902,81913344,distilgpt2
boating is physical.,boating,sport,1,-35.16220474243164,-5.86036745707194,81913344,distilgpt2
pool is physical.,pool,sport,1,-33.899139404296875,-6.779827880859375,81913344,distilgpt2
billiards is physical.,billiards,sport,1,-40.89273452758789,-5.841819218226841,81913344,distilgpt2
hunting is physical.,hunting,sport,1,-33.054927825927734,-5.509154637654622,81913344,distilgpt2
jump rope is physical.,jump rope,sport,1,-41.5092658996582,-6.918210983276367,81913344,distilgpt2
camping is physical.,camping,sport,1,-36.509212493896484,-6.084868748982747,81913344,distilgpt2
chess is physical.,chess,sport,1,-35.025020599365234,-5.837503433227539,81913344,distilgpt2
dancing is physical.,dancing,sport,1,-33.85820007324219,-5.643033345540364,81913344,distilgpt2
checkers is physical.,checkers,sport,1,-37.16139602661133,-6.193566004435222,81913344,distilgpt2
cards is physical.,cards,sport,1,-33.48674392700195,-6.697348785400391,81913344,distilgpt2
sunbathing is physical.,sunbathing,sport,1,-37.38847351074219,-5.341210501534598,81913344,distilgpt2
football is connected with the body.,football,sport,2,-39.962738037109375,-4.995342254638672,81913344,distilgpt2
baseball is connected with the body.,baseball,sport,2,-42.326820373535156,-4.702980041503906,81913344,distilgpt2
basketball is connected with the body.,basketball,sport,2,-40.27276039123535,-5.034095048904419,81913344,distilgpt2
tennis is connected with the body.,tennis,sport,2,-45.32294464111328,-5.035882737901476,81913344,distilgpt2
softball is connected with the body.,softball,sport,2,-48.09172821044922,-5.3435253567165795,81913344,distilgpt2
canoeing is connected with the body.,canoeing,sport,2,-52.295183181762695,-5.22951831817627,81913344,distilgpt2
handball is connected with the body.,handball,sport,2,-42.84550476074219,-4.760611640082465,81913344,distilgpt2
rugby is connected with the body.,rugby,sport,2,-46.48337745666504,-5.164819717407227,81913344,distilgpt2
hockey is connected with the body.,hockey,sport,2,-42.5965633392334,-4.732951482137044,81913344,distilgpt2
ice hockey is connected with the body.,ice hockey,sport,2,-48.32701301574707,-5.3696681128607855,81913344,distilgpt2
swimming is connected with the body.,swimming,sport,2,-42.87021064758301,-4.763356738620335,81913344,distilgpt2
track is connected with the body.,track,sport,2,-41.64319610595703,-5.205399513244629,81913344,distilgpt2
boxing is connected with the body.,boxing,sport,2,-45.37563514709473,-5.671954393386841,81913344,distilgpt2
volleyball is connected with the body.,volleyball,sport,2,-50.78889846801758,-5.078889846801758,81913344,distilgpt2
lacrosse is connected with the body.,lacrosse,sport,2,-48.24429130554199,-4.824429130554199,81913344,distilgpt2
skiing is connected with the body.,skiing,sport,2,-47.895450592041016,-5.321716732449001,81913344,distilgpt2
golf is connected with the body.,golf,sport,2,-42.90042686462402,-4.766714096069336,81913344,distilgpt2
polo is connected with the body.,polo,sport,2,-46.53938102722168,-5.1710423363579645,81913344,distilgpt2
surfing is connected with the body.,surfing,sport,2,-44.091928482055664,-4.899103164672852,81913344,distilgpt2
wrestling is connected with the body.,wrestling,sport,2,-43.425310134887695,-4.825034459431966,81913344,distilgpt2
gymnastics is connected with the body.,gymnastics,sport,2,-49.79938507080078,-4.979938507080078,81913344,distilgpt2
cricket is connected with the body.,cricket,sport,2,-44.991920471191406,-4.4991920471191404,81913344,distilgpt2
squash is connected with the body.,squash,sport,2,-48.847412109375,-5.427490234375,81913344,distilgpt2
badminton is connected with the body.,badminton,sport,2,-50.144514083862305,-5.014451408386231,81913344,distilgpt2
racing is connected with the body.,racing,sport,2,-44.70922660827637,-4.96769184536404,81913344,distilgpt2
pole vault is connected with the body.,pole vault,sport,2,-52.424522399902344,-5.824946933322483,81913344,distilgpt2
fencing is connected with the body.,fencing,sport,2,-44.76143264770508,-4.9734925164116754,81913344,distilgpt2
bowling is connected with the body.,bowling,sport,2,-42.45340919494629,-4.7170454661051435,81913344,distilgpt2
water skiing is connected with the body.,water skiing,sport,2,-49.59476852416992,-5.51052983601888,81913344,distilgpt2
ice skating is connected with the body.,ice skating,sport,2,-46.95436668395996,-5.217151853773329,81913344,distilgpt2
jai alai is connected with the body.,jai alai,sport,2,-59.09437942504883,-5.372216311368075,81913344,distilgpt2
skating is connected with the body.,skating,sport,2,-45.43870544433594,-5.04874504937066,81913344,distilgpt2
skindiving is connected with the body.,skindiving,sport,2,-57.47246742248535,-5.747246742248535,81913344,distilgpt2
sailing is connected with the body.,sailing,sport,2,-45.01209259033203,-5.001343621148004,81913344,distilgpt2
diving is connected with the body.,diving,sport,2,-43.97656440734863,-4.886284934149848,81913344,distilgpt2
archery is connected with the body.,archery,sport,2,-45.36844253540039,-5.040938059488933,81913344,distilgpt2
judo is connected with the body.,judo,sport,2,-47.36251640319824,-5.262501822577582,81913344,distilgpt2
car racing is connected with the body.,car racing,sport,2,-49.07847785949707,-5.4531642066107855,81913344,distilgpt2
ping pong is connected with the body.,ping pong,sport,2,-49.22205352783203,-4.9222053527832035,81913344,distilgpt2
rowing is connected with the body.,rowing,sport,2,-43.41030311584473,-5.426287889480591,81913344,distilgpt2
fishing is connected with the body.,fishing,sport,2,-43.46152687072754,-4.829058541191949,81913344,distilgpt2
horseback riding is connected with the body.,horseback riding,sport,2,-50.149261474609375,-5.014926147460938,81913344,distilgpt2
running is connected with the body.,running,sport,2,-44.10922050476074,-5.513652563095093,81913344,distilgpt2
horse racing is connected with the body.,horse racing,sport,2,-48.02852821350098,-5.336503134833442,81913344,distilgpt2
hiking is connected with the body.,hiking,sport,2,-43.58021545410156,-4.84224616156684,81913344,distilgpt2
weight lifting is connected with the body.,weight lifting,sport,2,-46.60162544250488,-5.177958382500543,81913344,distilgpt2
croquet is connected with the body.,croquet,sport,2,-46.824668884277344,-5.202740987141927,81913344,distilgpt2
horseshoes is connected with the body.,horseshoes,sport,2,-49.72725868225098,-4.520659880204634,81913344,distilgpt2
boating is connected with the body.,boating,sport,2,-44.493499755859375,-4.943722195095486,81913344,distilgpt2
pool is connected with the body.,pool,sport,2,-42.992156982421875,-5.374019622802734,81913344,distilgpt2
billiards is connected with the body.,billiards,sport,2,-49.54155731201172,-4.954155731201172,81913344,distilgpt2
hunting is connected with the body.,hunting,sport,2,-42.834306716918945,-4.7593674129909935,81913344,distilgpt2
jump rope is connected with the body.,jump rope,sport,2,-46.50942611694336,-5.167714012993707,81913344,distilgpt2
camping is connected with the body.,camping,sport,2,-46.57338905334473,-5.174821005927192,81913344,distilgpt2
chess is connected with the body.,chess,sport,2,-43.358659744262695,-4.817628860473633,81913344,distilgpt2
dancing is connected with the body.,dancing,sport,2,-42.50465393066406,-4.72273932562934,81913344,distilgpt2
checkers is connected with the body.,checkers,sport,2,-46.55907440185547,-5.173230489095052,81913344,distilgpt2
cards is connected with the body.,cards,sport,2,-43.13169860839844,-5.391462326049805,81913344,distilgpt2
sunbathing is connected with the body.,sunbathing,sport,2,-45.36846923828125,-4.536846923828125,81913344,distilgpt2
football is a human activity.,football,sport,3,-31.716365814208984,-4.530909402029855,81913344,distilgpt2
baseball is a human activity.,baseball,sport,3,-34.59884262084961,-4.324855327606201,81913344,distilgpt2
basketball is a human activity.,basketball,sport,3,-32.150089263916016,-4.592869894845145,81913344,distilgpt2
tennis is a human activity.,tennis,sport,3,-40.32516860961914,-5.040646076202393,81913344,distilgpt2
softball is a human activity.,softball,sport,3,-40.35130310058594,-5.043912887573242,81913344,distilgpt2
canoeing is a human activity.,canoeing,sport,3,-43.98634338378906,-4.887371487087673,81913344,distilgpt2
handball is a human activity.,handball,sport,3,-37.869503021240234,-4.733687877655029,81913344,distilgpt2
rugby is a human activity.,rugby,sport,3,-39.83839797973633,-4.979799747467041,81913344,distilgpt2
hockey is a human activity.,hockey,sport,3,-33.70550537109375,-4.213188171386719,81913344,distilgpt2
ice hockey is a human activity.,ice hockey,sport,3,-39.600948333740234,-4.950118541717529,81913344,distilgpt2
swimming is a human activity.,swimming,sport,3,-34.19643020629883,-4.2745537757873535,81913344,distilgpt2
track is a human activity.,track,sport,3,-36.69285202026367,-5.24183600289481,81913344,distilgpt2
boxing is a human activity.,boxing,sport,3,-36.36789321899414,-5.195413316999163,81913344,distilgpt2
volleyball is a human activity.,volleyball,sport,3,-43.22810363769531,-4.80312262641059,81913344,distilgpt2
lacrosse is a human activity.,lacrosse,sport,3,-39.703712463378906,-4.411523607042101,81913344,distilgpt2
skiing is a human activity.,skiing,sport,3,-40.14796829223633,-5.018496036529541,81913344,distilgpt2
golf is a human activity.,golf,sport,3,-35.69879150390625,-4.462348937988281,81913344,distilgpt2
polo is a human activity.,polo,sport,3,-39.140201568603516,-4.8925251960754395,81913344,distilgpt2
surfing is a human activity.,surfing,sport,3,-34.88164520263672,-4.36020565032959,81913344,distilgpt2
wrestling is a human activity.,wrestling,sport,3,-34.397216796875,-4.299652099609375,81913344,distilgpt2
gymnastics is a human activity.,gymnastics,sport,3,-43.65288543701172,-4.850320604112413,81913344,distilgpt2
cricket is a human activity.,cricket,sport,3,-38.58846664428711,-4.28760740492079,81913344,distilgpt2
squash is a human activity.,squash,sport,3,-40.49045181274414,-5.061306476593018,81913344,distilgpt2
badminton is a human activity.,badminton,sport,3,-43.23874282836914,-4.804304758707683,81913344,distilgpt2
racing is a human activity.,racing,sport,3,-36.88120651245117,-4.6101508140563965,81913344,distilgpt2
pole vault is a human activity.,pole vault,sport,3,-50.33101272583008,-6.29137659072876,81913344,distilgpt2
fencing is a human activity.,fencing,sport,3,-37.72663497924805,-4.715829372406006,81913344,distilgpt2
bowling is a human activity.,bowling,sport,3,-37.46548080444336,-4.68318510055542,81913344,distilgpt2
water skiing is a human activity.,water skiing,sport,3,-39.135719299316406,-4.891964912414551,81913344,distilgpt2
ice skating is a human activity.,ice skating,sport,3,-40.069679260253906,-5.008709907531738,81913344,distilgpt2
jai alai is a human activity.,jai alai,sport,3,-52.89350128173828,-5.289350128173828,81913344,distilgpt2
skating is a human activity.,skating,sport,3,-37.69437789916992,-4.71179723739624,81913344,distilgpt2
skindiving is a human activity.,skindiving,sport,3,-48.81202697753906,-5.4235585530598955,81913344,distilgpt2
sailing is a human activity.,sailing,sport,3,-37.598371505737305,-4.699796438217163,81913344,distilgpt2
diving is a human activity.,diving,sport,3,-36.717735290527344,-4.589716911315918,81913344,distilgpt2
archery is a human activity.,archery,sport,3,-36.857582092285156,-4.6071977615356445,81913344,distilgpt2
judo is a human activity.,judo,sport,3,-41.862525939941406,-5.232815742492676,81913344,distilgpt2
car racing is a human activity.,car racing,sport,3,-39.361412048339844,-4.9201765060424805,81913344,distilgpt2
ping pong is a human activity.,ping pong,sport,3,-42.60192108154297,-4.733546786838108,81913344,distilgpt2
rowing is a human activity.,rowing,sport,3,-37.73561477661133,-5.390802110944476,81913344,distilgpt2
fishing is a human activity.,fishing,sport,3,-34.201629638671875,-4.275203704833984,81913344,distilgpt2
horseback riding is a human activity.,horseback riding,sport,3,-43.451725006103516,-4.827969445122613,81913344,distilgpt2
running is a human activity.,running,sport,3,-36.03068923950195,-5.147241319928851,81913344,distilgpt2
horse racing is a human activity.,horse racing,sport,3,-37.79988098144531,-4.724985122680664,81913344,distilgpt2
hiking is a human activity.,hiking,sport,3,-33.821556091308594,-4.227694511413574,81913344,distilgpt2
weight lifting is a human activity.,weight lifting,sport,3,-39.73063278198242,-4.966329097747803,81913344,distilgpt2
croquet is a human activity.,croquet,sport,3,-42.89368438720703,-5.361710548400879,81913344,distilgpt2
horseshoes is a human activity.,horseshoes,sport,3,-44.279869079589844,-4.427986907958984,81913344,distilgpt2
boating is a human activity.,boating,sport,3,-36.533363342285156,-4.5666704177856445,81913344,distilgpt2
pool is a human activity.,pool,sport,3,-36.774009704589844,-5.2534299577985495,81913344,distilgpt2
billiards is a human activity.,billiards,sport,3,-42.139251708984375,-4.682139078776042,81913344,distilgpt2
hunting is a human activity.,hunting,sport,3,-32.602577209472656,-4.075322151184082,81913344,distilgpt2
jump rope is a human activity.,jump rope,sport,3,-45.18020248413086,-5.647525310516357,81913344,distilgpt2
camping is a human activity.,camping,sport,3,-37.684749603271484,-4.7105937004089355,81913344,distilgpt2
chess is a human activity.,chess,sport,3,-36.921424865722656,-4.615178108215332,81913344,distilgpt2
dancing is a human activity.,dancing,sport,3,-35.98904037475586,-4.498630046844482,81913344,distilgpt2
checkers is a human activity.,checkers,sport,3,-38.78001403808594,-4.847501754760742,81913344,distilgpt2
cards is a human activity.,cards,sport,3,-38.519927978515625,-5.502846854073661,81913344,distilgpt2
sunbathing is a human activity.,sunbathing,sport,3,-39.12166213989258,-4.346851348876953,81913344,distilgpt2
football is a pastime.,football,sport,4,-32.19049835205078,-4.59864262172154,81913344,distilgpt2
baseball is a pastime.,baseball,sport,4,-33.70628356933594,-4.213285446166992,81913344,distilgpt2
basketball is a pastime.,basketball,sport,4,-32.009742736816406,-4.572820390973773,81913344,distilgpt2
tennis is a pastime.,tennis,sport,4,-37.489219665527344,-4.686152458190918,81913344,distilgpt2
softball is a pastime.,softball,sport,4,-37.618324279785156,-4.7022905349731445,81913344,distilgpt2
canoeing is a pastime.,canoeing,sport,4,-43.69047927856445,-4.854497697618273,81913344,distilgpt2
handball is a pastime.,handball,sport,4,-36.15971755981445,-4.519964694976807,81913344,distilgpt2
rugby is a pastime.,rugby,sport,4,-37.551727294921875,-4.693965911865234,81913344,distilgpt2
hockey is a pastime.,hockey,sport,4,-33.528648376464844,-4.1910810470581055,81913344,distilgpt2
ice hockey is a pastime.,ice hockey,sport,4,-39.47766876220703,-4.934708595275879,81913344,distilgpt2
swimming is a pastime.,swimming,sport,4,-36.61881637573242,-4.577352046966553,81913344,distilgpt2
track is a pastime.,track,sport,4,-34.73094940185547,-4.961564200265067,81913344,distilgpt2
boxing is a pastime.,boxing,sport,4,-35.77806854248047,-5.111152648925781,81913344,distilgpt2
volleyball is a pastime.,volleyball,sport,4,-41.1776237487793,-4.575291527642144,81913344,distilgpt2
lacrosse is a pastime.,lacrosse,sport,4,-39.64012145996094,-4.40445793999566,81913344,distilgpt2
skiing is a pastime.,skiing,sport,4,-39.9034423828125,-4.9879302978515625,81913344,distilgpt2
golf is a pastime.,golf,sport,4,-33.9999885559082,-4.249998569488525,81913344,distilgpt2
polo is a pastime.,polo,sport,4,-36.72091293334961,-4.590114116668701,81913344,distilgpt2
surfing is a pastime.,surfing,sport,4,-35.859291076660156,-4.4824113845825195,81913344,distilgpt2
wrestling is a pastime.,wrestling,sport,4,-35.00224685668945,-4.375280857086182,81913344,distilgpt2
gymnastics is a pastime.,gymnastics,sport,4,-43.54005813598633,-4.837784237331814,81913344,distilgpt2
cricket is a pastime.,cricket,sport,4,-37.76902389526367,-4.196558210584852,81913344,distilgpt2
squash is a pastime.,squash,sport,4,-39.42917251586914,-4.928646564483643,81913344,distilgpt2
badminton is a pastime.,badminton,sport,4,-40.75151824951172,-4.527946472167969,81913344,distilgpt2
racing is a pastime.,racing,sport,4,-36.74122619628906,-4.592653274536133,81913344,distilgpt2
pole vault is a pastime.,pole vault,sport,4,-46.93480682373047,-5.866850852966309,81913344,distilgpt2
fencing is a pastime.,fencing,sport,4,-38.89041519165039,-4.861301898956299,81913344,distilgpt2
bowling is a pastime.,bowling,sport,4,-37.47564697265625,-4.684455871582031,81913344,distilgpt2
water skiing is a pastime.,water skiing,sport,4,-40.619598388671875,-5.077449798583984,81913344,distilgpt2
ice skating is a pastime.,ice skating,sport,4,-40.114219665527344,-5.014277458190918,81913344,distilgpt2
jai alai is a pastime.,jai alai,sport,4,-49.544837951660156,-4.9544837951660154,81913344,distilgpt2
skating is a pastime.,skating,sport,4,-38.07660675048828,-4.759575843811035,81913344,distilgpt2
skindiving is a pastime.,skindiving,sport,4,-49.906436920166016,-5.545159657796224,81913344,distilgpt2
sailing is a pastime.,sailing,sport,4,-35.862009048461914,-4.482751131057739,81913344,distilgpt2
diving is a pastime.,diving,sport,4,-37.59914016723633,-4.699892520904541,81913344,distilgpt2
archery is a pastime.,archery,sport,4,-38.23270034790039,-4.779087543487549,81913344,distilgpt2
judo is a pastime.,judo,sport,4,-38.75364303588867,-4.844205379486084,81913344,distilgpt2
car racing is a pastime.,car racing,sport,4,-38.810691833496094,-4.851336479187012,81913344,distilgpt2
ping pong is a pastime.,ping pong,sport,4,-41.01107406616211,-4.556786007351345,81913344,distilgpt2
rowing is a pastime.,rowing,sport,4,-37.45648956298828,-5.350927080426898,81913344,distilgpt2
fishing is a pastime.,fishing,sport,4,-35.72520446777344,-4.46565055847168,81913344,distilgpt2
horseback riding is a pastime.,horseback riding,sport,4,-42.529136657714844,-4.725459628634983,81913344,distilgpt2
running is a pastime.,running,sport,4,-35.315452575683594,-5.045064653669085,81913344,distilgpt2
horse racing is a pastime.,horse racing,sport,4,-37.0145378112793,-4.626817226409912,81913344,distilgpt2
hiking is a pastime.,hiking,sport,4,-35.112857818603516,-4.3891072273254395,81913344,distilgpt2
weight lifting is a pastime.,weight lifting,sport,4,-40.59204864501953,-5.074006080627441,81913344,distilgpt2
croquet is a pastime.,croquet,sport,4,-41.62965774536133,-5.203707218170166,81913344,distilgpt2
horseshoes is a pastime.,horseshoes,sport,4,-42.22562789916992,-4.222562789916992,81913344,distilgpt2
boating is a pastime.,boating,sport,4,-37.01500701904297,-4.626875877380371,81913344,distilgpt2
pool is a pastime.,pool,sport,4,-35.572322845458984,-5.081760406494141,81913344,distilgpt2
billiards is a pastime.,billiards,sport,4,-39.90598678588867,-4.433998531765408,81913344,distilgpt2
hunting is a pastime.,hunting,sport,4,-34.26912307739258,-4.283640384674072,81913344,distilgpt2
jump rope is a pastime.,jump rope,sport,4,-44.3671989440918,-5.545899868011475,81913344,distilgpt2
camping is a pastime.,camping,sport,4,-38.301937103271484,-4.7877421379089355,81913344,distilgpt2
chess is a pastime.,chess,sport,4,-35.315528869628906,-4.414441108703613,81913344,distilgpt2
dancing is a pastime.,dancing,sport,4,-35.830665588378906,-4.478833198547363,81913344,distilgpt2
checkers is a pastime.,checkers,sport,4,-38.32552719116211,-4.790690898895264,81913344,distilgpt2
cards is a pastime.,cards,sport,4,-36.044429779052734,-5.149204254150391,81913344,distilgpt2
sunbathing is a pastime.,sunbathing,sport,4,-40.71709442138672,-4.524121602376302,81913344,distilgpt2
football is a recreation.,football,sport,5,-33.823909759521484,-5.637318293253581,81913344,distilgpt2
baseball is a recreation.,baseball,sport,5,-35.71931838989258,-5.102759769984654,81913344,distilgpt2
basketball is a recreation.,basketball,sport,5,-33.884124755859375,-5.6473541259765625,81913344,distilgpt2
tennis is a recreation.,tennis,sport,5,-39.451969146728516,-5.635995592389788,81913344,distilgpt2
softball is a recreation.,softball,sport,5,-40.117746353149414,-5.731106621878488,81913344,distilgpt2
canoeing is a recreation.,canoeing,sport,5,-46.67751693725586,-5.834689617156982,81913344,distilgpt2
handball is a recreation.,handball,sport,5,-37.628780364990234,-5.375540052141462,81913344,distilgpt2
rugby is a recreation.,rugby,sport,5,-39.7602596282959,-5.680037089756557,81913344,distilgpt2
hockey is a recreation.,hockey,sport,5,-35.626203536987305,-5.089457648141043,81913344,distilgpt2
ice hockey is a recreation.,ice hockey,sport,5,-41.2348747253418,-5.8906963893345425,81913344,distilgpt2
swimming is a recreation.,swimming,sport,5,-37.18511962890625,-5.312159946986607,81913344,distilgpt2
track is a recreation.,track,sport,5,-35.49075508117676,-5.915125846862793,81913344,distilgpt2
boxing is a recreation.,boxing,sport,5,-37.90069389343262,-6.316782315572103,81913344,distilgpt2
volleyball is a recreation.,volleyball,sport,5,-42.10985565185547,-5.263731956481934,81913344,distilgpt2
lacrosse is a recreation.,lacrosse,sport,5,-40.19681358337402,-5.024601697921753,81913344,distilgpt2
skiing is a recreation.,skiing,sport,5,-42.200355529785156,-6.028622218540737,81913344,distilgpt2
golf is a recreation.,golf,sport,5,-35.55591011047363,-5.0794157300676614,81913344,distilgpt2
polo is a recreation.,polo,sport,5,-39.02725410461426,-5.575322014944894,81913344,distilgpt2
surfing is a recreation.,surfing,sport,5,-38.01877403259277,-5.431253433227539,81913344,distilgpt2
wrestling is a recreation.,wrestling,sport,5,-37.43634796142578,-5.348049708775112,81913344,distilgpt2
gymnastics is a recreation.,gymnastics,sport,5,-45.51996994018555,-5.689996242523193,81913344,distilgpt2
cricket is a recreation.,cricket,sport,5,-39.875680923461914,-4.984460115432739,81913344,distilgpt2
squash is a recreation.,squash,sport,5,-41.217556953430176,-5.888222421918597,81913344,distilgpt2
badminton is a recreation.,badminton,sport,5,-42.25453567504883,-5.2818169593811035,81913344,distilgpt2
racing is a recreation.,racing,sport,5,-39.299617767333984,-5.614231109619141,81913344,distilgpt2
pole vault is a recreation.,pole vault,sport,5,-46.19249725341797,-6.59892817905971,81913344,distilgpt2
fencing is a recreation.,fencing,sport,5,-41.18540000915527,-5.883628572736468,81913344,distilgpt2
bowling is a recreation.,bowling,sport,5,-39.765878677368164,-5.680839811052595,81913344,distilgpt2
water skiing is a recreation.,water skiing,sport,5,-39.80047607421875,-5.685782296316964,81913344,distilgpt2
ice skating is a recreation.,ice skating,sport,5,-40.75716781616211,-5.822452545166016,81913344,distilgpt2
jai alai is a recreation.,jai alai,sport,5,-51.816415786743164,-5.757379531860352,81913344,distilgpt2
skating is a recreation.,skating,sport,5,-39.86424255371094,-5.694891793387277,81913344,distilgpt2
skindiving is a recreation.,skindiving,sport,5,-49.80670928955078,-6.225838661193848,81913344,distilgpt2
sailing is a recreation.,sailing,sport,5,-39.49369239807129,-5.641956056867327,81913344,distilgpt2
diving is a recreation.,diving,sport,5,-38.10495376586914,-5.443564823695591,81913344,distilgpt2
archery is a recreation.,archery,sport,5,-39.1671257019043,-5.595303671700614,81913344,distilgpt2
judo is a recreation.,judo,sport,5,-41.9029483795166,-5.986135482788086,81913344,distilgpt2
car racing is a recreation.,car racing,sport,5,-41.64375686645508,-5.949108123779297,81913344,distilgpt2
ping pong is a recreation.,ping pong,sport,5,-44.076900482177734,-5.509612560272217,81913344,distilgpt2
rowing is a recreation.,rowing,sport,5,-39.85025596618652,-6.641709327697754,81913344,distilgpt2
fishing is a recreation.,fishing,sport,5,-38.48794937133789,-5.498278481619699,81913344,distilgpt2
horseback riding is a recreation.,horseback riding,sport,5,-43.375877380371094,-5.421984672546387,81913344,distilgpt2
running is a recreation.,running,sport,5,-37.093828201293945,-6.182304700215657,81913344,distilgpt2
horse racing is a recreation.,horse racing,sport,5,-40.185977935791016,-5.740853990827288,81913344,distilgpt2
hiking is a recreation.,hiking,sport,5,-36.26881980895996,-5.181259972708566,81913344,distilgpt2
weight lifting is a recreation.,weight lifting,sport,5,-42.93281555175781,-6.133259364536831,81913344,distilgpt2
croquet is a recreation.,croquet,sport,5,-41.03269958496094,-5.861814226422991,81913344,distilgpt2
horseshoes is a recreation.,horseshoes,sport,5,-43.426204681396484,-4.825133853488499,81913344,distilgpt2
boating is a recreation.,boating,sport,5,-40.013065338134766,-5.716152191162109,81913344,distilgpt2
pool is a recreation.,pool,sport,5,-35.7254695892334,-5.954244931538899,81913344,distilgpt2
billiards is a recreation.,billiards,sport,5,-41.72569465637207,-5.215711832046509,81913344,distilgpt2
hunting is a recreation.,hunting,sport,5,-36.913997650146484,-5.273428235735212,81913344,distilgpt2
jump rope is a recreation.,jump rope,sport,5,-43.79507064819336,-6.256438664027622,81913344,distilgpt2
camping is a recreation.,camping,sport,5,-38.574100494384766,-5.510585784912109,81913344,distilgpt2
chess is a recreation.,chess,sport,5,-37.92547798156738,-5.417925425938198,81913344,distilgpt2
dancing is a recreation.,dancing,sport,5,-37.71949768066406,-5.388499668666294,81913344,distilgpt2
checkers is a recreation.,checkers,sport,5,-40.44028091430664,-5.777182987758091,81913344,distilgpt2
cards is a recreation.,cards,sport,5,-36.37702178955078,-6.06283696492513,81913344,distilgpt2
sunbathing is a recreation.,sunbathing,sport,5,-42.10759925842285,-5.2634499073028564,81913344,distilgpt2
football is done for leisure.,football,sport,6,-38.9312744140625,-5.561610630580357,81913344,distilgpt2
baseball is done for leisure.,baseball,sport,6,-40.14756393432617,-5.0184454917907715,81913344,distilgpt2
basketball is done for leisure.,basketball,sport,6,-39.52608108520508,-5.646583012172154,81913344,distilgpt2
tennis is done for leisure.,tennis,sport,6,-44.253116607666016,-5.531639575958252,81913344,distilgpt2
softball is done for leisure.,softball,sport,6,-43.92901611328125,-5.491127014160156,81913344,distilgpt2
canoeing is done for leisure.,canoeing,sport,6,-49.36353302001953,-5.484837002224392,81913344,distilgpt2
handball is done for leisure.,handball,sport,6,-42.504676818847656,-5.313084602355957,81913344,distilgpt2
rugby is done for leisure.,rugby,sport,6,-43.87591552734375,-5.484489440917969,81913344,distilgpt2
hockey is done for leisure.,hockey,sport,6,-40.538272857666016,-5.067284107208252,81913344,distilgpt2
ice hockey is done for leisure.,ice hockey,sport,6,-46.30714797973633,-5.788393497467041,81913344,distilgpt2
swimming is done for leisure.,swimming,sport,6,-39.43681716918945,-4.929602146148682,81913344,distilgpt2
track is done for leisure.,track,sport,6,-40.064796447753906,-5.723542349679129,81913344,distilgpt2
boxing is done for leisure.,boxing,sport,6,-40.41548156738281,-5.773640223911831,81913344,distilgpt2
volleyball is done for leisure.,volleyball,sport,6,-47.71536636352539,-5.301707373725043,81913344,distilgpt2
lacrosse is done for leisure.,lacrosse,sport,6,-45.46998977661133,-5.052221086290148,81913344,distilgpt2
skiing is done for leisure.,skiing,sport,6,-44.61989974975586,-5.577487468719482,81913344,distilgpt2
golf is done for leisure.,golf,sport,6,-40.09400177001953,-5.011750221252441,81913344,distilgpt2
polo is done for leisure.,polo,sport,6,-44.41976547241211,-5.552470684051514,81913344,distilgpt2
surfing is done for leisure.,surfing,sport,6,-39.67403793334961,-4.959254741668701,81913344,distilgpt2
