stimulus,item,category,feature,logprob,normalized_logprob,params,model
a parrot has claws.,parrot,bird,12,-69.98432445526123,-13.996864891052246,223150256,albert-xxlarge-v1
a sandpiper has claws.,sandpiper,bird,12,-97.77543449401855,-13.967919213431221,223150256,albert-xxlarge-v1
a pheasant has claws.,pheasant,bird,12,-122.06833362579346,-15.258541703224182,223150256,albert-xxlarge-v1
a catbird has claws.,catbird,bird,12,-76.0332260131836,-12.6722043355306,223150256,albert-xxlarge-v1
a crane has claws.,crane,bird,12,-71.48196411132812,-14.296392822265625,223150256,albert-xxlarge-v1
an albatross has claws.,albatross,bird,12,-97.35236644744873,-16.225394407908123,223150256,albert-xxlarge-v1
a condor has claws.,condor,bird,12,-69.87869644165039,-13.975739288330079,223150256,albert-xxlarge-v1
a toucan has claws.,toucan,bird,12,-86.15999698638916,-12.308570998055595,223150256,albert-xxlarge-v1
an owl has claws.,owl,bird,12,-78.12395286560059,-15.624790573120118,223150256,albert-xxlarge-v1
a pelican has claws.,pelican,bird,12,-68.58769273757935,-13.717538547515868,223150256,albert-xxlarge-v1
geese have claws.,geese,bird,12,-61.767974853515625,-15.441993713378906,223150256,albert-xxlarge-v1
a vulture has claws.,vulture,bird,12,-74.47666215896606,-14.895332431793213,223150256,albert-xxlarge-v1
a stork has claws.,stork,bird,12,-85.82850122451782,-14.304750204086304,223150256,albert-xxlarge-v1
a buzzard has claws.,buzzard,bird,12,-89.5534553527832,-14.925575892130533,223150256,albert-xxlarge-v1
a swan has claws.,swan,bird,12,-74.17794036865234,-14.835588073730468,223150256,albert-xxlarge-v1
a flamingo has claws.,flamingo,bird,12,-86.72121906280518,-14.45353651046753,223150256,albert-xxlarge-v1
a duck has claws.,duck,bird,12,-71.42925834655762,-14.285851669311523,223150256,albert-xxlarge-v1
a peacock has claws.,peacock,bird,12,-70.61322832107544,-14.122645664215089,223150256,albert-xxlarge-v1
an egret has claws.,egret,bird,12,-106.09964942932129,-15.157092775617327,223150256,albert-xxlarge-v1
a chicken has claws.,chicken,bird,12,-69.84658908843994,-13.969317817687989,223150256,albert-xxlarge-v1
a turkey has claws.,turkey,bird,12,-64.20827102661133,-12.841654205322266,223150256,albert-xxlarge-v1
an ostrich has claws.,ostrich,bird,12,-101.80703163146973,-16.967838605244953,223150256,albert-xxlarge-v1
a titmouse has claws.,titmouse,bird,12,-88.1628885269165,-12.594698360988072,223150256,albert-xxlarge-v1
an emu has claws.,emu,bird,12,-87.94175148010254,-14.65695858001709,223150256,albert-xxlarge-v1
a penguin has claws.,penguin,bird,12,-68.98247718811035,-13.79649543762207,223150256,albert-xxlarge-v1
a bat has claws.,bat,bird,12,-67.9271559715271,-13.58543119430542,223150256,albert-xxlarge-v1
a robin is very lightweight.,robin,bird,13,-92.54451179504395,-15.42408529917399,223150256,albert-xxlarge-v1
a sparrow is very lightweight.,sparrow,bird,13,-95.98630332946777,-15.997717221577963,223150256,albert-xxlarge-v1
a bluejay is very lightweight.,bluejay,bird,13,-111.53118801116943,-15.93302685873849,223150256,albert-xxlarge-v1
a bluebird is very lightweight.,bluebird,bird,13,-114.17788791656494,-16.311126845223562,223150256,albert-xxlarge-v1
a canary is very lightweight.,canary,bird,13,-91.44719886779785,-15.241199811299643,223150256,albert-xxlarge-v1
a blackbird is very lightweight.,blackbird,bird,13,-114.6399040222168,-16.37712914603097,223150256,albert-xxlarge-v1
a dove is very lightweight.,dove,bird,13,-100.87353324890137,-16.812255541483562,223150256,albert-xxlarge-v1
a lark is very lightweight.,lark,bird,13,-94.14232921600342,-15.690388202667236,223150256,albert-xxlarge-v1
a swallow is very lightweight.,swallow,bird,13,-94.50300979614258,-15.75050163269043,223150256,albert-xxlarge-v1
a parakeet is very lightweight.,parakeet,bird,13,-130.276047706604,-16.2845059633255,223150256,albert-xxlarge-v1
an oriole is very lightweight.,oriole,bird,13,-112.80358219146729,-14.10044777393341,223150256,albert-xxlarge-v1
a mockingbird is very lightweight.,mockingbird,bird,13,-114.47192192077637,-16.353131702968053,223150256,albert-xxlarge-v1
a redbird is very lightweight.,redbird,bird,13,-115.66410636901855,-16.52344376700265,223150256,albert-xxlarge-v1
a wren is very lightweight.,wren,bird,13,-95.23703289031982,-15.872838815053305,223150256,albert-xxlarge-v1
a finch is very lightweight.,finch,bird,13,-97.92965698242188,-16.321609497070312,223150256,albert-xxlarge-v1
a starling is very lightweight.,starling,bird,13,-103.55051231384277,-14.792930330548968,223150256,albert-xxlarge-v1
a cardinal is very lightweight.,cardinal,bird,13,-94.10651397705078,-15.68441899617513,223150256,albert-xxlarge-v1
an eagle is very lightweight.,eagle,bird,13,-103.72752666473389,-17.287921110788982,223150256,albert-xxlarge-v1
a hummingbird is very lightweight.,hummingbird,bird,13,-118.19451332092285,-16.88493047441755,223150256,albert-xxlarge-v1
a seagull is very lightweight.,seagull,bird,13,-98.02607345581055,-16.337678909301758,223150256,albert-xxlarge-v1
a woodpecker is very lightweight.,woodpecker,bird,13,-97.81538391113281,-16.3025639851888,223150256,albert-xxlarge-v1
a pigeon is very lightweight.,pigeon,bird,13,-101.51097393035889,-16.918495655059814,223150256,albert-xxlarge-v1
a thrush is very lightweight.,thrush,bird,13,-125.48792362213135,-15.685990452766418,223150256,albert-xxlarge-v1
a falcon is very lightweight.,falcon,bird,13,-102.34392833709717,-17.057321389516193,223150256,albert-xxlarge-v1
a crow is very lightweight.,crow,bird,13,-102.96145534515381,-17.160242557525635,223150256,albert-xxlarge-v1
a hawk is very lightweight.,hawk,bird,13,-101.73822402954102,-16.956370671590168,223150256,albert-xxlarge-v1
a raven is very lightweight.,raven,bird,13,-99.52010250091553,-16.586683750152588,223150256,albert-xxlarge-v1
a goldfinch is very lightweight.,goldfinch,bird,13,-120.82349014282227,-15.102936267852783,223150256,albert-xxlarge-v1
a parrot is very lightweight.,parrot,bird,13,-101.62652206420898,-16.937753677368164,223150256,albert-xxlarge-v1
a sandpiper is very lightweight.,sandpiper,bird,13,-133.7435483932495,-16.71794354915619,223150256,albert-xxlarge-v1
a pheasant is very lightweight.,pheasant,bird,13,-148.6382827758789,-16.515364752875435,223150256,albert-xxlarge-v1
a catbird is very lightweight.,catbird,bird,13,-101.10110187530518,-14.443014553615026,223150256,albert-xxlarge-v1
a crane is very lightweight.,crane,bird,13,-104.23036766052246,-17.37172794342041,223150256,albert-xxlarge-v1
an albatross is very lightweight.,albatross,bird,13,-120.66308879852295,-17.237584114074707,223150256,albert-xxlarge-v1
a condor is very lightweight.,condor,bird,13,-99.14478874206543,-16.524131457010906,223150256,albert-xxlarge-v1
a toucan is very lightweight.,toucan,bird,13,-109.55186462402344,-13.69398307800293,223150256,albert-xxlarge-v1
an owl is very lightweight.,owl,bird,13,-105.94180488586426,-17.656967480977375,223150256,albert-xxlarge-v1
a pelican is very lightweight.,pelican,bird,13,-93.11014461517334,-15.518357435862223,223150256,albert-xxlarge-v1
geese are very lightweight.,geese,bird,13,-84.18830299377441,-16.837660598754884,223150256,albert-xxlarge-v1
a vulture is very lightweight.,vulture,bird,13,-98.02349185943604,-16.337248643239338,223150256,albert-xxlarge-v1
a stork is very lightweight.,stork,bird,13,-107.3623857498169,-15.33748367854527,223150256,albert-xxlarge-v1
a buzzard is very lightweight.,buzzard,bird,13,-118.99999141693115,-16.999998773847306,223150256,albert-xxlarge-v1
a swan is very lightweight.,swan,bird,13,-93.76661396026611,-15.627768993377686,223150256,albert-xxlarge-v1
a flamingo is very lightweight.,flamingo,bird,13,-115.22588062286377,-16.46084008898054,223150256,albert-xxlarge-v1
a duck is very lightweight.,duck,bird,13,-101.96197700500488,-16.99366283416748,223150256,albert-xxlarge-v1
a peacock is very lightweight.,peacock,bird,13,-95.13578701019287,-15.855964501698812,223150256,albert-xxlarge-v1
an egret is very lightweight.,egret,bird,13,-138.96183013916016,-17.37022876739502,223150256,albert-xxlarge-v1
a chicken is very lightweight.,chicken,bird,13,-102.77931785583496,-17.129886309305828,223150256,albert-xxlarge-v1
a turkey is very lightweight.,turkey,bird,13,-101.66719436645508,-16.94453239440918,223150256,albert-xxlarge-v1
an ostrich is very lightweight.,ostrich,bird,13,-125.47289085388184,-17.924698693411692,223150256,albert-xxlarge-v1
a titmouse is very lightweight.,titmouse,bird,13,-112.45048809051514,-14.056311011314392,223150256,albert-xxlarge-v1
an emu is very lightweight.,emu,bird,13,-117.22760391235352,-16.746800558907644,223150256,albert-xxlarge-v1
a penguin is very lightweight.,penguin,bird,13,-94.55300045013428,-15.758833408355713,223150256,albert-xxlarge-v1
a bat is very lightweight.,bat,bird,13,-103.00763893127441,-17.16793982187907,223150256,albert-xxlarge-v1
football is physical.,football,sport,1,-70.46099853515625,-17.615249633789062,223150256,albert-xxlarge-v1
baseball is physical.,baseball,sport,1,-66.36783123016357,-16.591957807540894,223150256,albert-xxlarge-v1
basketball is physical.,basketball,sport,1,-71.11826133728027,-17.77956533432007,223150256,albert-xxlarge-v1
tennis is physical.,tennis,sport,1,-64.19799327850342,-16.049498319625854,223150256,albert-xxlarge-v1
softball is physical.,softball,sport,1,-61.74788570404053,-15.436971426010132,223150256,albert-xxlarge-v1
canoeing is physical.,canoeing,sport,1,-81.38688945770264,-16.277377891540528,223150256,albert-xxlarge-v1
handball is physical.,handball,sport,1,-61.992886543273926,-15.498221635818481,223150256,albert-xxlarge-v1
rugby is physical.,rugby,sport,1,-69.33190727233887,-17.332976818084717,223150256,albert-xxlarge-v1
hockey is physical.,hockey,sport,1,-69.78345966339111,-17.44586491584778,223150256,albert-xxlarge-v1
ice hockey is physical.,ice hockey,sport,1,-74.4831805229187,-14.89663610458374,223150256,albert-xxlarge-v1
swimming is physical.,swimming,sport,1,-65.41077423095703,-16.352693557739258,223150256,albert-xxlarge-v1
track is physical.,track,sport,1,-43.89245319366455,-10.973113298416138,223150256,albert-xxlarge-v1
boxing is physical.,boxing,sport,1,-73.44254493713379,-18.360636234283447,223150256,albert-xxlarge-v1
volleyball is physical.,volleyball,sport,1,-63.44221496582031,-15.860553741455078,223150256,albert-xxlarge-v1
lacrosse is physical.,lacrosse,sport,1,-62.02301788330078,-15.505754470825195,223150256,albert-xxlarge-v1
skiing is physical.,skiing,sport,1,-64.94163703918457,-16.235409259796143,223150256,albert-xxlarge-v1
golf is physical.,golf,sport,1,-63.16495704650879,-15.791239261627197,223150256,albert-xxlarge-v1
polo is physical.,polo,sport,1,-59.41031074523926,-14.852577686309814,223150256,albert-xxlarge-v1
surfing is physical.,surfing,sport,1,-65.57275009155273,-16.393187522888184,223150256,albert-xxlarge-v1
wrestling is physical.,wrestling,sport,1,-66.63373565673828,-16.65843391418457,223150256,albert-xxlarge-v1
gymnastics is physical.,gymnastics,sport,1,-63.84716796875,-15.9617919921875,223150256,albert-xxlarge-v1
cricket is physical.,cricket,sport,1,-68.82056713104248,-17.20514178276062,223150256,albert-xxlarge-v1
squash is physical.,squash,sport,1,-63.48079776763916,-15.87019944190979,223150256,albert-xxlarge-v1
badminton is physical.,badminton,sport,1,-59.663289070129395,-14.915822267532349,223150256,albert-xxlarge-v1
racing is physical.,racing,sport,1,-62.33193874359131,-15.582984685897827,223150256,albert-xxlarge-v1
pole vault is physical.,pole vault,sport,1,-81.02903175354004,-16.20580635070801,223150256,albert-xxlarge-v1
fencing is physical.,fencing,sport,1,-65.53264045715332,-16.38316011428833,223150256,albert-xxlarge-v1
bowling is physical.,bowling,sport,1,-66.30443286895752,-16.57610821723938,223150256,albert-xxlarge-v1
water skiing is physical.,water skiing,sport,1,-82.52037811279297,-16.504075622558595,223150256,albert-xxlarge-v1
ice skating is physical.,ice skating,sport,1,-71.81132125854492,-14.362264251708984,223150256,albert-xxlarge-v1
jai alai is physical.,jai alai,sport,1,-78.85454559326172,-13.14242426554362,223150256,albert-xxlarge-v1
skating is physical.,skating,sport,1,-66.46530055999756,-16.61632513999939,223150256,albert-xxlarge-v1
skindiving is physical.,skindiving,sport,1,-95.34271240234375,-15.890452067057291,223150256,albert-xxlarge-v1
sailing is physical.,sailing,sport,1,-62.450846672058105,-15.612711668014526,223150256,albert-xxlarge-v1
diving is physical.,diving,sport,1,-65.78455066680908,-16.44613766670227,223150256,albert-xxlarge-v1
archery is physical.,archery,sport,1,-66.29133605957031,-16.572834014892578,223150256,albert-xxlarge-v1
judo is physical.,judo,sport,1,-62.16514587402344,-15.54128646850586,223150256,albert-xxlarge-v1
car racing is physical.,car racing,sport,1,-78.01709508895874,-15.603419017791747,223150256,albert-xxlarge-v1
ping pong is physical.,ping pong,sport,1,-119.57669258117676,-17.082384654453822,223150256,albert-xxlarge-v1
rowing is physical.,rowing,sport,1,-68.03225421905518,-17.008063554763794,223150256,albert-xxlarge-v1
fishing is physical.,fishing,sport,1,-69.93794536590576,-17.48448634147644,223150256,albert-xxlarge-v1
horseback riding is physical.,horseback riding,sport,1,-84.24757671356201,-16.8495153427124,223150256,albert-xxlarge-v1
running is physical.,running,sport,1,-62.09992027282715,-15.524980068206787,223150256,albert-xxlarge-v1
horse racing is physical.,horse racing,sport,1,-82.11699771881104,-16.42339954376221,223150256,albert-xxlarge-v1
hiking is physical.,hiking,sport,1,-65.10569858551025,-16.276424646377563,223150256,albert-xxlarge-v1
weight lifting is physical.,weight lifting,sport,1,-74.00761651992798,-14.801523303985595,223150256,albert-xxlarge-v1
croquet is physical.,croquet,sport,1,-81.61595726013184,-16.323191452026368,223150256,albert-xxlarge-v1
horseshoes is physical.,horseshoes,sport,1,-78.35572338104248,-15.671144676208495,223150256,albert-xxlarge-v1
boating is physical.,boating,sport,1,-81.6677656173706,-16.333553123474122,223150256,albert-xxlarge-v1
pool is physical.,pool,sport,1,-49.82321262359619,-12.455803155899048,223150256,albert-xxlarge-v1
billiards is physical.,billiards,sport,1,-78.31251525878906,-15.662503051757813,223150256,albert-xxlarge-v1
hunting is physical.,hunting,sport,1,-67.77822971343994,-16.944557428359985,223150256,albert-xxlarge-v1
jump rope is physical.,jump rope,sport,1,-62.276304721832275,-12.455260944366454,223150256,albert-xxlarge-v1
camping is physical.,camping,sport,1,-70.56578826904297,-17.641447067260742,223150256,albert-xxlarge-v1
chess is physical.,chess,sport,1,-62.42941093444824,-15.60735273361206,223150256,albert-xxlarge-v1
dancing is physical.,dancing,sport,1,-69.55278778076172,-17.38819694519043,223150256,albert-xxlarge-v1
checkers is physical.,checkers,sport,1,-68.77474784851074,-13.754949569702148,223150256,albert-xxlarge-v1
cards is physical.,cards,sport,1,-57.13407039642334,-14.283517599105835,223150256,albert-xxlarge-v1
sunbathing is physical.,sunbathing,sport,1,-101.12189197540283,-14.44598456791469,223150256,albert-xxlarge-v1
football is connected with the body.,football,sport,2,-129.91586112976074,-18.559408732822963,223150256,albert-xxlarge-v1
baseball is connected with the body.,baseball,sport,2,-125.7068281173706,-17.958118302481516,223150256,albert-xxlarge-v1
basketball is connected with the body.,basketball,sport,2,-130.78530979156494,-18.683615684509277,223150256,albert-xxlarge-v1
tennis is connected with the body.,tennis,sport,2,-127.71874046325684,-18.245534351893834,223150256,albert-xxlarge-v1
softball is connected with the body.,softball,sport,2,-123.54502296447754,-17.649288994925364,223150256,albert-xxlarge-v1
canoeing is connected with the body.,canoeing,sport,2,-141.92897033691406,-17.741121292114258,223150256,albert-xxlarge-v1
handball is connected with the body.,handball,sport,2,-131.0560121536255,-18.72228745051793,223150256,albert-xxlarge-v1
rugby is connected with the body.,rugby,sport,2,-130.73407363891602,-18.67629623413086,223150256,albert-xxlarge-v1
hockey is connected with the body.,hockey,sport,2,-130.25706577301025,-18.60815225328718,223150256,albert-xxlarge-v1
ice hockey is connected with the body.,ice hockey,sport,2,-143.1605224609375,-17.895065307617188,223150256,albert-xxlarge-v1
swimming is connected with the body.,swimming,sport,2,-123.81239700317383,-17.68748528616769,223150256,albert-xxlarge-v1
track is connected with the body.,track,sport,2,-91.80003118515015,-13.114290169307164,223150256,albert-xxlarge-v1
boxing is connected with the body.,boxing,sport,2,-135.37919807434082,-19.339885439191544,223150256,albert-xxlarge-v1
volleyball is connected with the body.,volleyball,sport,2,-131.88541412353516,-18.84077344621931,223150256,albert-xxlarge-v1
lacrosse is connected with the body.,lacrosse,sport,2,-128.5458517074585,-18.3636931010655,223150256,albert-xxlarge-v1
skiing is connected with the body.,skiing,sport,2,-129.63502502441406,-18.51928928920201,223150256,albert-xxlarge-v1
golf is connected with the body.,golf,sport,2,-128.013822555542,-18.287688936505997,223150256,albert-xxlarge-v1
polo is connected with the body.,polo,sport,2,-129.08862113952637,-18.44123159136091,223150256,albert-xxlarge-v1
surfing is connected with the body.,surfing,sport,2,-127.59946537017822,-18.228495052882604,223150256,albert-xxlarge-v1
wrestling is connected with the body.,wrestling,sport,2,-129.91107082366943,-18.558724403381348,223150256,albert-xxlarge-v1
gymnastics is connected with the body.,gymnastics,sport,2,-127.36073303222656,-18.194390433175222,223150256,albert-xxlarge-v1
cricket is connected with the body.,cricket,sport,2,-128.60665702819824,-18.372379575456893,223150256,albert-xxlarge-v1
squash is connected with the body.,squash,sport,2,-124.2755241394043,-17.753646305629186,223150256,albert-xxlarge-v1
badminton is connected with the body.,badminton,sport,2,-129.25479698181152,-18.464970997401647,223150256,albert-xxlarge-v1
racing is connected with the body.,racing,sport,2,-124.13145351409912,-17.733064787728445,223150256,albert-xxlarge-v1
pole vault is connected with the body.,pole vault,sport,2,-137.57717418670654,-17.197146773338318,223150256,albert-xxlarge-v1
fencing is connected with the body.,fencing,sport,2,-128.13239097595215,-18.30462728227888,223150256,albert-xxlarge-v1
bowling is connected with the body.,bowling,sport,2,-127.8165340423584,-18.259504863194056,223150256,albert-xxlarge-v1
water skiing is connected with the body.,water skiing,sport,2,-155.21812629699707,-19.402265787124634,223150256,albert-xxlarge-v1
ice skating is connected with the body.,ice skating,sport,2,-153.62477016448975,-19.20309627056122,223150256,albert-xxlarge-v1
jai alai is connected with the body.,jai alai,sport,2,-138.5573673248291,-15.395263036092123,223150256,albert-xxlarge-v1
skating is connected with the body.,skating,sport,2,-130.58079051971436,-18.654398645673478,223150256,albert-xxlarge-v1
skindiving is connected with the body.,skindiving,sport,2,-161.42938995361328,-17.93659888373481,223150256,albert-xxlarge-v1
sailing is connected with the body.,sailing,sport,2,-121.26203727722168,-17.32314818246024,223150256,albert-xxlarge-v1
diving is connected with the body.,diving,sport,2,-122.18765544891357,-17.455379349844797,223150256,albert-xxlarge-v1
archery is connected with the body.,archery,sport,2,-130.9481258392334,-18.706875119890487,223150256,albert-xxlarge-v1
judo is connected with the body.,judo,sport,2,-130.70776557922363,-18.67253793988909,223150256,albert-xxlarge-v1
car racing is connected with the body.,car racing,sport,2,-135.79390239715576,-16.97423779964447,223150256,albert-xxlarge-v1
ping pong is connected with the body.,ping pong,sport,2,-188.2596616744995,-18.825966167449952,223150256,albert-xxlarge-v1
rowing is connected with the body.,rowing,sport,2,-130.41358852386475,-18.630512646266393,223150256,albert-xxlarge-v1
fishing is connected with the body.,fishing,sport,2,-115.51408195495605,-16.502011707850865,223150256,albert-xxlarge-v1
horseback riding is connected with the body.,horseback riding,sport,2,-139.09376049041748,-17.386720061302185,223150256,albert-xxlarge-v1
running is connected with the body.,running,sport,2,-123.40978813171387,-17.62996973310198,223150256,albert-xxlarge-v1
horse racing is connected with the body.,horse racing,sport,2,-135.73787212371826,-16.967234015464783,223150256,albert-xxlarge-v1
hiking is connected with the body.,hiking,sport,2,-123.2335786819458,-17.604796954563685,223150256,albert-xxlarge-v1
weight lifting is connected with the body.,weight lifting,sport,2,-137.41790962219238,-17.177238702774048,223150256,albert-xxlarge-v1
croquet is connected with the body.,croquet,sport,2,-147.53068447113037,-18.441335558891296,223150256,albert-xxlarge-v1
horseshoes is connected with the body.,horseshoes,sport,2,-147.20215034484863,-18.40026879310608,223150256,albert-xxlarge-v1
boating is connected with the body.,boating,sport,2,-136.6175184249878,-17.077189803123474,223150256,albert-xxlarge-v1
pool is connected with the body.,pool,sport,2,-106.96521091461182,-15.280744416373116,223150256,albert-xxlarge-v1
billiards is connected with the body.,billiards,sport,2,-148.21949100494385,-18.52743637561798,223150256,albert-xxlarge-v1
hunting is connected with the body.,hunting,sport,2,-120.63140296936035,-17.23305756705148,223150256,albert-xxlarge-v1
jump rope is connected with the body.,jump rope,sport,2,-119.86615371704102,-14.983269214630127,223150256,albert-xxlarge-v1
camping is connected with the body.,camping,sport,2,-121.67497730255127,-17.382139614650182,223150256,albert-xxlarge-v1
chess is connected with the body.,chess,sport,2,-124.97888374328613,-17.854126249040878,223150256,albert-xxlarge-v1
dancing is connected with the body.,dancing,sport,2,-131.1067304611206,-18.729532923017228,223150256,albert-xxlarge-v1
checkers is connected with the body.,checkers,sport,2,-124.31436491012573,-15.539295613765717,223150256,albert-xxlarge-v1
cards is connected with the body.,cards,sport,2,-117.6739387512207,-16.810562678745814,223150256,albert-xxlarge-v1
sunbathing is connected with the body.,sunbathing,sport,2,-157.7734251022339,-15.777342510223388,223150256,albert-xxlarge-v1
football is a human activity.,football,sport,3,-102.33875942230225,-17.05645990371704,223150256,albert-xxlarge-v1
baseball is a human activity.,baseball,sport,3,-96.32440757751465,-16.054067929585774,223150256,albert-xxlarge-v1
basketball is a human activity.,basketball,sport,3,-98.1247787475586,-16.354129791259766,223150256,albert-xxlarge-v1
tennis is a human activity.,tennis,sport,3,-95.72031879425049,-15.953386465708414,223150256,albert-xxlarge-v1
softball is a human activity.,softball,sport,3,-94.09144592285156,-15.681907653808594,223150256,albert-xxlarge-v1
canoeing is a human activity.,canoeing,sport,3,-120.37271308898926,-17.196101869855607,223150256,albert-xxlarge-v1
handball is a human activity.,handball,sport,3,-97.41210079193115,-16.235350131988525,223150256,albert-xxlarge-v1
rugby is a human activity.,rugby,sport,3,-104.26894950866699,-17.3781582514445,223150256,albert-xxlarge-v1
hockey is a human activity.,hockey,sport,3,-97.54243087768555,-16.25707181294759,223150256,albert-xxlarge-v1
ice hockey is a human activity.,ice hockey,sport,3,-108.47386503219604,-15.496266433170863,223150256,albert-xxlarge-v1
swimming is a human activity.,swimming,sport,3,-103.56904983520508,-17.261508305867512,223150256,albert-xxlarge-v1
track is a human activity.,track,sport,3,-82.05888557434082,-13.676480929056803,223150256,albert-xxlarge-v1
boxing is a human activity.,boxing,sport,3,-102.62595558166504,-17.104325930277508,223150256,albert-xxlarge-v1
volleyball is a human activity.,volleyball,sport,3,-99.14733791351318,-16.524556318918865,223150256,albert-xxlarge-v1
lacrosse is a human activity.,lacrosse,sport,3,-93.2225399017334,-15.537089983622232,223150256,albert-xxlarge-v1
skiing is a human activity.,skiing,sport,3,-104.40591526031494,-17.400985876719158,223150256,albert-xxlarge-v1
golf is a human activity.,golf,sport,3,-100.61426448822021,-16.769044081370037,223150256,albert-xxlarge-v1
polo is a human activity.,polo,sport,3,-100.53217315673828,-16.755362192789715,223150256,albert-xxlarge-v1
surfing is a human activity.,surfing,sport,3,-104.74483013153076,-17.45747168858846,223150256,albert-xxlarge-v1
wrestling is a human activity.,wrestling,sport,3,-95.79408073425293,-15.965680122375488,223150256,albert-xxlarge-v1
gymnastics is a human activity.,gymnastics,sport,3,-102.46055603027344,-17.076759338378906,223150256,albert-xxlarge-v1
cricket is a human activity.,cricket,sport,3,-103.90473651885986,-17.317456086476643,223150256,albert-xxlarge-v1
squash is a human activity.,squash,sport,3,-97.91846752166748,-16.31974458694458,223150256,albert-xxlarge-v1
badminton is a human activity.,badminton,sport,3,-94.95597171783447,-15.825995286305746,223150256,albert-xxlarge-v1
racing is a human activity.,racing,sport,3,-100.92654705047607,-16.821091175079346,223150256,albert-xxlarge-v1
pole vault is a human activity.,pole vault,sport,3,-123.49879932403564,-17.642685617719376,223150256,albert-xxlarge-v1
fencing is a human activity.,fencing,sport,3,-101.10566902160645,-16.850944836934406,223150256,albert-xxlarge-v1
bowling is a human activity.,bowling,sport,3,-97.44466781616211,-16.24077796936035,223150256,albert-xxlarge-v1
water skiing is a human activity.,water skiing,sport,3,-120.28002166748047,-17.182860238211497,223150256,albert-xxlarge-v1
ice skating is a human activity.,ice skating,sport,3,-115.5198483467102,-16.502835478101456,223150256,albert-xxlarge-v1
jai alai is a human activity.,jai alai,sport,3,-120.95420837402344,-15.11927604675293,223150256,albert-xxlarge-v1
skating is a human activity.,skating,sport,3,-99.97104167938232,-16.661840279897053,223150256,albert-xxlarge-v1
skindiving is a human activity.,skindiving,sport,3,-137.68207454681396,-17.210259318351746,223150256,albert-xxlarge-v1
sailing is a human activity.,sailing,sport,3,-103.20348072052002,-17.20058012008667,223150256,albert-xxlarge-v1
diving is a human activity.,diving,sport,3,-97.68547630310059,-16.28091271718343,223150256,albert-xxlarge-v1
archery is a human activity.,archery,sport,3,-105.91024684906006,-17.651707808176678,223150256,albert-xxlarge-v1
judo is a human activity.,judo,sport,3,-96.35968971252441,-16.059948285420734,223150256,albert-xxlarge-v1
car racing is a human activity.,car racing,sport,3,-119.45801734924316,-17.06543104989188,223150256,albert-xxlarge-v1
ping pong is a human activity.,ping pong,sport,3,-158.28005695343018,-17.586672994825577,223150256,albert-xxlarge-v1
rowing is a human activity.,rowing,sport,3,-102.64569854736328,-17.107616424560547,223150256,albert-xxlarge-v1
fishing is a human activity.,fishing,sport,3,-102.54298114776611,-17.090496857961018,223150256,albert-xxlarge-v1
horseback riding is a human activity.,horseback riding,sport,3,-120.49921607971191,-17.21417372567313,223150256,albert-xxlarge-v1
running is a human activity.,running,sport,3,-98.47335147857666,-16.412225246429443,223150256,albert-xxlarge-v1
horse racing is a human activity.,horse racing,sport,3,-122.38752555847168,-17.48393222263881,223150256,albert-xxlarge-v1
hiking is a human activity.,hiking,sport,3,-98.75161838531494,-16.458603064219158,223150256,albert-xxlarge-v1
weight lifting is a human activity.,weight lifting,sport,3,-117.08962917327881,-16.727089881896973,223150256,albert-xxlarge-v1
croquet is a human activity.,croquet,sport,3,-122.25566005706787,-17.465094293866837,223150256,albert-xxlarge-v1
horseshoes is a human activity.,horseshoes,sport,3,-115.41867256164551,-16.488381794520787,223150256,albert-xxlarge-v1
boating is a human activity.,boating,sport,3,-126.26515102386475,-18.037878717694962,223150256,albert-xxlarge-v1
pool is a human activity.,pool,sport,3,-84.60428810119629,-14.100714683532715,223150256,albert-xxlarge-v1
billiards is a human activity.,billiards,sport,3,-121.14738941192627,-17.306769915989467,223150256,albert-xxlarge-v1
hunting is a human activity.,hunting,sport,3,-106.23349475860596,-17.70558245976766,223150256,albert-xxlarge-v1
jump rope is a human activity.,jump rope,sport,3,-108.65101051330566,-15.521572930472237,223150256,albert-xxlarge-v1
camping is a human activity.,camping,sport,3,-104.23785495758057,-17.372975826263428,223150256,albert-xxlarge-v1
chess is a human activity.,chess,sport,3,-102.71927261352539,-17.1198787689209,223150256,albert-xxlarge-v1
dancing is a human activity.,dancing,sport,3,-109.09784126281738,-18.1829735438029,223150256,albert-xxlarge-v1
checkers is a human activity.,checkers,sport,3,-107.7345781326294,-15.390654018947057,223150256,albert-xxlarge-v1
cards is a human activity.,cards,sport,3,-94.63522911071777,-15.772538185119629,223150256,albert-xxlarge-v1
sunbathing is a human activity.,sunbathing,sport,3,-151.72795867919922,-16.85866207546658,223150256,albert-xxlarge-v1
football is a pastime.,football,sport,4,-99.1964054107666,-16.532734235127766,223150256,albert-xxlarge-v1
baseball is a pastime.,baseball,sport,4,-100.45494174957275,-16.74249029159546,223150256,albert-xxlarge-v1
basketball is a pastime.,basketball,sport,4,-98.34698009490967,-16.39116334915161,223150256,albert-xxlarge-v1
tennis is a pastime.,tennis,sport,4,-98.10663509368896,-16.351105848948162,223150256,albert-xxlarge-v1
softball is a pastime.,softball,sport,4,-97.41944122314453,-16.236573537190754,223150256,albert-xxlarge-v1
