stimulus,item,category,feature,logprob,normalized_logprob,params,model
track has spectators.,track,sport,13,-125.85576629638672,-31.46394157409668,51295290,google_electra-large-generator
boxing has spectators.,boxing,sport,13,-133.71341705322266,-33.428354263305664,51295290,google_electra-large-generator
volleyball has spectators.,volleyball,sport,13,-121.54463577270508,-30.38615894317627,51295290,google_electra-large-generator
lacrosse has spectators.,lacrosse,sport,13,-133.05047035217285,-33.26261758804321,51295290,google_electra-large-generator
skiing has spectators.,skiing,sport,13,-135.02616500854492,-33.75654125213623,51295290,google_electra-large-generator
golf has spectators.,golf,sport,13,-134.45356559753418,-33.613391399383545,51295290,google_electra-large-generator
polo has spectators.,polo,sport,13,-121.737060546875,-30.43426513671875,51295290,google_electra-large-generator
surfing has spectators.,surfing,sport,13,-139.88479709625244,-34.97119927406311,51295290,google_electra-large-generator
wrestling has spectators.,wrestling,sport,13,-126.49291324615479,-31.623228311538696,51295290,google_electra-large-generator
gymnastics has spectators.,gymnastics,sport,13,-126.95914840698242,-31.739787101745605,51295290,google_electra-large-generator
cricket has spectators.,cricket,sport,13,-128.9874267578125,-32.246856689453125,51295290,google_electra-large-generator
squash has spectators.,squash,sport,13,-130.4145565032959,-32.603639125823975,51295290,google_electra-large-generator
badminton has spectators.,badminton,sport,13,-135.3945484161377,-33.848637104034424,51295290,google_electra-large-generator
racing has spectators.,racing,sport,13,-127.91403198242188,-31.97850799560547,51295290,google_electra-large-generator
pole vault has spectators.,pole vault,sport,13,-161.60773372650146,-32.321546745300296,51295290,google_electra-large-generator
fencing has spectators.,fencing,sport,13,-145.57906246185303,-36.39476561546326,51295290,google_electra-large-generator
bowling has spectators.,bowling,sport,13,-135.96274280548096,-33.99068570137024,51295290,google_electra-large-generator
water skiing has spectators.,water skiing,sport,13,-168.49638509750366,-33.699277019500734,51295290,google_electra-large-generator
ice skating has spectators.,ice skating,sport,13,-165.0479655265808,-33.00959310531616,51295290,google_electra-large-generator
jai alai has spectators.,jai alai,sport,13,-184.47872066497803,-30.746453444163006,51295290,google_electra-large-generator
skating has spectators.,skating,sport,13,-133.84444427490234,-33.461111068725586,51295290,google_electra-large-generator
skindiving has spectators.,skindiving,sport,13,-226.7471218109131,-37.79118696848551,51295290,google_electra-large-generator
sailing has spectators.,sailing,sport,13,-136.55960273742676,-34.13990068435669,51295290,google_electra-large-generator
diving has spectators.,diving,sport,13,-146.50621604919434,-36.626554012298584,51295290,google_electra-large-generator
archery has spectators.,archery,sport,13,-141.21680641174316,-35.30420160293579,51295290,google_electra-large-generator
judo has spectators.,judo,sport,13,-142.56407165527344,-35.64101791381836,51295290,google_electra-large-generator
car racing has spectators.,car racing,sport,13,-153.959698677063,-30.791939735412598,51295290,google_electra-large-generator
ping pong has spectators.,ping pong,sport,13,-188.59731578826904,-31.432885964711506,51295290,google_electra-large-generator
rowing has spectators.,rowing,sport,13,-139.44892978668213,-34.86223244667053,51295290,google_electra-large-generator
fishing has spectators.,fishing,sport,13,-137.40868759155273,-34.352171897888184,51295290,google_electra-large-generator
horseback riding has spectators.,horseback riding,sport,13,-151.8688259124756,-30.373765182495116,51295290,google_electra-large-generator
running has spectators.,running,sport,13,-127.33440494537354,-31.833601236343384,51295290,google_electra-large-generator
horse racing has spectators.,horse racing,sport,13,-150.22593307495117,-30.045186614990236,51295290,google_electra-large-generator
hiking has spectators.,hiking,sport,13,-141.5271873474121,-35.38179683685303,51295290,google_electra-large-generator
weight lifting has spectators.,weight lifting,sport,13,-157.98936367034912,-31.597872734069824,51295290,google_electra-large-generator
croquet has spectators.,croquet,sport,13,-200.96793937683105,-33.494656562805176,51295290,google_electra-large-generator
horseshoes has spectators.,horseshoes,sport,13,-165.7885398864746,-33.15770797729492,51295290,google_electra-large-generator
boating has spectators.,boating,sport,13,-141.92700576782227,-35.481751441955566,51295290,google_electra-large-generator
pool has spectators.,pool,sport,13,-127.5015172958374,-31.87537932395935,51295290,google_electra-large-generator
billiards has spectators.,billiards,sport,13,-200.2732810974121,-33.378880182902016,51295290,google_electra-large-generator
hunting has spectators.,hunting,sport,13,-133.14624977111816,-33.28656244277954,51295290,google_electra-large-generator
jump rope has spectators.,jump rope,sport,13,-156.44525909423828,-31.289051818847657,51295290,google_electra-large-generator
camping has spectators.,camping,sport,13,-140.4155035018921,-35.10387587547302,51295290,google_electra-large-generator
chess has spectators.,chess,sport,13,-128.81030941009521,-32.202577352523804,51295290,google_electra-large-generator
dancing has spectators.,dancing,sport,13,-130.8140869140625,-32.703521728515625,51295290,google_electra-large-generator
checkers has spectators.,checkers,sport,13,-171.5162010192871,-34.30324020385742,51295290,google_electra-large-generator
cards has spectators.,cards,sport,13,-113.39709091186523,-28.34927272796631,51295290,google_electra-large-generator
sunbathing has spectators.,sunbathing,sport,13,-215.71085357666016,-35.95180892944336,51295290,google_electra-large-generator
football involves physical skill.,football,sport,14,-175.4206018447876,-35.08412036895752,51295290,google_electra-large-generator
baseball involves physical skill.,baseball,sport,14,-173.30435752868652,-34.660871505737305,51295290,google_electra-large-generator
basketball involves physical skill.,basketball,sport,14,-169.71965885162354,-33.94393177032471,51295290,google_electra-large-generator
tennis involves physical skill.,tennis,sport,14,-175.96769905090332,-35.19353981018067,51295290,google_electra-large-generator
softball involves physical skill.,softball,sport,14,-180.52315425872803,-36.104630851745604,51295290,google_electra-large-generator
canoeing involves physical skill.,canoeing,sport,14,-228.22891521453857,-38.03815253575643,51295290,google_electra-large-generator
handball involves physical skill.,handball,sport,14,-180.45225143432617,-36.090450286865234,51295290,google_electra-large-generator
rugby involves physical skill.,rugby,sport,14,-181.74326992034912,-36.34865398406983,51295290,google_electra-large-generator
hockey involves physical skill.,hockey,sport,14,-176.22447299957275,-35.24489459991455,51295290,google_electra-large-generator
ice hockey involves physical skill.,ice hockey,sport,14,-200.43284511566162,-33.4054741859436,51295290,google_electra-large-generator
swimming involves physical skill.,swimming,sport,14,-179.84865283966064,-35.96973056793213,51295290,google_electra-large-generator
track involves physical skill.,track,sport,14,-186.07862663269043,-37.215725326538085,51295290,google_electra-large-generator
boxing involves physical skill.,boxing,sport,14,-174.38111019134521,-34.87622203826904,51295290,google_electra-large-generator
volleyball involves physical skill.,volleyball,sport,14,-179.15362548828125,-35.83072509765625,51295290,google_electra-large-generator
lacrosse involves physical skill.,lacrosse,sport,14,-182.59066581726074,-36.51813316345215,51295290,google_electra-large-generator
skiing involves physical skill.,skiing,sport,14,-181.91596603393555,-36.38319320678711,51295290,google_electra-large-generator
golf involves physical skill.,golf,sport,14,-175.4471845626831,-35.08943691253662,51295290,google_electra-large-generator
polo involves physical skill.,polo,sport,14,-186.6733694076538,-37.33467388153076,51295290,google_electra-large-generator
surfing involves physical skill.,surfing,sport,14,-179.44624614715576,-35.88924922943115,51295290,google_electra-large-generator
wrestling involves physical skill.,wrestling,sport,14,-174.0486354827881,-34.809727096557616,51295290,google_electra-large-generator
gymnastics involves physical skill.,gymnastics,sport,14,-163.22620010375977,-32.645240020751956,51295290,google_electra-large-generator
cricket involves physical skill.,cricket,sport,14,-182.10742950439453,-36.421485900878906,51295290,google_electra-large-generator
squash involves physical skill.,squash,sport,14,-173.4401340484619,-34.68802680969238,51295290,google_electra-large-generator
badminton involves physical skill.,badminton,sport,14,-178.95037841796875,-35.79007568359375,51295290,google_electra-large-generator
racing involves physical skill.,racing,sport,14,-168.5817575454712,-33.71635150909424,51295290,google_electra-large-generator
pole vault involves physical skill.,pole vault,sport,14,-212.32703590393066,-35.38783931732178,51295290,google_electra-large-generator
fencing involves physical skill.,fencing,sport,14,-176.57511615753174,-35.315023231506345,51295290,google_electra-large-generator
bowling involves physical skill.,bowling,sport,14,-186.15401649475098,-37.23080329895019,51295290,google_electra-large-generator
water skiing involves physical skill.,water skiing,sport,14,-212.0025725364685,-35.333762089411415,51295290,google_electra-large-generator
ice skating involves physical skill.,ice skating,sport,14,-193.0902338027954,-32.18170563379923,51295290,google_electra-large-generator
jai alai involves physical skill.,jai alai,sport,14,-251.40838623046875,-35.91548374720982,51295290,google_electra-large-generator
skating involves physical skill.,skating,sport,14,-169.20848178863525,-33.84169635772705,51295290,google_electra-large-generator
skindiving involves physical skill.,skindiving,sport,14,-265.231969833374,-37.89028140476772,51295290,google_electra-large-generator
sailing involves physical skill.,sailing,sport,14,-180.39787769317627,-36.079575538635254,51295290,google_electra-large-generator
diving involves physical skill.,diving,sport,14,-179.21205139160156,-35.842410278320315,51295290,google_electra-large-generator
archery involves physical skill.,archery,sport,14,-165.88405513763428,-33.17681102752685,51295290,google_electra-large-generator
judo involves physical skill.,judo,sport,14,-176.07693767547607,-35.21538753509522,51295290,google_electra-large-generator
car racing involves physical skill.,car racing,sport,14,-197.69840812683105,-32.949734687805176,51295290,google_electra-large-generator
ping pong involves physical skill.,ping pong,sport,14,-250.54434967041016,-35.79204995291574,51295290,google_electra-large-generator
rowing involves physical skill.,rowing,sport,14,-182.7453317642212,-36.549066352844235,51295290,google_electra-large-generator
fishing involves physical skill.,fishing,sport,14,-172.4804401397705,-34.4960880279541,51295290,google_electra-large-generator
horseback riding involves physical skill.,horseback riding,sport,14,-192.05651569366455,-32.00941928227743,51295290,google_electra-large-generator
running involves physical skill.,running,sport,14,-180.12716674804688,-36.02543334960937,51295290,google_electra-large-generator
horse racing involves physical skill.,horse racing,sport,14,-193.34480476379395,-32.22413412729899,51295290,google_electra-large-generator
hiking involves physical skill.,hiking,sport,14,-175.18066787719727,-35.03613357543945,51295290,google_electra-large-generator
weight lifting involves physical skill.,weight lifting,sport,14,-186.60221672058105,-31.100369453430176,51295290,google_electra-large-generator
croquet involves physical skill.,croquet,sport,14,-261.2990140914917,-37.32843058449881,51295290,google_electra-large-generator
horseshoes involves physical skill.,horseshoes,sport,14,-217.07097816467285,-36.17849636077881,51295290,google_electra-large-generator
boating involves physical skill.,boating,sport,14,-177.52677726745605,-35.50535545349121,51295290,google_electra-large-generator
pool involves physical skill.,pool,sport,14,-174.20786094665527,-34.84157218933105,51295290,google_electra-large-generator
billiards involves physical skill.,billiards,sport,14,-268.33794021606445,-38.333991459437776,51295290,google_electra-large-generator
hunting involves physical skill.,hunting,sport,14,-178.65213203430176,-35.73042640686035,51295290,google_electra-large-generator
jump rope involves physical skill.,jump rope,sport,14,-197.66657066345215,-32.94442844390869,51295290,google_electra-large-generator
camping involves physical skill.,camping,sport,14,-182.40466594696045,-36.48093318939209,51295290,google_electra-large-generator
chess involves physical skill.,chess,sport,14,-172.34352493286133,-34.46870498657226,51295290,google_electra-large-generator
dancing involves physical skill.,dancing,sport,14,-172.31640815734863,-34.46328163146973,51295290,google_electra-large-generator
checkers involves physical skill.,checkers,sport,14,-221.29904174804688,-36.88317362467448,51295290,google_electra-large-generator
cards involves physical skill.,cards,sport,14,-173.18676090240479,-34.63735218048096,51295290,google_electra-large-generator
sunbathing involves physical skill.,sunbathing,sport,14,-250.92197847366333,-35.84599692480905,51295290,google_electra-large-generator
football has rules.,football,sport,15,-123.3451099395752,-30.8362774848938,51295290,google_electra-large-generator
baseball has rules.,baseball,sport,15,-121.34122943878174,-30.335307359695435,51295290,google_electra-large-generator
basketball has rules.,basketball,sport,15,-119.69257164001465,-29.923142910003662,51295290,google_electra-large-generator
tennis has rules.,tennis,sport,15,-122.6307954788208,-30.6576988697052,51295290,google_electra-large-generator
softball has rules.,softball,sport,15,-127.91746234893799,-31.979365587234497,51295290,google_electra-large-generator
canoeing has rules.,canoeing,sport,15,-181.8706865310669,-36.37413730621338,51295290,google_electra-large-generator
handball has rules.,handball,sport,15,-133.84261322021484,-33.46065330505371,51295290,google_electra-large-generator
rugby has rules.,rugby,sport,15,-125.22648620605469,-31.306621551513672,51295290,google_electra-large-generator
hockey has rules.,hockey,sport,15,-116.61753845214844,-29.15438461303711,51295290,google_electra-large-generator
ice hockey has rules.,ice hockey,sport,15,-140.40805625915527,-28.081611251831056,51295290,google_electra-large-generator
swimming has rules.,swimming,sport,15,-139.79073333740234,-34.947683334350586,51295290,google_electra-large-generator
track has rules.,track,sport,15,-127.2954511642456,-31.8238627910614,51295290,google_electra-large-generator
boxing has rules.,boxing,sport,15,-131.72970485687256,-32.93242621421814,51295290,google_electra-large-generator
volleyball has rules.,volleyball,sport,15,-124.04229927062988,-31.01057481765747,51295290,google_electra-large-generator
lacrosse has rules.,lacrosse,sport,15,-136.7895097732544,-34.1973774433136,51295290,google_electra-large-generator
skiing has rules.,skiing,sport,15,-138.1840877532959,-34.546021938323975,51295290,google_electra-large-generator
golf has rules.,golf,sport,15,-134.95763969421387,-33.73940992355347,51295290,google_electra-large-generator
polo has rules.,polo,sport,15,-127.91822242736816,-31.97955560684204,51295290,google_electra-large-generator
surfing has rules.,surfing,sport,15,-137.9217014312744,-34.4804253578186,51295290,google_electra-large-generator
wrestling has rules.,wrestling,sport,15,-127.84825420379639,-31.962063550949097,51295290,google_electra-large-generator
gymnastics has rules.,gymnastics,sport,15,-130.22655487060547,-32.55663871765137,51295290,google_electra-large-generator
cricket has rules.,cricket,sport,15,-132.72564029693604,-33.18141007423401,51295290,google_electra-large-generator
squash has rules.,squash,sport,15,-133.97063732147217,-33.49265933036804,51295290,google_electra-large-generator
badminton has rules.,badminton,sport,15,-137.71068477630615,-34.42767119407654,51295290,google_electra-large-generator
racing has rules.,racing,sport,15,-129.9947862625122,-32.49869656562805,51295290,google_electra-large-generator
pole vault has rules.,pole vault,sport,15,-170.63977813720703,-34.12795562744141,51295290,google_electra-large-generator
fencing has rules.,fencing,sport,15,-147.71289253234863,-36.92822313308716,51295290,google_electra-large-generator
bowling has rules.,bowling,sport,15,-137.42429733276367,-34.35607433319092,51295290,google_electra-large-generator
water skiing has rules.,water skiing,sport,15,-171.54100561141968,-34.30820112228393,51295290,google_electra-large-generator
ice skating has rules.,ice skating,sport,15,-164.60923671722412,-32.921847343444824,51295290,google_electra-large-generator
jai alai has rules.,jai alai,sport,15,-190.35833549499512,-31.72638924916585,51295290,google_electra-large-generator
skating has rules.,skating,sport,15,-136.78206253051758,-34.195515632629395,51295290,google_electra-large-generator
skindiving has rules.,skindiving,sport,15,-217.92136096954346,-36.32022682825724,51295290,google_electra-large-generator
sailing has rules.,sailing,sport,15,-141.1433563232422,-35.28583908081055,51295290,google_electra-large-generator
diving has rules.,diving,sport,15,-155.66934490203857,-38.917336225509644,51295290,google_electra-large-generator
archery has rules.,archery,sport,15,-141.9620189666748,-35.4905047416687,51295290,google_electra-large-generator
judo has rules.,judo,sport,15,-137.86083507537842,-34.465208768844604,51295290,google_electra-large-generator
car racing has rules.,car racing,sport,15,-152.45401096343994,-30.490802192687987,51295290,google_electra-large-generator
ping pong has rules.,ping pong,sport,15,-188.60393238067627,-31.433988730112713,51295290,google_electra-large-generator
rowing has rules.,rowing,sport,15,-141.97825813293457,-35.49456453323364,51295290,google_electra-large-generator
fishing has rules.,fishing,sport,15,-141.70372581481934,-35.425931453704834,51295290,google_electra-large-generator
horseback riding has rules.,horseback riding,sport,15,-149.79034996032715,-29.95806999206543,51295290,google_electra-large-generator
running has rules.,running,sport,15,-124.00669479370117,-31.001673698425293,51295290,google_electra-large-generator
horse racing has rules.,horse racing,sport,15,-149.43491649627686,-29.88698329925537,51295290,google_electra-large-generator
hiking has rules.,hiking,sport,15,-144.86212158203125,-36.21553039550781,51295290,google_electra-large-generator
weight lifting has rules.,weight lifting,sport,15,-162.3607988357544,-32.47215976715088,51295290,google_electra-large-generator
croquet has rules.,croquet,sport,15,-209.91578769683838,-34.98596461613973,51295290,google_electra-large-generator
horseshoes has rules.,horseshoes,sport,15,-168.59123992919922,-33.718247985839845,51295290,google_electra-large-generator
boating has rules.,boating,sport,15,-143.5129852294922,-35.87824630737305,51295290,google_electra-large-generator
pool has rules.,pool,sport,15,-127.27127170562744,-31.81781792640686,51295290,google_electra-large-generator
billiards has rules.,billiards,sport,15,-204.2383852005005,-34.039730866750084,51295290,google_electra-large-generator
hunting has rules.,hunting,sport,15,-132.51042366027832,-33.12760591506958,51295290,google_electra-large-generator
jump rope has rules.,jump rope,sport,15,-158.9200963973999,-31.78401927947998,51295290,google_electra-large-generator
camping has rules.,camping,sport,15,-140.52205848693848,-35.13051462173462,51295290,google_electra-large-generator
chess has rules.,chess,sport,15,-125.8428955078125,-31.460723876953125,51295290,google_electra-large-generator
dancing has rules.,dancing,sport,15,-129.49834632873535,-32.37458658218384,51295290,google_electra-large-generator
checkers has rules.,checkers,sport,15,-165.64817333221436,-33.12963466644287,51295290,google_electra-large-generator
cards has rules.,cards,sport,15,-113.16776180267334,-28.291940450668335,51295290,google_electra-large-generator
sunbathing has rules.,sunbathing,sport,15,-221.881000995636,-36.980166832605995,51295290,google_electra-large-generator
football uses special equipment.,football,sport,16,-176.64661979675293,-35.32932395935059,51295290,google_electra-large-generator
baseball uses special equipment.,baseball,sport,16,-170.2736873626709,-34.05473747253418,51295290,google_electra-large-generator
basketball uses special equipment.,basketball,sport,16,-168.2074909210205,-33.6414981842041,51295290,google_electra-large-generator
tennis uses special equipment.,tennis,sport,16,-170.94972801208496,-34.18994560241699,51295290,google_electra-large-generator
softball uses special equipment.,softball,sport,16,-174.46370029449463,-34.89274005889892,51295290,google_electra-large-generator
canoeing uses special equipment.,canoeing,sport,16,-216.16279792785645,-36.027132987976074,51295290,google_electra-large-generator
handball uses special equipment.,handball,sport,16,-183.4865427017212,-36.69730854034424,51295290,google_electra-large-generator
rugby uses special equipment.,rugby,sport,16,-176.85858631134033,-35.371717262268064,51295290,google_electra-large-generator
hockey uses special equipment.,hockey,sport,16,-164.26709270477295,-32.85341854095459,51295290,google_electra-large-generator
ice hockey uses special equipment.,ice hockey,sport,16,-191.38833665847778,-31.898056109746296,51295290,google_electra-large-generator
swimming uses special equipment.,swimming,sport,16,-175.47035121917725,-35.094070243835446,51295290,google_electra-large-generator
track uses special equipment.,track,sport,16,-174.41095161437988,-34.88219032287598,51295290,google_electra-large-generator
boxing uses special equipment.,boxing,sport,16,-174.0013942718506,-34.80027885437012,51295290,google_electra-large-generator
volleyball uses special equipment.,volleyball,sport,16,-174.76598930358887,-34.95319786071777,51295290,google_electra-large-generator
lacrosse uses special equipment.,lacrosse,sport,16,-178.00897312164307,-35.60179462432861,51295290,google_electra-large-generator
skiing uses special equipment.,skiing,sport,16,-172.80228233337402,-34.56045646667481,51295290,google_electra-large-generator
golf uses special equipment.,golf,sport,16,-178.27796936035156,-35.65559387207031,51295290,google_electra-large-generator
polo uses special equipment.,polo,sport,16,-180.5045509338379,-36.10091018676758,51295290,google_electra-large-generator
surfing uses special equipment.,surfing,sport,16,-169.40979671478271,-33.88195934295654,51295290,google_electra-large-generator
wrestling uses special equipment.,wrestling,sport,16,-177.1940212249756,-35.43880424499512,51295290,google_electra-large-generator
gymnastics uses special equipment.,gymnastics,sport,16,-169.80024433135986,-33.960048866271975,51295290,google_electra-large-generator
cricket uses special equipment.,cricket,sport,16,-183.40710258483887,-36.681420516967776,51295290,google_electra-large-generator
squash uses special equipment.,squash,sport,16,-171.17980289459229,-34.23596057891846,51295290,google_electra-large-generator
badminton uses special equipment.,badminton,sport,16,-182.7119846343994,-36.54239692687988,51295290,google_electra-large-generator
racing uses special equipment.,racing,sport,16,-170.586594581604,-34.1173189163208,51295290,google_electra-large-generator
pole vault uses special equipment.,pole vault,sport,16,-213.03274726867676,-35.50545787811279,51295290,google_electra-large-generator
fencing uses special equipment.,fencing,sport,16,-166.63470077514648,-33.3269401550293,51295290,google_electra-large-generator
bowling uses special equipment.,bowling,sport,16,-177.3268632888794,-35.46537265777588,51295290,google_electra-large-generator
water skiing uses special equipment.,water skiing,sport,16,-207.2358512878418,-34.53930854797363,51295290,google_electra-large-generator
ice skating uses special equipment.,ice skating,sport,16,-203.7962465286255,-33.96604108810425,51295290,google_electra-large-generator
jai alai uses special equipment.,jai alai,sport,16,-234.93971252441406,-33.56281607491629,51295290,google_electra-large-generator
skating uses special equipment.,skating,sport,16,-169.57332038879395,-33.914664077758786,51295290,google_electra-large-generator
skindiving uses special equipment.,skindiving,sport,16,-250.30502033233643,-35.75786004747663,51295290,google_electra-large-generator
sailing uses special equipment.,sailing,sport,16,-176.7593479156494,-35.35186958312988,51295290,google_electra-large-generator
diving uses special equipment.,diving,sport,16,-178.6855812072754,-35.73711624145508,51295290,google_electra-large-generator
archery uses special equipment.,archery,sport,16,-174.97038078308105,-34.99407615661621,51295290,google_electra-large-generator
judo uses special equipment.,judo,sport,16,-170.28713130950928,-34.05742626190185,51295290,google_electra-large-generator
car racing uses special equipment.,car racing,sport,16,-200.1528024673462,-33.358800411224365,51295290,google_electra-large-generator
ping pong uses special equipment.,ping pong,sport,16,-240.2964334487915,-34.32806192125593,51295290,google_electra-large-generator
rowing uses special equipment.,rowing,sport,16,-177.4934368133545,-35.4986873626709,51295290,google_electra-large-generator
fishing uses special equipment.,fishing,sport,16,-171.2669382095337,-34.25338764190674,51295290,google_electra-large-generator
horseback riding uses special equipment.,horseback riding,sport,16,-185.33542442321777,-30.88923740386963,51295290,google_electra-large-generator
running uses special equipment.,running,sport,16,-154.74309158325195,-30.94861831665039,51295290,google_electra-large-generator
horse racing uses special equipment.,horse racing,sport,16,-195.3744649887085,-32.562410831451416,51295290,google_electra-large-generator
hiking uses special equipment.,hiking,sport,16,-174.0198163986206,-34.80396327972412,51295290,google_electra-large-generator
weight lifting uses special equipment.,weight lifting,sport,16,-191.6415195465088,-31.940253257751465,51295290,google_electra-large-generator
croquet uses special equipment.,croquet,sport,16,-255.605863571167,-36.51512336730957,51295290,google_electra-large-generator
horseshoes uses special equipment.,horseshoes,sport,16,-203.52869033813477,-33.921448389689125,51295290,google_electra-large-generator
boating uses special equipment.,boating,sport,16,-176.23064422607422,-35.24612884521484,51295290,google_electra-large-generator
pool uses special equipment.,pool,sport,16,-180.20888900756836,-36.041777801513675,51295290,google_electra-large-generator
billiards uses special equipment.,billiards,sport,16,-249.06368827819824,-35.580526896885466,51295290,google_electra-large-generator
hunting uses special equipment.,hunting,sport,16,-174.6103229522705,-34.9220645904541,51295290,google_electra-large-generator
jump rope uses special equipment.,jump rope,sport,16,-191.4376335144043,-31.906272252400715,51295290,google_electra-large-generator
camping uses special equipment.,camping,sport,16,-171.52002906799316,-34.304005813598636,51295290,google_electra-large-generator
chess uses special equipment.,chess,sport,16,-180.96521186828613,-36.19304237365723,51295290,google_electra-large-generator
dancing uses special equipment.,dancing,sport,16,-167.3789987564087,-33.47579975128174,51295290,google_electra-large-generator
checkers uses special equipment.,checkers,sport,16,-205.00868034362793,-34.16811339060465,51295290,google_electra-large-generator
cards uses special equipment.,cards,sport,16,-155.51819705963135,-31.10363941192627,51295290,google_electra-large-generator
sunbathing uses special equipment.,sunbathing,sport,16,-257.98443031311035,-36.85491861615862,51295290,google_electra-large-generator
football takes place outdoors.,football,sport,17,-163.41739177703857,-32.683478355407715,51295290,google_electra-large-generator
baseball takes place outdoors.,baseball,sport,17,-158.3204116821289,-31.664082336425782,51295290,google_electra-large-generator
basketball takes place outdoors.,basketball,sport,17,-159.12745666503906,-31.82549133300781,51295290,google_electra-large-generator
tennis takes place outdoors.,tennis,sport,17,-157.8229522705078,-31.564590454101562,51295290,google_electra-large-generator
softball takes place outdoors.,softball,sport,17,-161.05064010620117,-32.21012802124024,51295290,google_electra-large-generator
canoeing takes place outdoors.,canoeing,sport,17,-202.29068565368652,-33.71511427561442,51295290,google_electra-large-generator
handball takes place outdoors.,handball,sport,17,-172.76830196380615,-34.55366039276123,51295290,google_electra-large-generator
rugby takes place outdoors.,rugby,sport,17,-163.8760404586792,-32.77520809173584,51295290,google_electra-large-generator
hockey takes place outdoors.,hockey,sport,17,-159.0662899017334,-31.81325798034668,51295290,google_electra-large-generator
ice hockey takes place outdoors.,ice hockey,sport,17,-183.22523975372314,-30.537539958953857,51295290,google_electra-large-generator
swimming takes place outdoors.,swimming,sport,17,-156.18398094177246,-31.236796188354493,51295290,google_electra-large-generator
track takes place outdoors.,track,sport,17,-176.7490940093994,-35.349818801879884,51295290,google_electra-large-generator
boxing takes place outdoors.,boxing,sport,17,-169.41310214996338,-33.88262042999268,51295290,google_electra-large-generator
volleyball takes place outdoors.,volleyball,sport,17,-166.3618459701538,-33.27236919403076,51295290,google_electra-large-generator
lacrosse takes place outdoors.,lacrosse,sport,17,-171.51488304138184,-34.30297660827637,51295290,google_electra-large-generator
skiing takes place outdoors.,skiing,sport,17,-156.691162109375,-31.338232421875,51295290,google_electra-large-generator
golf takes place outdoors.,golf,sport,17,-157.72993564605713,-31.545987129211426,51295290,google_electra-large-generator
polo takes place outdoors.,polo,sport,17,-167.86663627624512,-33.573327255249026,51295290,google_electra-large-generator
surfing takes place outdoors.,surfing,sport,17,-168.7703628540039,-33.75407257080078,51295290,google_electra-large-generator
wrestling takes place outdoors.,wrestling,sport,17,-168.38745784759521,-33.67749156951904,51295290,google_electra-large-generator
gymnastics takes place outdoors.,gymnastics,sport,17,-156.3551368713379,-31.27102737426758,51295290,google_electra-large-generator
cricket takes place outdoors.,cricket,sport,17,-175.37402057647705,-35.07480411529541,51295290,google_electra-large-generator
squash takes place outdoors.,squash,sport,17,-173.5714635848999,-34.71429271697998,51295290,google_electra-large-generator
badminton takes place outdoors.,badminton,sport,17,-173.6652708053589,-34.73305416107178,51295290,google_electra-large-generator
racing takes place outdoors.,racing,sport,17,-165.53131294250488,-33.106262588500975,51295290,google_electra-large-generator
pole vault takes place outdoors.,pole vault,sport,17,-198.59268188476562,-33.0987803141276,51295290,google_electra-large-generator
fencing takes place outdoors.,fencing,sport,17,-166.8285436630249,-33.36570873260498,51295290,google_electra-large-generator
bowling takes place outdoors.,bowling,sport,17,-164.8913698196411,-32.978273963928224,51295290,google_electra-large-generator
water skiing takes place outdoors.,water skiing,sport,17,-189.1983675956726,-31.533061265945435,51295290,google_electra-large-generator
ice skating takes place outdoors.,ice skating,sport,17,-182.81832361221313,-30.469720602035522,51295290,google_electra-large-generator
jai alai takes place outdoors.,jai alai,sport,17,-240.72996997833252,-34.38999571119036,51295290,google_electra-large-generator
skating takes place outdoors.,skating,sport,17,-157.50682640075684,-31.50136528015137,51295290,google_electra-large-generator
skindiving takes place outdoors.,skindiving,sport,17,-249.1415843963623,-35.59165491376604,51295290,google_electra-large-generator
sailing takes place outdoors.,sailing,sport,17,-165.77965354919434,-33.15593070983887,51295290,google_electra-large-generator
diving takes place outdoors.,diving,sport,17,-168.55371952056885,-33.71074390411377,51295290,google_electra-large-generator
archery takes place outdoors.,archery,sport,17,-168.41285800933838,-33.68257160186768,51295290,google_electra-large-generator
judo takes place outdoors.,judo,sport,17,-163.9779233932495,-32.7955846786499,51295290,google_electra-large-generator
car racing takes place outdoors.,car racing,sport,17,-188.49940872192383,-31.416568120320637,51295290,google_electra-large-generator
ping pong takes place outdoors.,ping pong,sport,17,-223.4691457748413,-31.924163682120188,51295290,google_electra-large-generator
rowing takes place outdoors.,rowing,sport,17,-167.93910217285156,-33.58782043457031,51295290,google_electra-large-generator
fishing takes place outdoors.,fishing,sport,17,-162.21374797821045,-32.44274959564209,51295290,google_electra-large-generator
horseback riding takes place outdoors.,horseback riding,sport,17,-171.27616786956787,-28.54602797826131,51295290,google_electra-large-generator
running takes place outdoors.,running,sport,17,-155.09411525726318,-31.018823051452635,51295290,google_electra-large-generator
horse racing takes place outdoors.,horse racing,sport,17,-183.78647136688232,-30.631078561147053,51295290,google_electra-large-generator
hiking takes place outdoors.,hiking,sport,17,-158.08907318115234,-31.61781463623047,51295290,google_electra-large-generator
weight lifting takes place outdoors.,weight lifting,sport,17,-169.2321491241455,-28.205358187357586,51295290,google_electra-large-generator
croquet takes place outdoors.,croquet,sport,17,-248.30347728729248,-35.47192532675607,51295290,google_electra-large-generator
