stimulus,item,category,feature,logprob,normalized_logprob,params,model
billiards is done for leisure.,billiards,sport,6,-51.810455322265625,-5.756717258029514,354824192,gpt2-medium
hunting is done for leisure.,hunting,sport,6,-45.59379196166992,-5.69922399520874,354824192,gpt2-medium
jump rope is done for leisure.,jump rope,sport,6,-50.1324348449707,-6.266554355621338,354824192,gpt2-medium
camping is done for leisure.,camping,sport,6,-45.7568359375,-5.7196044921875,354824192,gpt2-medium
chess is done for leisure.,chess,sport,6,-47.98800277709961,-5.998500347137451,354824192,gpt2-medium
dancing is done for leisure.,dancing,sport,6,-47.57124710083008,-5.94640588760376,354824192,gpt2-medium
checkers is done for leisure.,checkers,sport,6,-54.69611358642578,-6.837014198303223,354824192,gpt2-medium
cards is done for leisure.,cards,sport,6,-52.370113372802734,-7.481444767543247,354824192,gpt2-medium
sunbathing is done for leisure.,sunbathing,sport,6,-48.971778869628906,-5.441308763292101,354824192,gpt2-medium
football is competitive.,football,sport,7,-34.657955169677734,-6.931591033935547,354824192,gpt2-medium
baseball is competitive.,baseball,sport,7,-36.063690185546875,-6.0106150309244795,354824192,gpt2-medium
basketball is competitive.,basketball,sport,7,-35.75214767456055,-7.150429534912109,354824192,gpt2-medium
tennis is competitive.,tennis,sport,7,-38.3432731628418,-6.3905455271403,354824192,gpt2-medium
softball is competitive.,softball,sport,7,-39.832969665527344,-6.638828277587891,354824192,gpt2-medium
canoeing is competitive.,canoeing,sport,7,-41.030189514160156,-5.861455644880023,354824192,gpt2-medium
handball is competitive.,handball,sport,7,-41.85974884033203,-6.976624806722005,354824192,gpt2-medium
rugby is competitive.,rugby,sport,7,-39.70314407348633,-6.617190678914388,354824192,gpt2-medium
hockey is competitive.,hockey,sport,7,-34.767967224121094,-5.794661204020183,354824192,gpt2-medium
ice hockey is competitive.,ice hockey,sport,7,-42.640357971191406,-7.106726328531901,354824192,gpt2-medium
swimming is competitive.,swimming,sport,7,-40.11283493041992,-6.68547248840332,354824192,gpt2-medium
track is competitive.,track,sport,7,-39.04144287109375,-7.80828857421875,354824192,gpt2-medium
boxing is competitive.,boxing,sport,7,-38.223541259765625,-7.644708251953125,354824192,gpt2-medium
volleyball is competitive.,volleyball,sport,7,-39.41746139526367,-5.631065913609096,354824192,gpt2-medium
lacrosse is competitive.,lacrosse,sport,7,-41.972721099853516,-5.996103014264788,354824192,gpt2-medium
skiing is competitive.,skiing,sport,7,-43.654388427734375,-7.2757314046223955,354824192,gpt2-medium
golf is competitive.,golf,sport,7,-37.33310317993164,-6.22218386332194,354824192,gpt2-medium
polo is competitive.,polo,sport,7,-42.99349594116211,-7.165582656860352,354824192,gpt2-medium
surfing is competitive.,surfing,sport,7,-38.282981872558594,-6.380496978759766,354824192,gpt2-medium
wrestling is competitive.,wrestling,sport,7,-39.96790313720703,-6.661317189534505,354824192,gpt2-medium
gymnastics is competitive.,gymnastics,sport,7,-45.223419189453125,-6.460488455636161,354824192,gpt2-medium
cricket is competitive.,cricket,sport,7,-37.51796913146973,-5.3597098759242465,354824192,gpt2-medium
squash is competitive.,squash,sport,7,-43.17500686645508,-7.195834477742513,354824192,gpt2-medium
badminton is competitive.,badminton,sport,7,-41.529388427734375,-5.932769775390625,354824192,gpt2-medium
racing is competitive.,racing,sport,7,-39.55583953857422,-6.592639923095703,354824192,gpt2-medium
pole vault is competitive.,pole vault,sport,7,-46.8519401550293,-7.808656692504883,354824192,gpt2-medium
fencing is competitive.,fencing,sport,7,-41.2391471862793,-6.873191197713216,354824192,gpt2-medium
bowling is competitive.,bowling,sport,7,-40.02734375,-6.671223958333333,354824192,gpt2-medium
water skiing is competitive.,water skiing,sport,7,-43.543006896972656,-7.257167816162109,354824192,gpt2-medium
ice skating is competitive.,ice skating,sport,7,-44.56180191040039,-7.4269669850667315,354824192,gpt2-medium
jai alai is competitive.,jai alai,sport,7,-50.39607238769531,-6.299509048461914,354824192,gpt2-medium
skating is competitive.,skating,sport,7,-40.91841506958008,-6.819735844930013,354824192,gpt2-medium
skindiving is competitive.,skindiving,sport,7,-50.54175567626953,-7.220250810895648,354824192,gpt2-medium
sailing is competitive.,sailing,sport,7,-40.45947265625,-6.743245442708333,354824192,gpt2-medium
diving is competitive.,diving,sport,7,-41.23966979980469,-6.873278299967448,354824192,gpt2-medium
archery is competitive.,archery,sport,7,-41.42050552368164,-6.903417587280273,354824192,gpt2-medium
judo is competitive.,judo,sport,7,-41.29435729980469,-6.882392883300781,354824192,gpt2-medium
car racing is competitive.,car racing,sport,7,-39.51658248901367,-6.586097081502278,354824192,gpt2-medium
ping pong is competitive.,ping pong,sport,7,-41.65998649597168,-5.951426642281668,354824192,gpt2-medium
rowing is competitive.,rowing,sport,7,-43.84518051147461,-8.769036102294923,354824192,gpt2-medium
fishing is competitive.,fishing,sport,7,-39.184837341308594,-6.530806223551433,354824192,gpt2-medium
horseback riding is competitive.,horseback riding,sport,7,-43.51039505004883,-6.215770721435547,354824192,gpt2-medium
running is competitive.,running,sport,7,-38.93191146850586,-7.7863822937011715,354824192,gpt2-medium
horse racing is competitive.,horse racing,sport,7,-40.70185470581055,-6.783642450968425,354824192,gpt2-medium
hiking is competitive.,hiking,sport,7,-40.89394760131836,-6.81565793355306,354824192,gpt2-medium
weight lifting is competitive.,weight lifting,sport,7,-43.705726623535156,-7.284287770589192,354824192,gpt2-medium
croquet is competitive.,croquet,sport,7,-46.42967224121094,-7.738278706868489,354824192,gpt2-medium
horseshoes is competitive.,horseshoes,sport,7,-45.099266052246094,-5.637408256530762,354824192,gpt2-medium
boating is competitive.,boating,sport,7,-41.6528434753418,-6.942140579223633,354824192,gpt2-medium
pool is competitive.,pool,sport,7,-44.64995193481445,-8.92999038696289,354824192,gpt2-medium
billiards is competitive.,billiards,sport,7,-39.3564338684082,-5.622347695486886,354824192,gpt2-medium
hunting is competitive.,hunting,sport,7,-39.68280029296875,-6.613800048828125,354824192,gpt2-medium
jump rope is competitive.,jump rope,sport,7,-43.33869171142578,-7.22311528523763,354824192,gpt2-medium
camping is competitive.,camping,sport,7,-41.15894317626953,-6.859823862711589,354824192,gpt2-medium
chess is competitive.,chess,sport,7,-38.37693405151367,-6.396155675252278,354824192,gpt2-medium
dancing is competitive.,dancing,sport,7,-41.40283203125,-6.900472005208333,354824192,gpt2-medium
checkers is competitive.,checkers,sport,7,-43.26778030395508,-7.211296717325847,354824192,gpt2-medium
cards is competitive.,cards,sport,7,-42.0308837890625,-8.4061767578125,354824192,gpt2-medium
sunbathing is competitive.,sunbathing,sport,7,-45.58469009399414,-6.5120985848563055,354824192,gpt2-medium
football involves physical exertion.,football,sport,8,-44.00996017456055,-6.287137167794364,354824192,gpt2-medium
baseball involves physical exertion.,baseball,sport,8,-47.39397048950195,-5.924246311187744,354824192,gpt2-medium
basketball involves physical exertion.,basketball,sport,8,-45.105220794677734,-6.443602970668247,354824192,gpt2-medium
tennis involves physical exertion.,tennis,sport,8,-44.922828674316406,-5.615353584289551,354824192,gpt2-medium
softball involves physical exertion.,softball,sport,8,-49.38141632080078,-6.172677040100098,354824192,gpt2-medium
canoeing involves physical exertion.,canoeing,sport,8,-47.22431945800781,-5.2471466064453125,354824192,gpt2-medium
handball involves physical exertion.,handball,sport,8,-50.58695983886719,-6.323369979858398,354824192,gpt2-medium
rugby involves physical exertion.,rugby,sport,8,-47.60221481323242,-5.950276851654053,354824192,gpt2-medium
hockey involves physical exertion.,hockey,sport,8,-44.05939483642578,-5.507424354553223,354824192,gpt2-medium
ice hockey involves physical exertion.,ice hockey,sport,8,-52.334957122802734,-6.541869640350342,354824192,gpt2-medium
swimming involves physical exertion.,swimming,sport,8,-45.541053771972656,-5.692631721496582,354824192,gpt2-medium
track involves physical exertion.,track,sport,8,-45.59006881713867,-6.512866973876953,354824192,gpt2-medium
boxing involves physical exertion.,boxing,sport,8,-45.496883392333984,-6.499554770333426,354824192,gpt2-medium
volleyball involves physical exertion.,volleyball,sport,8,-48.65562438964844,-5.406180487738715,354824192,gpt2-medium
lacrosse involves physical exertion.,lacrosse,sport,8,-52.00925827026367,-5.7788064744737415,354824192,gpt2-medium
skiing involves physical exertion.,skiing,sport,8,-50.69948959350586,-6.337436199188232,354824192,gpt2-medium
golf involves physical exertion.,golf,sport,8,-43.76841354370117,-5.4710516929626465,354824192,gpt2-medium
polo involves physical exertion.,polo,sport,8,-52.009429931640625,-6.501178741455078,354824192,gpt2-medium
surfing involves physical exertion.,surfing,sport,8,-44.40911865234375,-5.551139831542969,354824192,gpt2-medium
wrestling involves physical exertion.,wrestling,sport,8,-47.984066009521484,-5.9980082511901855,354824192,gpt2-medium
gymnastics involves physical exertion.,gymnastics,sport,8,-51.021453857421875,-5.66905042860243,354824192,gpt2-medium
cricket involves physical exertion.,cricket,sport,8,-45.7972412109375,-5.088582356770833,354824192,gpt2-medium
squash involves physical exertion.,squash,sport,8,-52.194984436035156,-6.5243730545043945,354824192,gpt2-medium
badminton involves physical exertion.,badminton,sport,8,-49.354461669921875,-5.483829074435764,354824192,gpt2-medium
racing involves physical exertion.,racing,sport,8,-46.61150360107422,-5.826437950134277,354824192,gpt2-medium
pole vault involves physical exertion.,pole vault,sport,8,-54.52090835571289,-6.815113544464111,354824192,gpt2-medium
fencing involves physical exertion.,fencing,sport,8,-49.90086364746094,-6.237607955932617,354824192,gpt2-medium
bowling involves physical exertion.,bowling,sport,8,-47.157047271728516,-5.8946309089660645,354824192,gpt2-medium
water skiing involves physical exertion.,water skiing,sport,8,-49.896114349365234,-6.237014293670654,354824192,gpt2-medium
ice skating involves physical exertion.,ice skating,sport,8,-51.08024215698242,-6.385030269622803,354824192,gpt2-medium
jai alai involves physical exertion.,jai alai,sport,8,-57.15480422973633,-5.7154804229736325,354824192,gpt2-medium
skating involves physical exertion.,skating,sport,8,-47.91191482543945,-5.988989353179932,354824192,gpt2-medium
skindiving involves physical exertion.,skindiving,sport,8,-58.22408676147461,-6.469342973497179,354824192,gpt2-medium
sailing involves physical exertion.,sailing,sport,8,-46.462791442871094,-5.807848930358887,354824192,gpt2-medium
diving involves physical exertion.,diving,sport,8,-48.584190368652344,-6.073023796081543,354824192,gpt2-medium
archery involves physical exertion.,archery,sport,8,-51.46141052246094,-6.432676315307617,354824192,gpt2-medium
judo involves physical exertion.,judo,sport,8,-47.1287841796875,-5.8910980224609375,354824192,gpt2-medium
car racing involves physical exertion.,car racing,sport,8,-47.8812370300293,-5.985154628753662,354824192,gpt2-medium
ping pong involves physical exertion.,ping pong,sport,8,-49.60651969909668,-5.511835522121853,354824192,gpt2-medium
rowing involves physical exertion.,rowing,sport,8,-50.82528305053711,-7.260754721505301,354824192,gpt2-medium
fishing involves physical exertion.,fishing,sport,8,-47.67930603027344,-5.95991325378418,354824192,gpt2-medium
horseback riding involves physical exertion.,horseback riding,sport,8,-49.672996520996094,-5.519221835666233,354824192,gpt2-medium
running involves physical exertion.,running,sport,8,-43.98951721191406,-6.284216744559152,354824192,gpt2-medium
horse racing involves physical exertion.,horse racing,sport,8,-46.836387634277344,-5.854548454284668,354824192,gpt2-medium
hiking involves physical exertion.,hiking,sport,8,-44.367835998535156,-5.5459794998168945,354824192,gpt2-medium
weight lifting involves physical exertion.,weight lifting,sport,8,-48.619911193847656,-6.077488899230957,354824192,gpt2-medium
croquet involves physical exertion.,croquet,sport,8,-53.103736877441406,-6.637967109680176,354824192,gpt2-medium
horseshoes involves physical exertion.,horseshoes,sport,8,-54.41899490356445,-5.4418994903564455,354824192,gpt2-medium
boating involves physical exertion.,boating,sport,8,-49.259281158447266,-6.157410144805908,354824192,gpt2-medium
pool involves physical exertion.,pool,sport,8,-51.501976013183594,-7.357425144740513,354824192,gpt2-medium
billiards involves physical exertion.,billiards,sport,8,-48.07296371459961,-5.34144041273329,354824192,gpt2-medium
hunting involves physical exertion.,hunting,sport,8,-47.910667419433594,-5.988833427429199,354824192,gpt2-medium
jump rope involves physical exertion.,jump rope,sport,8,-49.504371643066406,-6.188046455383301,354824192,gpt2-medium
camping involves physical exertion.,camping,sport,8,-47.26554870605469,-5.908193588256836,354824192,gpt2-medium
chess involves physical exertion.,chess,sport,8,-47.970176696777344,-5.996272087097168,354824192,gpt2-medium
dancing involves physical exertion.,dancing,sport,8,-47.37061309814453,-5.921326637268066,354824192,gpt2-medium
checkers involves physical exertion.,checkers,sport,8,-54.7580451965332,-6.84475564956665,354824192,gpt2-medium
cards involves physical exertion.,cards,sport,8,-50.63975143432617,-7.234250204903739,354824192,gpt2-medium
sunbathing involves physical exertion.,sunbathing,sport,8,-50.652557373046875,-5.628061930338542,354824192,gpt2-medium
football is energetic.,football,sport,9,-40.33395004272461,-8.066790008544922,354824192,gpt2-medium
baseball is energetic.,baseball,sport,9,-40.93075180053711,-6.821791966756185,354824192,gpt2-medium
basketball is energetic.,basketball,sport,9,-40.97105026245117,-8.194210052490234,354824192,gpt2-medium
tennis is energetic.,tennis,sport,9,-42.91014862060547,-7.151691436767578,354824192,gpt2-medium
softball is energetic.,softball,sport,9,-44.939186096191406,-7.489864349365234,354824192,gpt2-medium
canoeing is energetic.,canoeing,sport,9,-45.1524543762207,-6.450350625174386,354824192,gpt2-medium
handball is energetic.,handball,sport,9,-46.408939361572266,-7.734823226928711,354824192,gpt2-medium
rugby is energetic.,rugby,sport,9,-44.0979118347168,-7.3496519724528,354824192,gpt2-medium
hockey is energetic.,hockey,sport,9,-40.02839660644531,-6.671399434407552,354824192,gpt2-medium
ice hockey is energetic.,ice hockey,sport,9,-47.41790008544922,-7.90298334757487,354824192,gpt2-medium
swimming is energetic.,swimming,sport,9,-44.20552444458008,-7.367587407430013,354824192,gpt2-medium
track is energetic.,track,sport,9,-41.995399475097656,-8.399079895019531,354824192,gpt2-medium
boxing is energetic.,boxing,sport,9,-42.271026611328125,-8.454205322265626,354824192,gpt2-medium
volleyball is energetic.,volleyball,sport,9,-44.18149948120117,-6.311642783028739,354824192,gpt2-medium
lacrosse is energetic.,lacrosse,sport,9,-46.023643493652344,-6.574806213378906,354824192,gpt2-medium
skiing is energetic.,skiing,sport,9,-46.645973205566406,-7.774328867594401,354824192,gpt2-medium
golf is energetic.,golf,sport,9,-42.121620178222656,-7.020270029703776,354824192,gpt2-medium
polo is energetic.,polo,sport,9,-44.6846809387207,-7.447446823120117,354824192,gpt2-medium
surfing is energetic.,surfing,sport,9,-41.777366638183594,-6.962894439697266,354824192,gpt2-medium
wrestling is energetic.,wrestling,sport,9,-44.114810943603516,-7.352468490600586,354824192,gpt2-medium
gymnastics is energetic.,gymnastics,sport,9,-48.47446060180664,-6.924922943115234,354824192,gpt2-medium
cricket is energetic.,cricket,sport,9,-42.30048751831055,-6.042926788330078,354824192,gpt2-medium
squash is energetic.,squash,sport,9,-45.31519317626953,-7.552532196044922,354824192,gpt2-medium
badminton is energetic.,badminton,sport,9,-46.6761360168457,-6.6680194309779575,354824192,gpt2-medium
racing is energetic.,racing,sport,9,-44.79221725463867,-7.465369542439778,354824192,gpt2-medium
pole vault is energetic.,pole vault,sport,9,-50.762271881103516,-8.460378646850586,354824192,gpt2-medium
fencing is energetic.,fencing,sport,9,-44.97499084472656,-7.495831807454427,354824192,gpt2-medium
bowling is energetic.,bowling,sport,9,-44.53840637207031,-7.423067728678386,354824192,gpt2-medium
water skiing is energetic.,water skiing,sport,9,-47.64908218383789,-7.941513697306315,354824192,gpt2-medium
ice skating is energetic.,ice skating,sport,9,-48.396568298339844,-8.066094716389975,354824192,gpt2-medium
jai alai is energetic.,jai alai,sport,9,-50.92088317871094,-6.365110397338867,354824192,gpt2-medium
skating is energetic.,skating,sport,9,-44.95704650878906,-7.492841084798177,354824192,gpt2-medium
skindiving is energetic.,skindiving,sport,9,-54.720829010009766,-7.817261287144253,354824192,gpt2-medium
sailing is energetic.,sailing,sport,9,-43.78575897216797,-7.297626495361328,354824192,gpt2-medium
diving is energetic.,diving,sport,9,-44.965492248535156,-7.494248708089192,354824192,gpt2-medium
archery is energetic.,archery,sport,9,-46.14799880981445,-7.691333134969075,354824192,gpt2-medium
judo is energetic.,judo,sport,9,-45.21516418457031,-7.535860697428386,354824192,gpt2-medium
car racing is energetic.,car racing,sport,9,-44.46005630493164,-7.410009384155273,354824192,gpt2-medium
ping pong is energetic.,ping pong,sport,9,-45.43117713928223,-6.490168162754604,354824192,gpt2-medium
rowing is energetic.,rowing,sport,9,-46.493003845214844,-9.298600769042968,354824192,gpt2-medium
fishing is energetic.,fishing,sport,9,-43.16777420043945,-7.194629033406575,354824192,gpt2-medium
horseback riding is energetic.,horseback riding,sport,9,-48.30172348022461,-6.900246211460659,354824192,gpt2-medium
running is energetic.,running,sport,9,-41.238182067871094,-8.247636413574218,354824192,gpt2-medium
horse racing is energetic.,horse racing,sport,9,-46.03555679321289,-7.672592798868815,354824192,gpt2-medium
hiking is energetic.,hiking,sport,9,-43.486995697021484,-7.247832616170247,354824192,gpt2-medium
weight lifting is energetic.,weight lifting,sport,9,-47.465370178222656,-7.910895029703776,354824192,gpt2-medium
croquet is energetic.,croquet,sport,9,-49.21830368041992,-8.20305061340332,354824192,gpt2-medium
horseshoes is energetic.,horseshoes,sport,9,-47.69771194458008,-5.96221399307251,354824192,gpt2-medium
boating is energetic.,boating,sport,9,-45.6895866394043,-7.614931106567383,354824192,gpt2-medium
pool is energetic.,pool,sport,9,-46.35715103149414,-9.271430206298827,354824192,gpt2-medium
billiards is energetic.,billiards,sport,9,-44.990318298339844,-6.427188328334263,354824192,gpt2-medium
hunting is energetic.,hunting,sport,9,-44.234188079833984,-7.372364679972331,354824192,gpt2-medium
jump rope is energetic.,jump rope,sport,9,-46.491634368896484,-7.748605728149414,354824192,gpt2-medium
camping is energetic.,camping,sport,9,-44.617488861083984,-7.436248143513997,354824192,gpt2-medium
chess is energetic.,chess,sport,9,-43.30579376220703,-7.217632293701172,354824192,gpt2-medium
dancing is energetic.,dancing,sport,9,-42.954742431640625,-7.1591237386067705,354824192,gpt2-medium
checkers is energetic.,checkers,sport,9,-47.16436767578125,-7.860727945963542,354824192,gpt2-medium
cards is energetic.,cards,sport,9,-47.89555740356445,-9.579111480712891,354824192,gpt2-medium
sunbathing is energetic.,sunbathing,sport,9,-47.37516784667969,-6.767881120954241,354824192,gpt2-medium
football is enjoyed when done.,football,sport,10,-51.728885650634766,-7.389840807233538,354824192,gpt2-medium
baseball is enjoyed when done.,baseball,sport,10,-52.25359344482422,-6.531699180603027,354824192,gpt2-medium
basketball is enjoyed when done.,basketball,sport,10,-52.905418395996094,-7.557916913713727,354824192,gpt2-medium
tennis is enjoyed when done.,tennis,sport,10,-54.99585723876953,-6.874482154846191,354824192,gpt2-medium
softball is enjoyed when done.,softball,sport,10,-56.53865051269531,-7.067331314086914,354824192,gpt2-medium
canoeing is enjoyed when done.,canoeing,sport,10,-54.3292121887207,-6.036579132080078,354824192,gpt2-medium
handball is enjoyed when done.,handball,sport,10,-55.85123062133789,-6.981403827667236,354824192,gpt2-medium
rugby is enjoyed when done.,rugby,sport,10,-55.41106414794922,-6.926383018493652,354824192,gpt2-medium
hockey is enjoyed when done.,hockey,sport,10,-54.3358039855957,-6.791975498199463,354824192,gpt2-medium
ice hockey is enjoyed when done.,ice hockey,sport,10,-61.15342330932617,-7.6441779136657715,354824192,gpt2-medium
swimming is enjoyed when done.,swimming,sport,10,-53.11595916748047,-6.639494895935059,354824192,gpt2-medium
track is enjoyed when done.,track,sport,10,-50.500694274902344,-7.214384896414621,354824192,gpt2-medium
boxing is enjoyed when done.,boxing,sport,10,-52.842567443847656,-7.5489382062639505,354824192,gpt2-medium
volleyball is enjoyed when done.,volleyball,sport,10,-57.05834197998047,-6.339815775553386,354824192,gpt2-medium
lacrosse is enjoyed when done.,lacrosse,sport,10,-57.2997932434082,-6.366643693712023,354824192,gpt2-medium
skiing is enjoyed when done.,skiing,sport,10,-54.869136810302734,-6.858642101287842,354824192,gpt2-medium
golf is enjoyed when done.,golf,sport,10,-52.94399642944336,-6.61799955368042,354824192,gpt2-medium
polo is enjoyed when done.,polo,sport,10,-54.34282684326172,-6.792853355407715,354824192,gpt2-medium
surfing is enjoyed when done.,surfing,sport,10,-52.804893493652344,-6.600611686706543,354824192,gpt2-medium
wrestling is enjoyed when done.,wrestling,sport,10,-56.32969665527344,-7.04121208190918,354824192,gpt2-medium
gymnastics is enjoyed when done.,gymnastics,sport,10,-59.44529724121094,-6.605033026801215,354824192,gpt2-medium
cricket is enjoyed when done.,cricket,sport,10,-53.838863372802734,-5.982095930311415,354824192,gpt2-medium
squash is enjoyed when done.,squash,sport,10,-56.51089096069336,-7.06386137008667,354824192,gpt2-medium
badminton is enjoyed when done.,badminton,sport,10,-57.58674621582031,-6.398527357313368,354824192,gpt2-medium
racing is enjoyed when done.,racing,sport,10,-55.95925521850586,-6.994906902313232,354824192,gpt2-medium
pole vault is enjoyed when done.,pole vault,sport,10,-59.897499084472656,-7.487187385559082,354824192,gpt2-medium
fencing is enjoyed when done.,fencing,sport,10,-56.192447662353516,-7.0240559577941895,354824192,gpt2-medium
bowling is enjoyed when done.,bowling,sport,10,-53.29811477661133,-6.662264347076416,354824192,gpt2-medium
water skiing is enjoyed when done.,water skiing,sport,10,-57.6916389465332,-7.21145486831665,354824192,gpt2-medium
ice skating is enjoyed when done.,ice skating,sport,10,-59.55763626098633,-7.444704532623291,354824192,gpt2-medium
jai alai is enjoyed when done.,jai alai,sport,10,-62.121360778808594,-6.212136077880859,354824192,gpt2-medium
skating is enjoyed when done.,skating,sport,10,-54.94501495361328,-6.86812686920166,354824192,gpt2-medium
skindiving is enjoyed when done.,skindiving,sport,10,-62.40816879272461,-6.934240976969401,354824192,gpt2-medium
sailing is enjoyed when done.,sailing,sport,10,-55.144996643066406,-6.893124580383301,354824192,gpt2-medium
diving is enjoyed when done.,diving,sport,10,-54.33515167236328,-6.79189395904541,354824192,gpt2-medium
archery is enjoyed when done.,archery,sport,10,-56.050575256347656,-7.006321907043457,354824192,gpt2-medium
judo is enjoyed when done.,judo,sport,10,-54.470706939697266,-6.808838367462158,354824192,gpt2-medium
car racing is enjoyed when done.,car racing,sport,10,-59.32249450683594,-7.415311813354492,354824192,gpt2-medium
ping pong is enjoyed when done.,ping pong,sport,10,-55.490495681762695,-6.165610631306966,354824192,gpt2-medium
rowing is enjoyed when done.,rowing,sport,10,-56.090972900390625,-8.012996128627233,354824192,gpt2-medium
fishing is enjoyed when done.,fishing,sport,10,-53.553375244140625,-6.694171905517578,354824192,gpt2-medium
horseback riding is enjoyed when done.,horseback riding,sport,10,-58.10403823852539,-6.456004248725043,354824192,gpt2-medium
running is enjoyed when done.,running,sport,10,-50.75810241699219,-7.251157488141741,354824192,gpt2-medium
horse racing is enjoyed when done.,horse racing,sport,10,-60.65399932861328,-7.58174991607666,354824192,gpt2-medium
hiking is enjoyed when done.,hiking,sport,10,-53.107505798339844,-6.6384382247924805,354824192,gpt2-medium
weight lifting is enjoyed when done.,weight lifting,sport,10,-58.80818176269531,-7.351022720336914,354824192,gpt2-medium
croquet is enjoyed when done.,croquet,sport,10,-58.547733306884766,-7.318466663360596,354824192,gpt2-medium
horseshoes is enjoyed when done.,horseshoes,sport,10,-58.1484260559082,-5.814842605590821,354824192,gpt2-medium
boating is enjoyed when done.,boating,sport,10,-55.391483306884766,-6.923935413360596,354824192,gpt2-medium
pool is enjoyed when done.,pool,sport,10,-56.32121276855469,-8.045887538364955,354824192,gpt2-medium
billiards is enjoyed when done.,billiards,sport,10,-56.53157424926758,-6.281286027696398,354824192,gpt2-medium
hunting is enjoyed when done.,hunting,sport,10,-53.59745788574219,-6.699682235717773,354824192,gpt2-medium
jump rope is enjoyed when done.,jump rope,sport,10,-54.3228645324707,-6.790358066558838,354824192,gpt2-medium
camping is enjoyed when done.,camping,sport,10,-53.50336456298828,-6.687920570373535,354824192,gpt2-medium
chess is enjoyed when done.,chess,sport,10,-54.74114990234375,-6.842643737792969,354824192,gpt2-medium
dancing is enjoyed when done.,dancing,sport,10,-54.3820915222168,-6.7977614402771,354824192,gpt2-medium
checkers is enjoyed when done.,checkers,sport,10,-57.41535186767578,-7.176918983459473,354824192,gpt2-medium
cards is enjoyed when done.,cards,sport,10,-55.16545867919922,-7.8807798113141745,354824192,gpt2-medium
sunbathing is enjoyed when done.,sunbathing,sport,10,-55.45244216918945,-6.161382463243273,354824192,gpt2-medium
football is not a solitary activity.,football,sport,11,-39.80641555786133,-4.975801944732666,354824192,gpt2-medium
baseball is not a solitary activity.,baseball,sport,11,-42.392024993896484,-4.710224999321832,354824192,gpt2-medium
basketball is not a solitary activity.,basketball,sport,11,-41.505401611328125,-5.188175201416016,354824192,gpt2-medium
tennis is not a solitary activity.,tennis,sport,11,-43.644535064697266,-4.849392784966363,354824192,gpt2-medium
softball is not a solitary activity.,softball,sport,11,-45.814884185791016,-5.090542687310113,354824192,gpt2-medium
canoeing is not a solitary activity.,canoeing,sport,11,-44.27262496948242,-4.427262496948242,354824192,gpt2-medium
handball is not a solitary activity.,handball,sport,11,-47.19647216796875,-5.244052463107639,354824192,gpt2-medium
rugby is not a solitary activity.,rugby,sport,11,-44.91669464111328,-4.990743849012587,354824192,gpt2-medium
hockey is not a solitary activity.,hockey,sport,11,-40.80751037597656,-4.534167819552952,354824192,gpt2-medium
ice hockey is not a solitary activity.,ice hockey,sport,11,-48.939552307128906,-5.437728034125434,354824192,gpt2-medium
swimming is not a solitary activity.,swimming,sport,11,-42.698387145996094,-4.744265238444011,354824192,gpt2-medium
track is not a solitary activity.,track,sport,11,-47.79866027832031,-5.974832534790039,354824192,gpt2-medium
boxing is not a solitary activity.,boxing,sport,11,-43.161964416503906,-5.395245552062988,354824192,gpt2-medium
volleyball is not a solitary activity.,volleyball,sport,11,-44.751007080078125,-4.475100708007813,354824192,gpt2-medium
lacrosse is not a solitary activity.,lacrosse,sport,11,-47.644622802734375,-4.764462280273437,354824192,gpt2-medium
skiing is not a solitary activity.,skiing,sport,11,-47.6761360168457,-5.297348446316189,354824192,gpt2-medium
golf is not a solitary activity.,golf,sport,11,-40.25890350341797,-4.473211500379774,354824192,gpt2-medium
polo is not a solitary activity.,polo,sport,11,-50.43724822998047,-5.604138692220052,354824192,gpt2-medium
surfing is not a solitary activity.,surfing,sport,11,-41.5966911315918,-4.6218545701768665,354824192,gpt2-medium
wrestling is not a solitary activity.,wrestling,sport,11,-44.33277893066406,-4.92586432562934,354824192,gpt2-medium
gymnastics is not a solitary activity.,gymnastics,sport,11,-50.438419342041016,-5.043841934204101,354824192,gpt2-medium
cricket is not a solitary activity.,cricket,sport,11,-42.4820442199707,-4.2482044219970705,354824192,gpt2-medium
squash is not a solitary activity.,squash,sport,11,-50.222450256347656,-5.5802722507052955,354824192,gpt2-medium
badminton is not a solitary activity.,badminton,sport,11,-48.52504348754883,-4.8525043487548825,354824192,gpt2-medium
racing is not a solitary activity.,racing,sport,11,-44.633705139160156,-4.9593005710177955,354824192,gpt2-medium
pole vault is not a solitary activity.,pole vault,sport,11,-53.96772384643555,-5.996413760715061,354824192,gpt2-medium
fencing is not a solitary activity.,fencing,sport,11,-44.81867980957031,-4.9798533121744795,354824192,gpt2-medium
bowling is not a solitary activity.,bowling,sport,11,-44.32670211791992,-4.9251891242133246,354824192,gpt2-medium
water skiing is not a solitary activity.,water skiing,sport,11,-47.649478912353516,-5.294386545817058,354824192,gpt2-medium
ice skating is not a solitary activity.,ice skating,sport,11,-48.119842529296875,-5.346649169921875,354824192,gpt2-medium
jai alai is not a solitary activity.,jai alai,sport,11,-57.74894332885742,-5.249903938987038,354824192,gpt2-medium
skating is not a solitary activity.,skating,sport,11,-45.06771469116211,-5.007523854573567,354824192,gpt2-medium
skindiving is not a solitary activity.,skindiving,sport,11,-55.52900695800781,-5.552900695800782,354824192,gpt2-medium
