premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Pool involves gyring.,All sports involve gyring.,All toys involve gyring.,pool,sport,involves,Pool,sports,1,4,-11.71322250366211,-98.70197200775146,-17.302802085876465,-0.07707767188549042,1.301194429397583,17845424,albert-large-v1
Pool involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,pool,sport,involves,Pool,sports,1,5,-12.999482154846191,-96.09243583679199,-19.6428542137146,-1.6911609172821045,1.1381100416183472,17845424,albert-large-v1
Pool requires daxing.,All sports require daxing.,All toys require daxing.,pool,sport,requires,Pool,sports,2,1,-10.594772338867188,-96.48131275177002,-16.691323280334473,-0.11868973076343536,1.4000917673110962,17845424,albert-large-v1
Pool requires wiffing.,All sports require wiffing.,All toys require wiffing.,pool,sport,requires,Pool,sports,2,2,-10.387775421142578,-106.57572078704834,-18.567787647247314,2.1727168560028076,1.8905527591705322,17845424,albert-large-v1
Pool requires blicking.,All sports require blicking.,All toys require blicking.,pool,sport,requires,Pool,sports,2,3,-10.538507461547852,-112.47840023040771,-19.349342823028564,-0.9480544924736023,0.9266526103019714,17845424,albert-large-v1
Pool requires gyring.,All sports require gyring.,All toys require gyring.,pool,sport,requires,Pool,sports,2,4,-11.167349815368652,-101.55213069915771,-15.623520374298096,0.6382431983947754,1.2516072988510132,17845424,albert-large-v1
Pool requires gimbling.,All sports require gimbling.,All toys require gimbling.,pool,sport,requires,Pool,sports,2,5,-10.088984489440918,-107.9806604385376,-16.902146339416504,0.26470279693603516,1.6516289710998535,17845424,albert-large-v1
Pool includes daxing.,All sports include daxing.,All toys include daxing.,pool,sport,includes,Pool,sports,3,1,-13.19520092010498,-104.51384544372559,-22.42535400390625,0.6760388612747192,1.3239301443099976,17845424,albert-large-v1
Pool includes wiffing.,All sports include wiffing.,All toys include wiffing.,pool,sport,includes,Pool,sports,3,2,-13.060291290283203,-100.81172847747803,-22.932096481323242,0.9142335653305054,1.504171371459961,17845424,albert-large-v1
Pool includes blicking.,All sports include blicking.,All toys include blicking.,pool,sport,includes,Pool,sports,3,3,-13.443511009216309,-99.29080009460449,-22.31069326400757,-0.016755485907197,1.808692216873169,17845424,albert-large-v1
Pool includes gyring.,All sports include gyring.,All toys include gyring.,pool,sport,includes,Pool,sports,3,4,-14.669923782348633,-102.6253137588501,-20.646435260772705,-1.6702827215194702,1.3681122064590454,17845424,albert-large-v1
Pool includes gimbling.,All sports include gimbling.,All toys include gimbling.,pool,sport,includes,Pool,sports,3,5,-12.221273422241211,-97.3440170288086,-21.385595321655273,0.7518948316574097,0.451063871383667,17845424,albert-large-v1
Pool is beamish.,All sports are beamish.,All toys are beamish.,pool,sport,is,Pool,sports,4,1,-13.136674880981445,-89.40144062042236,-16.74412250518799,-2.8948192596435547,0.8374585509300232,17845424,albert-large-v1
Pool is slithy.,All sports are slithy.,All toys are slithy.,pool,sport,is,Pool,sports,4,2,-13.933475494384766,-90.57820129394531,-16.25140953063965,-2.491680383682251,1.2804243564605713,17845424,albert-large-v1
Pool is mimsy.,All sports are mimsy.,All toys are mimsy.,pool,sport,is,Pool,sports,4,3,-11.28534984588623,-88.92471170425415,-21.37912130355835,-2.3337111473083496,1.5346306562423706,17845424,albert-large-v1
Pool is vorpal.,All sports are vorpal.,All toys are vorpal.,pool,sport,is,Pool,sports,4,4,-12.062313079833984,-80.41906070709229,-21.325510025024414,-1.1362793445587158,1.6950416564941406,17845424,albert-large-v1
Pool is frabjous.,All sports are frabjous.,All toys are frabjous.,pool,sport,is,Pool,sports,4,5,-11.988636016845703,-88.42491912841797,-22.358194828033447,-2.152693748474121,1.317599892616272,17845424,albert-large-v1
Billiards involves daxing.,All sports involve daxing.,All toys involve daxing.,billiards,sport,involves,Billiards,sports,1,1,-10.018373489379883,-103.72817039489746,-11.332639217376709,-0.13559551537036896,0.9285752773284912,17845424,albert-large-v1
Billiards involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,billiards,sport,involves,Billiards,sports,1,2,-9.165424346923828,-105.17315578460693,-12.494787693023682,0.9471471905708313,0.92042076587677,17845424,albert-large-v1
Billiards involves blicking.,All sports involve blicking.,All toys involve blicking.,billiards,sport,involves,Billiards,sports,1,3,-9.332986831665039,-108.58674907684326,-12.734751224517822,0.4523829519748688,0.9533300995826721,17845424,albert-large-v1
Billiards involves gyring.,All sports involve gyring.,All toys involve gyring.,billiards,sport,involves,Billiards,sports,1,4,-9.256264686584473,-98.70197200775146,-11.97917652130127,1.2273533344268799,0.621471107006073,17845424,albert-large-v1
Billiards involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,billiards,sport,involves,Billiards,sports,1,5,-9.488026142120361,-96.09243583679199,-11.508852005004883,0.14285430312156677,0.9473859071731567,17845424,albert-large-v1
Billiards requires daxing.,All sports require daxing.,All toys require daxing.,billiards,sport,requires,Billiards,sports,2,1,-9.399493217468262,-96.48131275177002,-11.261980533599854,-1.135101556777954,0.7319698333740234,17845424,albert-large-v1
Billiards requires wiffing.,All sports require wiffing.,All toys require wiffing.,billiards,sport,requires,Billiards,sports,2,2,-8.890093803405762,-106.57572078704834,-11.732414245605469,-0.014538764953613281,0.8451540470123291,17845424,albert-large-v1
Billiards requires blicking.,All sports require blicking.,All toys require blicking.,billiards,sport,requires,Billiards,sports,2,3,-9.034246444702148,-112.47840023040771,-11.6249361038208,-0.27747344970703125,0.8842153549194336,17845424,albert-large-v1
Billiards requires gyring.,All sports require gyring.,All toys require gyring.,billiards,sport,requires,Billiards,sports,2,4,-8.989028930664062,-101.55213069915771,-11.11724328994751,-0.34320956468582153,0.7484654784202576,17845424,albert-large-v1
Billiards requires gimbling.,All sports require gimbling.,All toys require gimbling.,billiards,sport,requires,Billiards,sports,2,5,-9.162589073181152,-107.9806604385376,-10.318966388702393,-0.13582658767700195,0.8191407918930054,17845424,albert-large-v1
Billiards includes daxing.,All sports include daxing.,All toys include daxing.,billiards,sport,includes,Billiards,sports,3,1,-12.117848873138428,-104.51384544372559,-12.432602405548096,0.6925190687179565,0.9879473447799683,17845424,albert-large-v1
Billiards includes wiffing.,All sports include wiffing.,All toys include wiffing.,billiards,sport,includes,Billiards,sports,3,2,-11.145317554473877,-100.81172847747803,-13.443574905395508,0.12880916893482208,0.8882634043693542,17845424,albert-large-v1
Billiards includes blicking.,All sports include blicking.,All toys include blicking.,billiards,sport,includes,Billiards,sports,3,3,-10.773896217346191,-99.29080009460449,-13.211974620819092,0.0791863426566124,1.0259335041046143,17845424,albert-large-v1
Billiards includes gyring.,All sports include gyring.,All toys include gyring.,billiards,sport,includes,Billiards,sports,3,4,-11.772592067718506,-102.6253137588501,-12.384067058563232,-0.18734875321388245,1.3773020505905151,17845424,albert-large-v1
Billiards includes gimbling.,All sports include gimbling.,All toys include gimbling.,billiards,sport,includes,Billiards,sports,3,5,-10.830235004425049,-97.3440170288086,-11.92936086654663,0.5496371388435364,0.9108408689498901,17845424,albert-large-v1
Billiards is beamish.,All sports are beamish.,All toys are beamish.,billiards,sport,is,Billiards,sports,4,1,-10.396566390991211,-89.40144062042236,-11.041357040405273,-2.4207184314727783,1.1823561191558838,17845424,albert-large-v1
Billiards is slithy.,All sports are slithy.,All toys are slithy.,billiards,sport,is,Billiards,sports,4,2,-9.912749767303467,-90.57820129394531,-11.546422481536865,-1.627659559249878,0.9723942279815674,17845424,albert-large-v1
Billiards is mimsy.,All sports are mimsy.,All toys are mimsy.,billiards,sport,is,Billiards,sports,4,3,-9.210202693939209,-88.92471170425415,-12.116355895996094,-1.2065973281860352,0.92424076795578,17845424,albert-large-v1
Billiards is vorpal.,All sports are vorpal.,All toys are vorpal.,billiards,sport,is,Billiards,sports,4,4,-10.054536819458008,-80.41906070709229,-12.396339416503906,-0.8731525540351868,0.9693452715873718,17845424,albert-large-v1
Billiards is frabjous.,All sports are frabjous.,All toys are frabjous.,billiards,sport,is,Billiards,sports,4,5,-9.896710872650146,-88.42491912841797,-11.846316814422607,-0.9869319200515747,1.5451865196228027,17845424,albert-large-v1
Hunting involves daxing.,All sports involve daxing.,All toys involve daxing.,hunting,sport,involves,Hunting,sports,1,1,-10.932768821716309,-103.72817039489746,-13.655462741851807,0.8542424440383911,1.1850647926330566,17845424,albert-large-v1
Hunting involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,hunting,sport,involves,Hunting,sports,1,2,-9.4923095703125,-105.17315578460693,-15.831052780151367,0.6161769032478333,1.2773709297180176,17845424,albert-large-v1
Hunting involves blicking.,All sports involve blicking.,All toys involve blicking.,hunting,sport,involves,Hunting,sports,1,3,-9.605559349060059,-108.58674907684326,-16.391926765441895,0.49774980545043945,1.0704340934753418,17845424,albert-large-v1
Hunting involves gyring.,All sports involve gyring.,All toys involve gyring.,hunting,sport,involves,Hunting,sports,1,4,-9.70655345916748,-98.70197200775146,-14.068507671356201,1.5752484798431396,0.9585630297660828,17845424,albert-large-v1
Hunting involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,hunting,sport,involves,Hunting,sports,1,5,-9.227828979492188,-96.09243583679199,-13.200940132141113,0.036927320063114166,1.0134143829345703,17845424,albert-large-v1
Hunting requires daxing.,All sports require daxing.,All toys require daxing.,hunting,sport,requires,Hunting,sports,2,1,-9.985526084899902,-96.48131275177002,-14.36874532699585,0.8039383888244629,0.9597824215888977,17845424,albert-large-v1
Hunting requires wiffing.,All sports require wiffing.,All toys require wiffing.,hunting,sport,requires,Hunting,sports,2,2,-9.885822296142578,-106.57572078704834,-15.161221981048584,0.6761767268180847,1.0373724699020386,17845424,albert-large-v1
Hunting requires blicking.,All sports require blicking.,All toys require blicking.,hunting,sport,requires,Hunting,sports,2,3,-9.645722389221191,-112.47840023040771,-14.66411828994751,1.019932508468628,0.9460431933403015,17845424,albert-large-v1
Hunting requires gyring.,All sports require gyring.,All toys require gyring.,hunting,sport,requires,Hunting,sports,2,4,-9.330667495727539,-101.55213069915771,-14.192831993103027,1.2712290287017822,0.9256071448326111,17845424,albert-large-v1
Hunting requires gimbling.,All sports require gimbling.,All toys require gimbling.,hunting,sport,requires,Hunting,sports,2,5,-9.518184661865234,-107.9806604385376,-12.958959102630615,0.51471346616745,0.6285748481750488,17845424,albert-large-v1
Hunting includes daxing.,All sports include daxing.,All toys include daxing.,hunting,sport,includes,Hunting,sports,3,1,-15.847637176513672,-104.51384544372559,-14.178631782531738,-2.2908098697662354,1.634247899055481,17845424,albert-large-v1
Hunting includes wiffing.,All sports include wiffing.,All toys include wiffing.,hunting,sport,includes,Hunting,sports,3,2,-11.451489925384521,-100.81172847747803,-15.424692630767822,1.406646490097046,1.2759217023849487,17845424,albert-large-v1
Hunting includes blicking.,All sports include blicking.,All toys include blicking.,hunting,sport,includes,Hunting,sports,3,3,-11.145547866821289,-99.29080009460449,-15.484309196472168,1.2580668926239014,1.0522269010543823,17845424,albert-large-v1
Hunting includes gyring.,All sports include gyring.,All toys include gyring.,hunting,sport,includes,Hunting,sports,3,4,-16.525725841522217,-102.6253137588501,-14.34162712097168,-3.7497029304504395,0.3339413106441498,17845424,albert-large-v1
Hunting includes gimbling.,All sports include gimbling.,All toys include gimbling.,hunting,sport,includes,Hunting,sports,3,5,-11.727611064910889,-97.3440170288086,-13.330400466918945,0.9971053004264832,0.7981703281402588,17845424,albert-large-v1
Hunting is beamish.,All sports are beamish.,All toys are beamish.,hunting,sport,is,Hunting,sports,4,1,-11.330571174621582,-89.40144062042236,-12.323861122131348,-1.7389957904815674,0.9468339085578918,17845424,albert-large-v1
Hunting is slithy.,All sports are slithy.,All toys are slithy.,hunting,sport,is,Hunting,sports,4,2,-10.908587455749512,-90.57820129394531,-13.319323539733887,-1.0990569591522217,0.9427520632743835,17845424,albert-large-v1
Hunting is mimsy.,All sports are mimsy.,All toys are mimsy.,hunting,sport,is,Hunting,sports,4,3,-10.485744953155518,-88.92471170425415,-12.97731637954712,-1.1254918575286865,0.4830923080444336,17845424,albert-large-v1
Hunting is vorpal.,All sports are vorpal.,All toys are vorpal.,hunting,sport,is,Hunting,sports,4,4,-11.02772855758667,-80.41906070709229,-13.39163875579834,-0.5026016235351562,0.5430463552474976,17845424,albert-large-v1
Hunting is frabjous.,All sports are frabjous.,All toys are frabjous.,hunting,sport,is,Hunting,sports,4,5,-10.445696830749512,-88.42491912841797,-14.058845520019531,-1.9656261205673218,0.8644677996635437,17845424,albert-large-v1
Jump rope involves daxing.,All sports involve daxing.,All toys involve daxing.,jump rope,sport,involves,Jump rope,sports,1,1,-15.557286262512207,-103.72817039489746,-14.830170631408691,-3.1121747493743896,0.7229819297790527,17845424,albert-large-v1
Jump rope involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,jump rope,sport,involves,Jump rope,sports,1,2,-15.28738021850586,-105.17315578460693,-15.739864349365234,-3.333249568939209,1.3106855154037476,17845424,albert-large-v1
Jump rope involves blicking.,All sports involve blicking.,All toys involve blicking.,jump rope,sport,involves,Jump rope,sports,1,3,-15.571778774261475,-108.58674907684326,-17.237619400024414,-2.7167372703552246,1.614815592765808,17845424,albert-large-v1
Jump rope involves gyring.,All sports involve gyring.,All toys involve gyring.,jump rope,sport,involves,Jump rope,sports,1,4,-15.088119506835938,-98.70197200775146,-14.841920852661133,-2.265584707260132,0.9932451844215393,17845424,albert-large-v1
Jump rope involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,jump rope,sport,involves,Jump rope,sports,1,5,-14.550645351409912,-96.09243583679199,-14.65395450592041,-1.8950914144515991,0.8998603224754333,17845424,albert-large-v1
Jump rope requires daxing.,All sports require daxing.,All toys require daxing.,jump rope,sport,requires,Jump rope,sports,2,1,-14.008027076721191,-96.48131275177002,-15.282033920288086,-2.225220203399658,1.0875188112258911,17845424,albert-large-v1
Jump rope requires wiffing.,All sports require wiffing.,All toys require wiffing.,jump rope,sport,requires,Jump rope,sports,2,2,-15.424930572509766,-106.57572078704834,-16.68172550201416,-3.179292678833008,1.280087947845459,17845424,albert-large-v1
Jump rope requires blicking.,All sports require blicking.,All toys require blicking.,jump rope,sport,requires,Jump rope,sports,2,3,-16.302731037139893,-112.47840023040771,-17.52010440826416,-4.017575263977051,0.866759717464447,17845424,albert-large-v1
Jump rope requires gyring.,All sports require gyring.,All toys require gyring.,jump rope,sport,requires,Jump rope,sports,2,4,-14.357504844665527,-101.55213069915771,-15.008692741394043,-2.283043622970581,0.9170854091644287,17845424,albert-large-v1
Jump rope requires gimbling.,All sports require gimbling.,All toys require gimbling.,jump rope,sport,requires,Jump rope,sports,2,5,-14.632550716400146,-107.9806604385376,-15.157820701599121,-2.91803240776062,0.7909150719642639,17845424,albert-large-v1
Jump rope includes daxing.,All sports include daxing.,All toys include daxing.,jump rope,sport,includes,Jump rope,sports,3,1,-16.382020473480225,-104.51384544372559,-15.439137935638428,-1.8248555660247803,1.928794264793396,17845424,albert-large-v1
Jump rope includes wiffing.,All sports include wiffing.,All toys include wiffing.,jump rope,sport,includes,Jump rope,sports,3,2,-16.025838375091553,-100.81172847747803,-15.790018558502197,-3.0712685585021973,0.8550969958305359,17845424,albert-large-v1
Jump rope includes blicking.,All sports include blicking.,All toys include blicking.,jump rope,sport,includes,Jump rope,sports,3,3,-15.882729530334473,-99.29080009460449,-15.905014514923096,-2.7092435359954834,0.7350809574127197,17845424,albert-large-v1
Jump rope includes gyring.,All sports include gyring.,All toys include gyring.,jump rope,sport,includes,Jump rope,sports,3,4,-16.360565662384033,-102.6253137588501,-14.394520282745361,-1.3820008039474487,1.3408582210540771,17845424,albert-large-v1
Jump rope includes gimbling.,All sports include gimbling.,All toys include gimbling.,jump rope,sport,includes,Jump rope,sports,3,5,-15.64301061630249,-97.3440170288086,-14.773327827453613,-1.9217017889022827,0.7729293704032898,17845424,albert-large-v1
Jump rope is beamish.,All sports are beamish.,All toys are beamish.,jump rope,sport,is,Jump rope,sports,4,1,-15.775947093963623,-89.40144062042236,-15.409660816192627,-3.8069701194763184,1.6021480560302734,17845424,albert-large-v1
Jump rope is slithy.,All sports are slithy.,All toys are slithy.,jump rope,sport,is,Jump rope,sports,4,2,-16.523376941680908,-90.57820129394531,-15.409379959106445,-3.9664485454559326,1.6590417623519897,17845424,albert-large-v1
Jump rope is mimsy.,All sports are mimsy.,All toys are mimsy.,jump rope,sport,is,Jump rope,sports,4,3,-15.729580402374268,-88.92471170425415,-16.416654586791992,-4.558663368225098,1.2014212608337402,17845424,albert-large-v1
Jump rope is vorpal.,All sports are vorpal.,All toys are vorpal.,jump rope,sport,is,Jump rope,sports,4,4,-17.079254627227783,-80.41906070709229,-16.43337106704712,-4.772671699523926,0.91313636302948,17845424,albert-large-v1
Jump rope is frabjous.,All sports are frabjous.,All toys are frabjous.,jump rope,sport,is,Jump rope,sports,4,5,-15.285783767700195,-88.42491912841797,-15.558601379394531,-3.741173267364502,0.875778317451477,17845424,albert-large-v1
Camping involves daxing.,All sports involve daxing.,All toys involve daxing.,camping,sport,involves,Camping,sports,1,1,-11.961185455322266,-103.72817039489746,-14.169519424438477,-0.213982492685318,0.835990846157074,17845424,albert-large-v1
Camping involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,camping,sport,involves,Camping,sports,1,2,-9.37306022644043,-105.17315578460693,-15.330686569213867,0.7680056691169739,0.9340105652809143,17845424,albert-large-v1
Camping involves blicking.,All sports involve blicking.,All toys involve blicking.,camping,sport,involves,Camping,sports,1,3,-9.449203491210938,-108.58674907684326,-16.32372236251831,1.3683043718338013,1.433346152305603,17845424,albert-large-v1
Camping involves gyring.,All sports involve gyring.,All toys involve gyring.,camping,sport,involves,Camping,sports,1,4,-10.883247375488281,-98.70197200775146,-14.282781600952148,-0.14837388694286346,0.6976982355117798,17845424,albert-large-v1
Camping involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,camping,sport,involves,Camping,sports,1,5,-9.203998565673828,-96.09243583679199,-13.117377281188965,0.8226851224899292,0.8329401016235352,17845424,albert-large-v1
Camping requires daxing.,All sports require daxing.,All toys require daxing.,camping,sport,requires,Camping,sports,2,1,-9.931772232055664,-96.48131275177002,-14.482223510742188,0.4679965078830719,0.412704199552536,17845424,albert-large-v1
Camping requires wiffing.,All sports require wiffing.,All toys require wiffing.,camping,sport,requires,Camping,sports,2,2,-10.100812911987305,-106.57572078704834,-15.310121059417725,0.36182767152786255,0.7008897066116333,17845424,albert-large-v1
Camping requires blicking.,All sports require blicking.,All toys require blicking.,camping,sport,requires,Camping,sports,2,3,-9.739303588867188,-112.47840023040771,-15.617049217224121,0.8017873764038086,0.2765805125236511,17845424,albert-large-v1
Camping requires gyring.,All sports require gyring.,All toys require gyring.,camping,sport,requires,Camping,sports,2,4,-9.491374969482422,-101.55213069915771,-14.807567596435547,0.7936651110649109,0.33904504776000977,17845424,albert-large-v1
Camping requires gimbling.,All sports require gimbling.,All toys require gimbling.,camping,sport,requires,Camping,sports,2,5,-9.536664009094238,-107.9806604385376,-13.534725666046143,1.0197752714157104,0.38129284977912903,17845424,albert-large-v1
Camping includes daxing.,All sports include daxing.,All toys include daxing.,camping,sport,includes,Camping,sports,3,1,-15.615986347198486,-104.51384544372559,-14.955824851989746,-1.9572328329086304,1.7990168333053589,17845424,albert-large-v1
Camping includes wiffing.,All sports include wiffing.,All toys include wiffing.,camping,sport,includes,Camping,sports,3,2,-11.75695276260376,-100.81172847747803,-15.275932788848877,1.0938949584960938,1.1321690082550049,17845424,albert-large-v1
Camping includes blicking.,All sports include blicking.,All toys include blicking.,camping,sport,includes,Camping,sports,3,3,-11.000668048858643,-99.29080009460449,-16.15745258331299,1.9820400476455688,1.2138630151748657,17845424,albert-large-v1
Camping includes gyring.,All sports include gyring.,All toys include gyring.,camping,sport,includes,Camping,sports,3,4,-16.040939807891846,-102.6253137588501,-14.688498497009277,-3.525174379348755,0.5730332136154175,17845424,albert-large-v1
Camping includes gimbling.,All sports include gimbling.,All toys include gimbling.,camping,sport,includes,Camping,sports,3,5,-11.747594833374023,-97.3440170288086,-13.774464130401611,1.0895020961761475,0.8072107434272766,17845424,albert-large-v1
Camping is beamish.,All sports are beamish.,All toys are beamish.,camping,sport,is,Camping,sports,4,1,-10.189082622528076,-89.40144062042236,-12.140803337097168,0.009106159210205078,0.957024097442627,17845424,albert-large-v1
Camping is slithy.,All sports are slithy.,All toys are slithy.,camping,sport,is,Camping,sports,4,2,-10.277485847473145,-90.57820129394531,-13.17867374420166,-0.8596773147583008,0.7351279258728027,17845424,albert-large-v1
Camping is mimsy.,All sports are mimsy.,All toys are mimsy.,camping,sport,is,Camping,sports,4,3,-10.273317337036133,-88.92471170425415,-13.53474760055542,-1.4835700988769531,0.237660214304924,17845424,albert-large-v1
Camping is vorpal.,All sports are vorpal.,All toys are vorpal.,camping,sport,is,Camping,sports,4,4,-10.624704837799072,-80.41906070709229,-14.195031642913818,-1.352550745010376,0.7473761439323425,17845424,albert-large-v1
Camping is frabjous.,All sports are frabjous.,All toys are frabjous.,camping,sport,is,Camping,sports,4,5,-10.281707763671875,-88.42491912841797,-15.439208507537842,-1.5297883749008179,0.7404035329818726,17845424,albert-large-v1
Chess involves daxing.,All sports involve daxing.,All toys involve daxing.,chess,sport,involves,Chess,sports,1,1,-10.079397201538086,-103.72817039489746,-13.554348468780518,-0.8282976150512695,1.4500083923339844,17845424,albert-large-v1
Chess involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,chess,sport,involves,Chess,sports,1,2,-8.655518531799316,-105.17315578460693,-14.331683158874512,0.7818738222122192,1.2862493991851807,17845424,albert-large-v1
Chess involves blicking.,All sports involve blicking.,All toys involve blicking.,chess,sport,involves,Chess,sports,1,3,-8.47041130065918,-108.58674907684326,-14.081763744354248,1.272688627243042,1.4031925201416016,17845424,albert-large-v1
Chess involves gyring.,All sports involve gyring.,All toys involve gyring.,chess,sport,involves,Chess,sports,1,4,-8.695940971374512,-98.70197200775146,-13.115190029144287,0.7063008546829224,1.2404547929763794,17845424,albert-large-v1
Chess involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,chess,sport,involves,Chess,sports,1,5,-8.251325607299805,-96.09243583679199,-13.29895544052124,1.0756269693374634,0.8332958221435547,17845424,albert-large-v1
Chess requires daxing.,All sports require daxing.,All toys require daxing.,chess,sport,requires,Chess,sports,2,1,-7.904773712158203,-96.48131275177002,-12.944095611572266,0.12674084305763245,0.587725043296814,17845424,albert-large-v1
Chess requires wiffing.,All sports require wiffing.,All toys require wiffing.,chess,sport,requires,Chess,sports,2,2,-8.674844741821289,-106.57572078704834,-13.738459587097168,0.2802495062351227,0.7250847816467285,17845424,albert-large-v1
Chess requires blicking.,All sports require blicking.,All toys require blicking.,chess,sport,requires,Chess,sports,2,3,-8.403080940246582,-112.47840023040771,-12.866485118865967,0.12112178653478622,0.9310532808303833,17845424,albert-large-v1
Chess requires gyring.,All sports require gyring.,All toys require gyring.,chess,sport,requires,Chess,sports,2,4,-8.468038558959961,-101.55213069915771,-12.692294597625732,-0.19678345322608948,0.7658027410507202,17845424,albert-large-v1
Chess requires gimbling.,All sports require gimbling.,All toys require gimbling.,chess,sport,requires,Chess,sports,2,5,-8.382264137268066,-107.9806604385376,-12.027688026428223,-0.22958430647850037,0.6796160340309143,17845424,albert-large-v1
Chess includes daxing.,All sports include daxing.,All toys include daxing.,chess,sport,includes,Chess,sports,3,1,-12.04621171951294,-104.51384544372559,-13.869844913482666,0.46569138765335083,1.7433465719223022,17845424,albert-large-v1
Chess includes wiffing.,All sports include wiffing.,All toys include wiffing.,chess,sport,includes,Chess,sports,3,2,-10.885186195373535,-100.81172847747803,-14.732337951660156,0.7295991778373718,1.0416083335876465,17845424,albert-large-v1
Chess includes blicking.,All sports include blicking.,All toys include blicking.,chess,sport,includes,Chess,sports,3,3,-10.275542736053467,-99.29080009460449,-13.904652118682861,0.9736007452011108,1.8193222284317017,17845424,albert-large-v1
Chess includes gyring.,All sports include gyring.,All toys include gyring.,chess,sport,includes,Chess,sports,3,4,-10.911434173583984,-102.6253137588501,-13.409782409667969,0.5170928239822388,0.9192758798599243,17845424,albert-large-v1
Chess includes gimbling.,All sports include gimbling.,All toys include gimbling.,chess,sport,includes,Chess,sports,3,5,-10.505040645599365,-97.3440170288086,-12.782511711120605,1.7630107402801514,0.8494470119476318,17845424,albert-large-v1
Chess is beamish.,All sports are beamish.,All toys are beamish.,chess,sport,is,Chess,sports,4,1,-9.324484825134277,-89.40144062042236,-11.775719165802002,-2.238999366760254,0.5825289487838745,17845424,albert-large-v1
Chess is slithy.,All sports are slithy.,All toys are slithy.,chess,sport,is,Chess,sports,4,2,-9.035886764526367,-90.57820129394531,-12.167304515838623,-0.6734716296195984,0.3429185152053833,17845424,albert-large-v1
Chess is mimsy.,All sports are mimsy.,All toys are mimsy.,chess,sport,is,Chess,sports,4,3,-8.466987609863281,-88.92471170425415,-12.917579174041748,-0.6792222261428833,0.4293053448200226,17845424,albert-large-v1
Chess is vorpal.,All sports are vorpal.,All toys are vorpal.,chess,sport,is,Chess,sports,4,4,-9.174276351928711,-80.41906070709229,-13.74158525466919,-0.35808515548706055,0.9030945301055908,17845424,albert-large-v1
Chess is frabjous.,All sports are frabjous.,All toys are frabjous.,chess,sport,is,Chess,sports,4,5,-9.295739650726318,-88.42491912841797,-12.763871669769287,-1.5425652265548706,0.894757091999054,17845424,albert-large-v1
Dancing involves daxing.,All sports involve daxing.,All toys involve daxing.,dancing,sport,involves,Dancing,sports,1,1,-10.717794418334961,-103.72817039489746,-12.970883846282959,-0.1773354560136795,0.8956171274185181,17845424,albert-large-v1
Dancing involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,dancing,sport,involves,Dancing,sports,1,2,-11.662901878356934,-105.17315578460693,-13.633928298950195,-0.933824896812439,1.1656101942062378,17845424,albert-large-v1
Dancing involves blicking.,All sports involve blicking.,All toys involve blicking.,dancing,sport,involves,Dancing,sports,1,3,-10.897296905517578,-108.58674907684326,-13.907803535461426,0.9933558702468872,0.9237335920333862,17845424,albert-large-v1
Dancing involves gyring.,All sports involve gyring.,All toys involve gyring.,dancing,sport,involves,Dancing,sports,1,4,-13.446223258972168,-98.70197200775146,-14.478339672088623,-1.5657298564910889,0.7772189974784851,17845424,albert-large-v1
Dancing involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,dancing,sport,involves,Dancing,sports,1,5,-10.122872352600098,-96.09243583679199,-12.093077659606934,0.9488887786865234,0.6588559150695801,17845424,albert-large-v1
Dancing requires daxing.,All sports require daxing.,All toys require daxing.,dancing,sport,requires,Dancing,sports,2,1,-9.124045372009277,-96.48131275177002,-11.91097640991211,0.863113522529602,0.49855878949165344,17845424,albert-large-v1
Dancing requires wiffing.,All sports require wiffing.,All toys require wiffing.,dancing,sport,requires,Dancing,sports,2,2,-10.914911270141602,-106.57572078704834,-12.303330421447754,0.271456241607666,1.1704007387161255,17845424,albert-large-v1
Dancing requires blicking.,All sports require blicking.,All toys require blicking.,dancing,sport,requires,Dancing,sports,2,3,-10.505130767822266,-112.47840023040771,-11.655397891998291,-0.12010717391967773,0.9788823127746582,17845424,albert-large-v1
Dancing requires gyring.,All sports require gyring.,All toys require gyring.,dancing,sport,requires,Dancing,sports,2,4,-9.317337036132812,-101.55213069915771,-11.61012077331543,1.034700632095337,0.5312359929084778,17845424,albert-large-v1
Dancing requires gimbling.,All sports require gimbling.,All toys require gimbling.,dancing,sport,requires,Dancing,sports,2,5,-9.120158195495605,-107.9806604385376,-10.566733837127686,0.8931583166122437,0.13277091085910797,17845424,albert-large-v1
Dancing includes daxing.,All sports include daxing.,All toys include daxing.,dancing,sport,includes,Dancing,sports,3,1,-14.970019817352295,-104.51384544372559,-13.772573947906494,-1.8833363056182861,1.6247485876083374,17845424,albert-large-v1
