premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Pool involves blicking.,All sports involve blicking.,All toys involve blicking.,pool,sport,involves,Pool,sports,1,3,-6.296877384185791,-93.18465375900269,-14.699324607849121,0.019825220108032227,1.0666171312332153,110104890,bert-base-uncased
Pool involves gyring.,All sports involve gyring.,All toys involve gyring.,pool,sport,involves,Pool,sports,1,4,-6.837862968444824,-83.78925609588623,-14.75990915298462,0.15920118987560272,1.0562421083450317,110104890,bert-base-uncased
Pool involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,pool,sport,involves,Pool,sports,1,5,-8.805912017822266,-84.80575466156006,-15.81503677368164,3.8330368995666504,3.0587973594665527,110104890,bert-base-uncased
Pool requires daxing.,All sports require daxing.,All toys require daxing.,pool,sport,requires,Pool,sports,2,1,-18.754830360412598,-82.88618850708008,-14.121358871459961,-0.7423487901687622,4.172809600830078,110104890,bert-base-uncased
Pool requires wiffing.,All sports require wiffing.,All toys require wiffing.,pool,sport,requires,Pool,sports,2,2,-6.6781721115112305,-99.8535885810852,-12.948622226715088,1.1278165578842163,2.519280195236206,110104890,bert-base-uncased
Pool requires blicking.,All sports require blicking.,All toys require blicking.,pool,sport,requires,Pool,sports,2,3,-6.577337265014648,-88.63390636444092,-14.040335178375244,-0.37553340196609497,1.0356346368789673,110104890,bert-base-uncased
Pool requires gyring.,All sports require gyring.,All toys require gyring.,pool,sport,requires,Pool,sports,2,4,-7.185360431671143,-83.88807106018066,-14.020512104034424,0.2646749019622803,0.7830702066421509,110104890,bert-base-uncased
Pool requires gimbling.,All sports require gimbling.,All toys require gimbling.,pool,sport,requires,Pool,sports,2,5,-8.813021183013916,-87.02422046661377,-13.376372814178467,7.638942718505859,3.603308916091919,110104890,bert-base-uncased
Pool includes daxing.,All sports include daxing.,All toys include daxing.,pool,sport,includes,Pool,sports,3,1,-23.82321786880493,-71.17222309112549,-16.60853672027588,-1.02207350730896,2.6099941730499268,110104890,bert-base-uncased
Pool includes wiffing.,All sports include wiffing.,All toys include wiffing.,pool,sport,includes,Pool,sports,3,2,-9.546310424804688,-90.81169414520264,-14.8844895362854,1.0757848024368286,0.9003757238388062,110104890,bert-base-uncased
Pool includes blicking.,All sports include blicking.,All toys include blicking.,pool,sport,includes,Pool,sports,3,3,-8.929605484008789,-87.44522428512573,-15.993428230285645,0.46869754791259766,1.3339365720748901,110104890,bert-base-uncased
Pool includes gyring.,All sports include gyring.,All toys include gyring.,pool,sport,includes,Pool,sports,3,4,-10.443113327026367,-80.38179588317871,-17.043997287750244,0.6525015830993652,1.1649450063705444,110104890,bert-base-uncased
Pool includes gimbling.,All sports include gimbling.,All toys include gimbling.,pool,sport,includes,Pool,sports,3,5,-22.12588405609131,-77.4951753616333,-24.500220775604248,-0.5312173962593079,0.9312238693237305,110104890,bert-base-uncased
Pool is beamish.,All sports are beamish.,All toys are beamish.,pool,sport,is,Pool,sports,4,1,-7.919403553009033,-71.87333679199219,-11.26235818862915,0.16957497596740723,1.0203856229782104,110104890,bert-base-uncased
Pool is slithy.,All sports are slithy.,All toys are slithy.,pool,sport,is,Pool,sports,4,2,-9.71012258529663,-70.68589115142822,-14.584311962127686,-0.8203655481338501,0.6720107793807983,110104890,bert-base-uncased
Pool is mimsy.,All sports are mimsy.,All toys are mimsy.,pool,sport,is,Pool,sports,4,3,-8.017636775970459,-89.88887023925781,-11.803998947143555,0.4436618685722351,0.9415069222450256,110104890,bert-base-uncased
Pool is vorpal.,All sports are vorpal.,All toys are vorpal.,pool,sport,is,Pool,sports,4,4,-8.28758955001831,-94.50659894943237,-11.298278331756592,0.45506399869918823,1.4791316986083984,110104890,bert-base-uncased
Pool is frabjous.,All sports are frabjous.,All toys are frabjous.,pool,sport,is,Pool,sports,4,5,-9.235747814178467,-118.53898048400879,-13.445930480957031,1.794804334640503,1.2422165870666504,110104890,bert-base-uncased
Billiards involves daxing.,All sports involve daxing.,All toys involve daxing.,billiards,sport,involves,Billiards,sports,1,1,-19.685776710510254,-80.27776384353638,-27.657094955444336,1.723920464515686,1.3191633224487305,110104890,bert-base-uncased
Billiards involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,billiards,sport,involves,Billiards,sports,1,2,-5.165417671203613,-97.28852224349976,-15.741241455078125,2.0962064266204834,0.9331366419792175,110104890,bert-base-uncased
Billiards involves blicking.,All sports involve blicking.,All toys involve blicking.,billiards,sport,involves,Billiards,sports,1,3,-5.125911712646484,-93.18465375900269,-16.457934379577637,0.8683933019638062,0.3459509313106537,110104890,bert-base-uncased
Billiards involves gyring.,All sports involve gyring.,All toys involve gyring.,billiards,sport,involves,Billiards,sports,1,4,-5.797149181365967,-83.78925657272339,-17.48850965499878,0.4550698399543762,0.171561598777771,110104890,bert-base-uncased
Billiards involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,billiards,sport,involves,Billiards,sports,1,5,-6.673923015594482,-84.80575370788574,-16.55631923675537,1.6162385940551758,0.9531548619270325,110104890,bert-base-uncased
Billiards requires daxing.,All sports require daxing.,All toys require daxing.,billiards,sport,requires,Billiards,sports,2,1,-18.0825514793396,-82.88618850708008,-23.818814754486084,1.262430191040039,1.5797505378723145,110104890,bert-base-uncased
Billiards requires wiffing.,All sports require wiffing.,All toys require wiffing.,billiards,sport,requires,Billiards,sports,2,2,-4.6322922706604,-99.85358667373657,-14.011218070983887,2.03090763092041,0.8504644632339478,110104890,bert-base-uncased
Billiards requires blicking.,All sports require blicking.,All toys require blicking.,billiards,sport,requires,Billiards,sports,2,3,-4.563971519470215,-88.63390922546387,-14.581544399261475,0.5188212990760803,0.5808069109916687,110104890,bert-base-uncased
Billiards requires gyring.,All sports require gyring.,All toys require gyring.,billiards,sport,requires,Billiards,sports,2,4,-5.4181742668151855,-83.8880729675293,-15.47960901260376,0.9828479886054993,0.7117775082588196,110104890,bert-base-uncased
Billiards requires gimbling.,All sports require gimbling.,All toys require gimbling.,billiards,sport,requires,Billiards,sports,2,5,-5.983210563659668,-87.02422046661377,-14.4550461769104,4.491726875305176,3.4670400619506836,110104890,bert-base-uncased
Billiards includes daxing.,All sports include daxing.,All toys include daxing.,billiards,sport,includes,Billiards,sports,3,1,-22.606820583343506,-71.17222309112549,-27.83156108856201,0.7283302545547485,0.6316097378730774,110104890,bert-base-uncased
Billiards includes wiffing.,All sports include wiffing.,All toys include wiffing.,billiards,sport,includes,Billiards,sports,3,2,-6.728393077850342,-90.81169414520264,-16.669402599334717,1.146799087524414,1.3210647106170654,110104890,bert-base-uncased
Billiards includes blicking.,All sports include blicking.,All toys include blicking.,billiards,sport,includes,Billiards,sports,3,3,-6.533295154571533,-87.44522428512573,-16.31962299346924,0.472341924905777,0.7228870391845703,110104890,bert-base-uncased
Billiards includes gyring.,All sports include gyring.,All toys include gyring.,billiards,sport,includes,Billiards,sports,3,4,-8.405232906341553,-80.38179588317871,-17.538761615753174,0.9642570614814758,0.8402248620986938,110104890,bert-base-uncased
Billiards includes gimbling.,All sports include gimbling.,All toys include gimbling.,billiards,sport,includes,Billiards,sports,3,5,-11.218401908874512,-77.49517345428467,-19.37998056411743,4.788735389709473,4.074958324432373,110104890,bert-base-uncased
Billiards is beamish.,All sports are beamish.,All toys are beamish.,billiards,sport,is,Billiards,sports,4,1,-5.306408405303955,-71.87333869934082,-11.828425407409668,-0.06868114322423935,0.7062046527862549,110104890,bert-base-uncased
Billiards is slithy.,All sports are slithy.,All toys are slithy.,billiards,sport,is,Billiards,sports,4,2,-6.153507709503174,-70.68589115142822,-14.125828266143799,-0.5225644111633301,0.766457736492157,110104890,bert-base-uncased
Billiards is mimsy.,All sports are mimsy.,All toys are mimsy.,billiards,sport,is,Billiards,sports,4,3,-5.743502616882324,-89.88887023925781,-13.28993272781372,0.37890753149986267,0.5691852569580078,110104890,bert-base-uncased
Billiards is vorpal.,All sports are vorpal.,All toys are vorpal.,billiards,sport,is,Billiards,sports,4,4,-5.059983253479004,-94.50659894943237,-13.209241390228271,0.10077972710132599,0.6367239952087402,110104890,bert-base-uncased
Billiards is frabjous.,All sports are frabjous.,All toys are frabjous.,billiards,sport,is,Billiards,sports,4,5,-7.285770893096924,-118.53898239135742,-14.68913984298706,0.14015421271324158,1.1095892190933228,110104890,bert-base-uncased
Hunting involves daxing.,All sports involve daxing.,All toys involve daxing.,hunting,sport,involves,Hunting,sports,1,1,-18.177873611450195,-80.27776432037354,-17.146114826202393,0.5306574106216431,3.657191753387451,110104890,bert-base-uncased
Hunting involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,hunting,sport,involves,Hunting,sports,1,2,-5.5509772300720215,-97.28852033615112,-13.377514839172363,1.436531662940979,0.9357643723487854,110104890,bert-base-uncased
Hunting involves blicking.,All sports involve blicking.,All toys involve blicking.,hunting,sport,involves,Hunting,sports,1,3,-5.964804172515869,-93.18465375900269,-15.593821048736572,1.7839024066925049,1.1318838596343994,110104890,bert-base-uncased
Hunting involves gyring.,All sports involve gyring.,All toys involve gyring.,hunting,sport,involves,Hunting,sports,1,4,-4.811608791351318,-83.78925609588623,-15.680440425872803,0.897116482257843,0.6944809556007385,110104890,bert-base-uncased
Hunting involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,hunting,sport,involves,Hunting,sports,1,5,-11.36912727355957,-84.80575466156006,-17.267993450164795,2.46627140045166,4.387578964233398,110104890,bert-base-uncased
Hunting requires daxing.,All sports require daxing.,All toys require daxing.,hunting,sport,requires,Hunting,sports,2,1,-15.584105014801025,-82.88618850708008,-13.820786952972412,-0.02497272565960884,3.756978750228882,110104890,bert-base-uncased
Hunting requires wiffing.,All sports require wiffing.,All toys require wiffing.,hunting,sport,requires,Hunting,sports,2,2,-6.283092021942139,-99.8535885810852,-12.547564029693604,2.579469919204712,1.2215018272399902,110104890,bert-base-uncased
Hunting requires blicking.,All sports require blicking.,All toys require blicking.,hunting,sport,requires,Hunting,sports,2,3,-6.464568138122559,-88.63390636444092,-14.780587673187256,1.3086836338043213,0.3526008427143097,110104890,bert-base-uncased
Hunting requires gyring.,All sports require gyring.,All toys require gyring.,hunting,sport,requires,Hunting,sports,2,4,-5.6944260597229,-83.88807106018066,-14.461336612701416,1.5971157550811768,0.931567370891571,110104890,bert-base-uncased
Hunting requires gimbling.,All sports require gimbling.,All toys require gimbling.,hunting,sport,requires,Hunting,sports,2,5,-11.946452140808105,-87.02422046661377,-14.662731170654297,7.305120944976807,2.8497965335845947,110104890,bert-base-uncased
Hunting includes daxing.,All sports include daxing.,All toys include daxing.,hunting,sport,includes,Hunting,sports,3,1,-21.96011972427368,-71.17222309112549,-16.221489906311035,-5.631021022796631,5.263329029083252,110104890,bert-base-uncased
Hunting includes wiffing.,All sports include wiffing.,All toys include wiffing.,hunting,sport,includes,Hunting,sports,3,2,-8.617932796478271,-90.81169414520264,-15.19286823272705,1.4817864894866943,1.018157958984375,110104890,bert-base-uncased
Hunting includes blicking.,All sports include blicking.,All toys include blicking.,hunting,sport,includes,Hunting,sports,3,3,-8.858401775360107,-87.44522428512573,-17.730856895446777,1.0803031921386719,1.107483983039856,110104890,bert-base-uncased
Hunting includes gyring.,All sports include gyring.,All toys include gyring.,hunting,sport,includes,Hunting,sports,3,4,-8.576746463775635,-80.38179588317871,-16.87491798400879,0.8773300051689148,0.7548159956932068,110104890,bert-base-uncased
Hunting includes gimbling.,All sports include gimbling.,All toys include gimbling.,hunting,sport,includes,Hunting,sports,3,5,-23.459912300109863,-77.4951753616333,-25.580089569091797,0.967607319355011,2.684487819671631,110104890,bert-base-uncased
Hunting is beamish.,All sports are beamish.,All toys are beamish.,hunting,sport,is,Hunting,sports,4,1,-7.522327899932861,-71.87333679199219,-11.982381820678711,1.9358152151107788,0.8830072283744812,110104890,bert-base-uncased
Hunting is slithy.,All sports are slithy.,All toys are slithy.,hunting,sport,is,Hunting,sports,4,2,-6.857649803161621,-70.68589115142822,-13.537109375,1.6824032068252563,1.3586331605911255,110104890,bert-base-uncased
Hunting is mimsy.,All sports are mimsy.,All toys are mimsy.,hunting,sport,is,Hunting,sports,4,3,-7.4746198654174805,-89.88887023925781,-12.010420799255371,2.911965847015381,0.7805501818656921,110104890,bert-base-uncased
Hunting is vorpal.,All sports are vorpal.,All toys are vorpal.,hunting,sport,is,Hunting,sports,4,4,-6.9792561531066895,-94.50659894943237,-11.483315467834473,3.2496719360351562,0.7384113073348999,110104890,bert-base-uncased
Hunting is frabjous.,All sports are frabjous.,All toys are frabjous.,hunting,sport,is,Hunting,sports,4,5,-7.680892467498779,-118.53898048400879,-13.733306407928467,2.6923677921295166,0.49784523248672485,110104890,bert-base-uncased
Jump rope involves daxing.,All sports involve daxing.,All toys involve daxing.,jump rope,sport,involves,Jump rope,sports,1,1,-9.088718891143799,-80.27776384353638,-16.459721088409424,4.302729606628418,2.7915594577789307,110104890,bert-base-uncased
Jump rope involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,jump rope,sport,involves,Jump rope,sports,1,2,-7.88662576675415,-97.28852224349976,-17.0788311958313,-0.8856048583984375,0.8741281628608704,110104890,bert-base-uncased
Jump rope involves blicking.,All sports involve blicking.,All toys involve blicking.,jump rope,sport,involves,Jump rope,sports,1,3,-7.4644775390625,-93.18465375900269,-18.564536094665527,-0.6447209715843201,1.2547082901000977,110104890,bert-base-uncased
Jump rope involves gyring.,All sports involve gyring.,All toys involve gyring.,jump rope,sport,involves,Jump rope,sports,1,4,-7.8454909324646,-83.78925657272339,-17.96587038040161,-0.7771185636520386,1.0952935218811035,110104890,bert-base-uncased
Jump rope involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,jump rope,sport,involves,Jump rope,sports,1,5,-10.676234722137451,-84.80575370788574,-19.442956924438477,-1.198301076889038,1.2647817134857178,110104890,bert-base-uncased
Jump rope requires daxing.,All sports require daxing.,All toys require daxing.,jump rope,sport,requires,Jump rope,sports,2,1,-9.268970012664795,-82.88618850708008,-15.815574645996094,0.3808900713920593,1.9537183046340942,110104890,bert-base-uncased
Jump rope requires wiffing.,All sports require wiffing.,All toys require wiffing.,jump rope,sport,requires,Jump rope,sports,2,2,-8.79300308227539,-99.85358667373657,-16.235198497772217,-2.0677852630615234,1.043468952178955,110104890,bert-base-uncased
Jump rope requires blicking.,All sports require blicking.,All toys require blicking.,jump rope,sport,requires,Jump rope,sports,2,3,-8.757304668426514,-88.63390922546387,-17.371481895446777,-1.5255242586135864,1.3922842741012573,110104890,bert-base-uncased
Jump rope requires gyring.,All sports require gyring.,All toys require gyring.,jump rope,sport,requires,Jump rope,sports,2,4,-9.201042652130127,-83.8880729675293,-16.950581073760986,-1.5924785137176514,1.0462007522583008,110104890,bert-base-uncased
Jump rope requires gimbling.,All sports require gimbling.,All toys require gimbling.,jump rope,sport,requires,Jump rope,sports,2,5,-11.452839374542236,-87.02422046661377,-18.384491443634033,-0.7556425333023071,2.6275136470794678,110104890,bert-base-uncased
Jump rope includes daxing.,All sports include daxing.,All toys include daxing.,jump rope,sport,includes,Jump rope,sports,3,1,-14.22006607055664,-71.17222309112549,-17.67342758178711,1.8172413110733032,3.306048631668091,110104890,bert-base-uncased
Jump rope includes wiffing.,All sports include wiffing.,All toys include wiffing.,jump rope,sport,includes,Jump rope,sports,3,2,-10.689434051513672,-90.81169414520264,-18.864681243896484,-1.661993384361267,0.8915484547615051,110104890,bert-base-uncased
Jump rope includes blicking.,All sports include blicking.,All toys include blicking.,jump rope,sport,includes,Jump rope,sports,3,3,-10.124392032623291,-87.44522428512573,-19.077277660369873,-1.4987866878509521,0.8110154271125793,110104890,bert-base-uncased
Jump rope includes gyring.,All sports include gyring.,All toys include gyring.,jump rope,sport,includes,Jump rope,sports,3,4,-11.566096305847168,-80.38179588317871,-19.07334566116333,-1.6502994298934937,0.6553434729576111,110104890,bert-base-uncased
Jump rope includes gimbling.,All sports include gimbling.,All toys include gimbling.,jump rope,sport,includes,Jump rope,sports,3,5,-11.761238098144531,-77.49517345428467,-19.621098041534424,6.4674177169799805,4.8961100578308105,110104890,bert-base-uncased
Jump rope is beamish.,All sports are beamish.,All toys are beamish.,jump rope,sport,is,Jump rope,sports,4,1,-9.485487461090088,-71.87333869934082,-15.047207832336426,-1.3019378185272217,1.2201544046401978,110104890,bert-base-uncased
Jump rope is slithy.,All sports are slithy.,All toys are slithy.,jump rope,sport,is,Jump rope,sports,4,2,-11.61893081665039,-70.68589115142822,-18.99962282180786,-2.1987674236297607,1.5724557638168335,110104890,bert-base-uncased
Jump rope is mimsy.,All sports are mimsy.,All toys are mimsy.,jump rope,sport,is,Jump rope,sports,4,3,-8.545820236206055,-89.88887023925781,-16.044713973999023,-1.5993067026138306,1.0867959260940552,110104890,bert-base-uncased
Jump rope is vorpal.,All sports are vorpal.,All toys are vorpal.,jump rope,sport,is,Jump rope,sports,4,4,-8.720057964324951,-94.50659894943237,-15.700972080230713,-1.375824213027954,1.023913025856018,110104890,bert-base-uncased
Jump rope is frabjous.,All sports are frabjous.,All toys are frabjous.,jump rope,sport,is,Jump rope,sports,4,5,-10.235833168029785,-118.53898239135742,-17.202420234680176,-1.3249038457870483,0.9431469440460205,110104890,bert-base-uncased
Camping involves daxing.,All sports involve daxing.,All toys involve daxing.,camping,sport,involves,Camping,sports,1,1,-21.921142101287842,-80.27776432037354,-23.2955961227417,-0.1935918778181076,4.13559103012085,110104890,bert-base-uncased
Camping involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,camping,sport,involves,Camping,sports,1,2,-5.338834285736084,-97.28852033615112,-13.66347074508667,2.514072895050049,2.2522239685058594,110104890,bert-base-uncased
Camping involves blicking.,All sports involve blicking.,All toys involve blicking.,camping,sport,involves,Camping,sports,1,3,-6.3914971351623535,-93.18465375900269,-15.7553391456604,0.8376156687736511,1.4700653553009033,110104890,bert-base-uncased
Camping involves gyring.,All sports involve gyring.,All toys involve gyring.,camping,sport,involves,Camping,sports,1,4,-5.6163249015808105,-83.78925609588623,-15.686902046203613,0.761858344078064,0.9395333528518677,110104890,bert-base-uncased
Camping involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,camping,sport,involves,Camping,sports,1,5,-8.635545253753662,-84.80575466156006,-15.166690826416016,1.2476205825805664,2.320364475250244,110104890,bert-base-uncased
Camping requires daxing.,All sports require daxing.,All toys require daxing.,camping,sport,requires,Camping,sports,2,1,-22.56306266784668,-82.88618850708008,-22.551552772521973,-2.463806629180908,3.7092278003692627,110104890,bert-base-uncased
Camping requires wiffing.,All sports require wiffing.,All toys require wiffing.,camping,sport,requires,Camping,sports,2,2,-6.603428363800049,-99.8535885810852,-12.946948051452637,1.6672824621200562,1.3099473714828491,110104890,bert-base-uncased
Camping requires blicking.,All sports require blicking.,All toys require blicking.,camping,sport,requires,Camping,sports,2,3,-7.226850986480713,-88.63390636444092,-14.966392517089844,1.159350872039795,0.8367243409156799,110104890,bert-base-uncased
Camping requires gyring.,All sports require gyring.,All toys require gyring.,camping,sport,requires,Camping,sports,2,4,-6.26161527633667,-83.88807106018066,-14.746886730194092,0.9506494402885437,0.4974019229412079,110104890,bert-base-uncased
Camping requires gimbling.,All sports require gimbling.,All toys require gimbling.,camping,sport,requires,Camping,sports,2,5,-9.17017412185669,-87.02422046661377,-13.77372694015503,5.113218784332275,3.5098795890808105,110104890,bert-base-uncased
Camping includes daxing.,All sports include daxing.,All toys include daxing.,camping,sport,includes,Camping,sports,3,1,-25.61392593383789,-71.17222309112549,-21.197869777679443,-4.318946361541748,4.4983229637146,110104890,bert-base-uncased
Camping includes wiffing.,All sports include wiffing.,All toys include wiffing.,camping,sport,includes,Camping,sports,3,2,-8.301365375518799,-90.81169414520264,-15.883123874664307,1.0408308506011963,1.928601861000061,110104890,bert-base-uncased
Camping includes blicking.,All sports include blicking.,All toys include blicking.,camping,sport,includes,Camping,sports,3,3,-9.246640682220459,-87.44522428512573,-18.12480401992798,-0.35268133878707886,1.1516187191009521,110104890,bert-base-uncased
Camping includes gyring.,All sports include gyring.,All toys include gyring.,camping,sport,includes,Camping,sports,3,4,-8.779243469238281,-80.38179588317871,-17.894394397735596,0.6134719848632812,1.1362143754959106,110104890,bert-base-uncased
Camping includes gimbling.,All sports include gimbling.,All toys include gimbling.,camping,sport,includes,Camping,sports,3,5,-21.35536527633667,-77.4951753616333,-22.288548469543457,0.04947013780474663,4.605737686157227,110104890,bert-base-uncased
Camping is beamish.,All sports are beamish.,All toys are beamish.,camping,sport,is,Camping,sports,4,1,-8.935472011566162,-71.87333679199219,-10.649694919586182,-0.242274671792984,1.5960428714752197,110104890,bert-base-uncased
Camping is slithy.,All sports are slithy.,All toys are slithy.,camping,sport,is,Camping,sports,4,2,-12.445611953735352,-70.68589115142822,-14.934414863586426,-3.843865156173706,1.9078786373138428,110104890,bert-base-uncased
Camping is mimsy.,All sports are mimsy.,All toys are mimsy.,camping,sport,is,Camping,sports,4,3,-6.824643135070801,-89.88887023925781,-11.846716403961182,2.875274658203125,1.2193737030029297,110104890,bert-base-uncased
Camping is vorpal.,All sports are vorpal.,All toys are vorpal.,camping,sport,is,Camping,sports,4,4,-9.146854877471924,-94.50659894943237,-11.295719623565674,-1.293129563331604,2.5020596981048584,110104890,bert-base-uncased
Camping is frabjous.,All sports are frabjous.,All toys are frabjous.,camping,sport,is,Camping,sports,4,5,-9.528135299682617,-118.53898048400879,-14.153013706207275,1.6178233623504639,0.9608426094055176,110104890,bert-base-uncased
Chess involves daxing.,All sports involve daxing.,All toys involve daxing.,chess,sport,involves,Chess,sports,1,1,-16.46835708618164,-80.27776432037354,-15.554855823516846,-0.42582541704177856,5.841177940368652,110104890,bert-base-uncased
Chess involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,chess,sport,involves,Chess,sports,1,2,-6.940834045410156,-97.28852033615112,-15.334712982177734,2.5731804370880127,1.6233874559402466,110104890,bert-base-uncased
Chess involves blicking.,All sports involve blicking.,All toys involve blicking.,chess,sport,involves,Chess,sports,1,3,-6.800798416137695,-93.18465375900269,-15.420416355133057,0.5367332696914673,1.1926121711730957,110104890,bert-base-uncased
Chess involves gyring.,All sports involve gyring.,All toys involve gyring.,chess,sport,involves,Chess,sports,1,4,-6.823651313781738,-83.78925609588623,-16.057915210723877,0.5949596166610718,1.1215964555740356,110104890,bert-base-uncased
Chess involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,chess,sport,involves,Chess,sports,1,5,-10.50389051437378,-84.80575466156006,-17.398472785949707,-0.640224277973175,1.2376368045806885,110104890,bert-base-uncased
Chess requires daxing.,All sports require daxing.,All toys require daxing.,chess,sport,requires,Chess,sports,2,1,-14.223326683044434,-82.88618850708008,-12.656489372253418,-1.8223106861114502,5.830820560455322,110104890,bert-base-uncased
Chess requires wiffing.,All sports require wiffing.,All toys require wiffing.,chess,sport,requires,Chess,sports,2,2,-6.2422075271606445,-99.8535885810852,-13.390753746032715,3.4387314319610596,1.533677101135254,110104890,bert-base-uncased
Chess requires blicking.,All sports require blicking.,All toys require blicking.,chess,sport,requires,Chess,sports,2,3,-6.438117027282715,-88.63390636444092,-14.092501163482666,1.0319706201553345,1.045248031616211,110104890,bert-base-uncased
Chess requires gyring.,All sports require gyring.,All toys require gyring.,chess,sport,requires,Chess,sports,2,4,-6.887280464172363,-83.88807106018066,-14.46692705154419,2.075928211212158,1.0729410648345947,110104890,bert-base-uncased
Chess requires gimbling.,All sports require gimbling.,All toys require gimbling.,chess,sport,requires,Chess,sports,2,5,-8.988225936889648,-87.02422046661377,-14.894614696502686,3.5517311096191406,3.142082929611206,110104890,bert-base-uncased
Chess includes daxing.,All sports include daxing.,All toys include daxing.,chess,sport,includes,Chess,sports,3,1,-18.761505603790283,-71.17222309112549,-16.082661151885986,2.541342258453369,4.056110858917236,110104890,bert-base-uncased
Chess includes wiffing.,All sports include wiffing.,All toys include wiffing.,chess,sport,includes,Chess,sports,3,2,-7.660989284515381,-90.81169414520264,-16.344867706298828,1.9495891332626343,1.335763931274414,110104890,bert-base-uncased
Chess includes blicking.,All sports include blicking.,All toys include blicking.,chess,sport,includes,Chess,sports,3,3,-8.193174839019775,-87.44522428512573,-16.48781728744507,2.148054599761963,1.1962311267852783,110104890,bert-base-uncased
Chess includes gyring.,All sports include gyring.,All toys include gyring.,chess,sport,includes,Chess,sports,3,4,-9.555368423461914,-80.38179588317871,-17.281327724456787,1.7914882898330688,1.1331490278244019,110104890,bert-base-uncased
Chess includes gimbling.,All sports include gimbling.,All toys include gimbling.,chess,sport,includes,Chess,sports,3,5,-22.46827983856201,-77.4951753616333,-24.19087791442871,-1.4992700815200806,3.1661183834075928,110104890,bert-base-uncased
Chess is beamish.,All sports are beamish.,All toys are beamish.,chess,sport,is,Chess,sports,4,1,-7.476151466369629,-71.87333679199219,-10.756557941436768,0.6488811373710632,0.49816280603408813,110104890,bert-base-uncased
Chess is slithy.,All sports are slithy.,All toys are slithy.,chess,sport,is,Chess,sports,4,2,-10.139226913452148,-70.68589115142822,-13.502111911773682,-0.6350771188735962,0.9452979564666748,110104890,bert-base-uncased
Chess is mimsy.,All sports are mimsy.,All toys are mimsy.,chess,sport,is,Chess,sports,4,3,-6.78161096572876,-89.88887023925781,-11.078701496124268,2.6365408897399902,1.2280834913253784,110104890,bert-base-uncased
Chess is vorpal.,All sports are vorpal.,All toys are vorpal.,chess,sport,is,Chess,sports,4,4,-7.140530109405518,-94.50659894943237,-10.79506540298462,1.504509687423706,0.431743860244751,110104890,bert-base-uncased
Chess is frabjous.,All sports are frabjous.,All toys are frabjous.,chess,sport,is,Chess,sports,4,5,-7.680251598358154,-118.53898048400879,-12.698945999145508,2.7501025199890137,0.703197181224823,110104890,bert-base-uncased
Dancing involves daxing.,All sports involve daxing.,All toys involve daxing.,dancing,sport,involves,Dancing,sports,1,1,-17.598464965820312,-80.27776384353638,-18.356459617614746,-3.524714708328247,3.8719911575317383,110104890,bert-base-uncased
Dancing involves wiffing.,All sports involve wiffing.,All toys involve wiffing.,dancing,sport,involves,Dancing,sports,1,2,-7.443945407867432,-97.28852224349976,-14.610747814178467,-0.18190698325634003,1.2024909257888794,110104890,bert-base-uncased
Dancing involves blicking.,All sports involve blicking.,All toys involve blicking.,dancing,sport,involves,Dancing,sports,1,3,-7.611394882202148,-93.18465375900269,-16.127644062042236,0.9083841443061829,1.2780460119247437,110104890,bert-base-uncased
Dancing involves gyring.,All sports involve gyring.,All toys involve gyring.,dancing,sport,involves,Dancing,sports,1,4,-7.234153747558594,-83.78925657272339,-16.2849063873291,-0.28609806299209595,1.41716468334198,110104890,bert-base-uncased
Dancing involves gimbling.,All sports involve gimbling.,All toys involve gimbling.,dancing,sport,involves,Dancing,sports,1,5,-11.338300228118896,-84.80575370788574,-18.232007026672363,2.6882529258728027,2.765990972518921,110104890,bert-base-uncased
Dancing requires daxing.,All sports require daxing.,All toys require daxing.,dancing,sport,requires,Dancing,sports,2,1,-16.770246028900146,-82.88618850708008,-12.67143440246582,-0.12864065170288086,6.019458770751953,110104890,bert-base-uncased
Dancing requires wiffing.,All sports require wiffing.,All toys require wiffing.,dancing,sport,requires,Dancing,sports,2,2,-6.722522258758545,-99.85358667373657,-12.8790602684021,2.177858352661133,1.7115261554718018,110104890,bert-base-uncased
Dancing requires blicking.,All sports require blicking.,All toys require blicking.,dancing,sport,requires,Dancing,sports,2,3,-6.595332145690918,-88.63390922546387,-14.506885051727295,0.17679175734519958,0.591289222240448,110104890,bert-base-uncased
Dancing requires gyring.,All sports require gyring.,All toys require gyring.,dancing,sport,requires,Dancing,sports,2,4,-6.684560298919678,-83.8880729675293,-14.59868335723877,1.2948229312896729,0.5831215977668762,110104890,bert-base-uncased
