premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Sailing is frabjous.,All sports are frabjous.,All birds are frabjous.,sailing,sport,is,Sailing,sports,4,5,-7.316464424133301,-114.61830997467041,-22.46457576751709,3.7121963500976562,1.6819803714752197,59017392,albert-xlarge-v1
Diving involves daxing.,All sports involve daxing.,All birds involve daxing.,diving,sport,involves,Diving,sports,1,1,-9.331320762634277,-103.8841814994812,-18.86612606048584,1.580252766609192,0.9342436790466309,59017392,albert-xlarge-v1
Diving involves wiffing.,All sports involve wiffing.,All birds involve wiffing.,diving,sport,involves,Diving,sports,1,2,-9.165194511413574,-122.99724197387695,-18.96800136566162,3.3247368335723877,2.1308236122131348,59017392,albert-xlarge-v1
Diving involves blicking.,All sports involve blicking.,All birds involve blicking.,diving,sport,involves,Diving,sports,1,3,-9.990019798278809,-123.30700969696045,-17.980151176452637,1.3393285274505615,1.1274336576461792,59017392,albert-xlarge-v1
Diving involves gyring.,All sports involve gyring.,All birds involve gyring.,diving,sport,involves,Diving,sports,1,4,-9.939850330352783,-83.86833572387695,-18.207558631896973,0.6440051794052124,0.42417654395103455,59017392,albert-xlarge-v1
Diving involves gimbling.,All sports involve gimbling.,All birds involve gimbling.,diving,sport,involves,Diving,sports,1,5,-10.369091033935547,-96.01160717010498,-18.838358879089355,-0.14281168580055237,0.45548155903816223,59017392,albert-xlarge-v1
Diving requires daxing.,All sports require daxing.,All birds require daxing.,diving,sport,requires,Diving,sports,2,1,-9.821554183959961,-115.85803604125977,-14.813467979431152,0.05013685300946236,1.2326667308807373,59017392,albert-xlarge-v1
Diving requires wiffing.,All sports require wiffing.,All birds require wiffing.,diving,sport,requires,Diving,sports,2,2,-8.300674438476562,-125.39518165588379,-12.065529823303223,3.7559235095977783,1.9572241306304932,59017392,albert-xlarge-v1
Diving requires blicking.,All sports require blicking.,All birds require blicking.,diving,sport,requires,Diving,sports,2,3,-8.746170997619629,-129.23922061920166,-11.508380889892578,2.711287021636963,1.9025534391403198,59017392,albert-xlarge-v1
Diving requires gyring.,All sports require gyring.,All birds require gyring.,diving,sport,requires,Diving,sports,2,4,-8.819110870361328,-85.44356203079224,-11.280829429626465,0.945152759552002,0.6843390464782715,59017392,albert-xlarge-v1
Diving requires gimbling.,All sports require gimbling.,All birds require gimbling.,diving,sport,requires,Diving,sports,2,5,-10.710734367370605,-114.3081865310669,-14.849247455596924,-0.5151001811027527,1.166395664215088,59017392,albert-xlarge-v1
Diving includes daxing.,All sports include daxing.,All birds include daxing.,diving,sport,includes,Diving,sports,3,1,-10.552456855773926,-99.32346153259277,-19.625450134277344,8.475502014160156,3.8737270832061768,59017392,albert-xlarge-v1
Diving includes wiffing.,All sports include wiffing.,All birds include wiffing.,diving,sport,includes,Diving,sports,3,2,-11.496248245239258,-119.98836994171143,-19.8387770652771,5.391726970672607,3.4524810314178467,59017392,albert-xlarge-v1
Diving includes blicking.,All sports include blicking.,All birds include blicking.,diving,sport,includes,Diving,sports,3,3,-10.897424697875977,-116.81693458557129,-18.435100078582764,3.9204933643341064,1.9474782943725586,59017392,albert-xlarge-v1
Diving includes gyring.,All sports include gyring.,All birds include gyring.,diving,sport,includes,Diving,sports,3,4,-8.28613805770874,-99.56828498840332,-17.435795783996582,6.475773811340332,2.400986909866333,59017392,albert-xlarge-v1
Diving includes gimbling.,All sports include gimbling.,All birds include gimbling.,diving,sport,includes,Diving,sports,3,5,-11.29392147064209,-98.04897880554199,-18.68917751312256,3.194261074066162,1.4242497682571411,59017392,albert-xlarge-v1
Diving is beamish.,All sports are beamish.,All birds are beamish.,diving,sport,is,Diving,sports,4,1,-10.303354263305664,-83.77065849304199,-13.144766807556152,0.16725806891918182,0.7992609143257141,59017392,albert-xlarge-v1
Diving is slithy.,All sports are slithy.,All birds are slithy.,diving,sport,is,Diving,sports,4,2,-10.513785362243652,-87.74767303466797,-13.629045486450195,1.0714406967163086,1.408361792564392,59017392,albert-xlarge-v1
Diving is mimsy.,All sports are mimsy.,All birds are mimsy.,diving,sport,is,Diving,sports,4,3,-8.132055282592773,-99.29218769073486,-11.906903266906738,3.2404627799987793,3.1474363803863525,59017392,albert-xlarge-v1
Diving is vorpal.,All sports are vorpal.,All birds are vorpal.,diving,sport,is,Diving,sports,4,4,-8.625574111938477,-81.03484296798706,-10.531673431396484,3.8066933155059814,0.9394031763076782,59017392,albert-xlarge-v1
Diving is frabjous.,All sports are frabjous.,All birds are frabjous.,diving,sport,is,Diving,sports,4,5,-7.627820014953613,-114.61830997467041,-10.62693977355957,2.5631046295166016,1.2877922058105469,59017392,albert-xlarge-v1
Archery involves daxing.,All sports involve daxing.,All birds involve daxing.,archery,sport,involves,Archery,sports,1,1,-8.670227527618408,-103.8841814994812,-17.824069023132324,2.842243194580078,0.7857410311698914,59017392,albert-xlarge-v1
Archery involves wiffing.,All sports involve wiffing.,All birds involve wiffing.,archery,sport,involves,Archery,sports,1,2,-10.250055313110352,-122.99724197387695,-19.779372692108154,0.17084923386573792,0.9943052530288696,59017392,albert-xlarge-v1
Archery involves blicking.,All sports involve blicking.,All birds involve blicking.,archery,sport,involves,Archery,sports,1,3,-10.203124523162842,-123.30700969696045,-18.800695419311523,0.9036415815353394,0.9716501832008362,59017392,albert-xlarge-v1
Archery involves gyring.,All sports involve gyring.,All birds involve gyring.,archery,sport,involves,Archery,sports,1,4,-9.092605113983154,-83.86833572387695,-18.718052864074707,2.447542667388916,0.6406761407852173,59017392,albert-xlarge-v1
Archery involves gimbling.,All sports involve gimbling.,All birds involve gimbling.,archery,sport,involves,Archery,sports,1,5,-8.75482988357544,-96.01160717010498,-16.950857162475586,1.851536512374878,1.0365368127822876,59017392,albert-xlarge-v1
Archery requires daxing.,All sports require daxing.,All birds require daxing.,archery,sport,requires,Archery,sports,2,1,-8.58631420135498,-115.85803604125977,-14.049650192260742,1.2599419355392456,0.7878890037536621,59017392,albert-xlarge-v1
Archery requires wiffing.,All sports require wiffing.,All birds require wiffing.,archery,sport,requires,Archery,sports,2,2,-7.774514198303223,-125.39518165588379,-16.360095977783203,1.9494603872299194,0.7774971127510071,59017392,albert-xlarge-v1
Archery requires blicking.,All sports require blicking.,All birds require blicking.,archery,sport,requires,Archery,sports,2,3,-8.009566307067871,-129.23922061920166,-12.192401885986328,2.1931748390197754,1.2740561962127686,59017392,albert-xlarge-v1
Archery requires gyring.,All sports require gyring.,All birds require gyring.,archery,sport,requires,Archery,sports,2,4,-8.48180103302002,-85.44356203079224,-13.495769500732422,0.6737788915634155,0.7733286023139954,59017392,albert-xlarge-v1
Archery requires gimbling.,All sports require gimbling.,All birds require gimbling.,archery,sport,requires,Archery,sports,2,5,-8.575231552124023,-114.3081865310669,-13.964445114135742,1.5737330913543701,1.123482584953308,59017392,albert-xlarge-v1
Archery includes daxing.,All sports include daxing.,All birds include daxing.,archery,sport,includes,Archery,sports,3,1,-8.250946998596191,-99.32346153259277,-19.416001319885254,8.016369819641113,2.551363706588745,59017392,albert-xlarge-v1
Archery includes wiffing.,All sports include wiffing.,All birds include wiffing.,archery,sport,includes,Archery,sports,3,2,-9.810465335845947,-119.98836994171143,-21.71772861480713,6.342540740966797,1.264992356300354,59017392,albert-xlarge-v1
Archery includes blicking.,All sports include blicking.,All birds include blicking.,archery,sport,includes,Archery,sports,3,3,-9.236562728881836,-116.81693458557129,-20.179479598999023,5.408408164978027,2.2967631816864014,59017392,albert-xlarge-v1
Archery includes gyring.,All sports include gyring.,All birds include gyring.,archery,sport,includes,Archery,sports,3,4,-8.058250427246094,-99.56828498840332,-19.077613830566406,5.184221267700195,1.1229134798049927,59017392,albert-xlarge-v1
Archery includes gimbling.,All sports include gimbling.,All birds include gimbling.,archery,sport,includes,Archery,sports,3,5,-8.954683303833008,-98.04897880554199,-19.504247665405273,5.967442512512207,1.4862473011016846,59017392,albert-xlarge-v1
Archery is beamish.,All sports are beamish.,All birds are beamish.,archery,sport,is,Archery,sports,4,1,-9.234498977661133,-83.77065849304199,-13.302059173583984,1.199070930480957,1.7521870136260986,59017392,albert-xlarge-v1
Archery is slithy.,All sports are slithy.,All birds are slithy.,archery,sport,is,Archery,sports,4,2,-9.191656112670898,-87.74767303466797,-15.333050727844238,2.2168521881103516,0.883843183517456,59017392,albert-xlarge-v1
Archery is mimsy.,All sports are mimsy.,All birds are mimsy.,archery,sport,is,Archery,sports,4,3,-8.97472858428955,-99.29218769073486,-18.664319038391113,4.786485195159912,1.8663978576660156,59017392,albert-xlarge-v1
Archery is vorpal.,All sports are vorpal.,All birds are vorpal.,archery,sport,is,Archery,sports,4,4,-6.800436019897461,-81.03484296798706,-12.59658432006836,5.757082939147949,2.720410108566284,59017392,albert-xlarge-v1
Archery is frabjous.,All sports are frabjous.,All birds are frabjous.,archery,sport,is,Archery,sports,4,5,-8.675121307373047,-114.61830997467041,-20.76480770111084,2.320462465286255,2.2986793518066406,59017392,albert-xlarge-v1
Judo involves daxing.,All sports involve daxing.,All birds involve daxing.,judo,sport,involves,Judo,sports,1,1,-7.1733198165893555,-103.8841814994812,-21.79423999786377,2.807210922241211,1.4692579507827759,59017392,albert-xlarge-v1
Judo involves wiffing.,All sports involve wiffing.,All birds involve wiffing.,judo,sport,involves,Judo,sports,1,2,-10.795010566711426,-122.99724197387695,-22.78051471710205,0.14201469719409943,1.8110166788101196,59017392,albert-xlarge-v1
Judo involves blicking.,All sports involve blicking.,All birds involve blicking.,judo,sport,involves,Judo,sports,1,3,-11.102689266204834,-123.30700969696045,-23.262283325195312,0.5578943490982056,1.0438246726989746,59017392,albert-xlarge-v1
Judo involves gyring.,All sports involve gyring.,All birds involve gyring.,judo,sport,involves,Judo,sports,1,4,-7.773616313934326,-83.86833572387695,-21.78217077255249,3.1937615871429443,0.5212392807006836,59017392,albert-xlarge-v1
Judo involves gimbling.,All sports involve gimbling.,All birds involve gimbling.,judo,sport,involves,Judo,sports,1,5,-8.502145767211914,-96.01160717010498,-20.79727077484131,2.3604049682617188,1.1651990413665771,59017392,albert-xlarge-v1
Judo requires daxing.,All sports require daxing.,All birds require daxing.,judo,sport,requires,Judo,sports,2,1,-5.246644973754883,-115.85803604125977,-20.0042724609375,3.208454132080078,2.3665103912353516,59017392,albert-xlarge-v1
Judo requires wiffing.,All sports require wiffing.,All birds require wiffing.,judo,sport,requires,Judo,sports,2,2,-8.83585262298584,-125.39518165588379,-20.925286769866943,1.230618953704834,1.1501438617706299,59017392,albert-xlarge-v1
Judo requires blicking.,All sports require blicking.,All birds require blicking.,judo,sport,requires,Judo,sports,2,3,-7.8607635498046875,-129.23922061920166,-18.77004051208496,2.9039711952209473,1.4431439638137817,59017392,albert-xlarge-v1
Judo requires gyring.,All sports require gyring.,All birds require gyring.,judo,sport,requires,Judo,sports,2,4,-6.178280830383301,-85.44356203079224,-19.333091735839844,3.10092830657959,0.48428937792778015,59017392,albert-xlarge-v1
Judo requires gimbling.,All sports require gimbling.,All birds require gimbling.,judo,sport,requires,Judo,sports,2,5,-6.387398719787598,-114.3081865310669,-18.927359580993652,2.056619167327881,1.1811805963516235,59017392,albert-xlarge-v1
Judo includes daxing.,All sports include daxing.,All birds include daxing.,judo,sport,includes,Judo,sports,3,1,-9.421419620513916,-99.32346153259277,-20.90699338912964,7.959354400634766,2.700566291809082,59017392,albert-xlarge-v1
Judo includes wiffing.,All sports include wiffing.,All birds include wiffing.,judo,sport,includes,Judo,sports,3,2,-10.564830780029297,-119.98836994171143,-22.32080888748169,6.108053684234619,1.7831782102584839,59017392,albert-xlarge-v1
Judo includes blicking.,All sports include blicking.,All birds include blicking.,judo,sport,includes,Judo,sports,3,3,-10.049114227294922,-116.81693458557129,-24.792223930358887,4.734984397888184,2.812598705291748,59017392,albert-xlarge-v1
Judo includes gyring.,All sports include gyring.,All birds include gyring.,judo,sport,includes,Judo,sports,3,4,-9.264780044555664,-99.56828498840332,-24.008575439453125,3.4233627319335938,2.079249382019043,59017392,albert-xlarge-v1
Judo includes gimbling.,All sports include gimbling.,All birds include gimbling.,judo,sport,includes,Judo,sports,3,5,-9.417477130889893,-98.04897880554199,-21.006762504577637,3.681231737136841,2.297518730163574,59017392,albert-xlarge-v1
Judo is beamish.,All sports are beamish.,All birds are beamish.,judo,sport,is,Judo,sports,4,1,-10.72430419921875,-83.77065849304199,-18.72802734375,-1.3761509656906128,2.9190471172332764,59017392,albert-xlarge-v1
Judo is slithy.,All sports are slithy.,All birds are slithy.,judo,sport,is,Judo,sports,4,2,-10.552143096923828,-87.74767303466797,-17.857558250427246,-1.191330909729004,2.983685255050659,59017392,albert-xlarge-v1
Judo is mimsy.,All sports are mimsy.,All birds are mimsy.,judo,sport,is,Judo,sports,4,3,-8.182878494262695,-99.29218769073486,-14.726743698120117,3.277911424636841,1.3412237167358398,59017392,albert-xlarge-v1
Judo is vorpal.,All sports are vorpal.,All birds are vorpal.,judo,sport,is,Judo,sports,4,4,-7.169858932495117,-81.03484296798706,-15.278553009033203,4.357141017913818,1.2462679147720337,59017392,albert-xlarge-v1
Judo is frabjous.,All sports are frabjous.,All birds are frabjous.,judo,sport,is,Judo,sports,4,5,-8.677680015563965,-114.61830997467041,-14.560466766357422,0.2992040514945984,1.4615824222564697,59017392,albert-xlarge-v1
Car racing involves daxing.,All sports involve daxing.,All birds involve daxing.,car racing,sport,involves,Car racing,sports,1,1,-7.357892036437988,-103.8841814994812,-19.65965700149536,1.2869899272918701,2.0733487606048584,59017392,albert-xlarge-v1
Car racing involves wiffing.,All sports involve wiffing.,All birds involve wiffing.,car racing,sport,involves,Car racing,sports,1,2,-8.560930252075195,-122.99724197387695,-19.894790649414062,2.047436475753784,1.0570672750473022,59017392,albert-xlarge-v1
Car racing involves blicking.,All sports involve blicking.,All birds involve blicking.,car racing,sport,involves,Car racing,sports,1,3,-7.351720809936523,-123.30700969696045,-18.549094676971436,2.464174747467041,1.013969898223877,59017392,albert-xlarge-v1
Car racing involves gyring.,All sports involve gyring.,All birds involve gyring.,car racing,sport,involves,Car racing,sports,1,4,-7.575216293334961,-83.86833572387695,-19.150768280029297,2.3823297023773193,1.9848499298095703,59017392,albert-xlarge-v1
Car racing involves gimbling.,All sports involve gimbling.,All birds involve gimbling.,car racing,sport,involves,Car racing,sports,1,5,-7.623858451843262,-96.01160717010498,-19.845712184906006,1.1360373497009277,0.9455267786979675,59017392,albert-xlarge-v1
Car racing requires daxing.,All sports require daxing.,All birds require daxing.,car racing,sport,requires,Car racing,sports,2,1,-6.415557861328125,-115.85803604125977,-17.620524406433105,0.3093188405036926,2.1880455017089844,59017392,albert-xlarge-v1
Car racing requires wiffing.,All sports require wiffing.,All birds require wiffing.,car racing,sport,requires,Car racing,sports,2,2,-6.1887712478637695,-125.39518165588379,-16.960590362548828,2.27862286567688,1.6776734590530396,59017392,albert-xlarge-v1
Car racing requires blicking.,All sports require blicking.,All birds require blicking.,car racing,sport,requires,Car racing,sports,2,3,-6.228055953979492,-129.23922061920166,-16.59278678894043,3.7923076152801514,1.7271915674209595,59017392,albert-xlarge-v1
Car racing requires gyring.,All sports require gyring.,All birds require gyring.,car racing,sport,requires,Car racing,sports,2,4,-6.461244583129883,-85.44356203079224,-17.3916015625,0.8703621625900269,1.6715103387832642,59017392,albert-xlarge-v1
Car racing requires gimbling.,All sports require gimbling.,All birds require gimbling.,car racing,sport,requires,Car racing,sports,2,5,-6.920280456542969,-114.3081865310669,-18.363295078277588,0.9706929326057434,1.6952162981033325,59017392,albert-xlarge-v1
Car racing includes daxing.,All sports include daxing.,All birds include daxing.,car racing,sport,includes,Car racing,sports,3,1,-8.77991008758545,-99.32346153259277,-19.095213413238525,5.059908390045166,2.0809056758880615,59017392,albert-xlarge-v1
Car racing includes wiffing.,All sports include wiffing.,All birds include wiffing.,car racing,sport,includes,Car racing,sports,3,2,-11.36167049407959,-119.98836994171143,-22.558221340179443,3.498572826385498,1.1451833248138428,59017392,albert-xlarge-v1
Car racing includes blicking.,All sports include blicking.,All birds include blicking.,car racing,sport,includes,Car racing,sports,3,3,-9.095139503479004,-116.81693458557129,-22.18737554550171,2.5238277912139893,1.480988621711731,59017392,albert-xlarge-v1
Car racing includes gyring.,All sports include gyring.,All birds include gyring.,car racing,sport,includes,Car racing,sports,3,4,-8.201762199401855,-99.56828498840332,-20.537551879882812,3.4044570922851562,0.43467047810554504,59017392,albert-xlarge-v1
Car racing includes gimbling.,All sports include gimbling.,All birds include gimbling.,car racing,sport,includes,Car racing,sports,3,5,-8.772649765014648,-98.04897880554199,-19.83547019958496,4.357865333557129,1.080970048904419,59017392,albert-xlarge-v1
Car racing is beamish.,All sports are beamish.,All birds are beamish.,car racing,sport,is,Car racing,sports,4,1,-6.231650352478027,-83.77065849304199,-12.797958850860596,1.912383794784546,1.449835181236267,59017392,albert-xlarge-v1
Car racing is slithy.,All sports are slithy.,All birds are slithy.,car racing,sport,is,Car racing,sports,4,2,-9.273768424987793,-87.74767303466797,-16.368599891662598,2.2862772941589355,1.0793544054031372,59017392,albert-xlarge-v1
Car racing is mimsy.,All sports are mimsy.,All birds are mimsy.,car racing,sport,is,Car racing,sports,4,3,-7.760794639587402,-99.29218769073486,-22.54166030883789,5.506884574890137,1.343645691871643,59017392,albert-xlarge-v1
Car racing is vorpal.,All sports are vorpal.,All birds are vorpal.,car racing,sport,is,Car racing,sports,4,4,-8.185002326965332,-81.03484296798706,-15.865262031555176,4.376706600189209,1.7835537195205688,59017392,albert-xlarge-v1
Car racing is frabjous.,All sports are frabjous.,All birds are frabjous.,car racing,sport,is,Car racing,sports,4,5,-7.773515701293945,-114.61830997467041,-23.76583766937256,4.816976070404053,1.1061286926269531,59017392,albert-xlarge-v1
Ping pong involves daxing.,All sports involve daxing.,All birds involve daxing.,ping pong,sport,involves,Ping pong,sports,1,1,-8.484775066375732,-103.8841814994812,-18.28239870071411,2.9568610191345215,1.817176103591919,59017392,albert-xlarge-v1
Ping pong involves wiffing.,All sports involve wiffing.,All birds involve wiffing.,ping pong,sport,involves,Ping pong,sports,1,2,-13.777263164520264,-122.99724197387695,-22.610172748565674,-1.7638356685638428,0.9086455702781677,59017392,albert-xlarge-v1
Ping pong involves blicking.,All sports involve blicking.,All birds involve blicking.,ping pong,sport,involves,Ping pong,sports,1,3,-12.920820236206055,-123.30700969696045,-20.40618133544922,-1.7429924011230469,1.2742153406143188,59017392,albert-xlarge-v1
Ping pong involves gyring.,All sports involve gyring.,All birds involve gyring.,ping pong,sport,involves,Ping pong,sports,1,4,-13.393750190734863,-83.86833572387695,-19.91001033782959,-2.2273173332214355,1.350845456123352,59017392,albert-xlarge-v1
Ping pong involves gimbling.,All sports involve gimbling.,All birds involve gimbling.,ping pong,sport,involves,Ping pong,sports,1,5,-12.186669826507568,-96.01160717010498,-20.40388250350952,-1.2037936449050903,0.6759704947471619,59017392,albert-xlarge-v1
Ping pong requires daxing.,All sports require daxing.,All birds require daxing.,ping pong,sport,requires,Ping pong,sports,2,1,-6.005471229553223,-115.85803604125977,-16.16075563430786,3.690880537033081,1.0831098556518555,59017392,albert-xlarge-v1
Ping pong requires wiffing.,All sports require wiffing.,All birds require wiffing.,ping pong,sport,requires,Ping pong,sports,2,2,-11.638166427612305,-125.39518165588379,-17.262295722961426,-0.46079492568969727,0.28065744042396545,59017392,albert-xlarge-v1
Ping pong requires blicking.,All sports require blicking.,All birds require blicking.,ping pong,sport,requires,Ping pong,sports,2,3,-9.3869047164917,-129.23922061920166,-17.154671669006348,0.4774602949619293,0.35254791378974915,59017392,albert-xlarge-v1
Ping pong requires gyring.,All sports require gyring.,All birds require gyring.,ping pong,sport,requires,Ping pong,sports,2,4,-7.316699981689453,-85.44356203079224,-13.591897964477539,2.2591381072998047,0.7499253153800964,59017392,albert-xlarge-v1
Ping pong requires gimbling.,All sports require gimbling.,All birds require gimbling.,ping pong,sport,requires,Ping pong,sports,2,5,-11.095706939697266,-114.3081865310669,-16.592127799987793,-1.9105579853057861,0.6648597717285156,59017392,albert-xlarge-v1
Ping pong includes daxing.,All sports include daxing.,All birds include daxing.,ping pong,sport,includes,Ping pong,sports,3,1,-14.105454921722412,-99.32346153259277,-19.12425708770752,6.146354675292969,3.3617897033691406,59017392,albert-xlarge-v1
Ping pong includes wiffing.,All sports include wiffing.,All birds include wiffing.,ping pong,sport,includes,Ping pong,sports,3,2,-13.78572130203247,-119.98836994171143,-23.11287498474121,3.578932285308838,0.8534190058708191,59017392,albert-xlarge-v1
Ping pong includes blicking.,All sports include blicking.,All birds include blicking.,ping pong,sport,includes,Ping pong,sports,3,3,-11.1206955909729,-116.81693458557129,-22.174043655395508,5.2038164138793945,0.9307966828346252,59017392,albert-xlarge-v1
Ping pong includes gyring.,All sports include gyring.,All birds include gyring.,ping pong,sport,includes,Ping pong,sports,3,4,-13.161690711975098,-99.56828498840332,-21.791154861450195,2.6753859519958496,1.961787223815918,59017392,albert-xlarge-v1
Ping pong includes gimbling.,All sports include gimbling.,All birds include gimbling.,ping pong,sport,includes,Ping pong,sports,3,5,-13.353342533111572,-98.04897880554199,-21.36381244659424,3.5028557777404785,0.9408032298088074,59017392,albert-xlarge-v1
Ping pong is beamish.,All sports are beamish.,All birds are beamish.,ping pong,sport,is,Ping pong,sports,4,1,-12.65951156616211,-83.77065849304199,-16.519116401672363,-1.6590602397918701,2.2468607425689697,59017392,albert-xlarge-v1
Ping pong is slithy.,All sports are slithy.,All birds are slithy.,ping pong,sport,is,Ping pong,sports,4,2,-12.974071502685547,-87.74767303466797,-14.9392671585083,-1.1987950801849365,2.5114505290985107,59017392,albert-xlarge-v1
Ping pong is mimsy.,All sports are mimsy.,All birds are mimsy.,ping pong,sport,is,Ping pong,sports,4,3,-11.698304176330566,-99.29218769073486,-14.217430114746094,1.2474782466888428,0.6457887291908264,59017392,albert-xlarge-v1
Ping pong is vorpal.,All sports are vorpal.,All birds are vorpal.,ping pong,sport,is,Ping pong,sports,4,4,-12.035906791687012,-81.03484296798706,-10.175432205200195,0.3708813786506653,1.5549671649932861,59017392,albert-xlarge-v1
Ping pong is frabjous.,All sports are frabjous.,All birds are frabjous.,ping pong,sport,is,Ping pong,sports,4,5,-9.132156372070312,-114.61830997467041,-13.531614303588867,1.837132215499878,2.277595043182373,59017392,albert-xlarge-v1
Rowing involves daxing.,All sports involve daxing.,All birds involve daxing.,rowing,sport,involves,Rowing,sports,1,1,-7.435147762298584,-103.8841814994812,-18.569958686828613,4.133084774017334,0.7117003798484802,59017392,albert-xlarge-v1
Rowing involves wiffing.,All sports involve wiffing.,All birds involve wiffing.,rowing,sport,involves,Rowing,sports,1,2,-7.234394073486328,-122.99724197387695,-18.08951997756958,1.680773138999939,0.5803389549255371,59017392,albert-xlarge-v1
Rowing involves blicking.,All sports involve blicking.,All birds involve blicking.,rowing,sport,involves,Rowing,sports,1,3,-8.176162719726562,-123.30700969696045,-21.33800506591797,3.241664409637451,0.8688559532165527,59017392,albert-xlarge-v1
Rowing involves gyring.,All sports involve gyring.,All birds involve gyring.,rowing,sport,involves,Rowing,sports,1,4,-7.627335548400879,-83.86833572387695,-18.736536026000977,2.6542322635650635,1.6930354833602905,59017392,albert-xlarge-v1
Rowing involves gimbling.,All sports involve gimbling.,All birds involve gimbling.,rowing,sport,involves,Rowing,sports,1,5,-8.055124759674072,-96.01160717010498,-16.779787063598633,-0.09586773067712784,0.8009448051452637,59017392,albert-xlarge-v1
Rowing requires daxing.,All sports require daxing.,All birds require daxing.,rowing,sport,requires,Rowing,sports,2,1,-6.852080345153809,-115.85803604125977,-14.344882011413574,3.4166717529296875,1.2990527153015137,59017392,albert-xlarge-v1
Rowing requires wiffing.,All sports require wiffing.,All birds require wiffing.,rowing,sport,requires,Rowing,sports,2,2,-6.629730224609375,-125.39518165588379,-16.45209312438965,1.7905172109603882,1.1424452066421509,59017392,albert-xlarge-v1
Rowing requires blicking.,All sports require blicking.,All birds require blicking.,rowing,sport,requires,Rowing,sports,2,3,-5.840219497680664,-129.23922061920166,-17.090784072875977,3.2765426635742188,1.8544930219650269,59017392,albert-xlarge-v1
Rowing requires gyring.,All sports require gyring.,All birds require gyring.,rowing,sport,requires,Rowing,sports,2,4,-6.813451766967773,-85.44356203079224,-13.608869552612305,2.4155287742614746,0.8224836587905884,59017392,albert-xlarge-v1
Rowing requires gimbling.,All sports require gimbling.,All birds require gimbling.,rowing,sport,requires,Rowing,sports,2,5,-6.90174674987793,-114.3081865310669,-13.49522590637207,1.6078237295150757,1.7209159135818481,59017392,albert-xlarge-v1
Rowing includes daxing.,All sports include daxing.,All birds include daxing.,rowing,sport,includes,Rowing,sports,3,1,-7.787948131561279,-99.32346153259277,-17.54953956604004,6.311396598815918,3.2775216102600098,59017392,albert-xlarge-v1
Rowing includes wiffing.,All sports include wiffing.,All birds include wiffing.,rowing,sport,includes,Rowing,sports,3,2,-8.182621479034424,-119.98836994171143,-20.563462734222412,7.593317985534668,1.994596004486084,59017392,albert-xlarge-v1
Rowing includes blicking.,All sports include blicking.,All birds include blicking.,rowing,sport,includes,Rowing,sports,3,3,-7.571413040161133,-116.81693458557129,-21.11931610107422,6.93994665145874,1.9941638708114624,59017392,albert-xlarge-v1
Rowing includes gyring.,All sports include gyring.,All birds include gyring.,rowing,sport,includes,Rowing,sports,3,4,-6.554948806762695,-99.56828498840332,-19.21884250640869,4.300405979156494,2.0745224952697754,59017392,albert-xlarge-v1
Rowing includes gimbling.,All sports include gimbling.,All birds include gimbling.,rowing,sport,includes,Rowing,sports,3,5,-8.099554538726807,-98.04897880554199,-17.803986072540283,4.886132717132568,2.201913833618164,59017392,albert-xlarge-v1
Rowing is beamish.,All sports are beamish.,All birds are beamish.,rowing,sport,is,Rowing,sports,4,1,-7.512687683105469,-83.77065849304199,-13.791254997253418,2.0670337677001953,1.5375269651412964,59017392,albert-xlarge-v1
Rowing is slithy.,All sports are slithy.,All birds are slithy.,rowing,sport,is,Rowing,sports,4,2,-8.519034385681152,-87.74767303466797,-14.458227157592773,1.4897431135177612,1.3746064901351929,59017392,albert-xlarge-v1
Rowing is mimsy.,All sports are mimsy.,All birds are mimsy.,rowing,sport,is,Rowing,sports,4,3,-6.629459381103516,-99.29218769073486,-20.88377285003662,8.749755859375,0.6707845330238342,59017392,albert-xlarge-v1
Rowing is vorpal.,All sports are vorpal.,All birds are vorpal.,rowing,sport,is,Rowing,sports,4,4,-5.198953628540039,-81.03484296798706,-14.043322563171387,8.728046417236328,4.185609340667725,59017392,albert-xlarge-v1
Rowing is frabjous.,All sports are frabjous.,All birds are frabjous.,rowing,sport,is,Rowing,sports,4,5,-6.369022369384766,-114.61830997467041,-23.151236534118652,4.522427558898926,3.2531957626342773,59017392,albert-xlarge-v1
Fishing involves daxing.,All sports involve daxing.,All birds involve daxing.,fishing,sport,involves,Fishing,sports,1,1,-9.394342422485352,-103.8841814994812,-17.951693534851074,1.0934054851531982,0.7672891020774841,59017392,albert-xlarge-v1
Fishing involves wiffing.,All sports involve wiffing.,All birds involve wiffing.,fishing,sport,involves,Fishing,sports,1,2,-10.850451469421387,-122.99724197387695,-16.953245162963867,0.3427256643772125,1.502726435661316,59017392,albert-xlarge-v1
Fishing involves blicking.,All sports involve blicking.,All birds involve blicking.,fishing,sport,involves,Fishing,sports,1,3,-10.675859928131104,-123.30700969696045,-16.70144748687744,0.24028968811035156,0.9004815816879272,59017392,albert-xlarge-v1
Fishing involves gyring.,All sports involve gyring.,All birds involve gyring.,fishing,sport,involves,Fishing,sports,1,4,-9.298666954040527,-83.86833572387695,-16.84423065185547,1.6052898168563843,0.6804760694503784,59017392,albert-xlarge-v1
