preamble,stimulus,item,category,feature,score,params,model
Jump rope,is a human activity.,jump rope,sport,3,-8.114862084388733,0,5gram
Camping,is a human activity.,camping,sport,3,-8.569547891616821,0,5gram
Chess,is a human activity.,chess,sport,3,-8.392051130533218,0,5gram
Dancing,is a human activity.,dancing,sport,3,-8.867889642715454,0,5gram
Checkers,is a human activity.,checkers,sport,3,-7.926370397210121,0,5gram
Cards,is a human activity.,cards,sport,3,-10.15462064743042,0,5gram
Sunbathing,is a human activity.,sunbathing,sport,3,-9.027942180633545,0,5gram
Football,is a pastime.,football,sport,4,-8.687329888343811,0,5gram
Baseball,is a pastime.,baseball,sport,4,-8.481725811958313,0,5gram
Basketball,is a pastime.,basketball,sport,4,-8.247665047645569,0,5gram
Tennis,is a pastime.,tennis,sport,4,-8.518090844154358,0,5gram
Softball,is a pastime.,softball,sport,4,-8.10037386417389,0,5gram
Canoeing,is a pastime.,canoeing,sport,4,-8.521473169326782,0,5gram
Handball,is a pastime.,handball,sport,4,-8.16529506444931,0,5gram
Rugby,is a pastime.,rugby,sport,4,-8.581937074661255,0,5gram
Hockey,is a pastime.,hockey,sport,4,-8.293291568756104,0,5gram
Ice hockey,is a pastime.,ice hockey,sport,4,-8.044217854738235,0,5gram
Swimming,is a pastime.,swimming,sport,4,-8.835944294929504,0,5gram
Track,is a pastime.,track,sport,4,-9.586233377456665,0,5gram
Boxing,is a pastime.,boxing,sport,4,-8.330997556447983,0,5gram
Volleyball,is a pastime.,volleyball,sport,4,-8.284389048814774,0,5gram
Lacrosse,is a pastime.,lacrosse,sport,4,-7.6105431616306305,0,5gram
Skiing,is a pastime.,skiing,sport,4,-7.839458525180817,0,5gram
Golf,is a pastime.,golf,sport,4,-5.0371798276901245,0,5gram
Polo,is a pastime.,polo,sport,4,-7.955594301223755,0,5gram
Surfing,is a pastime.,surfing,sport,4,-7.6622161865234375,0,5gram
Wrestling,is a pastime.,wrestling,sport,4,-8.658675849437714,0,5gram
Gymnastics,is a pastime.,gymnastics,sport,4,-8.714405208826065,0,5gram
Cricket,is a pastime.,cricket,sport,4,-8.306025207042694,0,5gram
Squash,is a pastime.,squash,sport,4,-8.01515993475914,0,5gram
Badminton,is a pastime.,badminton,sport,4,-8.223080664873123,0,5gram
Racing,is a pastime.,racing,sport,4,-8.97955310344696,0,5gram
Pole vault,is a pastime.,pole vault,sport,4,-9.121395409107208,0,5gram
Fencing,is a pastime.,fencing,sport,4,-8.055988729000092,0,5gram
Bowling,is a pastime.,bowling,sport,4,-8.310137450695038,0,5gram
Water skiing,is a pastime.,water skiing,sport,4,-8.292178392410278,0,5gram
Ice skating,is a pastime.,ice skating,sport,4,-8.00276243686676,0,5gram
Jai alai,is a pastime.,jai alai,sport,4,-7.455365180969238,0,5gram
Skating,is a pastime.,skating,sport,4,-8.133803308010101,0,5gram
Skindiving,is a pastime.,skindiving,sport,4,-9.069496393203735,0,5gram
Sailing,is a pastime.,sailing,sport,4,-8.727495849132538,0,5gram
Diving,is a pastime.,diving,sport,4,-8.587129592895508,0,5gram
Archery,is a pastime.,archery,sport,4,-8.269593238830566,0,5gram
Judo,is a pastime.,judo,sport,4,-8.54758620262146,0,5gram
Car racing,is a pastime.,car racing,sport,4,-8.241878062486649,0,5gram
Ping pong,is a pastime.,ping pong,sport,4,-7.943811237812042,0,5gram
Rowing,is a pastime.,rowing,sport,4,-8.204779863357544,0,5gram
Fishing,is a pastime.,fishing,sport,4,-5.499175548553467,0,5gram
Horseback riding,is a pastime.,horseback riding,sport,4,-7.929868012666702,0,5gram
Running,is a pastime.,running,sport,4,-9.12883535027504,0,5gram
Horse racing,is a pastime.,horse racing,sport,4,-8.144996583461761,0,5gram
Hiking,is a pastime.,hiking,sport,4,-5.166886985301971,0,5gram
Weight lifting,is a pastime.,weight lifting,sport,4,-9.383190274238586,0,5gram
Croquet,is a pastime.,croquet,sport,4,-7.58257782459259,0,5gram
Horseshoes,is a pastime.,horseshoes,sport,4,-7.663605131208897,0,5gram
Boating,is a pastime.,boating,sport,4,-5.168659090995789,0,5gram
Pool,is a pastime.,pool,sport,4,-8.275560081005096,0,5gram
Billiards,is a pastime.,billiards,sport,4,-8.764589667320251,0,5gram
Hunting,is a pastime.,hunting,sport,4,-8.367326378822327,0,5gram
Jump rope,is a pastime.,jump rope,sport,4,-7.81937038898468,0,5gram
Camping,is a pastime.,camping,sport,4,-8.274056673049927,0,5gram
Chess,is a pastime.,chess,sport,4,-8.096559673547745,0,5gram
Dancing,is a pastime.,dancing,sport,4,-8.572397947311401,0,5gram
Checkers,is a pastime.,checkers,sport,4,-7.6308789402246475,0,5gram
Cards,is a pastime.,cards,sport,4,-9.859128952026367,0,5gram
Sunbathing,is a pastime.,sunbathing,sport,4,-8.732450485229492,0,5gram
Football,is a recreation.,football,sport,5,-9.008719444274902,0,5gram
Baseball,is a recreation.,baseball,sport,5,-8.803115367889404,0,5gram
Basketball,is a recreation.,basketball,sport,5,-8.56905460357666,0,5gram
Tennis,is a recreation.,tennis,sport,5,-8.83948040008545,0,5gram
Softball,is a recreation.,softball,sport,5,-8.42176342010498,0,5gram
Canoeing,is a recreation.,canoeing,sport,5,-8.842862725257874,0,5gram
Handball,is a recreation.,handball,sport,5,-8.486684620380402,0,5gram
Rugby,is a recreation.,rugby,sport,5,-8.903326630592346,0,5gram
Hockey,is a recreation.,hockey,sport,5,-8.614681124687195,0,5gram
Ice hockey,is a recreation.,ice hockey,sport,5,-8.365607410669327,0,5gram
Swimming,is a recreation.,swimming,sport,5,-9.157333850860596,0,5gram
Track,is a recreation.,track,sport,5,-9.907622933387756,0,5gram
Boxing,is a recreation.,boxing,sport,5,-8.652387112379074,0,5gram
Volleyball,is a recreation.,volleyball,sport,5,-8.605778604745865,0,5gram
Lacrosse,is a recreation.,lacrosse,sport,5,-7.931932717561722,0,5gram
Skiing,is a recreation.,skiing,sport,5,-8.160848081111908,0,5gram
Golf,is a recreation.,golf,sport,5,-8.445851922035217,0,5gram
Polo,is a recreation.,polo,sport,5,-8.276983857154846,0,5gram
Surfing,is a recreation.,surfing,sport,5,-7.983605742454529,0,5gram
Wrestling,is a recreation.,wrestling,sport,5,-8.980065405368805,0,5gram
Gymnastics,is a recreation.,gymnastics,sport,5,-9.035794764757156,0,5gram
Cricket,is a recreation.,cricket,sport,5,-8.627414762973785,0,5gram
Squash,is a recreation.,squash,sport,5,-8.336549490690231,0,5gram
Badminton,is a recreation.,badminton,sport,5,-8.544470220804214,0,5gram
Racing,is a recreation.,racing,sport,5,-9.300942659378052,0,5gram
Pole vault,is a recreation.,pole vault,sport,5,-9.4427849650383,0,5gram
Fencing,is a recreation.,fencing,sport,5,-8.377378284931183,0,5gram
Bowling,is a recreation.,bowling,sport,5,-8.63152700662613,0,5gram
Water skiing,is a recreation.,water skiing,sport,5,-8.61356794834137,0,5gram
Ice skating,is a recreation.,ice skating,sport,5,-8.324151992797852,0,5gram
Jai alai,is a recreation.,jai alai,sport,5,-7.77675473690033,0,5gram
Skating,is a recreation.,skating,sport,5,-8.455192863941193,0,5gram
Skindiving,is a recreation.,skindiving,sport,5,-9.390885949134827,0,5gram
Sailing,is a recreation.,sailing,sport,5,-9.04888540506363,0,5gram
Diving,is a recreation.,diving,sport,5,-8.9085191488266,0,5gram
Archery,is a recreation.,archery,sport,5,-8.590982794761658,0,5gram
Judo,is a recreation.,judo,sport,5,-8.86897623538971,0,5gram
Car racing,is a recreation.,car racing,sport,5,-8.56326761841774,0,5gram
Ping pong,is a recreation.,ping pong,sport,5,-8.265200793743134,0,5gram
Rowing,is a recreation.,rowing,sport,5,-8.526169419288635,0,5gram
Fishing,is a recreation.,fishing,sport,5,-8.805091857910156,0,5gram
Horseback riding,is a recreation.,horseback riding,sport,5,-8.251257568597794,0,5gram
Running,is a recreation.,running,sport,5,-9.450224906206131,0,5gram
Horse racing,is a recreation.,horse racing,sport,5,-8.466386139392853,0,5gram
Hiking,is a recreation.,hiking,sport,5,-8.415819108486176,0,5gram
Weight lifting,is a recreation.,weight lifting,sport,5,-9.704579830169678,0,5gram
Croquet,is a recreation.,croquet,sport,5,-7.903967380523682,0,5gram
Horseshoes,is a recreation.,horseshoes,sport,5,-7.984994687139988,0,5gram
Boating,is a recreation.,boating,sport,5,-8.44481074810028,0,5gram
Pool,is a recreation.,pool,sport,5,-7.797904074192047,0,5gram
Billiards,is a recreation.,billiards,sport,5,-9.085979223251343,0,5gram
Hunting,is a recreation.,hunting,sport,5,-8.688715934753418,0,5gram
Jump rope,is a recreation.,jump rope,sport,5,-8.140759944915771,0,5gram
Camping,is a recreation.,camping,sport,5,-8.595446228981018,0,5gram
Chess,is a recreation.,chess,sport,5,-8.417949229478836,0,5gram
Dancing,is a recreation.,dancing,sport,5,-8.893787503242493,0,5gram
Checkers,is a recreation.,checkers,sport,5,-7.952268496155739,0,5gram
Cards,is a recreation.,cards,sport,5,-10.180518507957458,0,5gram
Sunbathing,is a recreation.,sunbathing,sport,5,-9.053840041160583,0,5gram
Football,is done for leisure.,football,sport,6,-12.348975956439972,0,5gram
Baseball,is done for leisure.,baseball,sport,6,-12.178361654281616,0,5gram
Basketball,is done for leisure.,basketball,sport,6,-11.746351718902588,0,5gram
Tennis,is done for leisure.,tennis,sport,6,-12.080896019935608,0,5gram
Softball,is done for leisure.,softball,sport,6,-11.742846548557281,0,5gram
Canoeing,is done for leisure.,canoeing,sport,6,-10.936049818992615,0,5gram
Handball,is done for leisure.,handball,sport,6,-11.961814939975739,0,5gram
Rugby,is done for leisure.,rugby,sport,6,-12.326976537704468,0,5gram
Hockey,is done for leisure.,hockey,sport,6,-12.089361548423767,0,5gram
Ice hockey,is done for leisure.,ice hockey,sport,6,-12.020194172859192,0,5gram
Swimming,is done for leisure.,swimming,sport,6,-10.852442979812622,0,5gram
Track,is done for leisure.,track,sport,6,-12.266876459121704,0,5gram
Boxing,is done for leisure.,boxing,sport,6,-12.130490899085999,0,5gram
Volleyball,is done for leisure.,volleyball,sport,6,-11.475661516189575,0,5gram
Lacrosse,is done for leisure.,lacrosse,sport,6,-11.572026252746582,0,5gram
Skiing,is done for leisure.,skiing,sport,6,-10.375592589378357,0,5gram
Golf,is done for leisure.,golf,sport,6,-11.994988858699799,0,5gram
Polo,is done for leisure.,polo,sport,6,-11.617127776145935,0,5gram
Surfing,is done for leisure.,surfing,sport,6,-10.838489830493927,0,5gram
Wrestling,is done for leisure.,wrestling,sport,6,-11.031717658042908,0,5gram
Gymnastics,is done for leisure.,gymnastics,sport,6,-12.414562106132507,0,5gram
Cricket,is done for leisure.,cricket,sport,6,-11.927228212356567,0,5gram
Squash,is done for leisure.,squash,sport,6,-11.72777783870697,0,5gram
Badminton,is done for leisure.,badminton,sport,6,-11.912541389465332,0,5gram
Racing,is done for leisure.,racing,sport,6,-10.662846326828003,0,5gram
Pole vault,is done for leisure.,pole vault,sport,6,-12.436651349067688,0,5gram
Fencing,is done for leisure.,fencing,sport,6,-10.132560729980469,0,5gram
Bowling,is done for leisure.,bowling,sport,6,-10.902251601219177,0,5gram
Water skiing,is done for leisure.,water skiing,sport,6,-10.631380558013916,0,5gram
Ice skating,is done for leisure.,ice skating,sport,6,-11.155020773410797,0,5gram
Jai alai,is done for leisure.,jai alai,sport,6,-11.256010055541992,0,5gram
Skating,is done for leisure.,skating,sport,6,-11.577856540679932,0,5gram
Skindiving,is done for leisure.,skindiving,sport,6,-12.062268137931824,0,5gram
Sailing,is done for leisure.,sailing,sport,6,-11.102487087249756,0,5gram
Diving,is done for leisure.,diving,sport,6,-10.248522162437439,0,5gram
Archery,is done for leisure.,archery,sport,6,-11.143635988235474,0,5gram
Judo,is done for leisure.,judo,sport,6,-11.932862043380737,0,5gram
Car racing,is done for leisure.,car racing,sport,6,-10.68283987045288,0,5gram
Ping pong,is done for leisure.,ping pong,sport,6,-11.295382380485535,0,5gram
Rowing,is done for leisure.,rowing,sport,6,-10.044301867485046,0,5gram
Fishing,is done for leisure.,fishing,sport,6,-9.633090674877167,0,5gram
Horseback riding,is done for leisure.,horseback riding,sport,6,-10.292187362909317,0,5gram
Running,is done for leisure.,running,sport,6,-11.428738951683044,0,5gram
Horse racing,is done for leisure.,horse racing,sport,6,-10.668989300727844,0,5gram
Hiking,is done for leisure.,hiking,sport,6,-9.903903603553772,0,5gram
Weight lifting,is done for leisure.,weight lifting,sport,6,-10.484411001205444,0,5gram
Croquet,is done for leisure.,croquet,sport,6,-11.036782264709473,0,5gram
Horseshoes,is done for leisure.,horseshoes,sport,6,-11.780648469924927,0,5gram
Boating,is done for leisure.,boating,sport,6,-10.192155718803406,0,5gram
Pool,is done for leisure.,pool,sport,6,-12.165161490440369,0,5gram
Billiards,is done for leisure.,billiards,sport,6,-12.462386727333069,0,5gram
Hunting,is done for leisure.,hunting,sport,6,-9.8518728017807,0,5gram
Jump rope,is done for leisure.,jump rope,sport,6,-11.400207281112671,0,5gram
Camping,is done for leisure.,camping,sport,6,-10.953317523002625,0,5gram
Chess,is done for leisure.,chess,sport,6,-11.881834149360657,0,5gram
Dancing,is done for leisure.,dancing,sport,6,-10.611889958381653,0,5gram
Checkers,is done for leisure.,checkers,sport,6,-11.673954129219055,0,5gram
Cards,is done for leisure.,cards,sport,6,-12.33575439453125,0,5gram
Sunbathing,is done for leisure.,sunbathing,sport,6,-11.709630846977234,0,5gram
Football,is competitive.,football,sport,7,-6.305448591709137,0,5gram
Baseball,is competitive.,baseball,sport,7,-7.555257081985474,0,5gram
Basketball,is competitive.,basketball,sport,7,-7.4855979681015015,0,5gram
Tennis,is competitive.,tennis,sport,7,-7.457791447639465,0,5gram
Softball,is competitive.,softball,sport,7,-7.119742214679718,0,5gram
Canoeing,is competitive.,canoeing,sport,7,-7.2203569412231445,0,5gram
Handball,is competitive.,handball,sport,7,-7.338710367679596,0,5gram
Rugby,is competitive.,rugby,sport,7,-7.703871965408325,0,5gram
Hockey,is competitive.,hockey,sport,7,-7.4662569761276245,0,5gram
Ice hockey,is competitive.,ice hockey,sport,7,-7.397089600563049,0,5gram
Swimming,is competitive.,swimming,sport,7,-7.7351603507995605,0,5gram
Track,is competitive.,track,sport,7,-8.214052557945251,0,5gram
Boxing,is competitive.,boxing,sport,7,-7.507386803627014,0,5gram
Volleyball,is competitive.,volleyball,sport,7,-7.47552216053009,0,5gram
Lacrosse,is competitive.,lacrosse,sport,7,-6.9489216804504395,0,5gram
Skiing,is competitive.,skiing,sport,7,-6.803948640823364,0,5gram
Golf,is competitive.,golf,sport,7,-7.371884286403656,0,5gram
Polo,is competitive.,polo,sport,7,-6.994023680686951,0,5gram
Surfing,is competitive.,surfing,sport,7,-6.767335116863251,0,5gram
Wrestling,is competitive.,wrestling,sport,7,-7.7745665311813354,0,5gram
Gymnastics,is competitive.,gymnastics,sport,7,-7.791458249092102,0,5gram
Cricket,is competitive.,cricket,sport,7,-7.304124116897583,0,5gram
Squash,is competitive.,squash,sport,7,-7.104673266410828,0,5gram
Badminton,is competitive.,badminton,sport,7,-7.289437532424927,0,5gram
Racing,is competitive.,racing,sport,7,-5.413380265235901,0,5gram
Pole vault,is competitive.,pole vault,sport,7,-7.813546776771545,0,5gram
Fencing,is competitive.,fencing,sport,7,-7.2918150424957275,0,5gram
Bowling,is competitive.,bowling,sport,7,-7.504771113395691,0,5gram
Water skiing,is competitive.,water skiing,sport,7,-7.059736132621765,0,5gram
Ice skating,is competitive.,ice skating,sport,7,-6.531916439533234,0,5gram
Jai alai,is competitive.,jai alai,sport,7,-6.63290548324585,0,5gram
Skating,is competitive.,skating,sport,7,-6.954752206802368,0,5gram
Skindiving,is competitive.,skindiving,sport,7,-7.43916380405426,0,5gram
Sailing,is competitive.,sailing,sport,7,-7.624370694160461,0,5gram
Diving,is competitive.,diving,sport,7,-7.65390682220459,0,5gram
Archery,is competitive.,archery,sport,7,-7.250243544578552,0,5gram
Judo,is competitive.,judo,sport,7,-7.309757709503174,0,5gram
Car racing,is competitive.,car racing,sport,7,-6.190832734107971,0,5gram
Ping pong,is competitive.,ping pong,sport,7,-6.672277808189392,0,5gram
Rowing,is competitive.,rowing,sport,7,-7.272617220878601,0,5gram
Fishing,is competitive.,fishing,sport,7,-6.094211757183075,0,5gram
Horseback riding,is competitive.,horseback riding,sport,7,-6.525411158800125,0,5gram
Running,is competitive.,running,sport,7,-8.213881850242615,0,5gram
Horse racing,is competitive.,horse racing,sport,7,-6.176981687545776,0,5gram
Hiking,is competitive.,hiking,sport,7,-6.978105783462524,0,5gram
Weight lifting,is competitive.,weight lifting,sport,7,-8.063355803489685,0,5gram
Croquet,is competitive.,croquet,sport,7,-6.413677930831909,0,5gram
Horseshoes,is competitive.,horseshoes,sport,7,-7.1575446128845215,0,5gram
Boating,is competitive.,boating,sport,7,-6.83186137676239,0,5gram
Pool,is competitive.,pool,sport,7,-7.542057156562805,0,5gram
Billiards,is competitive.,billiards,sport,7,-7.8392826318740845,0,5gram
Hunting,is competitive.,hunting,sport,7,-7.311869263648987,0,5gram
Jump rope,is competitive.,jump rope,sport,7,-6.777102708816528,0,5gram
Camping,is competitive.,camping,sport,7,-7.248233079910278,0,5gram
Chess,is competitive.,chess,sport,7,-7.258730053901672,0,5gram
Dancing,is competitive.,dancing,sport,7,-6.241520047187805,0,5gram
Checkers,is competitive.,checkers,sport,7,-7.050849556922913,0,5gram
Cards,is competitive.,cards,sport,7,-8.430434346199036,0,5gram
Sunbathing,is competitive.,sunbathing,sport,7,-7.08652651309967,0,5gram
Football,involves physical exertion.,football,sport,8,-11.061941862106323,0,5gram
Baseball,involves physical exertion.,baseball,sport,8,-11.608560800552368,0,5gram
Basketball,involves physical exertion.,basketball,sport,8,-11.825799226760864,0,5gram
Tennis,involves physical exertion.,tennis,sport,8,-11.536998510360718,0,5gram
Softball,involves physical exertion.,softball,sport,8,-11.581905603408813,0,5gram
Canoeing,involves physical exertion.,canoeing,sport,8,-11.893298864364624,0,5gram
Handball,involves physical exertion.,handball,sport,8,-11.830216646194458,0,5gram
Rugby,involves physical exertion.,rugby,sport,8,-12.12532639503479,0,5gram
Hockey,involves physical exertion.,hockey,sport,8,-11.553751707077026,0,5gram
Ice hockey,involves physical exertion.,ice hockey,sport,8,-12.564563989639282,0,5gram
Swimming,involves physical exertion.,swimming,sport,8,-12.063023805618286,0,5gram
Track,involves physical exertion.,track,sport,8,-11.158307313919067,0,5gram
Boxing,involves physical exertion.,boxing,sport,8,-11.488178014755249,0,5gram
Volleyball,involves physical exertion.,volleyball,sport,8,-11.818073987960815,0,5gram
Lacrosse,involves physical exertion.,lacrosse,sport,8,-10.795071363449097,0,5gram
Skiing,involves physical exertion.,skiing,sport,8,-10.452915906906128,0,5gram
Golf,involves physical exertion.,golf,sport,8,-11.055992841720581,0,5gram
Polo,involves physical exertion.,polo,sport,8,-11.026978254318237,0,5gram
Surfing,involves physical exertion.,surfing,sport,8,-9.58310055732727,0,5gram
Wrestling,involves physical exertion.,wrestling,sport,8,-10.88063931465149,0,5gram
Gymnastics,involves physical exertion.,gymnastics,sport,8,-12.04858136177063,0,5gram
Cricket,involves physical exertion.,cricket,sport,8,-10.736423254013062,0,5gram
Squash,involves physical exertion.,squash,sport,8,-11.419555425643921,0,5gram
Badminton,involves physical exertion.,badminton,sport,8,-11.741508722305298,0,5gram
Racing,involves physical exertion.,racing,sport,8,-10.245466947555542,0,5gram
Pole vault,involves physical exertion.,pole vault,sport,8,-10.973273038864136,0,5gram
Fencing,involves physical exertion.,fencing,sport,8,-11.780283212661743,0,5gram
Bowling,involves physical exertion.,bowling,sport,8,-11.319939851760864,0,5gram
Water skiing,involves physical exertion.,water skiing,sport,8,-10.984511613845825,0,5gram
Ice skating,involves physical exertion.,ice skating,sport,8,-10.501467943191528,0,5gram
Jai alai,involves physical exertion.,jai alai,sport,8,-10.908182859420776,0,5gram
Skating,involves physical exertion.,skating,sport,8,-9.117830276489258,0,5gram
Skindiving,involves physical exertion.,skindiving,sport,8,-10.192702054977417,0,5gram
Sailing,involves physical exertion.,sailing,sport,8,-10.999626874923706,0,5gram
Diving,involves physical exertion.,diving,sport,8,-8.74113118648529,0,5gram
Archery,involves physical exertion.,archery,sport,8,-10.517643928527832,0,5gram
Judo,involves physical exertion.,judo,sport,8,-11.278349161148071,0,5gram
Car racing,involves physical exertion.,car racing,sport,8,-10.246960878372192,0,5gram
Ping pong,involves physical exertion.,ping pong,sport,8,-10.454792737960815,0,5gram
Rowing,involves physical exertion.,rowing,sport,8,-11.856258153915405,0,5gram
Fishing,involves physical exertion.,fishing,sport,8,-10.2894926071167,0,5gram
Horseback riding,involves physical exertion.,horseback riding,sport,8,-11.798667192459106,0,5gram
Running,involves physical exertion.,running,sport,8,-10.613620042800903,0,5gram
Horse racing,involves physical exertion.,horse racing,sport,8,-10.663519144058228,0,5gram
Hiking,involves physical exertion.,hiking,sport,8,-11.09458327293396,0,5gram
Weight lifting,involves physical exertion.,weight lifting,sport,8,-10.690331220626831,0,5gram
Croquet,involves physical exertion.,croquet,sport,8,-8.550750970840454,0,5gram
Horseshoes,involves physical exertion.,horseshoes,sport,8,-8.289475440979004,0,5gram
Boating,involves physical exertion.,boating,sport,8,-10.817647218704224,0,5gram
Pool,involves physical exertion.,pool,sport,8,-10.999512910842896,0,5gram
Billiards,involves physical exertion.,billiards,sport,8,-11.10167145729065,0,5gram
Hunting,involves physical exertion.,hunting,sport,8,-10.115916013717651,0,5gram
Jump rope,involves physical exertion.,jump rope,sport,8,-10.986262083053589,0,5gram
Camping,involves physical exertion.,camping,sport,8,-10.730978727340698,0,5gram
Chess,involves physical exertion.,chess,sport,8,-11.518216371536255,0,5gram
Dancing,involves physical exertion.,dancing,sport,8,-9.837600708007812,0,5gram
Checkers,involves physical exertion.,checkers,sport,8,-9.9334397315979,0,5gram
Cards,involves physical exertion.,cards,sport,8,-11.468383073806763,0,5gram
Sunbathing,involves physical exertion.,sunbathing,sport,8,-10.796680688858032,0,5gram
Football,is energetic.,football,sport,9,-8.564143717288971,0,5gram
Baseball,is energetic.,baseball,sport,9,-8.393528938293457,0,5gram
Basketball,is energetic.,basketball,sport,9,-8.323870301246643,0,5gram
Tennis,is energetic.,tennis,sport,9,-8.296063780784607,0,5gram
Softball,is energetic.,softball,sport,9,-7.958014070987701,0,5gram
Canoeing,is energetic.,canoeing,sport,9,-8.058628797531128,0,5gram
Handball,is energetic.,handball,sport,9,-8.17698222398758,0,5gram
Rugby,is energetic.,rugby,sport,9,-8.542143821716309,0,5gram
Hockey,is energetic.,hockey,sport,9,-8.304528832435608,0,5gram
Ice hockey,is energetic.,ice hockey,sport,9,-8.235361456871033,0,5gram
Swimming,is energetic.,swimming,sport,9,-8.573432207107544,0,5gram
Track,is energetic.,track,sport,9,-8.087565422058105,0,5gram
Boxing,is energetic.,boxing,sport,9,-8.345658659934998,0,5gram
Volleyball,is energetic.,volleyball,sport,9,-8.313793540000916,0,5gram
Lacrosse,is energetic.,lacrosse,sport,9,-7.787193536758423,0,5gram
Skiing,is energetic.,skiing,sport,9,-7.642220497131348,0,5gram
Golf,is energetic.,golf,sport,9,-8.21015614271164,0,5gram
Polo,is energetic.,polo,sport,9,-7.832295536994934,0,5gram
Surfing,is energetic.,surfing,sport,9,-7.605606973171234,0,5gram
Wrestling,is energetic.,wrestling,sport,9,-8.612838387489319,0,5gram
Gymnastics,is energetic.,gymnastics,sport,9,-8.629730105400085,0,5gram
Cricket,is energetic.,cricket,sport,9,-8.142396450042725,0,5gram
Squash,is energetic.,squash,sport,9,-7.942945599555969,0,5gram
Badminton,is energetic.,badminton,sport,9,-8.12770938873291,0,5gram
Racing,is energetic.,racing,sport,9,-8.780014872550964,0,5gram
Pole vault,is energetic.,pole vault,sport,9,-8.651818633079529,0,5gram
Fencing,is energetic.,fencing,sport,9,-8.130086898803711,0,5gram
Bowling,is energetic.,bowling,sport,9,-8.343042969703674,0,5gram
Water skiing,is energetic.,water skiing,sport,9,-7.8980079889297485,0,5gram
Ice skating,is energetic.,ice skating,sport,9,-7.370187819004059,0,5gram
Jai alai,is energetic.,jai alai,sport,9,-7.471177339553833,0,5gram
Skating,is energetic.,skating,sport,9,-7.793024063110352,0,5gram
Skindiving,is energetic.,skindiving,sport,9,-8.277435660362244,0,5gram
Sailing,is energetic.,sailing,sport,9,-8.462642550468445,0,5gram
Diving,is energetic.,diving,sport,9,-8.492178678512573,0,5gram
Archery,is energetic.,archery,sport,9,-8.088515400886536,0,5gram
Judo,is energetic.,judo,sport,9,-8.148029565811157,0,5gram
Car racing,is energetic.,car racing,sport,9,-8.321459770202637,0,5gram
Ping pong,is energetic.,ping pong,sport,9,-7.5105496644973755,0,5gram
Rowing,is energetic.,rowing,sport,9,-8.110889077186584,0,5gram
Fishing,is energetic.,fishing,sport,9,-8.18816477060318,0,5gram
Horseback riding,is energetic.,horseback riding,sport,9,-7.3636830151081085,0,5gram
Running,is energetic.,running,sport,9,-9.052153706550598,0,5gram
Horse racing,is energetic.,horse racing,sport,9,-8.307608723640442,0,5gram
Hiking,is energetic.,hiking,sport,9,-7.816377639770508,0,5gram
Weight lifting,is energetic.,weight lifting,sport,9,-8.901627659797668,0,5gram
Croquet,is energetic.,croquet,sport,9,-7.251949787139893,0,5gram
Horseshoes,is energetic.,horseshoes,sport,9,-7.995816469192505,0,5gram
Boating,is energetic.,boating,sport,9,-7.6701332330703735,0,5gram
Pool,is energetic.,pool,sport,9,-8.380329012870789,0,5gram
Billiards,is energetic.,billiards,sport,9,-8.67755401134491,0,5gram
Hunting,is energetic.,hunting,sport,9,-8.15014111995697,0,5gram
Jump rope,is energetic.,jump rope,sport,9,-7.615374565124512,0,5gram
Camping,is energetic.,camping,sport,9,-8.08650541305542,0,5gram
Chess,is energetic.,chess,sport,9,-8.097001910209656,0,5gram
Dancing,is energetic.,dancing,sport,9,-6.750912070274353,0,5gram
Checkers,is energetic.,checkers,sport,9,-7.889121413230896,0,5gram
Cards,is energetic.,cards,sport,9,-9.268706202507019,0,5gram
Sunbathing,is energetic.,sunbathing,sport,9,-7.924798369407654,0,5gram
Football,is enjoyed when done.,football,sport,10,-15.641139090061188,0,5gram
Baseball,is enjoyed when done.,baseball,sport,10,-15.470524311065674,0,5gram
Basketball,is enjoyed when done.,basketball,sport,10,-15.40086567401886,0,5gram
Tennis,is enjoyed when done.,tennis,sport,10,-15.373059153556824,0,5gram
Softball,is enjoyed when done.,softball,sport,10,-15.035009443759918,0,5gram
Canoeing,is enjoyed when done.,canoeing,sport,10,-15.135624170303345,0,5gram
Handball,is enjoyed when done.,handball,sport,10,-15.253977596759796,0,5gram
Rugby,is enjoyed when done.,rugby,sport,10,-15.619139194488525,0,5gram
Hockey,is enjoyed when done.,hockey,sport,10,-15.381524205207825,0,5gram
Ice hockey,is enjoyed when done.,ice hockey,sport,10,-15.31235682964325,0,5gram
Swimming,is enjoyed when done.,swimming,sport,10,-13.402453660964966,0,5gram
Track,is enjoyed when done.,track,sport,10,-16.12931978702545,0,5gram
Boxing,is enjoyed when done.,boxing,sport,10,-15.422654032707214,0,5gram
Volleyball,is enjoyed when done.,volleyball,sport,10,-15.390788912773132,0,5gram
Lacrosse,is enjoyed when done.,lacrosse,sport,10,-14.86418890953064,0,5gram
Skiing,is enjoyed when done.,skiing,sport,10,-14.719215869903564,0,5gram
Golf,is enjoyed when done.,golf,sport,10,-15.287151515483856,0,5gram
Polo,is enjoyed when done.,polo,sport,10,-14.90929090976715,0,5gram
Surfing,is enjoyed when done.,surfing,sport,10,-12.790486514568329,0,5gram
Wrestling,is enjoyed when done.,wrestling,sport,10,-15.689833760261536,0,5gram
Gymnastics,is enjoyed when done.,gymnastics,sport,10,-15.706725478172302,0,5gram
