preamble,stimulus,item,category,feature,score,params,model
Surfing,is a recreation.,surfing,sport,5,-8.845555305480957,59017392,albert-xlarge-v1
Wrestling,is a recreation.,wrestling,sport,5,-9.237321853637695,59017392,albert-xlarge-v1
Gymnastics,is a recreation.,gymnastics,sport,5,-10.5006103515625,59017392,albert-xlarge-v1
Cricket,is a recreation.,cricket,sport,5,-12.228687286376953,59017392,albert-xlarge-v1
Squash,is a recreation.,squash,sport,5,-13.96609115600586,59017392,albert-xlarge-v1
Badminton,is a recreation.,badminton,sport,5,-14.083299160003662,59017392,albert-xlarge-v1
Racing,is a recreation.,racing,sport,5,-8.6256103515625,59017392,albert-xlarge-v1
Pole vault,is a recreation.,pole vault,sport,5,-16.6272554397583,59017392,albert-xlarge-v1
Fencing,is a recreation.,fencing,sport,5,-10.634956359863281,59017392,albert-xlarge-v1
Bowling,is a recreation.,bowling,sport,5,-9.077920913696289,59017392,albert-xlarge-v1
Water skiing,is a recreation.,water skiing,sport,5,-8.317869186401367,59017392,albert-xlarge-v1
Ice skating,is a recreation.,ice skating,sport,5,-10.713714122772217,59017392,albert-xlarge-v1
Jai alai,is a recreation.,jai alai,sport,5,-26.590808391571045,59017392,albert-xlarge-v1
Skating,is a recreation.,skating,sport,5,-8.478439331054688,59017392,albert-xlarge-v1
Skindiving,is a recreation.,skindiving,sport,5,-10.000435829162598,59017392,albert-xlarge-v1
Sailing,is a recreation.,sailing,sport,5,-9.515069007873535,59017392,albert-xlarge-v1
Diving,is a recreation.,diving,sport,5,-8.739832878112793,59017392,albert-xlarge-v1
Archery,is a recreation.,archery,sport,5,-12.214293956756592,59017392,albert-xlarge-v1
Judo,is a recreation.,judo,sport,5,-17.41583251953125,59017392,albert-xlarge-v1
Car racing,is a recreation.,car racing,sport,5,-9.792706489562988,59017392,albert-xlarge-v1
Ping pong,is a recreation.,ping pong,sport,5,-16.48292827606201,59017392,albert-xlarge-v1
Rowing,is a recreation.,rowing,sport,5,-9.764891624450684,59017392,albert-xlarge-v1
Fishing,is a recreation.,fishing,sport,5,-10.500370025634766,59017392,albert-xlarge-v1
Horseback riding,is a recreation.,horseback riding,sport,5,-8.539505004882812,59017392,albert-xlarge-v1
Running,is a recreation.,running,sport,5,-8.509700775146484,59017392,albert-xlarge-v1
Horse racing,is a recreation.,horse racing,sport,5,-9.26601791381836,59017392,albert-xlarge-v1
Hiking,is a recreation.,hiking,sport,5,-8.779754638671875,59017392,albert-xlarge-v1
Weight lifting,is a recreation.,weight lifting,sport,5,-11.626412868499756,59017392,albert-xlarge-v1
Croquet,is a recreation.,croquet,sport,5,-22.15873432159424,59017392,albert-xlarge-v1
Horseshoes,is a recreation.,horseshoes,sport,5,-21.635375022888184,59017392,albert-xlarge-v1
Boating,is a recreation.,boating,sport,5,-8.27679443359375,59017392,albert-xlarge-v1
Pool,is a recreation.,pool,sport,5,-20.747173309326172,59017392,albert-xlarge-v1
Billiards,is a recreation.,billiards,sport,5,-12.360441207885742,59017392,albert-xlarge-v1
Hunting,is a recreation.,hunting,sport,5,-8.888910293579102,59017392,albert-xlarge-v1
Jump rope,is a recreation.,jump rope,sport,5,-16.242626190185547,59017392,albert-xlarge-v1
Camping,is a recreation.,camping,sport,5,-8.571765899658203,59017392,albert-xlarge-v1
Chess,is a recreation.,chess,sport,5,-13.482794284820557,59017392,albert-xlarge-v1
Dancing,is a recreation.,dancing,sport,5,-8.909102439880371,59017392,albert-xlarge-v1
Checkers,is a recreation.,checkers,sport,5,-22.088608741760254,59017392,albert-xlarge-v1
Cards,is a recreation.,cards,sport,5,-15.911524772644043,59017392,albert-xlarge-v1
Sunbathing,is a recreation.,sunbathing,sport,5,-12.343817710876465,59017392,albert-xlarge-v1
Football,is done for leisure.,football,sport,6,-11.51492691040039,59017392,albert-xlarge-v1
Baseball,is done for leisure.,baseball,sport,6,-11.263357162475586,59017392,albert-xlarge-v1
Basketball,is done for leisure.,basketball,sport,6,-10.08459186553955,59017392,albert-xlarge-v1
Tennis,is done for leisure.,tennis,sport,6,-10.085577964782715,59017392,albert-xlarge-v1
Softball,is done for leisure.,softball,sport,6,-11.767882347106934,59017392,albert-xlarge-v1
Canoeing,is done for leisure.,canoeing,sport,6,-7.675939559936523,59017392,albert-xlarge-v1
Handball,is done for leisure.,handball,sport,6,-9.639432907104492,59017392,albert-xlarge-v1
Rugby,is done for leisure.,rugby,sport,6,-11.449427604675293,59017392,albert-xlarge-v1
Hockey,is done for leisure.,hockey,sport,6,-10.34445858001709,59017392,albert-xlarge-v1
Ice hockey,is done for leisure.,ice hockey,sport,6,-9.922564506530762,59017392,albert-xlarge-v1
Swimming,is done for leisure.,swimming,sport,6,-7.874362945556641,59017392,albert-xlarge-v1
Track,is done for leisure.,track,sport,6,-20.605647087097168,59017392,albert-xlarge-v1
Boxing,is done for leisure.,boxing,sport,6,-10.236031532287598,59017392,albert-xlarge-v1
Volleyball,is done for leisure.,volleyball,sport,6,-8.499896049499512,59017392,albert-xlarge-v1
Lacrosse,is done for leisure.,lacrosse,sport,6,-10.903616905212402,59017392,albert-xlarge-v1
Skiing,is done for leisure.,skiing,sport,6,-8.786117553710938,59017392,albert-xlarge-v1
Golf,is done for leisure.,golf,sport,6,-9.759149551391602,59017392,albert-xlarge-v1
Polo,is done for leisure.,polo,sport,6,-9.068822860717773,59017392,albert-xlarge-v1
Surfing,is done for leisure.,surfing,sport,6,-8.355223655700684,59017392,albert-xlarge-v1
Wrestling,is done for leisure.,wrestling,sport,6,-9.253974914550781,59017392,albert-xlarge-v1
Gymnastics,is done for leisure.,gymnastics,sport,6,-10.489892959594727,59017392,albert-xlarge-v1
Cricket,is done for leisure.,cricket,sport,6,-9.318110466003418,59017392,albert-xlarge-v1
Squash,is done for leisure.,squash,sport,6,-9.99719524383545,59017392,albert-xlarge-v1
Badminton,is done for leisure.,badminton,sport,6,-9.754142761230469,59017392,albert-xlarge-v1
Racing,is done for leisure.,racing,sport,6,-9.627883911132812,59017392,albert-xlarge-v1
Pole vault,is done for leisure.,pole vault,sport,6,-21.394017219543457,59017392,albert-xlarge-v1
Fencing,is done for leisure.,fencing,sport,6,-10.14091968536377,59017392,albert-xlarge-v1
Bowling,is done for leisure.,bowling,sport,6,-7.778156280517578,59017392,albert-xlarge-v1
Water skiing,is done for leisure.,water skiing,sport,6,-8.919816970825195,59017392,albert-xlarge-v1
Ice skating,is done for leisure.,ice skating,sport,6,-10.487469673156738,59017392,albert-xlarge-v1
Jai alai,is done for leisure.,jai alai,sport,6,-20.444876670837402,59017392,albert-xlarge-v1
Skating,is done for leisure.,skating,sport,6,-9.906908988952637,59017392,albert-xlarge-v1
Skindiving,is done for leisure.,skindiving,sport,6,-8.832855224609375,59017392,albert-xlarge-v1
Sailing,is done for leisure.,sailing,sport,6,-8.201290130615234,59017392,albert-xlarge-v1
Diving,is done for leisure.,diving,sport,6,-8.513671875,59017392,albert-xlarge-v1
Archery,is done for leisure.,archery,sport,6,-9.009653091430664,59017392,albert-xlarge-v1
Judo,is done for leisure.,judo,sport,6,-9.31890869140625,59017392,albert-xlarge-v1
Car racing,is done for leisure.,car racing,sport,6,-7.710661888122559,59017392,albert-xlarge-v1
Ping pong,is done for leisure.,ping pong,sport,6,-9.036323547363281,59017392,albert-xlarge-v1
Rowing,is done for leisure.,rowing,sport,6,-7.731111526489258,59017392,albert-xlarge-v1
Fishing,is done for leisure.,fishing,sport,6,-7.241524696350098,59017392,albert-xlarge-v1
Horseback riding,is done for leisure.,horseback riding,sport,6,-8.55152416229248,59017392,albert-xlarge-v1
Running,is done for leisure.,running,sport,6,-8.328486442565918,59017392,albert-xlarge-v1
Horse racing,is done for leisure.,horse racing,sport,6,-7.816206932067871,59017392,albert-xlarge-v1
Hiking,is done for leisure.,hiking,sport,6,-10.186700820922852,59017392,albert-xlarge-v1
Weight lifting,is done for leisure.,weight lifting,sport,6,-11.125370979309082,59017392,albert-xlarge-v1
Croquet,is done for leisure.,croquet,sport,6,-11.230481147766113,59017392,albert-xlarge-v1
Horseshoes,is done for leisure.,horseshoes,sport,6,-22.94150161743164,59017392,albert-xlarge-v1
Boating,is done for leisure.,boating,sport,6,-8.09747314453125,59017392,albert-xlarge-v1
Pool,is done for leisure.,pool,sport,6,-14.994612693786621,59017392,albert-xlarge-v1
Billiards,is done for leisure.,billiards,sport,6,-9.858695030212402,59017392,albert-xlarge-v1
Hunting,is done for leisure.,hunting,sport,6,-10.057673454284668,59017392,albert-xlarge-v1
Jump rope,is done for leisure.,jump rope,sport,6,-15.481048583984375,59017392,albert-xlarge-v1
Camping,is done for leisure.,camping,sport,6,-10.766063690185547,59017392,albert-xlarge-v1
Chess,is done for leisure.,chess,sport,6,-11.6512451171875,59017392,albert-xlarge-v1
Dancing,is done for leisure.,dancing,sport,6,-9.232209205627441,59017392,albert-xlarge-v1
Checkers,is done for leisure.,checkers,sport,6,-20.688000202178955,59017392,albert-xlarge-v1
Cards,is done for leisure.,cards,sport,6,-19.60229253768921,59017392,albert-xlarge-v1
Sunbathing,is done for leisure.,sunbathing,sport,6,-9.652617454528809,59017392,albert-xlarge-v1
Football,is competitive.,football,sport,7,-5.8978986740112305,59017392,albert-xlarge-v1
Baseball,is competitive.,baseball,sport,7,-4.844324111938477,59017392,albert-xlarge-v1
Basketball,is competitive.,basketball,sport,7,-4.582215309143066,59017392,albert-xlarge-v1
Tennis,is competitive.,tennis,sport,7,-5.094292640686035,59017392,albert-xlarge-v1
Softball,is competitive.,softball,sport,7,-5.289419174194336,59017392,albert-xlarge-v1
Canoeing,is competitive.,canoeing,sport,7,-5.84837532043457,59017392,albert-xlarge-v1
Handball,is competitive.,handball,sport,7,-5.78190803527832,59017392,albert-xlarge-v1
Rugby,is competitive.,rugby,sport,7,-5.588703155517578,59017392,albert-xlarge-v1
Hockey,is competitive.,hockey,sport,7,-5.6410112380981445,59017392,albert-xlarge-v1
Ice hockey,is competitive.,ice hockey,sport,7,-5.373170852661133,59017392,albert-xlarge-v1
Swimming,is competitive.,swimming,sport,7,-4.287664413452148,59017392,albert-xlarge-v1
Track,is competitive.,track,sport,7,-10.955560684204102,59017392,albert-xlarge-v1
Boxing,is competitive.,boxing,sport,7,-6.825370788574219,59017392,albert-xlarge-v1
Volleyball,is competitive.,volleyball,sport,7,-5.03386116027832,59017392,albert-xlarge-v1
Lacrosse,is competitive.,lacrosse,sport,7,-5.524873733520508,59017392,albert-xlarge-v1
Skiing,is competitive.,skiing,sport,7,-6.858620643615723,59017392,albert-xlarge-v1
Golf,is competitive.,golf,sport,7,-4.5795793533325195,59017392,albert-xlarge-v1
Polo,is competitive.,polo,sport,7,-5.068112373352051,59017392,albert-xlarge-v1
Surfing,is competitive.,surfing,sport,7,-5.657464981079102,59017392,albert-xlarge-v1
Wrestling,is competitive.,wrestling,sport,7,-7.537419319152832,59017392,albert-xlarge-v1
Gymnastics,is competitive.,gymnastics,sport,7,-6.925219535827637,59017392,albert-xlarge-v1
Cricket,is competitive.,cricket,sport,7,-5.703432083129883,59017392,albert-xlarge-v1
Squash,is competitive.,squash,sport,7,-5.790022850036621,59017392,albert-xlarge-v1
Badminton,is competitive.,badminton,sport,7,-5.439239501953125,59017392,albert-xlarge-v1
Racing,is competitive.,racing,sport,7,-6.872870445251465,59017392,albert-xlarge-v1
Pole vault,is competitive.,pole vault,sport,7,-13.536164283752441,59017392,albert-xlarge-v1
Fencing,is competitive.,fencing,sport,7,-8.58480453491211,59017392,albert-xlarge-v1
Bowling,is competitive.,bowling,sport,7,-5.881649017333984,59017392,albert-xlarge-v1
Water skiing,is competitive.,water skiing,sport,7,-6.169764518737793,59017392,albert-xlarge-v1
Ice skating,is competitive.,ice skating,sport,7,-5.0554704666137695,59017392,albert-xlarge-v1
Jai alai,is competitive.,jai alai,sport,7,-13.276076316833496,59017392,albert-xlarge-v1
Skating,is competitive.,skating,sport,7,-6.3680524826049805,59017392,albert-xlarge-v1
Skindiving,is competitive.,skindiving,sport,7,-5.14328670501709,59017392,albert-xlarge-v1
Sailing,is competitive.,sailing,sport,7,-5.974532127380371,59017392,albert-xlarge-v1
Diving,is competitive.,diving,sport,7,-5.116905212402344,59017392,albert-xlarge-v1
Archery,is competitive.,archery,sport,7,-8.816577911376953,59017392,albert-xlarge-v1
Judo,is competitive.,judo,sport,7,-7.540175437927246,59017392,albert-xlarge-v1
Car racing,is competitive.,car racing,sport,7,-5.867292404174805,59017392,albert-xlarge-v1
Ping pong,is competitive.,ping pong,sport,7,-6.904289245605469,59017392,albert-xlarge-v1
Rowing,is competitive.,rowing,sport,7,-5.930966377258301,59017392,albert-xlarge-v1
Fishing,is competitive.,fishing,sport,7,-5.904094696044922,59017392,albert-xlarge-v1
Horseback riding,is competitive.,horseback riding,sport,7,-5.868132591247559,59017392,albert-xlarge-v1
Running,is competitive.,running,sport,7,-6.655620574951172,59017392,albert-xlarge-v1
Horse racing,is competitive.,horse racing,sport,7,-6.279536247253418,59017392,albert-xlarge-v1
Hiking,is competitive.,hiking,sport,7,-7.406035423278809,59017392,albert-xlarge-v1
Weight lifting,is competitive.,weight lifting,sport,7,-9.47570514678955,59017392,albert-xlarge-v1
Croquet,is competitive.,croquet,sport,7,-11.535356521606445,59017392,albert-xlarge-v1
Horseshoes,is competitive.,horseshoes,sport,7,-14.72990369796753,59017392,albert-xlarge-v1
Boating,is competitive.,boating,sport,7,-6.315374374389648,59017392,albert-xlarge-v1
Pool,is competitive.,pool,sport,7,-10.450301170349121,59017392,albert-xlarge-v1
Billiards,is competitive.,billiards,sport,7,-8.258003234863281,59017392,albert-xlarge-v1
Hunting,is competitive.,hunting,sport,7,-9.461996078491211,59017392,albert-xlarge-v1
Jump rope,is competitive.,jump rope,sport,7,-12.349631309509277,59017392,albert-xlarge-v1
Camping,is competitive.,camping,sport,7,-7.980659484863281,59017392,albert-xlarge-v1
Chess,is competitive.,chess,sport,7,-6.3176069259643555,59017392,albert-xlarge-v1
Dancing,is competitive.,dancing,sport,7,-6.801213264465332,59017392,albert-xlarge-v1
Checkers,is competitive.,checkers,sport,7,-16.786932945251465,59017392,albert-xlarge-v1
Cards,is competitive.,cards,sport,7,-14.276398658752441,59017392,albert-xlarge-v1
Sunbathing,is competitive.,sunbathing,sport,7,-6.887872695922852,59017392,albert-xlarge-v1
Football,involves physical exertion.,football,sport,8,-8.925125122070312,59017392,albert-xlarge-v1
Baseball,involves physical exertion.,baseball,sport,8,-9.46487808227539,59017392,albert-xlarge-v1
Basketball,involves physical exertion.,basketball,sport,8,-9.888619422912598,59017392,albert-xlarge-v1
Tennis,involves physical exertion.,tennis,sport,8,-9.756171226501465,59017392,albert-xlarge-v1
Softball,involves physical exertion.,softball,sport,8,-9.90450382232666,59017392,albert-xlarge-v1
Canoeing,involves physical exertion.,canoeing,sport,8,-10.093202590942383,59017392,albert-xlarge-v1
Handball,involves physical exertion.,handball,sport,8,-9.767868041992188,59017392,albert-xlarge-v1
Rugby,involves physical exertion.,rugby,sport,8,-9.6497163772583,59017392,albert-xlarge-v1
Hockey,involves physical exertion.,hockey,sport,8,-9.852156639099121,59017392,albert-xlarge-v1
Ice hockey,involves physical exertion.,ice hockey,sport,8,-9.903752326965332,59017392,albert-xlarge-v1
Swimming,involves physical exertion.,swimming,sport,8,-10.948101043701172,59017392,albert-xlarge-v1
Track,involves physical exertion.,track,sport,8,-13.15745735168457,59017392,albert-xlarge-v1
Boxing,involves physical exertion.,boxing,sport,8,-9.869038581848145,59017392,albert-xlarge-v1
Volleyball,involves physical exertion.,volleyball,sport,8,-9.583734512329102,59017392,albert-xlarge-v1
Lacrosse,involves physical exertion.,lacrosse,sport,8,-9.521079063415527,59017392,albert-xlarge-v1
Skiing,involves physical exertion.,skiing,sport,8,-10.867847442626953,59017392,albert-xlarge-v1
Golf,involves physical exertion.,golf,sport,8,-9.48824405670166,59017392,albert-xlarge-v1
Polo,involves physical exertion.,polo,sport,8,-9.662525177001953,59017392,albert-xlarge-v1
Surfing,involves physical exertion.,surfing,sport,8,-10.140122413635254,59017392,albert-xlarge-v1
Wrestling,involves physical exertion.,wrestling,sport,8,-10.239241600036621,59017392,albert-xlarge-v1
Gymnastics,involves physical exertion.,gymnastics,sport,8,-10.369145393371582,59017392,albert-xlarge-v1
Cricket,involves physical exertion.,cricket,sport,8,-9.434274673461914,59017392,albert-xlarge-v1
Squash,involves physical exertion.,squash,sport,8,-10.391284942626953,59017392,albert-xlarge-v1
Badminton,involves physical exertion.,badminton,sport,8,-9.545862197875977,59017392,albert-xlarge-v1
Racing,involves physical exertion.,racing,sport,8,-9.30252456665039,59017392,albert-xlarge-v1
Pole vault,involves physical exertion.,pole vault,sport,8,-10.246841430664062,59017392,albert-xlarge-v1
Fencing,involves physical exertion.,fencing,sport,8,-10.340332984924316,59017392,albert-xlarge-v1
Bowling,involves physical exertion.,bowling,sport,8,-9.860654830932617,59017392,albert-xlarge-v1
Water skiing,involves physical exertion.,water skiing,sport,8,-11.101004600524902,59017392,albert-xlarge-v1
Ice skating,involves physical exertion.,ice skating,sport,8,-11.715970039367676,59017392,albert-xlarge-v1
Jai alai,involves physical exertion.,jai alai,sport,8,-17.0318021774292,59017392,albert-xlarge-v1
Skating,involves physical exertion.,skating,sport,8,-11.491849899291992,59017392,albert-xlarge-v1
Skindiving,involves physical exertion.,skindiving,sport,8,-16.91533088684082,59017392,albert-xlarge-v1
Sailing,involves physical exertion.,sailing,sport,8,-10.218399047851562,59017392,albert-xlarge-v1
Diving,involves physical exertion.,diving,sport,8,-11.498102188110352,59017392,albert-xlarge-v1
Archery,involves physical exertion.,archery,sport,8,-11.296051025390625,59017392,albert-xlarge-v1
Judo,involves physical exertion.,judo,sport,8,-10.364937782287598,59017392,albert-xlarge-v1
Car racing,involves physical exertion.,car racing,sport,8,-10.246962547302246,59017392,albert-xlarge-v1
Ping pong,involves physical exertion.,ping pong,sport,8,-9.124764442443848,59017392,albert-xlarge-v1
Rowing,involves physical exertion.,rowing,sport,8,-10.239227294921875,59017392,albert-xlarge-v1
Fishing,involves physical exertion.,fishing,sport,8,-11.755160331726074,59017392,albert-xlarge-v1
Horseback riding,involves physical exertion.,horseback riding,sport,8,-10.580609321594238,59017392,albert-xlarge-v1
Running,involves physical exertion.,running,sport,8,-9.43432903289795,59017392,albert-xlarge-v1
Horse racing,involves physical exertion.,horse racing,sport,8,-10.223448753356934,59017392,albert-xlarge-v1
Hiking,involves physical exertion.,hiking,sport,8,-11.276092529296875,59017392,albert-xlarge-v1
Weight lifting,involves physical exertion.,weight lifting,sport,8,-8.03962516784668,59017392,albert-xlarge-v1
Croquet,involves physical exertion.,croquet,sport,8,-10.879791259765625,59017392,albert-xlarge-v1
Horseshoes,involves physical exertion.,horseshoes,sport,8,-16.409924507141113,59017392,albert-xlarge-v1
Boating,involves physical exertion.,boating,sport,8,-10.141661643981934,59017392,albert-xlarge-v1
Pool,involves physical exertion.,pool,sport,8,-12.467765808105469,59017392,albert-xlarge-v1
Billiards,involves physical exertion.,billiards,sport,8,-10.491788864135742,59017392,albert-xlarge-v1
Hunting,involves physical exertion.,hunting,sport,8,-10.334198951721191,59017392,albert-xlarge-v1
Jump rope,involves physical exertion.,jump rope,sport,8,-12.656370162963867,59017392,albert-xlarge-v1
Camping,involves physical exertion.,camping,sport,8,-9.95464038848877,59017392,albert-xlarge-v1
Chess,involves physical exertion.,chess,sport,8,-10.721648216247559,59017392,albert-xlarge-v1
Dancing,involves physical exertion.,dancing,sport,8,-11.272141456604004,59017392,albert-xlarge-v1
Checkers,involves physical exertion.,checkers,sport,8,-18.50511407852173,59017392,albert-xlarge-v1
Cards,involves physical exertion.,cards,sport,8,-16.205817222595215,59017392,albert-xlarge-v1
Sunbathing,involves physical exertion.,sunbathing,sport,8,-8.799568176269531,59017392,albert-xlarge-v1
Football,is energetic.,football,sport,9,-14.397104263305664,59017392,albert-xlarge-v1
Baseball,is energetic.,baseball,sport,9,-15.16062068939209,59017392,albert-xlarge-v1
Basketball,is energetic.,basketball,sport,9,-15.31307601928711,59017392,albert-xlarge-v1
Tennis,is energetic.,tennis,sport,9,-17.158309936523438,59017392,albert-xlarge-v1
Softball,is energetic.,softball,sport,9,-17.40103244781494,59017392,albert-xlarge-v1
Canoeing,is energetic.,canoeing,sport,9,-16.890477180480957,59017392,albert-xlarge-v1
Handball,is energetic.,handball,sport,9,-17.034093856811523,59017392,albert-xlarge-v1
Rugby,is energetic.,rugby,sport,9,-16.731648445129395,59017392,albert-xlarge-v1
Hockey,is energetic.,hockey,sport,9,-16.534506797790527,59017392,albert-xlarge-v1
Ice hockey,is energetic.,ice hockey,sport,9,-17.409050941467285,59017392,albert-xlarge-v1
Swimming,is energetic.,swimming,sport,9,-15.014267921447754,59017392,albert-xlarge-v1
Track,is energetic.,track,sport,9,-19.73451328277588,59017392,albert-xlarge-v1
Boxing,is energetic.,boxing,sport,9,-17.515191078186035,59017392,albert-xlarge-v1
Volleyball,is energetic.,volleyball,sport,9,-15.861540794372559,59017392,albert-xlarge-v1
Lacrosse,is energetic.,lacrosse,sport,9,-18.301451683044434,59017392,albert-xlarge-v1
Skiing,is energetic.,skiing,sport,9,-17.299394607543945,59017392,albert-xlarge-v1
Golf,is energetic.,golf,sport,9,-18.427358627319336,59017392,albert-xlarge-v1
Polo,is energetic.,polo,sport,9,-16.766798973083496,59017392,albert-xlarge-v1
Surfing,is energetic.,surfing,sport,9,-15.588678359985352,59017392,albert-xlarge-v1
Wrestling,is energetic.,wrestling,sport,9,-16.438697814941406,59017392,albert-xlarge-v1
Gymnastics,is energetic.,gymnastics,sport,9,-14.225724220275879,59017392,albert-xlarge-v1
Cricket,is energetic.,cricket,sport,9,-15.034189224243164,59017392,albert-xlarge-v1
Squash,is energetic.,squash,sport,9,-17.27703857421875,59017392,albert-xlarge-v1
Badminton,is energetic.,badminton,sport,9,-16.059167861938477,59017392,albert-xlarge-v1
Racing,is energetic.,racing,sport,9,-16.889135360717773,59017392,albert-xlarge-v1
Pole vault,is energetic.,pole vault,sport,9,-15.923839569091797,59017392,albert-xlarge-v1
Fencing,is energetic.,fencing,sport,9,-16.606191635131836,59017392,albert-xlarge-v1
Bowling,is energetic.,bowling,sport,9,-16.362096786499023,59017392,albert-xlarge-v1
Water skiing,is energetic.,water skiing,sport,9,-17.394780158996582,59017392,albert-xlarge-v1
Ice skating,is energetic.,ice skating,sport,9,-16.894230842590332,59017392,albert-xlarge-v1
Jai alai,is energetic.,jai alai,sport,9,-12.492881774902344,59017392,albert-xlarge-v1
Skating,is energetic.,skating,sport,9,-15.197769165039062,59017392,albert-xlarge-v1
Skindiving,is energetic.,skindiving,sport,9,-21.75216817855835,59017392,albert-xlarge-v1
Sailing,is energetic.,sailing,sport,9,-16.721386909484863,59017392,albert-xlarge-v1
Diving,is energetic.,diving,sport,9,-13.625221252441406,59017392,albert-xlarge-v1
Archery,is energetic.,archery,sport,9,-15.618683815002441,59017392,albert-xlarge-v1
Judo,is energetic.,judo,sport,9,-14.913214683532715,59017392,albert-xlarge-v1
Car racing,is energetic.,car racing,sport,9,-15.284263610839844,59017392,albert-xlarge-v1
Ping pong,is energetic.,ping pong,sport,9,-15.715140342712402,59017392,albert-xlarge-v1
Rowing,is energetic.,rowing,sport,9,-16.01138210296631,59017392,albert-xlarge-v1
Fishing,is energetic.,fishing,sport,9,-16.340704917907715,59017392,albert-xlarge-v1
Horseback riding,is energetic.,horseback riding,sport,9,-17.73952579498291,59017392,albert-xlarge-v1
Running,is energetic.,running,sport,9,-17.12880229949951,59017392,albert-xlarge-v1
Horse racing,is energetic.,horse racing,sport,9,-15.07401180267334,59017392,albert-xlarge-v1
Hiking,is energetic.,hiking,sport,9,-16.352084159851074,59017392,albert-xlarge-v1
Weight lifting,is energetic.,weight lifting,sport,9,-13.20359992980957,59017392,albert-xlarge-v1
Croquet,is energetic.,croquet,sport,9,-14.220074653625488,59017392,albert-xlarge-v1
Horseshoes,is energetic.,horseshoes,sport,9,-19.8395733833313,59017392,albert-xlarge-v1
Boating,is energetic.,boating,sport,9,-16.598207473754883,59017392,albert-xlarge-v1
Pool,is energetic.,pool,sport,9,-15.617162704467773,59017392,albert-xlarge-v1
Billiards,is energetic.,billiards,sport,9,-17.566105842590332,59017392,albert-xlarge-v1
Hunting,is energetic.,hunting,sport,9,-16.60746479034424,59017392,albert-xlarge-v1
Jump rope,is energetic.,jump rope,sport,9,-15.342564582824707,59017392,albert-xlarge-v1
Camping,is energetic.,camping,sport,9,-16.421493530273438,59017392,albert-xlarge-v1
Chess,is energetic.,chess,sport,9,-16.542563438415527,59017392,albert-xlarge-v1
Dancing,is energetic.,dancing,sport,9,-14.42558479309082,59017392,albert-xlarge-v1
Checkers,is energetic.,checkers,sport,9,-18.29611110687256,59017392,albert-xlarge-v1
Cards,is energetic.,cards,sport,9,-16.88574743270874,59017392,albert-xlarge-v1
Sunbathing,is energetic.,sunbathing,sport,9,-19.189631462097168,59017392,albert-xlarge-v1
Football,is enjoyed when done.,football,sport,10,-15.43819808959961,59017392,albert-xlarge-v1
Baseball,is enjoyed when done.,baseball,sport,10,-19.21275043487549,59017392,albert-xlarge-v1
Basketball,is enjoyed when done.,basketball,sport,10,-18.198847770690918,59017392,albert-xlarge-v1
Tennis,is enjoyed when done.,tennis,sport,10,-13.982778549194336,59017392,albert-xlarge-v1
Softball,is enjoyed when done.,softball,sport,10,-16.708394050598145,59017392,albert-xlarge-v1
Canoeing,is enjoyed when done.,canoeing,sport,10,-18.516669273376465,59017392,albert-xlarge-v1
Handball,is enjoyed when done.,handball,sport,10,-15.051255226135254,59017392,albert-xlarge-v1
Rugby,is enjoyed when done.,rugby,sport,10,-19.519848823547363,59017392,albert-xlarge-v1
Hockey,is enjoyed when done.,hockey,sport,10,-19.01402759552002,59017392,albert-xlarge-v1
Ice hockey,is enjoyed when done.,ice hockey,sport,10,-20.148777961730957,59017392,albert-xlarge-v1
Swimming,is enjoyed when done.,swimming,sport,10,-16.726696014404297,59017392,albert-xlarge-v1
Track,is enjoyed when done.,track,sport,10,-22.21853256225586,59017392,albert-xlarge-v1
Boxing,is enjoyed when done.,boxing,sport,10,-14.935291290283203,59017392,albert-xlarge-v1
Volleyball,is enjoyed when done.,volleyball,sport,10,-15.32126522064209,59017392,albert-xlarge-v1
Lacrosse,is enjoyed when done.,lacrosse,sport,10,-20.34535503387451,59017392,albert-xlarge-v1
Skiing,is enjoyed when done.,skiing,sport,10,-17.106441497802734,59017392,albert-xlarge-v1
Golf,is enjoyed when done.,golf,sport,10,-14.390897750854492,59017392,albert-xlarge-v1
Polo,is enjoyed when done.,polo,sport,10,-18.05450439453125,59017392,albert-xlarge-v1
Surfing,is enjoyed when done.,surfing,sport,10,-16.38036060333252,59017392,albert-xlarge-v1
Wrestling,is enjoyed when done.,wrestling,sport,10,-17.11888313293457,59017392,albert-xlarge-v1
Gymnastics,is enjoyed when done.,gymnastics,sport,10,-15.863780975341797,59017392,albert-xlarge-v1
Cricket,is enjoyed when done.,cricket,sport,10,-14.380809783935547,59017392,albert-xlarge-v1
Squash,is enjoyed when done.,squash,sport,10,-14.449910163879395,59017392,albert-xlarge-v1
Badminton,is enjoyed when done.,badminton,sport,10,-15.305249214172363,59017392,albert-xlarge-v1
Racing,is enjoyed when done.,racing,sport,10,-20.656005859375,59017392,albert-xlarge-v1
Pole vault,is enjoyed when done.,pole vault,sport,10,-25.128541946411133,59017392,albert-xlarge-v1
Fencing,is enjoyed when done.,fencing,sport,10,-21.305421829223633,59017392,albert-xlarge-v1
Bowling,is enjoyed when done.,bowling,sport,10,-15.207540512084961,59017392,albert-xlarge-v1
Water skiing,is enjoyed when done.,water skiing,sport,10,-15.640369415283203,59017392,albert-xlarge-v1
