preamble,stimulus,item,category,feature,score,params,model
Baseball,has teams.,baseball,sport,12,-10.700878143310547,33740602,google_electra-base-generator
Basketball,has teams.,basketball,sport,12,-11.494363784790039,33740602,google_electra-base-generator
Tennis,has teams.,tennis,sport,12,-16.473679065704346,33740602,google_electra-base-generator
Softball,has teams.,softball,sport,12,-11.110909461975098,33740602,google_electra-base-generator
Canoeing,has teams.,canoeing,sport,12,-15.86151123046875,33740602,google_electra-base-generator
Handball,has teams.,handball,sport,12,-14.625882625579834,33740602,google_electra-base-generator
Rugby,has teams.,rugby,sport,12,-15.39648723602295,33740602,google_electra-base-generator
Hockey,has teams.,hockey,sport,12,-13.36923599243164,33740602,google_electra-base-generator
Ice hockey,has teams.,ice hockey,sport,12,-12.721786499023438,33740602,google_electra-base-generator
Swimming,has teams.,swimming,sport,12,-16.066438674926758,33740602,google_electra-base-generator
Track,has teams.,track,sport,12,-20.615196228027344,33740602,google_electra-base-generator
Boxing,has teams.,boxing,sport,12,-14.873127937316895,33740602,google_electra-base-generator
Volleyball,has teams.,volleyball,sport,12,-12.987873077392578,33740602,google_electra-base-generator
Lacrosse,has teams.,lacrosse,sport,12,-11.138516426086426,33740602,google_electra-base-generator
Skiing,has teams.,skiing,sport,12,-16.6062068939209,33740602,google_electra-base-generator
Golf,has teams.,golf,sport,12,-13.61418628692627,33740602,google_electra-base-generator
Polo,has teams.,polo,sport,12,-13.11332893371582,33740602,google_electra-base-generator
Surfing,has teams.,surfing,sport,12,-17.52083683013916,33740602,google_electra-base-generator
Wrestling,has teams.,wrestling,sport,12,-13.216240882873535,33740602,google_electra-base-generator
Gymnastics,has teams.,gymnastics,sport,12,-13.181663513183594,33740602,google_electra-base-generator
Cricket,has teams.,cricket,sport,12,-14.623993873596191,33740602,google_electra-base-generator
Squash,has teams.,squash,sport,12,-19.665813446044922,33740602,google_electra-base-generator
Badminton,has teams.,badminton,sport,12,-15.277998924255371,33740602,google_electra-base-generator
Racing,has teams.,racing,sport,12,-13.454961776733398,33740602,google_electra-base-generator
Pole vault,has teams.,pole vault,sport,12,-19.55953025817871,33740602,google_electra-base-generator
Fencing,has teams.,fencing,sport,12,-15.125802040100098,33740602,google_electra-base-generator
Bowling,has teams.,bowling,sport,12,-14.616344451904297,33740602,google_electra-base-generator
Water skiing,has teams.,water skiing,sport,12,-15.84225082397461,33740602,google_electra-base-generator
Ice skating,has teams.,ice skating,sport,12,-13.998549461364746,33740602,google_electra-base-generator
Jai alai,has teams.,jai alai,sport,12,-14.830078125,33740602,google_electra-base-generator
Skating,has teams.,skating,sport,12,-15.626361846923828,33740602,google_electra-base-generator
Skindiving,has teams.,skindiving,sport,12,-16.399283409118652,33740602,google_electra-base-generator
Sailing,has teams.,sailing,sport,12,-15.657342910766602,33740602,google_electra-base-generator
Diving,has teams.,diving,sport,12,-16.669996738433838,33740602,google_electra-base-generator
Archery,has teams.,archery,sport,12,-14.612415313720703,33740602,google_electra-base-generator
Judo,has teams.,judo,sport,12,-13.888532638549805,33740602,google_electra-base-generator
Car racing,has teams.,car racing,sport,12,-14.103798866271973,33740602,google_electra-base-generator
Ping pong,has teams.,ping pong,sport,12,-19.557276248931885,33740602,google_electra-base-generator
Rowing,has teams.,rowing,sport,12,-15.011236190795898,33740602,google_electra-base-generator
Fishing,has teams.,fishing,sport,12,-16.644630432128906,33740602,google_electra-base-generator
Horseback riding,has teams.,horseback riding,sport,12,-14.162696838378906,33740602,google_electra-base-generator
Running,has teams.,running,sport,12,-15.158730506896973,33740602,google_electra-base-generator
Horse racing,has teams.,horse racing,sport,12,-14.4697904586792,33740602,google_electra-base-generator
Hiking,has teams.,hiking,sport,12,-16.87283229827881,33740602,google_electra-base-generator
Weight lifting,has teams.,weight lifting,sport,12,-16.742727279663086,33740602,google_electra-base-generator
Croquet,has teams.,croquet,sport,12,-13.977076530456543,33740602,google_electra-base-generator
Horseshoes,has teams.,horseshoes,sport,12,-16.254873275756836,33740602,google_electra-base-generator
Boating,has teams.,boating,sport,12,-15.995831489562988,33740602,google_electra-base-generator
Pool,has teams.,pool,sport,12,-17.087664127349854,33740602,google_electra-base-generator
Billiards,has teams.,billiards,sport,12,-12.228211402893066,33740602,google_electra-base-generator
Hunting,has teams.,hunting,sport,12,-16.896242141723633,33740602,google_electra-base-generator
Jump rope,has teams.,jump rope,sport,12,-19.103702068328857,33740602,google_electra-base-generator
Camping,has teams.,camping,sport,12,-15.991776466369629,33740602,google_electra-base-generator
Chess,has teams.,chess,sport,12,-15.496119499206543,33740602,google_electra-base-generator
Dancing,has teams.,dancing,sport,12,-18.152406692504883,33740602,google_electra-base-generator
Checkers,has teams.,checkers,sport,12,-16.89720630645752,33740602,google_electra-base-generator
Cards,has teams.,cards,sport,12,-19.015918731689453,33740602,google_electra-base-generator
Sunbathing,has teams.,sunbathing,sport,12,-18.430797576904297,33740602,google_electra-base-generator
Football,has spectators.,football,sport,13,-15.678661346435547,33740602,google_electra-base-generator
Baseball,has spectators.,baseball,sport,13,-15.483381271362305,33740602,google_electra-base-generator
Basketball,has spectators.,basketball,sport,13,-14.768153190612793,33740602,google_electra-base-generator
Tennis,has spectators.,tennis,sport,13,-15.851788520812988,33740602,google_electra-base-generator
Softball,has spectators.,softball,sport,13,-14.326169967651367,33740602,google_electra-base-generator
Canoeing,has spectators.,canoeing,sport,13,-19.17756938934326,33740602,google_electra-base-generator
Handball,has spectators.,handball,sport,13,-17.2756929397583,33740602,google_electra-base-generator
Rugby,has spectators.,rugby,sport,13,-16.74787425994873,33740602,google_electra-base-generator
Hockey,has spectators.,hockey,sport,13,-16.262057304382324,33740602,google_electra-base-generator
Ice hockey,has spectators.,ice hockey,sport,13,-15.155776023864746,33740602,google_electra-base-generator
Swimming,has spectators.,swimming,sport,13,-17.04819393157959,33740602,google_electra-base-generator
Track,has spectators.,track,sport,13,-20.11945104598999,33740602,google_electra-base-generator
Boxing,has spectators.,boxing,sport,13,-16.001702308654785,33740602,google_electra-base-generator
Volleyball,has spectators.,volleyball,sport,13,-14.319136619567871,33740602,google_electra-base-generator
Lacrosse,has spectators.,lacrosse,sport,13,-15.120864868164062,33740602,google_electra-base-generator
Skiing,has spectators.,skiing,sport,13,-17.65729522705078,33740602,google_electra-base-generator
Golf,has spectators.,golf,sport,13,-14.801959991455078,33740602,google_electra-base-generator
Polo,has spectators.,polo,sport,13,-16.06971549987793,33740602,google_electra-base-generator
Surfing,has spectators.,surfing,sport,13,-19.169157028198242,33740602,google_electra-base-generator
Wrestling,has spectators.,wrestling,sport,13,-17.149035453796387,33740602,google_electra-base-generator
Gymnastics,has spectators.,gymnastics,sport,13,-16.475526809692383,33740602,google_electra-base-generator
Cricket,has spectators.,cricket,sport,13,-15.771084785461426,33740602,google_electra-base-generator
Squash,has spectators.,squash,sport,13,-20.272327423095703,33740602,google_electra-base-generator
Badminton,has spectators.,badminton,sport,13,-16.15622901916504,33740602,google_electra-base-generator
Racing,has spectators.,racing,sport,13,-17.721652030944824,33740602,google_electra-base-generator
Pole vault,has spectators.,pole vault,sport,13,-16.212489128112793,33740602,google_electra-base-generator
Fencing,has spectators.,fencing,sport,13,-15.934663772583008,33740602,google_electra-base-generator
Bowling,has spectators.,bowling,sport,13,-16.15145778656006,33740602,google_electra-base-generator
Water skiing,has spectators.,water skiing,sport,13,-17.504090309143066,33740602,google_electra-base-generator
Ice skating,has spectators.,ice skating,sport,13,-16.141427993774414,33740602,google_electra-base-generator
Jai alai,has spectators.,jai alai,sport,13,-17.802194595336914,33740602,google_electra-base-generator
Skating,has spectators.,skating,sport,13,-17.87894916534424,33740602,google_electra-base-generator
Skindiving,has spectators.,skindiving,sport,13,-19.85283327102661,33740602,google_electra-base-generator
Sailing,has spectators.,sailing,sport,13,-17.124441146850586,33740602,google_electra-base-generator
Diving,has spectators.,diving,sport,13,-20.07788610458374,33740602,google_electra-base-generator
Archery,has spectators.,archery,sport,13,-17.652777671813965,33740602,google_electra-base-generator
Judo,has spectators.,judo,sport,13,-15.307777404785156,33740602,google_electra-base-generator
Car racing,has spectators.,car racing,sport,13,-17.53080463409424,33740602,google_electra-base-generator
Ping pong,has spectators.,ping pong,sport,13,-21.009215831756592,33740602,google_electra-base-generator
Rowing,has spectators.,rowing,sport,13,-17.77645206451416,33740602,google_electra-base-generator
Fishing,has spectators.,fishing,sport,13,-19.887224197387695,33740602,google_electra-base-generator
Horseback riding,has spectators.,horseback riding,sport,13,-15.738510131835938,33740602,google_electra-base-generator
Running,has spectators.,running,sport,13,-18.38332748413086,33740602,google_electra-base-generator
Horse racing,has spectators.,horse racing,sport,13,-17.905147552490234,33740602,google_electra-base-generator
Hiking,has spectators.,hiking,sport,13,-17.15329933166504,33740602,google_electra-base-generator
Weight lifting,has spectators.,weight lifting,sport,13,-20.945667266845703,33740602,google_electra-base-generator
Croquet,has spectators.,croquet,sport,13,-16.383095741271973,33740602,google_electra-base-generator
Horseshoes,has spectators.,horseshoes,sport,13,-20.910232543945312,33740602,google_electra-base-generator
Boating,has spectators.,boating,sport,13,-17.719361305236816,33740602,google_electra-base-generator
Pool,has spectators.,pool,sport,13,-13.010671138763428,33740602,google_electra-base-generator
Billiards,has spectators.,billiards,sport,13,-20.783705711364746,33740602,google_electra-base-generator
Hunting,has spectators.,hunting,sport,13,-19.638856887817383,33740602,google_electra-base-generator
Jump rope,has spectators.,jump rope,sport,13,-18.869051933288574,33740602,google_electra-base-generator
Camping,has spectators.,camping,sport,13,-15.932024955749512,33740602,google_electra-base-generator
Chess,has spectators.,chess,sport,13,-17.234213829040527,33740602,google_electra-base-generator
Dancing,has spectators.,dancing,sport,13,-19.66703176498413,33740602,google_electra-base-generator
Checkers,has spectators.,checkers,sport,13,-23.088977813720703,33740602,google_electra-base-generator
Cards,has spectators.,cards,sport,13,-23.394634246826172,33740602,google_electra-base-generator
Sunbathing,has spectators.,sunbathing,sport,13,-19.528730869293213,33740602,google_electra-base-generator
Football,involves physical skill.,football,sport,14,-14.966690063476562,33740602,google_electra-base-generator
Baseball,involves physical skill.,baseball,sport,14,-16.090352058410645,33740602,google_electra-base-generator
Basketball,involves physical skill.,basketball,sport,14,-13.718910217285156,33740602,google_electra-base-generator
Tennis,involves physical skill.,tennis,sport,14,-13.83071231842041,33740602,google_electra-base-generator
Softball,involves physical skill.,softball,sport,14,-16.645658493041992,33740602,google_electra-base-generator
Canoeing,involves physical skill.,canoeing,sport,14,-14.452485084533691,33740602,google_electra-base-generator
Handball,involves physical skill.,handball,sport,14,-13.705978393554688,33740602,google_electra-base-generator
Rugby,involves physical skill.,rugby,sport,14,-14.720959663391113,33740602,google_electra-base-generator
Hockey,involves physical skill.,hockey,sport,14,-14.912243843078613,33740602,google_electra-base-generator
Ice hockey,involves physical skill.,ice hockey,sport,14,-14.730514526367188,33740602,google_electra-base-generator
Swimming,involves physical skill.,swimming,sport,14,-15.298563957214355,33740602,google_electra-base-generator
Track,involves physical skill.,track,sport,14,-21.490487098693848,33740602,google_electra-base-generator
Boxing,involves physical skill.,boxing,sport,14,-13.659370422363281,33740602,google_electra-base-generator
Volleyball,involves physical skill.,volleyball,sport,14,-15.690174102783203,33740602,google_electra-base-generator
Lacrosse,involves physical skill.,lacrosse,sport,14,-15.117690086364746,33740602,google_electra-base-generator
Skiing,involves physical skill.,skiing,sport,14,-15.421079635620117,33740602,google_electra-base-generator
Golf,involves physical skill.,golf,sport,14,-14.202597618103027,33740602,google_electra-base-generator
Polo,involves physical skill.,polo,sport,14,-15.857674598693848,33740602,google_electra-base-generator
Surfing,involves physical skill.,surfing,sport,14,-16.555618286132812,33740602,google_electra-base-generator
Wrestling,involves physical skill.,wrestling,sport,14,-13.852842330932617,33740602,google_electra-base-generator
Gymnastics,involves physical skill.,gymnastics,sport,14,-15.483901977539062,33740602,google_electra-base-generator
Cricket,involves physical skill.,cricket,sport,14,-16.298352241516113,33740602,google_electra-base-generator
Squash,involves physical skill.,squash,sport,14,-17.17006015777588,33740602,google_electra-base-generator
Badminton,involves physical skill.,badminton,sport,14,-13.85865592956543,33740602,google_electra-base-generator
Racing,involves physical skill.,racing,sport,14,-13.995542526245117,33740602,google_electra-base-generator
Pole vault,involves physical skill.,pole vault,sport,14,-14.52712631225586,33740602,google_electra-base-generator
Fencing,involves physical skill.,fencing,sport,14,-13.661785125732422,33740602,google_electra-base-generator
Bowling,involves physical skill.,bowling,sport,14,-14.800009727478027,33740602,google_electra-base-generator
Water skiing,involves physical skill.,water skiing,sport,14,-15.166261672973633,33740602,google_electra-base-generator
Ice skating,involves physical skill.,ice skating,sport,14,-13.945406913757324,33740602,google_electra-base-generator
Jai alai,involves physical skill.,jai alai,sport,14,-20.716676712036133,33740602,google_electra-base-generator
Skating,involves physical skill.,skating,sport,14,-14.121988296508789,33740602,google_electra-base-generator
Skindiving,involves physical skill.,skindiving,sport,14,-15.649091720581055,33740602,google_electra-base-generator
Sailing,involves physical skill.,sailing,sport,14,-14.919745445251465,33740602,google_electra-base-generator
Diving,involves physical skill.,diving,sport,14,-13.780234336853027,33740602,google_electra-base-generator
Archery,involves physical skill.,archery,sport,14,-13.339820861816406,33740602,google_electra-base-generator
Judo,involves physical skill.,judo,sport,14,-13.218905448913574,33740602,google_electra-base-generator
Car racing,involves physical skill.,car racing,sport,14,-14.59437370300293,33740602,google_electra-base-generator
Ping pong,involves physical skill.,ping pong,sport,14,-26.63657855987549,33740602,google_electra-base-generator
Rowing,involves physical skill.,rowing,sport,14,-14.607161521911621,33740602,google_electra-base-generator
Fishing,involves physical skill.,fishing,sport,14,-15.845337867736816,33740602,google_electra-base-generator
Horseback riding,involves physical skill.,horseback riding,sport,14,-15.51075267791748,33740602,google_electra-base-generator
Running,involves physical skill.,running,sport,14,-16.522079467773438,33740602,google_electra-base-generator
Horse racing,involves physical skill.,horse racing,sport,14,-14.150774002075195,33740602,google_electra-base-generator
Hiking,involves physical skill.,hiking,sport,14,-17.590744018554688,33740602,google_electra-base-generator
Weight lifting,involves physical skill.,weight lifting,sport,14,-16.829036712646484,33740602,google_electra-base-generator
Croquet,involves physical skill.,croquet,sport,14,-15.059030532836914,33740602,google_electra-base-generator
Horseshoes,involves physical skill.,horseshoes,sport,14,-18.054697036743164,33740602,google_electra-base-generator
Boating,involves physical skill.,boating,sport,14,-15.878434181213379,33740602,google_electra-base-generator
Pool,involves physical skill.,pool,sport,14,-17.729339599609375,33740602,google_electra-base-generator
Billiards,involves physical skill.,billiards,sport,14,-17.563132286071777,33740602,google_electra-base-generator
Hunting,involves physical skill.,hunting,sport,14,-15.350340843200684,33740602,google_electra-base-generator
Jump rope,involves physical skill.,jump rope,sport,14,-15.896683692932129,33740602,google_electra-base-generator
Camping,involves physical skill.,camping,sport,14,-18.49680233001709,33740602,google_electra-base-generator
Chess,involves physical skill.,chess,sport,14,-14.767295837402344,33740602,google_electra-base-generator
Dancing,involves physical skill.,dancing,sport,14,-15.306145668029785,33740602,google_electra-base-generator
Checkers,involves physical skill.,checkers,sport,14,-22.24319839477539,33740602,google_electra-base-generator
Cards,involves physical skill.,cards,sport,14,-20.227356910705566,33740602,google_electra-base-generator
Sunbathing,involves physical skill.,sunbathing,sport,14,-16.13787269592285,33740602,google_electra-base-generator
Football,has rules.,football,sport,15,-8.040569305419922,33740602,google_electra-base-generator
Baseball,has rules.,baseball,sport,15,-7.52454948425293,33740602,google_electra-base-generator
Basketball,has rules.,basketball,sport,15,-7.407971382141113,33740602,google_electra-base-generator
Tennis,has rules.,tennis,sport,15,-8.9613618850708,33740602,google_electra-base-generator
Softball,has rules.,softball,sport,15,-7.337217330932617,33740602,google_electra-base-generator
Canoeing,has rules.,canoeing,sport,15,-10.428719520568848,33740602,google_electra-base-generator
Handball,has rules.,handball,sport,15,-9.658880233764648,33740602,google_electra-base-generator
Rugby,has rules.,rugby,sport,15,-10.550197124481201,33740602,google_electra-base-generator
Hockey,has rules.,hockey,sport,15,-9.144400596618652,33740602,google_electra-base-generator
Ice hockey,has rules.,ice hockey,sport,15,-9.18188190460205,33740602,google_electra-base-generator
Swimming,has rules.,swimming,sport,15,-9.817047595977783,33740602,google_electra-base-generator
Track,has rules.,track,sport,15,-20.140533447265625,33740602,google_electra-base-generator
Boxing,has rules.,boxing,sport,15,-8.345191955566406,33740602,google_electra-base-generator
Volleyball,has rules.,volleyball,sport,15,-7.317997932434082,33740602,google_electra-base-generator
Lacrosse,has rules.,lacrosse,sport,15,-10.046665668487549,33740602,google_electra-base-generator
Skiing,has rules.,skiing,sport,15,-10.543061256408691,33740602,google_electra-base-generator
Golf,has rules.,golf,sport,15,-8.17626953125,33740602,google_electra-base-generator
Polo,has rules.,polo,sport,15,-10.422056198120117,33740602,google_electra-base-generator
Surfing,has rules.,surfing,sport,15,-11.25440502166748,33740602,google_electra-base-generator
Wrestling,has rules.,wrestling,sport,15,-9.484959125518799,33740602,google_electra-base-generator
Gymnastics,has rules.,gymnastics,sport,15,-10.673833847045898,33740602,google_electra-base-generator
Cricket,has rules.,cricket,sport,15,-9.871652603149414,33740602,google_electra-base-generator
Squash,has rules.,squash,sport,15,-13.378918170928955,33740602,google_electra-base-generator
Badminton,has rules.,badminton,sport,15,-7.8790693283081055,33740602,google_electra-base-generator
Racing,has rules.,racing,sport,15,-9.911273956298828,33740602,google_electra-base-generator
Pole vault,has rules.,pole vault,sport,15,-16.340710639953613,33740602,google_electra-base-generator
Fencing,has rules.,fencing,sport,15,-7.1699934005737305,33740602,google_electra-base-generator
Bowling,has rules.,bowling,sport,15,-9.324403762817383,33740602,google_electra-base-generator
Water skiing,has rules.,water skiing,sport,15,-10.653483867645264,33740602,google_electra-base-generator
Ice skating,has rules.,ice skating,sport,15,-9.267367362976074,33740602,google_electra-base-generator
Jai alai,has rules.,jai alai,sport,15,-13.414775848388672,33740602,google_electra-base-generator
Skating,has rules.,skating,sport,15,-9.289858341217041,33740602,google_electra-base-generator
Skindiving,has rules.,skindiving,sport,15,-11.452397346496582,33740602,google_electra-base-generator
Sailing,has rules.,sailing,sport,15,-10.07708740234375,33740602,google_electra-base-generator
Diving,has rules.,diving,sport,15,-12.412776947021484,33740602,google_electra-base-generator
Archery,has rules.,archery,sport,15,-8.420823097229004,33740602,google_electra-base-generator
Judo,has rules.,judo,sport,15,-7.75935173034668,33740602,google_electra-base-generator
Car racing,has rules.,car racing,sport,15,-12.443199157714844,33740602,google_electra-base-generator
Ping pong,has rules.,ping pong,sport,15,-16.638500213623047,33740602,google_electra-base-generator
Rowing,has rules.,rowing,sport,15,-9.058011531829834,33740602,google_electra-base-generator
Fishing,has rules.,fishing,sport,15,-10.4110107421875,33740602,google_electra-base-generator
Horseback riding,has rules.,horseback riding,sport,15,-8.221735000610352,33740602,google_electra-base-generator
Running,has rules.,running,sport,15,-12.251912593841553,33740602,google_electra-base-generator
Horse racing,has rules.,horse racing,sport,15,-11.30127239227295,33740602,google_electra-base-generator
Hiking,has rules.,hiking,sport,15,-10.480806350708008,33740602,google_electra-base-generator
Weight lifting,has rules.,weight lifting,sport,15,-13.078516006469727,33740602,google_electra-base-generator
Croquet,has rules.,croquet,sport,15,-11.969696998596191,33740602,google_electra-base-generator
Horseshoes,has rules.,horseshoes,sport,15,-13.883119583129883,33740602,google_electra-base-generator
Boating,has rules.,boating,sport,15,-9.824817657470703,33740602,google_electra-base-generator
Pool,has rules.,pool,sport,15,-12.15465259552002,33740602,google_electra-base-generator
Billiards,has rules.,billiards,sport,15,-11.138298511505127,33740602,google_electra-base-generator
Hunting,has rules.,hunting,sport,15,-9.184324264526367,33740602,google_electra-base-generator
Jump rope,has rules.,jump rope,sport,15,-11.513288974761963,33740602,google_electra-base-generator
Camping,has rules.,camping,sport,15,-8.4660062789917,33740602,google_electra-base-generator
Chess,has rules.,chess,sport,15,-9.058807373046875,33740602,google_electra-base-generator
Dancing,has rules.,dancing,sport,15,-9.750377178192139,33740602,google_electra-base-generator
Checkers,has rules.,checkers,sport,15,-18.83930778503418,33740602,google_electra-base-generator
Cards,has rules.,cards,sport,15,-14.0910325050354,33740602,google_electra-base-generator
Sunbathing,has rules.,sunbathing,sport,15,-13.692402839660645,33740602,google_electra-base-generator
Football,uses special equipment.,football,sport,16,-10.852178573608398,33740602,google_electra-base-generator
Baseball,uses special equipment.,baseball,sport,16,-12.197877883911133,33740602,google_electra-base-generator
Basketball,uses special equipment.,basketball,sport,16,-8.974055290222168,33740602,google_electra-base-generator
Tennis,uses special equipment.,tennis,sport,16,-11.52157211303711,33740602,google_electra-base-generator
Softball,uses special equipment.,softball,sport,16,-11.479337692260742,33740602,google_electra-base-generator
Canoeing,uses special equipment.,canoeing,sport,16,-10.052891731262207,33740602,google_electra-base-generator
Handball,uses special equipment.,handball,sport,16,-11.153826713562012,33740602,google_electra-base-generator
Rugby,uses special equipment.,rugby,sport,16,-10.908204078674316,33740602,google_electra-base-generator
Hockey,uses special equipment.,hockey,sport,16,-11.102631568908691,33740602,google_electra-base-generator
Ice hockey,uses special equipment.,ice hockey,sport,16,-9.98708438873291,33740602,google_electra-base-generator
Swimming,uses special equipment.,swimming,sport,16,-10.560120582580566,33740602,google_electra-base-generator
Track,uses special equipment.,track,sport,16,-13.825713157653809,33740602,google_electra-base-generator
Boxing,uses special equipment.,boxing,sport,16,-9.802153587341309,33740602,google_electra-base-generator
Volleyball,uses special equipment.,volleyball,sport,16,-11.535080909729004,33740602,google_electra-base-generator
Lacrosse,uses special equipment.,lacrosse,sport,16,-11.005880355834961,33740602,google_electra-base-generator
Skiing,uses special equipment.,skiing,sport,16,-9.588777542114258,33740602,google_electra-base-generator
Golf,uses special equipment.,golf,sport,16,-11.549300193786621,33740602,google_electra-base-generator
Polo,uses special equipment.,polo,sport,16,-11.048059463500977,33740602,google_electra-base-generator
Surfing,uses special equipment.,surfing,sport,16,-11.769734382629395,33740602,google_electra-base-generator
Wrestling,uses special equipment.,wrestling,sport,16,-10.583209991455078,33740602,google_electra-base-generator
Gymnastics,uses special equipment.,gymnastics,sport,16,-10.69117259979248,33740602,google_electra-base-generator
Cricket,uses special equipment.,cricket,sport,16,-9.945630073547363,33740602,google_electra-base-generator
Squash,uses special equipment.,squash,sport,16,-12.604643821716309,33740602,google_electra-base-generator
Badminton,uses special equipment.,badminton,sport,16,-10.233827590942383,33740602,google_electra-base-generator
Racing,uses special equipment.,racing,sport,16,-10.158885955810547,33740602,google_electra-base-generator
Pole vault,uses special equipment.,pole vault,sport,16,-10.10991096496582,33740602,google_electra-base-generator
Fencing,uses special equipment.,fencing,sport,16,-9.96060848236084,33740602,google_electra-base-generator
Bowling,uses special equipment.,bowling,sport,16,-11.436503410339355,33740602,google_electra-base-generator
Water skiing,uses special equipment.,water skiing,sport,16,-9.4237060546875,33740602,google_electra-base-generator
Ice skating,uses special equipment.,ice skating,sport,16,-9.138306617736816,33740602,google_electra-base-generator
Jai alai,uses special equipment.,jai alai,sport,16,-10.728411674499512,33740602,google_electra-base-generator
Skating,uses special equipment.,skating,sport,16,-9.589225769042969,33740602,google_electra-base-generator
Skindiving,uses special equipment.,skindiving,sport,16,-8.793548583984375,33740602,google_electra-base-generator
Sailing,uses special equipment.,sailing,sport,16,-11.705062866210938,33740602,google_electra-base-generator
Diving,uses special equipment.,diving,sport,16,-9.53212833404541,33740602,google_electra-base-generator
Archery,uses special equipment.,archery,sport,16,-9.79115104675293,33740602,google_electra-base-generator
Judo,uses special equipment.,judo,sport,16,-9.169747352600098,33740602,google_electra-base-generator
Car racing,uses special equipment.,car racing,sport,16,-9.249866485595703,33740602,google_electra-base-generator
Ping pong,uses special equipment.,ping pong,sport,16,-15.559051513671875,33740602,google_electra-base-generator
Rowing,uses special equipment.,rowing,sport,16,-9.928227424621582,33740602,google_electra-base-generator
Fishing,uses special equipment.,fishing,sport,16,-10.732577323913574,33740602,google_electra-base-generator
Horseback riding,uses special equipment.,horseback riding,sport,16,-10.186747550964355,33740602,google_electra-base-generator
Running,uses special equipment.,running,sport,16,-9.514972686767578,33740602,google_electra-base-generator
Horse racing,uses special equipment.,horse racing,sport,16,-9.4088134765625,33740602,google_electra-base-generator
Hiking,uses special equipment.,hiking,sport,16,-11.224238395690918,33740602,google_electra-base-generator
Weight lifting,uses special equipment.,weight lifting,sport,16,-9.635331153869629,33740602,google_electra-base-generator
Croquet,uses special equipment.,croquet,sport,16,-11.961661338806152,33740602,google_electra-base-generator
Horseshoes,uses special equipment.,horseshoes,sport,16,-15.769521713256836,33740602,google_electra-base-generator
Boating,uses special equipment.,boating,sport,16,-10.973790168762207,33740602,google_electra-base-generator
Pool,uses special equipment.,pool,sport,16,-10.441667556762695,33740602,google_electra-base-generator
Billiards,uses special equipment.,billiards,sport,16,-11.026605606079102,33740602,google_electra-base-generator
Hunting,uses special equipment.,hunting,sport,16,-10.624414443969727,33740602,google_electra-base-generator
Jump rope,uses special equipment.,jump rope,sport,16,-12.235774040222168,33740602,google_electra-base-generator
Camping,uses special equipment.,camping,sport,16,-10.74657154083252,33740602,google_electra-base-generator
Chess,uses special equipment.,chess,sport,16,-12.323186874389648,33740602,google_electra-base-generator
Dancing,uses special equipment.,dancing,sport,16,-9.66834545135498,33740602,google_electra-base-generator
Checkers,uses special equipment.,checkers,sport,16,-16.799137115478516,33740602,google_electra-base-generator
Cards,uses special equipment.,cards,sport,16,-18.4430570602417,33740602,google_electra-base-generator
Sunbathing,uses special equipment.,sunbathing,sport,16,-10.584110260009766,33740602,google_electra-base-generator
Football,takes place outdoors.,football,sport,17,-4.770993232727051,33740602,google_electra-base-generator
Baseball,takes place outdoors.,baseball,sport,17,-4.518431663513184,33740602,google_electra-base-generator
Basketball,takes place outdoors.,basketball,sport,17,-4.490449905395508,33740602,google_electra-base-generator
Tennis,takes place outdoors.,tennis,sport,17,-5.801735877990723,33740602,google_electra-base-generator
Softball,takes place outdoors.,softball,sport,17,-4.216422080993652,33740602,google_electra-base-generator
Canoeing,takes place outdoors.,canoeing,sport,17,-4.589917182922363,33740602,google_electra-base-generator
Handball,takes place outdoors.,handball,sport,17,-5.280359268188477,33740602,google_electra-base-generator
Rugby,takes place outdoors.,rugby,sport,17,-6.224443435668945,33740602,google_electra-base-generator
Hockey,takes place outdoors.,hockey,sport,17,-4.522775650024414,33740602,google_electra-base-generator
Ice hockey,takes place outdoors.,ice hockey,sport,17,-4.565397262573242,33740602,google_electra-base-generator
Swimming,takes place outdoors.,swimming,sport,17,-4.041042327880859,33740602,google_electra-base-generator
Track,takes place outdoors.,track,sport,17,-8.988353729248047,33740602,google_electra-base-generator
Boxing,takes place outdoors.,boxing,sport,17,-5.609859466552734,33740602,google_electra-base-generator
Volleyball,takes place outdoors.,volleyball,sport,17,-4.719752311706543,33740602,google_electra-base-generator
Lacrosse,takes place outdoors.,lacrosse,sport,17,-4.286482810974121,33740602,google_electra-base-generator
Skiing,takes place outdoors.,skiing,sport,17,-4.202641487121582,33740602,google_electra-base-generator
Golf,takes place outdoors.,golf,sport,17,-4.386778831481934,33740602,google_electra-base-generator
Polo,takes place outdoors.,polo,sport,17,-7.586997032165527,33740602,google_electra-base-generator
Surfing,takes place outdoors.,surfing,sport,17,-5.431696891784668,33740602,google_electra-base-generator
Wrestling,takes place outdoors.,wrestling,sport,17,-5.36013126373291,33740602,google_electra-base-generator
Gymnastics,takes place outdoors.,gymnastics,sport,17,-5.155461311340332,33740602,google_electra-base-generator
Cricket,takes place outdoors.,cricket,sport,17,-5.807722091674805,33740602,google_electra-base-generator
Squash,takes place outdoors.,squash,sport,17,-4.429601669311523,33740602,google_electra-base-generator
Badminton,takes place outdoors.,badminton,sport,17,-5.506895065307617,33740602,google_electra-base-generator
Racing,takes place outdoors.,racing,sport,17,-5.667486190795898,33740602,google_electra-base-generator
