preamble,stimulus,item,category,feature,score,params,model
Wrestling,is a pastime.,wrestling,sport,4,-16.414823532104492,116536320,openai-gpt
Gymnastics,is a pastime.,gymnastics,sport,4,-17.132764101028442,116536320,openai-gpt
Cricket,is a pastime.,cricket,sport,4,-19.594754457473755,116536320,openai-gpt
Squash,is a pastime.,squash,sport,4,-18.54665780067444,116536320,openai-gpt
Badminton,is a pastime.,badminton,sport,4,-17.38272213935852,116536320,openai-gpt
Racing,is a pastime.,racing,sport,4,-20.859211444854736,116536320,openai-gpt
Pole vault,is a pastime.,pole vault,sport,4,-20.624818086624146,116536320,openai-gpt
Fencing,is a pastime.,fencing,sport,4,-17.604957580566406,116536320,openai-gpt
Bowling,is a pastime.,bowling,sport,4,-17.67859387397766,116536320,openai-gpt
Water skiing,is a pastime.,water skiing,sport,4,-16.949743509292603,116536320,openai-gpt
Ice skating,is a pastime.,ice skating,sport,4,-16.958053827285767,116536320,openai-gpt
Jai alai,is a pastime.,jai alai,sport,4,-21.021056652069092,116536320,openai-gpt
Skating,is a pastime.,skating,sport,4,-15.998875617980957,116536320,openai-gpt
Skindiving,is a pastime.,skindiving,sport,4,-17.36545467376709,116536320,openai-gpt
Sailing,is a pastime.,sailing,sport,4,-17.597898721694946,116536320,openai-gpt
Diving,is a pastime.,diving,sport,4,-17.514189958572388,116536320,openai-gpt
Archery,is a pastime.,archery,sport,4,-15.285570621490479,116536320,openai-gpt
Judo,is a pastime.,judo,sport,4,-14.7207350730896,116536320,openai-gpt
Car racing,is a pastime.,car racing,sport,4,-17.898271560668945,116536320,openai-gpt
Ping pong,is a pastime.,ping pong,sport,4,-19.156808376312256,116536320,openai-gpt
Rowing,is a pastime.,rowing,sport,4,-15.137873411178589,116536320,openai-gpt
Fishing,is a pastime.,fishing,sport,4,-15.117720127105713,116536320,openai-gpt
Horseback riding,is a pastime.,horseback riding,sport,4,-15.481856346130371,116536320,openai-gpt
Running,is a pastime.,running,sport,4,-17.91407561302185,116536320,openai-gpt
Horse racing,is a pastime.,horse racing,sport,4,-14.803342819213867,116536320,openai-gpt
Hiking,is a pastime.,hiking,sport,4,-18.120414972305298,116536320,openai-gpt
Weight lifting,is a pastime.,weight lifting,sport,4,-20.424680709838867,116536320,openai-gpt
Croquet,is a pastime.,croquet,sport,4,-18.461530447006226,116536320,openai-gpt
Horseshoes,is a pastime.,horseshoes,sport,4,-18.87111258506775,116536320,openai-gpt
Boating,is a pastime.,boating,sport,4,-15.543659925460815,116536320,openai-gpt
Pool,is a pastime.,pool,sport,4,-20.424544095993042,116536320,openai-gpt
Billiards,is a pastime.,billiards,sport,4,-17.777032613754272,116536320,openai-gpt
Hunting,is a pastime.,hunting,sport,4,-16.06065034866333,116536320,openai-gpt
Jump rope,is a pastime.,jump rope,sport,4,-18.95632815361023,116536320,openai-gpt
Camping,is a pastime.,camping,sport,4,-17.73935627937317,116536320,openai-gpt
Chess,is a pastime.,chess,sport,4,-15.528230428695679,116536320,openai-gpt
Dancing,is a pastime.,dancing,sport,4,-15.459117889404297,116536320,openai-gpt
Checkers,is a pastime.,checkers,sport,4,-16.30698275566101,116536320,openai-gpt
Cards,is a pastime.,cards,sport,4,-19.539860725402832,116536320,openai-gpt
Sunbathing,is a pastime.,sunbathing,sport,4,-14.88943338394165,116536320,openai-gpt
Football,is a recreation.,football,sport,5,-16.692396640777588,116536320,openai-gpt
Baseball,is a recreation.,baseball,sport,5,-18.210212230682373,116536320,openai-gpt
Basketball,is a recreation.,basketball,sport,5,-16.152941703796387,116536320,openai-gpt
Tennis,is a recreation.,tennis,sport,5,-16.938915252685547,116536320,openai-gpt
Softball,is a recreation.,softball,sport,5,-16.292824029922485,116536320,openai-gpt
Canoeing,is a recreation.,canoeing,sport,5,-16.684484004974365,116536320,openai-gpt
Handball,is a recreation.,handball,sport,5,-17.80044150352478,116536320,openai-gpt
Rugby,is a recreation.,rugby,sport,5,-17.854676485061646,116536320,openai-gpt
Hockey,is a recreation.,hockey,sport,5,-17.489117860794067,116536320,openai-gpt
Ice hockey,is a recreation.,ice hockey,sport,5,-17.528061628341675,116536320,openai-gpt
Swimming,is a recreation.,swimming,sport,5,-18.08925223350525,116536320,openai-gpt
Track,is a recreation.,track,sport,5,-20.991084098815918,116536320,openai-gpt
Boxing,is a recreation.,boxing,sport,5,-18.15856909751892,116536320,openai-gpt
Volleyball,is a recreation.,volleyball,sport,5,-16.903090000152588,116536320,openai-gpt
Lacrosse,is a recreation.,lacrosse,sport,5,-16.402478218078613,116536320,openai-gpt
Skiing,is a recreation.,skiing,sport,5,-17.11744451522827,116536320,openai-gpt
Golf,is a recreation.,golf,sport,5,-17.42059564590454,116536320,openai-gpt
Polo,is a recreation.,polo,sport,5,-20.15345335006714,116536320,openai-gpt
Surfing,is a recreation.,surfing,sport,5,-16.90204691886902,116536320,openai-gpt
Wrestling,is a recreation.,wrestling,sport,5,-18.152541160583496,116536320,openai-gpt
Gymnastics,is a recreation.,gymnastics,sport,5,-18.083285093307495,116536320,openai-gpt
Cricket,is a recreation.,cricket,sport,5,-19.798808813095093,116536320,openai-gpt
Squash,is a recreation.,squash,sport,5,-18.253042697906494,116536320,openai-gpt
Badminton,is a recreation.,badminton,sport,5,-18.132339239120483,116536320,openai-gpt
Racing,is a recreation.,racing,sport,5,-22.911568641662598,116536320,openai-gpt
Pole vault,is a recreation.,pole vault,sport,5,-19.775063514709473,116536320,openai-gpt
Fencing,is a recreation.,fencing,sport,5,-18.310678482055664,116536320,openai-gpt
Bowling,is a recreation.,bowling,sport,5,-18.71376061439514,116536320,openai-gpt
Water skiing,is a recreation.,water skiing,sport,5,-17.12327551841736,116536320,openai-gpt
Ice skating,is a recreation.,ice skating,sport,5,-17.3685405254364,116536320,openai-gpt
Jai alai,is a recreation.,jai alai,sport,5,-22.18416690826416,116536320,openai-gpt
Skating,is a recreation.,skating,sport,5,-16.628563404083252,116536320,openai-gpt
Skindiving,is a recreation.,skindiving,sport,5,-18.268624544143677,116536320,openai-gpt
Sailing,is a recreation.,sailing,sport,5,-18.92575716972351,116536320,openai-gpt
Diving,is a recreation.,diving,sport,5,-19.02087712287903,116536320,openai-gpt
Archery,is a recreation.,archery,sport,5,-17.078551054000854,116536320,openai-gpt
Judo,is a recreation.,judo,sport,5,-16.711891174316406,116536320,openai-gpt
Car racing,is a recreation.,car racing,sport,5,-19.78179097175598,116536320,openai-gpt
Ping pong,is a recreation.,ping pong,sport,5,-20.263585090637207,116536320,openai-gpt
Rowing,is a recreation.,rowing,sport,5,-16.8490207195282,116536320,openai-gpt
Fishing,is a recreation.,fishing,sport,5,-17.14564609527588,116536320,openai-gpt
Horseback riding,is a recreation.,horseback riding,sport,5,-17.099114418029785,116536320,openai-gpt
Running,is a recreation.,running,sport,5,-20.429091215133667,116536320,openai-gpt
Horse racing,is a recreation.,horse racing,sport,5,-16.685935020446777,116536320,openai-gpt
Hiking,is a recreation.,hiking,sport,5,-18.23151421546936,116536320,openai-gpt
Weight lifting,is a recreation.,weight lifting,sport,5,-21.740997791290283,116536320,openai-gpt
Croquet,is a recreation.,croquet,sport,5,-19.45298194885254,116536320,openai-gpt
Horseshoes,is a recreation.,horseshoes,sport,5,-19.859737634658813,116536320,openai-gpt
Boating,is a recreation.,boating,sport,5,-16.518385410308838,116536320,openai-gpt
Pool,is a recreation.,pool,sport,5,-18.476815938949585,116536320,openai-gpt
Billiards,is a recreation.,billiards,sport,5,-18.53548836708069,116536320,openai-gpt
Hunting,is a recreation.,hunting,sport,5,-18.315205097198486,116536320,openai-gpt
Jump rope,is a recreation.,jump rope,sport,5,-19.27415108680725,116536320,openai-gpt
Camping,is a recreation.,camping,sport,5,-18.365317583084106,116536320,openai-gpt
Chess,is a recreation.,chess,sport,5,-16.406163930892944,116536320,openai-gpt
Dancing,is a recreation.,dancing,sport,5,-17.072733163833618,116536320,openai-gpt
Checkers,is a recreation.,checkers,sport,5,-17.18693470954895,116536320,openai-gpt
Cards,is a recreation.,cards,sport,5,-20.836866855621338,116536320,openai-gpt
Sunbathing,is a recreation.,sunbathing,sport,5,-17.446842193603516,116536320,openai-gpt
Football,is done for leisure.,football,sport,6,-30.063853979110718,116536320,openai-gpt
Baseball,is done for leisure.,baseball,sport,6,-30.249834775924683,116536320,openai-gpt
Basketball,is done for leisure.,basketball,sport,6,-29.75119376182556,116536320,openai-gpt
Tennis,is done for leisure.,tennis,sport,6,-28.565868139266968,116536320,openai-gpt
Softball,is done for leisure.,softball,sport,6,-29.36189365386963,116536320,openai-gpt
Canoeing,is done for leisure.,canoeing,sport,6,-26.874389171600342,116536320,openai-gpt
Handball,is done for leisure.,handball,sport,6,-28.865739345550537,116536320,openai-gpt
Rugby,is done for leisure.,rugby,sport,6,-29.351305723190308,116536320,openai-gpt
Hockey,is done for leisure.,hockey,sport,6,-30.190861701965332,116536320,openai-gpt
Ice hockey,is done for leisure.,ice hockey,sport,6,-30.49476909637451,116536320,openai-gpt
Swimming,is done for leisure.,swimming,sport,6,-28.917566299438477,116536320,openai-gpt
Track,is done for leisure.,track,sport,6,-30.027461051940918,116536320,openai-gpt
Boxing,is done for leisure.,boxing,sport,6,-29.97950053215027,116536320,openai-gpt
Volleyball,is done for leisure.,volleyball,sport,6,-30.662991523742676,116536320,openai-gpt
Lacrosse,is done for leisure.,lacrosse,sport,6,-30.468975067138672,116536320,openai-gpt
Skiing,is done for leisure.,skiing,sport,6,-28.56473660469055,116536320,openai-gpt
Golf,is done for leisure.,golf,sport,6,-28.762518644332886,116536320,openai-gpt
Polo,is done for leisure.,polo,sport,6,-30.172933101654053,116536320,openai-gpt
Surfing,is done for leisure.,surfing,sport,6,-27.380345106124878,116536320,openai-gpt
Wrestling,is done for leisure.,wrestling,sport,6,-29.120190858840942,116536320,openai-gpt
Gymnastics,is done for leisure.,gymnastics,sport,6,-25.836724758148193,116536320,openai-gpt
Cricket,is done for leisure.,cricket,sport,6,-31.172532320022583,116536320,openai-gpt
Squash,is done for leisure.,squash,sport,6,-28.98704481124878,116536320,openai-gpt
Badminton,is done for leisure.,badminton,sport,6,-30.75998282432556,116536320,openai-gpt
Racing,is done for leisure.,racing,sport,6,-32.92835545539856,116536320,openai-gpt
Pole vault,is done for leisure.,pole vault,sport,6,-28.937084436416626,116536320,openai-gpt
Fencing,is done for leisure.,fencing,sport,6,-25.82081437110901,116536320,openai-gpt
Bowling,is done for leisure.,bowling,sport,6,-31.44831109046936,116536320,openai-gpt
Water skiing,is done for leisure.,water skiing,sport,6,-28.132720232009888,116536320,openai-gpt
Ice skating,is done for leisure.,ice skating,sport,6,-30.13261604309082,116536320,openai-gpt
Jai alai,is done for leisure.,jai alai,sport,6,-32.60908365249634,116536320,openai-gpt
Skating,is done for leisure.,skating,sport,6,-28.492862701416016,116536320,openai-gpt
Skindiving,is done for leisure.,skindiving,sport,6,-27.088505029678345,116536320,openai-gpt
Sailing,is done for leisure.,sailing,sport,6,-28.295628786087036,116536320,openai-gpt
Diving,is done for leisure.,diving,sport,6,-28.80573058128357,116536320,openai-gpt
Archery,is done for leisure.,archery,sport,6,-26.40734839439392,116536320,openai-gpt
Judo,is done for leisure.,judo,sport,6,-24.85591983795166,116536320,openai-gpt
Car racing,is done for leisure.,car racing,sport,6,-31.195476055145264,116536320,openai-gpt
Ping pong,is done for leisure.,ping pong,sport,6,-32.54911708831787,116536320,openai-gpt
Rowing,is done for leisure.,rowing,sport,6,-27.42315363883972,116536320,openai-gpt
Fishing,is done for leisure.,fishing,sport,6,-26.590248107910156,116536320,openai-gpt
Horseback riding,is done for leisure.,horseback riding,sport,6,-25.051273584365845,116536320,openai-gpt
Running,is done for leisure.,running,sport,6,-30.38775610923767,116536320,openai-gpt
Horse racing,is done for leisure.,horse racing,sport,6,-27.743063926696777,116536320,openai-gpt
Hiking,is done for leisure.,hiking,sport,6,-29.4676034450531,116536320,openai-gpt
Weight lifting,is done for leisure.,weight lifting,sport,6,-28.6501407623291,116536320,openai-gpt
Croquet,is done for leisure.,croquet,sport,6,-30.083182334899902,116536320,openai-gpt
Horseshoes,is done for leisure.,horseshoes,sport,6,-30.112324237823486,116536320,openai-gpt
Boating,is done for leisure.,boating,sport,6,-24.371769905090332,116536320,openai-gpt
Pool,is done for leisure.,pool,sport,6,-30.54530906677246,116536320,openai-gpt
Billiards,is done for leisure.,billiards,sport,6,-28.35954523086548,116536320,openai-gpt
Hunting,is done for leisure.,hunting,sport,6,-27.359792232513428,116536320,openai-gpt
Jump rope,is done for leisure.,jump rope,sport,6,-29.603543043136597,116536320,openai-gpt
Camping,is done for leisure.,camping,sport,6,-29.32519793510437,116536320,openai-gpt
Chess,is done for leisure.,chess,sport,6,-28.89803409576416,116536320,openai-gpt
Dancing,is done for leisure.,dancing,sport,6,-26.869323253631592,116536320,openai-gpt
Checkers,is done for leisure.,checkers,sport,6,-30.163874864578247,116536320,openai-gpt
Cards,is done for leisure.,cards,sport,6,-31.39412832260132,116536320,openai-gpt
Sunbathing,is done for leisure.,sunbathing,sport,6,-24.79284954071045,116536320,openai-gpt
Football,is competitive.,football,sport,7,-13.263035774230957,116536320,openai-gpt
Baseball,is competitive.,baseball,sport,7,-14.79341173171997,116536320,openai-gpt
Basketball,is competitive.,basketball,sport,7,-13.171277046203613,116536320,openai-gpt
Tennis,is competitive.,tennis,sport,7,-14.219775676727295,116536320,openai-gpt
Softball,is competitive.,softball,sport,7,-13.363689422607422,116536320,openai-gpt
Canoeing,is competitive.,canoeing,sport,7,-14.682551383972168,116536320,openai-gpt
Handball,is competitive.,handball,sport,7,-15.734956741333008,116536320,openai-gpt
Rugby,is competitive.,rugby,sport,7,-15.00863265991211,116536320,openai-gpt
Hockey,is competitive.,hockey,sport,7,-14.496528148651123,116536320,openai-gpt
Ice hockey,is competitive.,ice hockey,sport,7,-15.673492908477783,116536320,openai-gpt
Swimming,is competitive.,swimming,sport,7,-16.037519931793213,116536320,openai-gpt
Track,is competitive.,track,sport,7,-17.35258150100708,116536320,openai-gpt
Boxing,is competitive.,boxing,sport,7,-15.793688774108887,116536320,openai-gpt
Volleyball,is competitive.,volleyball,sport,7,-13.842811584472656,116536320,openai-gpt
Lacrosse,is competitive.,lacrosse,sport,7,-12.849103450775146,116536320,openai-gpt
Skiing,is competitive.,skiing,sport,7,-14.478066444396973,116536320,openai-gpt
Golf,is competitive.,golf,sport,7,-15.329904079437256,116536320,openai-gpt
Polo,is competitive.,polo,sport,7,-18.185485363006592,116536320,openai-gpt
Surfing,is competitive.,surfing,sport,7,-14.64778470993042,116536320,openai-gpt
Wrestling,is competitive.,wrestling,sport,7,-15.93138599395752,116536320,openai-gpt
Gymnastics,is competitive.,gymnastics,sport,7,-15.497507572174072,116536320,openai-gpt
Cricket,is competitive.,cricket,sport,7,-17.296655893325806,116536320,openai-gpt
Squash,is competitive.,squash,sport,7,-17.04294729232788,116536320,openai-gpt
Badminton,is competitive.,badminton,sport,7,-15.16710615158081,116536320,openai-gpt
Racing,is competitive.,racing,sport,7,-19.39498281478882,116536320,openai-gpt
Pole vault,is competitive.,pole vault,sport,7,-19.143179416656494,116536320,openai-gpt
Fencing,is competitive.,fencing,sport,7,-15.477440357208252,116536320,openai-gpt
Bowling,is competitive.,bowling,sport,7,-16.652097702026367,116536320,openai-gpt
Water skiing,is competitive.,water skiing,sport,7,-14.845807075500488,116536320,openai-gpt
Ice skating,is competitive.,ice skating,sport,7,-16.39693307876587,116536320,openai-gpt
Jai alai,is competitive.,jai alai,sport,7,-18.821950912475586,116536320,openai-gpt
Skating,is competitive.,skating,sport,7,-14.40928602218628,116536320,openai-gpt
Skindiving,is competitive.,skindiving,sport,7,-16.896578788757324,116536320,openai-gpt
Sailing,is competitive.,sailing,sport,7,-17.285158157348633,116536320,openai-gpt
Diving,is competitive.,diving,sport,7,-16.760468006134033,116536320,openai-gpt
Archery,is competitive.,archery,sport,7,-14.650138854980469,116536320,openai-gpt
Judo,is competitive.,judo,sport,7,-14.058650970458984,116536320,openai-gpt
Car racing,is competitive.,car racing,sport,7,-17.726567268371582,116536320,openai-gpt
Ping pong,is competitive.,ping pong,sport,7,-18.36444854736328,116536320,openai-gpt
Rowing,is competitive.,rowing,sport,7,-15.28666353225708,116536320,openai-gpt
Fishing,is competitive.,fishing,sport,7,-15.059073448181152,116536320,openai-gpt
Horseback riding,is competitive.,horseback riding,sport,7,-15.486067771911621,116536320,openai-gpt
Running,is competitive.,running,sport,7,-17.787649154663086,116536320,openai-gpt
Horse racing,is competitive.,horse racing,sport,7,-14.103261947631836,116536320,openai-gpt
Hiking,is competitive.,hiking,sport,7,-16.41736125946045,116536320,openai-gpt
Weight lifting,is competitive.,weight lifting,sport,7,-19.53174066543579,116536320,openai-gpt
Croquet,is competitive.,croquet,sport,7,-17.23520278930664,116536320,openai-gpt
Horseshoes,is competitive.,horseshoes,sport,7,-18.427348613739014,116536320,openai-gpt
Boating,is competitive.,boating,sport,7,-14.455404281616211,116536320,openai-gpt
Pool,is competitive.,pool,sport,7,-16.611538410186768,116536320,openai-gpt
Billiards,is competitive.,billiards,sport,7,-15.93331527709961,116536320,openai-gpt
Hunting,is competitive.,hunting,sport,7,-15.553763389587402,116536320,openai-gpt
Jump rope,is competitive.,jump rope,sport,7,-17.573489665985107,116536320,openai-gpt
Camping,is competitive.,camping,sport,7,-17.227580547332764,116536320,openai-gpt
Chess,is competitive.,chess,sport,7,-15.137372493743896,116536320,openai-gpt
Dancing,is competitive.,dancing,sport,7,-16.431963443756104,116536320,openai-gpt
Checkers,is competitive.,checkers,sport,7,-15.326208114624023,116536320,openai-gpt
Cards,is competitive.,cards,sport,7,-18.58672285079956,116536320,openai-gpt
Sunbathing,is competitive.,sunbathing,sport,7,-17.132883071899414,116536320,openai-gpt
Football,involves physical exertion.,football,sport,8,-22.459227561950684,116536320,openai-gpt
Baseball,involves physical exertion.,baseball,sport,8,-24.824252128601074,116536320,openai-gpt
Basketball,involves physical exertion.,basketball,sport,8,-21.907819747924805,116536320,openai-gpt
Tennis,involves physical exertion.,tennis,sport,8,-23.09758949279785,116536320,openai-gpt
Softball,involves physical exertion.,softball,sport,8,-22.523484706878662,116536320,openai-gpt
Canoeing,involves physical exertion.,canoeing,sport,8,-21.958864212036133,116536320,openai-gpt
Handball,involves physical exertion.,handball,sport,8,-23.223931789398193,116536320,openai-gpt
Rugby,involves physical exertion.,rugby,sport,8,-22.18334674835205,116536320,openai-gpt
Hockey,involves physical exertion.,hockey,sport,8,-22.90416193008423,116536320,openai-gpt
Ice hockey,involves physical exertion.,ice hockey,sport,8,-22.707630157470703,116536320,openai-gpt
Swimming,involves physical exertion.,swimming,sport,8,-23.42322301864624,116536320,openai-gpt
Track,involves physical exertion.,track,sport,8,-26.650792598724365,116536320,openai-gpt
Boxing,involves physical exertion.,boxing,sport,8,-21.2616868019104,116536320,openai-gpt
Volleyball,involves physical exertion.,volleyball,sport,8,-23.048819065093994,116536320,openai-gpt
Lacrosse,involves physical exertion.,lacrosse,sport,8,-21.267902374267578,116536320,openai-gpt
Skiing,involves physical exertion.,skiing,sport,8,-20.78697109222412,116536320,openai-gpt
Golf,involves physical exertion.,golf,sport,8,-24.956984996795654,116536320,openai-gpt
Polo,involves physical exertion.,polo,sport,8,-25.26456069946289,116536320,openai-gpt
Surfing,involves physical exertion.,surfing,sport,8,-23.309542179107666,116536320,openai-gpt
Wrestling,involves physical exertion.,wrestling,sport,8,-22.67539882659912,116536320,openai-gpt
Gymnastics,involves physical exertion.,gymnastics,sport,8,-19.49978494644165,116536320,openai-gpt
Cricket,involves physical exertion.,cricket,sport,8,-25.166419982910156,116536320,openai-gpt
Squash,involves physical exertion.,squash,sport,8,-26.61501979827881,116536320,openai-gpt
Badminton,involves physical exertion.,badminton,sport,8,-24.01446533203125,116536320,openai-gpt
Racing,involves physical exertion.,racing,sport,8,-25.819529056549072,116536320,openai-gpt
Pole vault,involves physical exertion.,pole vault,sport,8,-26.775245666503906,116536320,openai-gpt
Fencing,involves physical exertion.,fencing,sport,8,-21.81003761291504,116536320,openai-gpt
Bowling,involves physical exertion.,bowling,sport,8,-25.451104164123535,116536320,openai-gpt
Water skiing,involves physical exertion.,water skiing,sport,8,-21.394991874694824,116536320,openai-gpt
Ice skating,involves physical exertion.,ice skating,sport,8,-22.096527099609375,116536320,openai-gpt
Jai alai,involves physical exertion.,jai alai,sport,8,-26.957236766815186,116536320,openai-gpt
Skating,involves physical exertion.,skating,sport,8,-21.481382846832275,116536320,openai-gpt
Skindiving,involves physical exertion.,skindiving,sport,8,-22.220688343048096,116536320,openai-gpt
Sailing,involves physical exertion.,sailing,sport,8,-25.864742279052734,116536320,openai-gpt
Diving,involves physical exertion.,diving,sport,8,-23.291733264923096,116536320,openai-gpt
Archery,involves physical exertion.,archery,sport,8,-21.31495237350464,116536320,openai-gpt
Judo,involves physical exertion.,judo,sport,8,-19.304919719696045,116536320,openai-gpt
Car racing,involves physical exertion.,car racing,sport,8,-24.945754528045654,116536320,openai-gpt
Ping pong,involves physical exertion.,ping pong,sport,8,-29.232991218566895,116536320,openai-gpt
Rowing,involves physical exertion.,rowing,sport,8,-22.115336894989014,116536320,openai-gpt
Fishing,involves physical exertion.,fishing,sport,8,-23.862282276153564,116536320,openai-gpt
Horseback riding,involves physical exertion.,horseback riding,sport,8,-20.27234983444214,116536320,openai-gpt
Running,involves physical exertion.,running,sport,8,-21.536777019500732,116536320,openai-gpt
Horse racing,involves physical exertion.,horse racing,sport,8,-21.752341270446777,116536320,openai-gpt
Hiking,involves physical exertion.,hiking,sport,8,-22.966816902160645,116536320,openai-gpt
Weight lifting,involves physical exertion.,weight lifting,sport,8,-20.690245628356934,116536320,openai-gpt
Croquet,involves physical exertion.,croquet,sport,8,-25.558850288391113,116536320,openai-gpt
Horseshoes,involves physical exertion.,horseshoes,sport,8,-26.233165740966797,116536320,openai-gpt
Boating,involves physical exertion.,boating,sport,8,-22.588922023773193,116536320,openai-gpt
Pool,involves physical exertion.,pool,sport,8,-26.897382736206055,116536320,openai-gpt
Billiards,involves physical exertion.,billiards,sport,8,-24.635136604309082,116536320,openai-gpt
Hunting,involves physical exertion.,hunting,sport,8,-23.761916637420654,116536320,openai-gpt
Jump rope,involves physical exertion.,jump rope,sport,8,-23.785022258758545,116536320,openai-gpt
Camping,involves physical exertion.,camping,sport,8,-22.326598167419434,116536320,openai-gpt
Chess,involves physical exertion.,chess,sport,8,-21.62359380722046,116536320,openai-gpt
Dancing,involves physical exertion.,dancing,sport,8,-22.802270889282227,116536320,openai-gpt
Checkers,involves physical exertion.,checkers,sport,8,-22.5011203289032,116536320,openai-gpt
Cards,involves physical exertion.,cards,sport,8,-27.231343269348145,116536320,openai-gpt
Sunbathing,involves physical exertion.,sunbathing,sport,8,-21.21917486190796,116536320,openai-gpt
Football,is energetic.,football,sport,9,-17.562435150146484,116536320,openai-gpt
Baseball,is energetic.,baseball,sport,9,-19.18279266357422,116536320,openai-gpt
Basketball,is energetic.,basketball,sport,9,-17.239059925079346,116536320,openai-gpt
Tennis,is energetic.,tennis,sport,9,-18.113680362701416,116536320,openai-gpt
Softball,is energetic.,softball,sport,9,-17.81135892868042,116536320,openai-gpt
Canoeing,is energetic.,canoeing,sport,9,-17.18602991104126,116536320,openai-gpt
Handball,is energetic.,handball,sport,9,-18.80025625228882,116536320,openai-gpt
Rugby,is energetic.,rugby,sport,9,-18.606502532958984,116536320,openai-gpt
Hockey,is energetic.,hockey,sport,9,-18.972708225250244,116536320,openai-gpt
Ice hockey,is energetic.,ice hockey,sport,9,-19.749545574188232,116536320,openai-gpt
Swimming,is energetic.,swimming,sport,9,-17.96565818786621,116536320,openai-gpt
Track,is energetic.,track,sport,9,-19.814133644104004,116536320,openai-gpt
Boxing,is energetic.,boxing,sport,9,-18.71245574951172,116536320,openai-gpt
Volleyball,is energetic.,volleyball,sport,9,-17.662757396697998,116536320,openai-gpt
Lacrosse,is energetic.,lacrosse,sport,9,-17.914754390716553,116536320,openai-gpt
Skiing,is energetic.,skiing,sport,9,-17.789763927459717,116536320,openai-gpt
Golf,is energetic.,golf,sport,9,-18.84759759902954,116536320,openai-gpt
Polo,is energetic.,polo,sport,9,-20.888806343078613,116536320,openai-gpt
Surfing,is energetic.,surfing,sport,9,-17.420629024505615,116536320,openai-gpt
Wrestling,is energetic.,wrestling,sport,9,-18.086047649383545,116536320,openai-gpt
Gymnastics,is energetic.,gymnastics,sport,9,-18.633482933044434,116536320,openai-gpt
Cricket,is energetic.,cricket,sport,9,-18.1230731010437,116536320,openai-gpt
Squash,is energetic.,squash,sport,9,-18.737042903900146,116536320,openai-gpt
Badminton,is energetic.,badminton,sport,9,-19.196195602416992,116536320,openai-gpt
Racing,is energetic.,racing,sport,9,-21.100566864013672,116536320,openai-gpt
Pole vault,is energetic.,pole vault,sport,9,-20.119423389434814,116536320,openai-gpt
Fencing,is energetic.,fencing,sport,9,-18.3817458152771,116536320,openai-gpt
Bowling,is energetic.,bowling,sport,9,-19.41932439804077,116536320,openai-gpt
Water skiing,is energetic.,water skiing,sport,9,-17.81726884841919,116536320,openai-gpt
Ice skating,is energetic.,ice skating,sport,9,-18.571918487548828,116536320,openai-gpt
Jai alai,is energetic.,jai alai,sport,9,-19.48391819000244,116536320,openai-gpt
Skating,is energetic.,skating,sport,9,-17.243955612182617,116536320,openai-gpt
Skindiving,is energetic.,skindiving,sport,9,-18.13930654525757,116536320,openai-gpt
Sailing,is energetic.,sailing,sport,9,-18.944419384002686,116536320,openai-gpt
Diving,is energetic.,diving,sport,9,-19.094882488250732,116536320,openai-gpt
Archery,is energetic.,archery,sport,9,-17.500410079956055,116536320,openai-gpt
Judo,is energetic.,judo,sport,9,-16.481863021850586,116536320,openai-gpt
Car racing,is energetic.,car racing,sport,9,-19.32755136489868,116536320,openai-gpt
Ping pong,is energetic.,ping pong,sport,9,-19.87401247024536,116536320,openai-gpt
Rowing,is energetic.,rowing,sport,9,-16.747042179107666,116536320,openai-gpt
Fishing,is energetic.,fishing,sport,9,-17.523762226104736,116536320,openai-gpt
Horseback riding,is energetic.,horseback riding,sport,9,-17.295225620269775,116536320,openai-gpt
Running,is energetic.,running,sport,9,-19.725274562835693,116536320,openai-gpt
Horse racing,is energetic.,horse racing,sport,9,-16.958150386810303,116536320,openai-gpt
Hiking,is energetic.,hiking,sport,9,-17.968518257141113,116536320,openai-gpt
Weight lifting,is energetic.,weight lifting,sport,9,-19.58705759048462,116536320,openai-gpt
Croquet,is energetic.,croquet,sport,9,-20.233608722686768,116536320,openai-gpt
Horseshoes,is energetic.,horseshoes,sport,9,-20.445922374725342,116536320,openai-gpt
Boating,is energetic.,boating,sport,9,-17.5025634765625,116536320,openai-gpt
Pool,is energetic.,pool,sport,9,-18.954291343688965,116536320,openai-gpt
Billiards,is energetic.,billiards,sport,9,-19.202457427978516,116536320,openai-gpt
Hunting,is energetic.,hunting,sport,9,-17.763017177581787,116536320,openai-gpt
Jump rope,is energetic.,jump rope,sport,9,-19.176825046539307,116536320,openai-gpt
Camping,is energetic.,camping,sport,9,-18.83014965057373,116536320,openai-gpt
Chess,is energetic.,chess,sport,9,-18.37954616546631,116536320,openai-gpt
Dancing,is energetic.,dancing,sport,9,-16.327133178710938,116536320,openai-gpt
Checkers,is energetic.,checkers,sport,9,-18.616117477416992,116536320,openai-gpt
Cards,is energetic.,cards,sport,9,-21.62965488433838,116536320,openai-gpt
Sunbathing,is energetic.,sunbathing,sport,9,-17.817440509796143,116536320,openai-gpt
Football,is enjoyed when done.,football,sport,10,-31.953012704849243,116536320,openai-gpt
Baseball,is enjoyed when done.,baseball,sport,10,-33.60393023490906,116536320,openai-gpt
Basketball,is enjoyed when done.,basketball,sport,10,-31.73129439353943,116536320,openai-gpt
